year,state_fips,group,cvap_m,voters_m,turnout_pct,share_of_cvap_pct,share_of_voters_pct,n_unweighted
2004,01,hisp_other,0.0036246092,0.0,0.0,0.11128780431966695,0.0,1
2004,01,mexican,0.004842522300000001,0.0016075540000000002,33.19662565105792,0.148681870071958,0.07804581042674047,2
2004,01,non_hispanic,3.2485017899,2.0581493902999997,63.35688029167921,99.74003032560837,99.92195418957326,1272
2004,02,hisp_other,0.007534718399999999,0.005596327900000001,74.2738826178295,1.7360840811482985,1.9072306714735965,24
2004,02,mexican,0.0107273632,0.0048951114,45.632009551051645,2.4717054434597148,1.6682558222437351,31
2004,02,non_hispanic,0.4157444554,0.2829354641,68.05513830070913,95.792210475392,96.42451350628268,1305
2004,04,hisp_other,0.08486050229999999,0.048566211000000005,57.23064285939303,2.4187609749678325,2.1694884244871853,26
2004,04,mexican,0.5441727518999999,0.2470264986,45.394867298573395,15.510441020999853,11.034855678864876,173
2004,04,non_hispanic,2.879395366,1.9430092784000002,67.47976680601494,82.07079800403231,86.79565589664796,992
2004,05,hisp_other,0.0072773992,0.0055912618,76.83049460856842,0.3747604018448757,0.4903154907414796,5
2004,05,mexican,0.0176959171,0.0011704455,6.614212156317121,0.9112773425167618,0.10264008022637332,11
2004,05,non_hispanic,1.916907193,1.1335779119000002,59.135774336885184,98.71396225563836,99.40704442903215,1156
2004,06,hisp_other,0.8894148041000001,0.5021745053,56.46122630128143,4.298186529820192,3.9211876347740064,267
2004,06,mexican,3.543493088,1.5792358248,44.56720489022724,17.12428687845421,12.331330888449806,1038
2004,06,non_hispanic,16.2598842408,10.7252837655,65.96162436745801,78.5775265917256,83.74748147677619,4725
2004,08,hisp_other,0.1241977216,0.0605723629,48.77091312116308,3.9948638115314563,2.8883145868313664,71
2004,08,mexican,0.23630590139999996,0.104813779,44.35512544503894,7.6008632186871,4.997909150191318,136
2004,08,non_hispanic,2.7484314361,1.9317664043,70.2861413578197,88.40427296978145,92.11377626297732,1698
2004,09,hisp_other,0.1262220821,0.05341963389999999,42.32194003714663,5.238945459921338,3.505730564466815,94
2004,09,mexican,0.0038895,0.0025260062,64.94423961948837,0.16143671556788589,0.16577232928907576,3
2004,09,non_hispanic,2.2791916463,1.4678347223000001,64.40154888610869,94.59961782451079,96.3284971062441,1788
2004,10,hisp_other,0.021605331800000002,0.0113619242,52.58851983934816,3.7296204753557496,2.9541711963036343,50
2004,10,mexican,0.0020337844,0.0009447524,46.45292785213614,0.35108203895758305,0.2456415197452848,4
2004,10,non_hispanic,0.5556512417,0.3722994767,67.00236564953221,95.91929748568668,96.80018728395109,1320
2004,11,hisp_other,0.0134372039,0.008725064000000001,64.93213963955701,3.447364763696941,3.233777128005056,34
2004,11,mexican,0.0013006862999999998,0.0006379558999999999,49.04763738958425,0.33369592011946386,0.23644608201107525,4
