regressor,outcome,spec,beta,se_hc1,t,p,n,mean_y
foreign_born,trash_any,raw,0.009896193023002134,0.004457837068743484,2.2199539530931176,0.02642189350860319,47578,0.09506273365766817
foreign_born,trash_any,+income,0.009748918201202293,0.004448109716144031,2.19169913139045,0.028401238507410678,47578,0.09506273365766817
foreign_born,trash_any,"+income, tenure, metro, division, structure age/type",-0.013011992483848323,0.004526019106539961,-2.874930966386418,0.004041158438289481,47578,0.09506273365766817
foreign_born,trash_any,"+persons per room, household size",-0.020353855258550532,0.004634441301002704,-4.391868174950622,1.1238083367811274e-05,47578,0.09506273365766817
foreign_born,abandoned_severe,raw,-0.004098595086940869,0.0023904665398453494,-1.714558651469778,0.08642617513155676,47325,0.02822795881849825
foreign_born,abandoned_severe,+income,-0.004146099855978402,0.002390199563297674,-1.7346249742670752,0.08280725297335464,47325,0.02822795881849825
foreign_born,abandoned_severe,"+income, tenure, metro, division, structure age/type",-0.008348881644875182,0.0026126183022713387,-3.1955994634259786,0.0013954067730053792,47325,0.02822795881849825
foreign_born,abandoned_severe,"+persons per room, household size",-0.01236250921881356,0.0027255112546861323,-4.535849630985001,5.737204729068737e-06,47325,0.02822795881849825
foreign_born,abandoned_any,raw,-0.041646599759820324,0.0038278851834273038,-10.879793349112933,1.4388879586429395e-27,47325,0.09790318997971634
foreign_born,abandoned_any,+income,-0.04172008174664682,0.0038260723964690063,-10.904153770103598,1.1011302602540413e-27,47325,0.09790318997971634
foreign_born,abandoned_any,"+income, tenure, metro, division, structure age/type",-0.022965172399398173,0.003955288458249615,-5.806194072014978,6.390888102345948e-09,47325,0.09790318997971634
foreign_born,abandoned_any,"+persons per room, household size",-0.028517969627239636,0.004100929905693,-6.954025131629382,3.5500832351487363e-12,47325,0.09790318997971634
foreign_born,bars_severe,raw,0.0704343569144224,0.0048564595598168045,14.50323142752152,1.1557814729278055e-47,46825,0.07662624323759512
foreign_born,bars_severe,+income,0.07042642925643074,0.004837377379554492,14.558804023455535,5.134828326649367e-48,46825,0.07662624323759512
foreign_born,bars_severe,"+income, tenure, metro, division, structure age/type",0.01975563317584801,0.004544535834796159,4.3471179222716225,1.3793806756869226e-05,46825,0.07662624323759512
