year,sheet,category,measure,state,total,group,value,pct,suppressed,not_calculated
2023,C.1.15 HCBSByAge,HCBS,users,National,8435224.0,age_21_44,2129877.0,25.2,False,False
2023,C.1.15 HCBSByAge,HCBS,users,National,8435224.0,age_45_64,1865229.0,22.1,False,False
2023,C.1.15 HCBSByAge,HCBS,users,National,8435224.0,age_65plus,1673739.0,19.8,False,False
2023,C.1.15 HCBSByAge,HCBS,users,National,8435224.0,age_unknown,108.0,0.0,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alabama,78566.0,age_0_20,38821.0,49.4,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alabama,78566.0,age_21_44,13231.0,16.8,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alabama,78566.0,age_45_64,18097.0,23.0,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alabama,78566.0,age_65plus,,,True,False
2023,C.1.15 HCBSByAge,HCBS,users,Alabama,78566.0,age_unknown,,,True,False
2023,C.1.15 HCBSByAge,HCBS,users,Alaska,17047.0,age_0_20,6078.0,35.7,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alaska,17047.0,age_21_44,4455.0,26.1,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alaska,17047.0,age_45_64,3874.0,22.7,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alaska,17047.0,age_65plus,2640.0,15.5,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Alaska,17047.0,age_unknown,0.0,0.0,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Arizona,145601.0,age_0_20,58122.0,39.9,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Arizona,145601.0,age_21_44,39941.0,27.4,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Arizona,145601.0,age_45_64,35651.0,24.5,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Arizona,145601.0,age_65plus,11887.0,8.2,False,False
2023,C.1.15 HCBSByAge,HCBS,users,Arizona,145601.0,age_unknown,0.0,0.0,False,False
