year,sheet,category,measure,state,total,group,value,pct,suppressed,not_calculated
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,api_nh,137.0,0.4,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,aian_nh,194.0,0.5,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,black_nh,16588.0,45.7,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,white_nh,18035.0,49.7,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,multi_nh,702.0,1.9,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,hispanic,657.0,1.8,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Louisiana,36313.0,unknown,0.0,0.0,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,api_nh,40.0,0.4,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,aian_nh,53.0,0.5,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,black_nh,85.0,0.8,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,white_nh,10214.0,96.9,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,multi_nh,74.0,0.7,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,hispanic,74.0,0.7,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maine,10539.0,unknown,0.0,0.0,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,api_nh,650.0,2.7,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,aian_nh,70.0,0.3,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,black_nh,10678.0,44.2,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,white_nh,12179.0,50.4,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,multi_nh,82.0,0.3,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,hispanic,493.0,2.0,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Maryland,24153.0,unknown,0.0,0.0,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Massachusetts,38110.0,api_nh,988.0,2.6,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Massachusetts,38110.0,aian_nh,117.0,0.3,False,False
2023,C.1.13 INSTByRaceEthn,INST,users,Massachusetts,38110.0,black_nh,3292.0,8.6,False,False
