cbsa,cbsa_title,year,2554_nc_pop,2554_nc_emp,2554_nc_lf,2554_nc_ssi,2554_nc_pa,2554_nc_snap,mx_pre2000_n,mx_pre2000_emp,mx_pre2000_wagesum,mx_pre2000_ftfy_n,mx_pre2000_ftfy_wagesum,mx_pre2000_nc_n,mx_pre2000_nc_wagesum,mx_post2000_n,mx_post2000_emp,mx_post2000_wagesum,mx_post2000_ftfy_n,mx_post2000_ftfy_wagesum,mx_post2000_nc_n,mx_post2000_nc_wagesum,nat_epop,nat_lfp,nat_ssi,nat_pa,nat_snap,mx_pre_ftfy_wage,mx_pre_wage_pp,mx_pre_nc_wage_pp,mx_pre_n,mx_pre_epop,mx_post_ftfy_wage,mx_post_wage_pp,mx_post_nc_wage_pp,mx_post_n,mx_post_epop,nat_pop
10180,"Abilene, TX",2005,43006.7131,31309.2356,32802.6286,824.7272,603.4111,0.0,1944.2746,1249.9833,23138472.487999998,0.0,0.0,1653.4537,19829448.508,214.12,66.1334,1599112.82,0.0,0.0,214.12,1599112.82,72.80081025303932,76.27327511341478,1.9176708484610976,1.403062583734166,0.0,,11900.825371066412,11992.744948346604,1944.2746,64.29047110937931,,7468.30198019802,7468.30198019802,214.12,30.88613861386138,43006.7131
10180,"Abilene, TX",2008,40317.081,33199.1008,33880.6935,1353.2955,820.8597,4372.4403999999995,2028.4353,1544.2966999999999,31587408.69,1168.4509,24962436.77,1907.4353,28441408.69,256.5822,200.0509,3009731.21,73.0192,1917447.5,220.23720000000003,2790323.41,82.34500111751642,84.03558159381629,3.3566306548829763,2.036009749812989,10.845131372482049,21363.70194930741,15572.30279417835,14910.811753352787,2028.4353,76.1324110263709,26259.497502026865,11730.085758092338,12669.628064650295,256.5822,77.9675675085801,40317.081
10180,"Abilene, TX",2021,42426.0852,33322.9978,34582.9954,1621.3456,703.8016,9535.4184,1624.9958,1012.7466,41144891.58,940.4703999999999,40665297.36,1584.8732,40036267.980000004,958.5178,533.544,10963893.8,459.79499999999996,9079337.0,948.0136,10963893.8,78.54365455335483,81.5135198945954,3.821577202696986,1.658888857367401,22.47536711211809,43239.316580298546,25319.998722458236,25261.495985924932,1624.9958,62.32302877336667,19746.489196272254,11438.383095233079,11565.122905409797,958.5178,55.663442035192254,42426.0852
10180,"Abilene, TX",2024,44953.3355,36186.549,37465.3815,1204.695,637.497,6161.992,716.622,623.2055,19792811.45,482.6735,19309289.7,584.091,11074161.45,747.5074999999999,641.078,13210062.2,541.078,11927142.5,703.559,12679150.2,80.49802889487476,83.34282892089287,2.679879004751494,1.4181305856603232,13.707530111975785,40004.86809406358,27619.597849354333,18959.65089343955,716.622,86.96432707899005,22043.295975811252,17672.146700869223,18021.445536195257,747.5074999999999,85.76208265468908,44953.3355
10420,"Akron, OH",2005,200138.6801,153559.717,165844.0636,3740.7378,3454.9016,0.0,275.9772,275.9772,7458762.24,0.0,0.0,275.9772,7458762.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.72665619822882,82.86457346332824,1.869072883927748,1.7262538147417315,0.0,,27026.73351276845,27026.73351276845,275.9772,100.0,,,,0.0,,200138.6801
10420,"Akron, OH",2008,190150.1562,153335.9978,164527.9703,3727.7606,5278.7294,27476.292699999998,486.0,486.0,28835800.0,408.0,28094800.0,266.0,3244800.0,1394.0,1220.0,33808600.0,929.0,31957000.0,1394.0,33808600.0,80.63942773663628,86.52528800815152,1.9604299436278876,2.7760847035265286,14.449787078323736,68859.80392156863,59332.92181069959,12198.496240601504,486.0,100.0,34399.35414424112,24252.941176470587,24252.941176470587,1394.0,87.51793400286944,190150.1562
10420,"Akron, OH",2021,148061.0,111326.0,119286.0,6899.0,14666.0,29854.0,665.0,665.0,11900900.0,176.0,5984000.0,665.0,11900900.0,652.0,307.0,46967000.0,307.0,33167000.0,652.0,46967000.0,75.1892800940153,80.56544262162217,4.659565989693437,9.905376837924909,20.163311067735595,34000.0,17896.09022556391,17896.09022556391,665.0,100.0,108035.8306188925,72035.27607361964,72035.27607361964,652.0,47.08588957055215,148061.0
10420,"Akron, OH",2024,140851.0,109516.0,115168.0,4440.0,2901.0,28213.0,77.0,77.0,539000.0,0.0,0.0,0.0,0.0,507.0,204.0,21688800.0,156.0,19500000.0,189.0,2188800.0,77.75308659505434,81.76583765823459,3.15226728954711,2.059623289859497,20.030386720719058,,7000.0,,77.0,100.0,125000.0,42778.69822485207,11580.952380952382,507.0,40.23668639053255,140851.0
10500,"Albany, GA",2005,48919.5938,35688.6493,38602.9951,1983.1399000000001,1079.2733,0.0,567.7339,465.6511,10337649.3,0.0,0.0,567.7339,10337649.3,483.86,483.86,5404660.0,0.0,0.0,483.86,5404660.0,72.95369100141627,78.91111127746117,4.053876465343832,2.206218850492581,0.0,,18208.617276509296,18208.617276509296,567.7339,82.01925232930428,,11169.883850700615,11169.883850700615,483.86,100.0,48919.5938
10500,"Albany, GA",2008,49482.7607,35368.9143,38031.9098,1457.7332,596.4364,11327.3423,501.20550000000003,275.20259999999996,8715976.8,234.68519999999998,7930781.16,501.20550000000003,8715976.8,84.9813,52.62,780512.46,0.0,0.0,84.9813,780512.46,71.47724540761122,76.8589085612598,2.9459415347454527,1.2053418030089822,22.891492187904543,33793.2735426009,17390.02624671916,17390.02624671916,501.20550000000003,54.90813648293962,,9184.52012383901,9184.52012383901,84.9813,61.919504643962846,49482.7607
10500,"Albany, GA",2021,36887.3746,25612.091600000003,27990.109200000003,1620.3984,713.7601000000001,10501.3646,251.5763,183.0891,7443165.0,183.0891,7443165.0,251.5763,7443165.0,343.2179,339.1502,18149613.79,102.2668,2126429.99,343.2179,18149613.79,69.43321902882185,75.87991691878229,4.392826590591785,1.9349712679199458,28.468723279644845,40653.23932446006,29586.113636300397,29586.113636300397,251.5763,72.77676792289257,20792.96497005871,52880.732007275845,52880.732007275845,343.2179,98.81483454097236,36887.3746
10500,"Albany, GA",2024,38577.661,27402.4328,30014.515,2802.7774,424.31949999999995,11497.8151,198.27859999999998,164.9241,6649598.22,132.9537,6614430.78,198.27859999999998,6649598.22,1444.7793000000001,1073.7894999999999,36227305.949999996,712.4454,24930204.419999998,1407.7793,34266305.95,71.03186686201633,77.8028377614703,7.265285990252234,1.0999098675267014,29.80433443074737,49749.881199244555,33536.640968818625,33536.640968818625,198.27859999999998,83.17796272517559,34992.44211556423,25074.629702958777,24340.68035380262,1444.7793000000001,74.32204351211287,38577.661
10540,"Albany, OR",2005,30644.697,22903.208,24526.561,886.4474,703.9268,0.0,1395.3444,1180.9822,21542605.06,0.0,0.0,1395.3444,21542605.06,54.5856,54.5856,982540.8,0.0,0.0,54.5856,982540.8,74.73791631876797,80.03525373411263,2.8926616569255033,2.2970590963911306,0.0,,15438.916055419722,15438.916055419722,1395.3444,84.63732681336593,,18000.0,18000.0,54.5856,99.99999999999999,30644.697
10540,"Albany, OR",2008,29293.1348,22790.0566,23971.6074,749.4148,466.252,4907.018,1013.8138,664.6934,16740038.879999999,491.2704,13181740.08,945.5818,14027816.879999999,195.0298,195.0298,5791191.0,195.0298,5791191.0,195.0298,5791191.0,77.79999223572344,81.8335339104779,2.558329127683528,1.5916766955238948,16.751426685818547,26831.944444444445,16511.9461581604,14835.117257967528,1013.8138,65.56365675827257,29693.87755102041,29693.87755102041,29693.87755102041,195.0298,100.0,29293.1348
10540,"Albany, OR",2021,25785.6993,18986.9328,20293.6113,418.82939999999996,888.4259999999999,7159.9059,456.3279,345.56309999999996,7542679.05,337.4865,7082889.75,449.40509999999995,7058083.05,1048.8042,916.1171999999999,24755586.66,414.2142,18011914.11,1048.8042,24755586.66,73.63357719757477,78.70103138913126,1.62427008524062,3.4454213929346484,27.766964225786964,20987.17948717949,16529.07711757269,15705.391527599488,456.3279,75.72692793931732,43484.54038997214,23603.630363036304,23603.630363036304,1048.8042,87.34873487348733,25785.6993
10540,"Albany, OR",2024,36019.4205,28147.6676,29095.2583,515.7992,867.6056,9369.6088,856.5211,856.5211,23955502.0,319.5211,21186502.0,856.5211,23955502.0,1992.7396,1992.7396,88829263.2,1992.7396,88829263.2,1930.0,86194200.0,78.14580914759581,80.77658634180413,1.4320030495771026,2.408716153553886,26.012658365783537,66307.05139660573,27968.373458634,27968.373458634,856.5211,100.0,44576.45303982517,44576.45303982517,44660.20725388601,1992.7396,100.0,36019.4205
10580,"Albany-Schenectady-Troy, NY",2005,223504.174,174756.3052,185483.6604,7957.729600000001,4621.773999999999,0.0,389.1304,334.1304,9444582.4,0.0,0.0,389.1304,9444582.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18928034874195,82.9889022117323,3.5604389204829796,2.0678692112479293,0.0,,24270.99604656948,24270.99604656948,389.1304,85.86592052432809,,,,0.0,,223504.174
10580,"Albany-Schenectady-Troy, NY",2008,214254.8128,175979.928,183755.8792,5603.9528,3760.134,20463.260000000002,575.1856,575.1856,12187991.6,161.9872,5097712.32,305.1856,5732991.6,718.0,718.0,31625800.0,718.0,31625800.0,629.0,25217800.0,82.13581095341443,85.76511155039033,2.615555154521131,1.7549822806127415,9.550898639136662,31469.84650639063,21189.667474290036,18785.26247634226,575.1856,100.0,44047.07520891365,44047.07520891365,40091.89189189189,718.0,100.0,214254.8128
10580,"Albany-Schenectady-Troy, NY",2021,162903.5771,120738.3233,130168.4816,6137.4665,3770.1864,27322.311999999998,649.0,534.0,9178500.0,170.0,5100000.0,649.0,9178500.0,1441.8126,1327.8126,41243058.4,1251.8126,39624258.4,1441.8126,41243058.4,74.11643467220095,79.90523223446148,3.7675455685251498,2.3143668586759354,16.77207614859674,30000.0,14142.526964560862,14142.526964560862,649.0,82.2804314329738,31653.50660314491,28605.00622619056,28605.00622619056,1441.8126,92.09328590969452,162903.5771
10580,"Albany-Schenectady-Troy, NY",2024,147806.7745,115564.019,120853.004,7223.7125,4048.1095,28751.4355,678.944,678.944,24553840.0,443.944,21028840.0,408.0,7850000.0,34.0,34.0,54400.0,0.0,0.0,0.0,0.0,78.18587435584693,81.76418463146965,4.887267531841039,2.7387848180125194,19.452041760102137,47368.226623177696,36164.74996465099,19240.196078431374,678.944,100.0,,1600.0,,34.0,100.0,147806.7745
10740,"Albuquerque, NM",2005,205058.492,148328.7865,161342.4405,5969.0435,6158.2255,0.0,19715.549,13722.867,359540243.55,0.0,0.0,18844.3275,341047243.55,6045.2165,3991.2165,79304897.0,0.0,0.0,5339.2165,53742897.0,72.33486653164307,78.68117966067945,2.91089797929461,3.0031555581711773,0.0,,18236.380003924824,18098.138208965007,19715.549,69.60428542973874,,13118.619821142882,10065.689788005411,6045.2165,66.02272226313151,205058.492
10740,"Albuquerque, NM",2008,215880.43899999998,166694.6385,175067.2745,6679.924,3943.2425,26532.315,22452.68,16308.798,464903787.25,12640.0205,389999398.25,21143.0115,386586871.75,8131.174,5762.643,122957181.5,4108.0,103760500.0,7618.174,115699181.5,77.21618469564072,81.09455183199809,3.094270157566245,1.8265862892746851,12.290282122318642,30854.33273229264,20705.937431522652,18284.380716058353,22452.68,72.63630889497378,25258.15481986368,15121.700937650578,15187.258980957904,8131.174,70.87098369804902,215880.43899999998
10740,"Albuquerque, NM",2021,197301.2385,135073.8238,145351.4995,7435.9395,12921.0772,63447.1874,13726.2802,10484.1434,337244398.1,7007.5746,284803174.4,12390.2802,254905198.1,15083.1422,11077.5803,321106195.83,7585.6705,270989255.43,13425.6934,261014508.9,68.46070750843259,73.66983634013023,3.768825556561319,6.548908308043894,32.15752109939239,40642.18943883951,24569.249147340008,20572.997057806653,13726.2802,76.38007710202507,35723.8368618832,21289.078334751757,19441.41737215599,15083.1422,73.44345198840597,197301.2385
10740,"Albuquerque, NM",2024,194966.1926,148552.598,157760.7486,8015.7668,5545.4588,60341.969,12892.9802,10626.0802,476793829.0,8280.752,447484406.0,12039.9802,419823829.0,20148.6538,15260.2482,521728736.84,9225.0064,381770179.48,16985.108,442614820.84,76.19402934373146,80.91697667998672,4.111362433201663,2.8443181487250317,30.94996532234686,54039.10248731033,36980.88584670284,34869.146130323374,12892.9802,82.41756393917366,41384.27258760493,25893.97495330432,26058.99361016721,20148.6538,75.73830168246774,194966.1926
10780,"Alexandria, LA",2005,45934.8324,32653.4418,34912.2104,1840.4464,724.2668,0.0,413.0,313.0,9671800.0,0.0,0.0,413.0,9671800.0,89.0,89.0,890000.0,0.0,0.0,89.0,890000.0,71.08645029039009,76.00378313342884,4.006646598758462,1.5767267717297688,0.0,,23418.401937046005,23418.401937046005,413.0,75.78692493946731,,10000.0,10000.0,89.0,100.0,45934.8324
10780,"Alexandria, LA",2008,49287.865,34577.8636,36885.0628,2501.7278,478.1074,11973.9802,243.5166,188.5166,7410360.8,188.5166,7410360.8,243.5166,7410360.8,42.5848,42.5848,1264457.6,42.5848,1264457.6,42.5848,1264457.6,70.1549227177927,74.8359921859062,5.075747955404439,0.9700306556187817,24.29397215724398,39308.797209370416,30430.6186929351,30430.6186929351,243.5166,77.4142707314409,29692.697864026602,29692.697864026602,29692.697864026602,42.5848,100.00000000000001,49287.865
10780,"Alexandria, LA",2021,40529.2626,27371.132100000003,30210.9192,2491.3188,242.6355,12182.3811,157.41,65.1105,2098561.5,65.1105,2098561.5,65.1105,2098561.5,323.41949999999997,233.2665,4633339.050000001,84.44250000000001,2359766.25,323.41949999999997,4633339.050000001,67.53424647800033,74.54100386223162,6.146963058735739,0.5986674428169833,30.058235256419398,32230.76923076923,13331.818181818182,32230.76923076923,157.41,41.36363636363637,27945.243804956033,14326.096756689072,14326.096756689072,323.41949999999997,72.12505739449848,40529.2626
10780,"Alexandria, LA",2024,39604.9203,29002.532699999996,30303.3978,1357.2915999999998,388.6472,7977.676299999999,3.6365,3.6365,36365.0,3.6365,36365.0,3.6365,36365.0,960.6305,871.8999,35481869.199999996,696.6206,33788132.95999999,917.7198,33765441.2,73.22962015908917,76.5142249257348,3.4270782259344674,0.9813103954156929,20.143144436525983,10000.0,10000.0,10000.0,3.6365,100.0,48502.919609325356,36936.02191477368,36792.756569052995,960.6305,90.76329556473587,39604.9203
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,220108.0,170495.0,183538.0,3792.0,2997.0,0.0,1948.0,887.0,32670000.0,0.0,0.0,1854.0,27030000.0,649.0,218.0,8212000.0,0.0,0.0,649.0,8212000.0,77.45970160103222,83.3854289712323,1.722790630054337,1.3616043033419958,0.0,,16771.04722792608,14579.288025889968,1948.0,45.53388090349076,,12653.312788906009,12653.312788906009,649.0,33.590138674884436,220108.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,212378.0,171604.0,179539.0,4721.0,4029.0,20933.0,1326.0,846.0,27785300.0,558.0,19481300.0,1211.0,27785300.0,464.0,346.0,7518000.0,346.0,7518000.0,244.0,2928000.0,80.80121293165959,84.53747563306933,2.2229232783056627,1.897089152360414,9.85648230984377,34912.72401433692,20954.22322775264,22944.09578860446,1326.0,63.800904977375566,21728.323699421966,16202.586206896553,12000.0,464.0,74.56896551724138,212378.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,170320.0,124885.0,135625.0,5559.0,7077.0,39825.0,526.0,259.0,3367000.0,259.0,3367000.0,526.0,3367000.0,1623.0,1491.0,41464000.0,1491.0,35128000.0,1241.0,17543000.0,73.32374354156882,79.62952090183184,3.263856270549554,4.1551197745420385,23.382456552372005,13000.0,6401.140684410647,6401.140684410647,526.0,49.239543726235745,23560.02682763246,25547.751078250156,14136.1804995971,1623.0,91.86691312384472,170320.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,165669.0,135140.0,142229.0,5231.0,6100.0,33238.0,1071.0,629.0,19516000.0,473.0,10156000.0,702.0,19516000.0,2884.0,1564.0,73744000.0,1377.0,67354000.0,2719.0,49819000.0,81.57229173834574,85.85130591722049,3.157500799787528,3.682040695603885,20.06289649843966,21471.458773784354,18222.222222222223,27800.5698005698,1071.0,58.73015873015873,48913.58024691358,25570.04160887656,18322.54505332843,2884.0,54.230235783633844,165669.0
11020,"Altoona, PA",2005,40804.9191,31282.8714,32572.7424,2339.766,868.9131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66446127079811,79.82552868239848,5.734029258251857,2.129432233085839,0.0,,,,0.0,,,,,0.0,,40804.9191
11020,"Altoona, PA",2008,40889.9106,33444.6552,35960.4036,1154.8845000000001,1381.8618,4023.5976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.79194991930356,87.94444172739276,2.8243752139678193,3.3794688707389833,9.84007433853377,,,,0.0,,,,,0.0,,40889.9106
11020,"Altoona, PA",2021,30624.004800000002,22774.8038,24393.1276,1620.5276000000001,969.672,7973.348400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.36912300901939,79.65361734791786,5.291690654384955,3.1663788140472073,26.036269430051814,,,,0.0,,,,,0.0,,30624.004800000002
11020,"Altoona, PA",2024,27824.277000000002,21795.8676,22612.6056,1160.3566,718.8766,5882.7210000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33399444664816,81.26933756445854,4.170302789898188,2.583630834325003,21.142403808012695,,,,0.0,,,,,0.0,,27824.277000000002
11100,"Amarillo, TX",2005,65611.5186,50173.9792,53942.687300000005,806.1598,507.8487,0.0,5795.4878,4938.0444,104500114.03999999,0.0,0.0,5720.1727,96079484.26,1176.2235,775.2021,13300082.29,0.0,0.0,1176.2235,13300082.29,76.47129691645333,82.21527020104669,1.2286863910508543,0.7740236940652065,0.0,,18031.288762267777,16796.605504585554,5795.4878,85.20498309046566,,11307.444792592563,11307.444792592563,1176.2235,65.906020411937,65611.5186
11100,"Amarillo, TX",2008,68283.7673,56484.4092,58086.9989,975.1233,880.1629,7893.7527,6070.1954000000005,5401.7262,126329934.557,3734.9976,109028748.49,6051.1896,125954330.977,1279.4959,990.3263,27407291.86,792.887,25012659.78,1166.2262,27242186.26,82.72011260280888,85.06706820202052,1.4280455495606492,1.2889782371453895,11.560218500129531,29191.116077290113,20811.510376914717,20814.804906625304,6070.1954000000005,88.98768234050587,31546.310861446844,21420.38271478635,23359.264489170284,1279.4959,77.39972437582645,68283.7673
11100,"Amarillo, TX",2021,56865.672,43565.9072,45114.4352,1737.0416,1459.3872000000001,5986.089599999999,5999.4464,4629.0815999999995,145224969.12,4037.984,141448124.32,5072.0512,105047993.12,5308.7904,3186.7696,118752234.112,2589.8736,110325993.92,4180.296,76449658.432,76.61196231005587,79.33509552124873,3.0546400647476744,2.5663764247787313,10.526719177784445,35029.39197381664,24206.39496337529,20711.146038904342,5999.4464,77.15847915567676,42598.98781160594,22368.981474951433,18288.096927107552,5308.7904,60.02816762176183,56865.672
11100,"Amarillo, TX",2024,59928.2034,47110.085999999996,48903.4044,1105.356,679.719,10018.752400000001,4944.2101999999995,4033.4376,162422370.26,3482.5922,153985215.0,4359.8934,134152191.04,3214.3418,2774.219,123486493.82,1566.2756,106103869.6,2163.0388000000003,42670652.8,78.61087656100166,81.60332135036104,1.8444671077858477,1.1342222216526519,16.717925503503416,44215.68939366487,32851.024468983946,30769.60345865337,4944.2101999999995,81.57900730029642,67742.78396471222,38417.3499594847,19727.17863405871,3214.3418,86.30752958506156,59928.2034
11180,"Ames, IA",2005,17015.9066,14976.9588,15474.9933,467.0094,116.4802,0.0,112.6701,112.6701,3683278.1,0.0,0.0,112.6701,3683278.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.01740131789394,90.94427739747938,2.7445460942997895,0.6845371377391083,0.0,,32690.821256038646,32690.821256038646,112.6701,100.0,,,,0.0,,17015.9066
11180,"Ames, IA",2008,20644.2104,17381.6762,17801.8758,375.0227,100.6955,1573.5713,126.8219,126.8219,11033505.3,126.8219,11033505.3,0.0,0.0,128.9991,128.9991,2012385.96,128.9991,2012385.96,128.9991,2012385.96,84.19637207340224,86.23180763551994,1.8165998734444209,0.48776629403079513,7.6223370596920486,87000.0,87000.0,,126.8219,100.0,15600.0,15600.0,15600.0,128.9991,100.0,20644.2104
11180,"Ames, IA",2021,17000.7084,13639.3663,14066.0071,1184.0828000000001,369.44620000000003,1695.7426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.22822331332969,82.73777050372794,6.964902709583562,2.1731223858883437,9.974540825604656,,,,0.0,,,,,0.0,,17000.7084
11180,"Ames, IA",2024,15464.9486,13327.484699999999,13811.305199999999,121.93849999999999,0.0,759.9522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.18189999999998,202.18189999999998,8848093.57,175.4341,8248942.85,202.18189999999998,8848093.57,86.1786550005087,89.30715230440532,0.7884830603316715,0.0,4.914029911486418,,,,0.0,,47020.17937219731,43763.03501945526,43763.03501945526,202.18189999999998,100.0,15464.9486
11260,"Anchorage, AK",2005,99243.4562,70429.02040000001,78243.60620000001,2515.2798000000003,6501.8494,0.0,1379.0,913.0,33043800.0,0.0,0.0,967.0,25199800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.96590858148691,78.84006582995244,2.534454055017081,6.5514137142676425,0.0,,23962.146482958666,26059.772492244054,1379.0,66.20739666424946,,,,0.0,,99243.4562
11260,"Anchorage, AK",2008,96767.543,74899.3454,81483.3242,1625.0176000000001,4511.4276,8653.3466,806.0,338.0,18359600.0,338.0,11393600.0,806.0,18359600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.40130944525481,84.20522178598665,1.679300258765483,4.662128912377159,8.94240602967464,33708.87573964497,22778.660049627793,22778.660049627793,806.0,41.935483870967744,,,,0.0,,96767.543
11260,"Anchorage, AK",2021,90653.4474,67179.3101,72114.39009999999,2241.7468,5430.6963,10140.42,173.7692,173.7692,7767844.8,51.7692,2277844.8,51.7692,2277844.8,441.4432,293.4432,8960040.96,254.0,8849600.0,441.4432,8960040.96,74.10563197180738,79.54952863712052,2.472875399992786,5.990612001811196,11.185917679728526,44000.0,44702.080690939474,44000.0,173.7692,100.0,34840.944881889765,20297.154786844607,20297.154786844607,441.4432,66.47360294597357,90653.4474
11260,"Anchorage, AK",2024,94224.101,71698.991,78036.253,3112.7405,3197.4935,13793.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.962,598.962,52457356.0,598.962,52457356.0,160.0,3420000.0,76.09410993478197,82.81984351328542,3.303550224374123,3.3934985487417917,14.638693130115405,,,,0.0,,87580.44082930135,74729.62354087543,21375.0,701.962,85.32684105407415,94224.101
11460,"Ann Arbor, MI",2005,55421.0,43436.0,47182.0,775.0,787.0,0.0,79.0,79.0,2370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.37462333772396,85.13379404918713,1.3983868930549792,1.420039335270024,0.0,,30000.0,,79.0,100.0,,,,0.0,,55421.0
11460,"Ann Arbor, MI",2008,55058.0,42487.0,46549.0,986.0,941.0,7729.0,316.0,187.0,6759200.0,187.0,6759200.0,214.0,5270000.0,265.0,265.0,6205000.0,135.0,2565000.0,0.0,0.0,77.16771404700498,84.54538849940063,1.790838751861673,1.7091067601438483,14.03792364415707,36145.454545454544,21389.87341772152,24626.168224299065,316.0,59.177215189873415,19000.0,23415.094339622643,,265.0,100.0,55058.0
11460,"Ann Arbor, MI",2021,42827.0,31699.0,34674.0,1620.0,1822.0,9653.0,248.0,248.0,9920000.0,248.0,9920000.0,248.0,9920000.0,1381.0,1280.0,63316200.0,784.0,46068200.0,883.0,29926200.0,74.01639152870852,80.96294393723585,3.782660471198076,4.254325542298083,22.539519462021623,40000.0,40000.0,40000.0,248.0,100.0,58760.45918367347,45848.0811006517,33891.506228765575,1381.0,92.68645908761766,42827.0
11460,"Ann Arbor, MI",2024,38221.0,27383.0,29703.0,994.0,719.0,9431.0,196.0,196.0,5445600.0,196.0,5445600.0,73.0,525600.0,1029.0,766.0,14380000.0,211.0,7260000.0,764.0,7660000.0,71.64386070484812,77.71382224431595,2.6006645561340624,1.881164804688522,24.674916930483242,27783.673469387755,27783.673469387755,7200.0,196.0,100.0,34407.58293838862,13974.732750242954,10026.178010471203,1029.0,74.44120505344995,38221.0
11500,"Anniston-Oxford-Jacksonville, AL",2005,35154.0,25198.0,26912.0,1503.0,163.0,0.0,147.0,147.0,2337300.0,0.0,0.0,147.0,2337300.0,150.0,150.0,4500000.0,0.0,0.0,150.0,4500000.0,71.67889856061899,76.55458838254538,4.27547363031234,0.46367411958809807,0.0,,15900.0,15900.0,147.0,100.0,,30000.0,30000.0,150.0,100.0,35154.0
11500,"Anniston-Oxford-Jacksonville, AL",2008,38063.0,28254.0,30703.0,956.0,903.0,7243.0,105.0,36.0,2989700.0,36.0,943700.0,105.0,2989700.0,92.0,92.0,2392000.0,92.0,2392000.0,92.0,2392000.0,74.22956677087986,80.66363660247484,2.5116254630481043,2.3723826287996217,19.028978272863412,26213.88888888889,28473.333333333332,28473.333333333332,105.0,34.285714285714285,26000.0,26000.0,26000.0,92.0,100.0,38063.0
11500,"Anniston-Oxford-Jacksonville, AL",2021,31090.0,22811.0,24026.0,985.0,691.0,6836.0,282.0,70.0,2240000.0,70.0,2240000.0,282.0,2240000.0,501.0,99.0,3990000.0,99.0,3990000.0,501.0,3990000.0,73.37085879704085,77.27886780315214,3.1682212930202636,2.2225796075908653,21.98777742039241,32000.0,7943.262411347518,7943.262411347518,282.0,24.822695035460992,40303.030303030304,7964.071856287425,7964.071856287425,501.0,19.760479041916167,31090.0
11500,"Anniston-Oxford-Jacksonville, AL",2024,31402.0,21677.0,22851.0,3369.0,374.0,6038.0,354.0,354.0,14640000.0,354.0,14640000.0,244.0,14640000.0,1795.0,1406.0,50531400.0,925.0,31387600.0,1795.0,50531400.0,69.03063499140183,72.76925036621871,10.728616011718998,1.1910069422329788,19.228074644927073,41355.93220338983,41355.93220338983,60000.0,354.0,100.0,33932.54054054054,28151.197771587744,28151.197771587744,1795.0,78.32869080779945,31402.0
11540,"Appleton, WI",2005,61641.269,50134.9738,52423.630600000004,1712.5544,362.87699999999995,0.0,427.0134,210.975,9082839.44,0.0,0.0,427.0134,9082839.44,38.8194,14.065000000000001,702912.44,0.0,0.0,38.8194,702912.44,81.33345502669648,85.04631953634829,2.7782594806735728,0.5886916442294527,0.0,,21270.619235836628,21270.619235836628,427.0134,49.40711462450593,,18107.246376811592,18107.246376811592,38.8194,36.231884057971016,61641.269
11540,"Appleton, WI",2008,58631.359,51445.8318,52959.2258,623.3607999999999,417.4492,3127.4934000000003,926.6022,863.0284,23625374.32,662.1802,20035311.2,926.6022,23625374.32,494.5254,473.7092,10264299.44,202.536,7552567.4399999995,84.39,1271476.0,87.74456652113419,90.32576884325674,1.0631866813798396,0.7119896368085209,5.3341649474643775,30256.584536958366,25496.782027929567,25496.782027929567,926.6022,93.13904068002428,37290.0,20755.858930602957,15066.666666666666,494.5254,95.79067121729237,58631.359
11540,"Appleton, WI",2021,53275.2408,45640.1132,46561.1996,871.6228,1485.7536,6337.8568,660.4812,660.4812,19318571.04,449.4264,17250234.0,552.84,12321893.04,1054.6572,469.29200000000003,22940833.6,469.29200000000003,22940833.6,1054.6572,22940833.6,85.6685254062709,87.39744560666537,1.6360748199565154,2.7888256865466854,11.896439518298713,38382.77858176556,29249.236829148205,22288.35294117647,660.4812,100.0,48883.92216359964,21751.933803704178,21751.933803704178,1054.6572,44.49711242667286,53275.2408
