spec,age_group,nativity,component,ledger_cost_bn,delta_cost_bn,se_bn,ci_lo_bn,ci_hi_bn,implied_ratio,year,year_spec,line,key,meps_payer_ratio,account_target_bn,key_weighted_ratio,se_ratio,delta_bn,delta_bn_renormalized
plain_year_2017,all ages,us_born,medical,58.63519720503764,-2.1041992299289705,5.549753584967597,-12.981516379537512,8.77311791967957,0.964113717865211,2017,plain,,,,,,,,
plain_year_2017,all ages,us_born,M,23.877914943409316,0.43771239490727615,2.699297390816523,-4.8528132746560475,5.7282380644706,1.0183312653531371,2017,plain,,,,,,,,
plain_year_2017,all ages,us_born,medical+M,82.51311214844696,-1.6664868350216941,8.090409882105567,-17.523398824115546,14.19042515407216,0.9798033695296383,2017,plain,,,,,,,,
plain_year_2017,all ages,foreign_born,medical,34.242485464656085,3.665160534942627,4.692375302893626,-5.531726060674108,12.862047130559363,1.1070354702705703,2017,plain,,,,,,,,
plain_year_2017,all ages,foreign_born,M,11.272466084531787,1.249495156685564,1.5697573712691497,-1.8271727554682398,4.326163068839368,1.1108448805537003,2017,plain,,,,,,,,
plain_year_2017,all ages,foreign_born,medical+M,45.51495154918786,4.914655691628191,6.218252773433327,-7.272895791067434,17.102207174323816,1.1079789283377999,2017,plain,,,,,,,,
plain_year_2017,,,,,,13.990192020284619,-17.732766518932625,37.107778474182396,,2017,plain,medicaid_and_chip_other_medical,medicaid,medicaid,116.91361192727248,1.082860377144546,0.11966264483375456,9.687505977624886,8.402453075429477
plain_year_2017,,,,,,7.123340302625862,-15.340949504473937,12.582031381064741,,2017,plain,medicare,medicare,medicare,63.9649823655796,0.9784341523957505,0.11136312462205923,-1.379459061704597,-1.3002543525718555
plain_year_2017,,,,,,3.521730735339803,-11.435365179739868,2.369565629287683,,2017,plain,health_services,health_other,other_public,23.53499600651205,0.8073974699646495,0.14963804261387395,-4.532899775226092,-4.244782633253565
plain_year_2017,,,,,,0.22617161735856056,-0.4122898258085132,0.47428662288739243,,2017,plain,military_medical,tricare,tricare,0.648413932682994,1.0478064967098641,0.34880746072607083,0.03099839853943962,0.02803910817562771
plain_year_2017,,,,,,0.36614191576736205,-1.994318198261275,-0.5590682619922195,,2017,plain,veterans_other,va_medical,va,2.369883793096611,0.4612844588221118,0.15449783522463031,-1.276693230126747,-1.2377906758363915
plain_year_2017,,,,,,17.611714825745192,-31.9888744553438,37.04777907355758,,2017,plain,all five medical lines,,,207.43188802514373,,,2.5294523091068895,
plain_year_2018,0-17,both,medical,17.765167580702354,5.97778368019482,2.706916432415708,0.6723249635003824,11.283242396889259,1.3364890116031478,2018,plain,,,,,,,,
plain_year_2018,0-17,both,M,9.138000853840099,3.7757633525486223,1.4543190497455265,0.9253503930168748,6.62617631208037,1.4131935871905634,2018,plain,,,,,,,,
plain_year_2018,0-17,both,medical+M,26.903168434542454,9.753547032743443,4.154341178016778,1.6111879443388577,17.895906121148027,1.3625426892179855,2018,plain,,,,,,,,
plain_year_2018,18-64,both,medical,41.20664847955583,-7.810798442258323,3.7931059711187634,-15.245149535194928,-0.3764473493217211,0.8104481016908338,2018,plain,,,,,,,,
plain_year_2018,18-64,both,M,16.300277115190685,-2.819790259333429,1.5889249637567646,-5.9340259624332985,0.29444544376643994,0.8270096735529983,2018,plain,,,,,,,,
plain_year_2018,18-64,both,medical+M,57.50692559474652,-10.630588701591753,5.308724758186979,-21.03549803147434,-0.2256793717091675,0.815142461683556,2018,plain,,,,,,,,
plain_year_2018,65+,both,medical,33.90586660943555,1.716495511390747,4.6166825445113675,-7.332036003906269,10.765027026687763,1.0506253248490356,2018,plain,,,,,,,,
plain_year_2018,65+,both,M,9.71210305891032,0.5263404533900681,1.332186577382778,-2.0846972589678585,3.1373781657479944,1.0541942821443993,2018,plain,,,,,,,,
plain_year_2018,65+,both,medical+M,43.617969668345864,2.242835964780815,5.9212656864718864,-9.362631523596923,13.848303453158552,1.051419999184613,2018,plain,,,,,,,,
plain_year_2018,all ages,both,medical,92.87768266969373,-0.11651925067274475,6.952035567103593,-13.742258581437277,13.509220080091787,0.9987454548033123,2018,plain,,,,,,,,
plain_year_2018,all ages,both,M,35.1503810279411,1.4823135466052704,2.6793574825501314,-3.769130620900893,6.733757714111434,1.042170625275071,2018,plain,,,,,,,,
plain_year_2018,all ages,both,medical+M,128.02806369763482,1.3657942959325255,9.517000404790942,-17.287183738310834,20.018772330175885,1.0106679290187355,2018,plain,,,,,,,,
plain_year_2018,all ages,us_born,medical,58.63519720503764,0.8718698776107865,4.990472395139996,-8.909276282704946,10.65301603792652,1.014869394479258,2018,plain,,,,,,,,
plain_year_2018,all ages,us_born,M,23.877914943409316,1.558803227230198,2.1687564691053196,-2.6918813434544826,5.809487797914879,1.0652822170999672,2018,plain,,,,,,,,
plain_year_2018,all ages,us_born,medical+M,82.51311214844696,2.4306731048409844,7.046307020102391,-11.379834878571453,16.241181088253423,1.029458022386406,2018,plain,,,,,,,,
plain_year_2018,all ages,foreign_born,medical,34.242485464656085,-0.9883891282835312,4.429262293812177,-9.669583702236665,7.692805445669602,0.9711355903383908,2018,plain,,,,,,,,
plain_year_2018,all ages,foreign_born,M,11.272466084531787,-0.07648968062493897,1.3884496366038677,-2.7978009627162455,2.6448216014663677,0.9932144678856121,2018,plain,,,,,,,,
plain_year_2018,all ages,foreign_born,medical+M,45.51495154918786,-1.0648788089084702,5.785056359780799,-12.403380922613225,10.273623304796285,0.9766037582670464,2018,plain,,,,,,,,
plain_year_2018,,,,,,10.641663641447597,-18.05298497958313,23.661569966070175,,2018,plain,medicaid_and_chip_other_medical,medicaid,medicaid,116.91361192727248,1.0239860222177377,0.09102159676725556,2.8042924932435227,2.4499710550396463
plain_year_2018,,,,,,7.175424524874936,-9.044973979870164,19.082173305210443,,2018,plain,medicare,medicare,medicare,63.9649823655796,1.078458548366156,0.11217738611831661,5.01859966267014,4.7028412979077014
plain_year_2018,,,,,,4.483598564254222,-13.870923791115464,3.704459623032077,,2018,plain,health_services,health_other,other_public,23.53499600651205,0.7840138964699556,0.19050772572953173,-5.083232084041694,-4.768913904431724
plain_year_2018,,,,,,0.13740808042494976,-0.5612180209299991,-0.022588243294629533,,2018,plain,military_medical,tricare,tricare,0.648413932682994,0.54981977190946,0.21191413925420358,-0.2919031321123143,-0.27658548583028636
plain_year_2018,,,,,,0.566835871524585,-1.8293590075218669,0.3925967791452527,,2018,plain,veterans_other,va_medical,va,2.369883793096611,0.6968707426579622,0.2391829815351108,-0.7183811141883071,-0.6858181956716116
plain_year_2018,,,,,,14.469621910522896,-26.63056198896518,30.08931364010787,,2018,plain,all five medical lines,,,207.43188802514373,,,1.7293758255713472,
plain_year_2019,0-17,both,medical,17.765167580702354,2.8111644288063315,3.2276262609743736,-3.514866798259117,9.13719565587178,1.1582402426566465,2019,plain,,,,,,,,
plain_year_2019,0-17,both,M,9.138000853840099,1.5288473882689895,1.7869750652093903,-1.97355938081253,5.03125415735051,1.1673065490715637,2019,plain,,,,,,,,
plain_year_2019,0-17,both,medical+M,26.903168434542454,4.340011817075321,4.989766283374246,-5.4397503896104835,14.119774023761126,1.1613197281069296,2019,plain,,,,,,,,
plain_year_2019,18-64,both,medical,41.20664847955583,-11.581388175495697,3.7805395267772903,-18.991109490109285,-4.171666860882109,0.7189436995527152,2019,plain,,,,,,,,
plain_year_2019,18-64,both,M,16.300277115190685,-3.581534855254137,1.6007332389346287,-6.718914352422158,-0.44415535808611584,0.7802776707448487,2019,plain,,,,,,,,
plain_year_2019,18-64,both,medical+M,57.50692559474652,-15.162923030749834,5.265832686462137,-25.483765444829423,-4.842080616670246,0.7363287486866621,2019,plain,,,,,,,,
plain_year_2019,65+,both,medical,33.90586660943555,3.7188591781212312,5.116562553650497,-6.309419151680033,13.747137507922496,1.109681879568485,2019,plain,,,,,,,,
plain_year_2019,65+,both,M,9.71210305891032,0.9627652432303276,1.4169106922983805,-1.814328682984213,3.739859169444868,1.0991304599416336,2019,plain,,,,,,,,
plain_year_2019,65+,both,medical+M,43.617969668345864,4.681624421351558,6.480859851390719,-8.020627476225858,17.383876318928976,1.1073324700106129,2019,plain,,,,,,,,
plain_year_2019,all ages,both,medical,92.87768266969373,-5.051364568568146,7.392699464674582,-19.540789267858862,9.438060130722572,0.9456127196182036,2019,plain,,,,,,,,
plain_year_2019,all ages,both,M,35.1503810279411,-1.089922223754814,2.9107296043905695,-6.794847417094851,4.615002969585222,0.9689925914917271,2019,plain,,,,,,,,
plain_year_2019,all ages,both,medical+M,128.02806369763482,-6.14128679232296,10.094256742046008,-25.92566645743376,13.643092872787841,0.9520317138683991,2019,plain,,,,,,,,
plain_year_2019,all ages,us_born,medical,58.63519720503764,-3.031896778094406,5.389988829211762,-13.596080760422673,7.53228720423386,0.948292204637901,2019,plain,,,,,,,,
plain_year_2019,all ages,us_born,M,23.877914943409316,-0.31986136039345553,2.3083939626800984,-4.844230389376146,4.204507668589235,0.9866043010392018,2019,plain,,,,,,,,
plain_year_2019,all ages,us_born,medical+M,82.51311214844696,-3.3517581384878614,7.495714071345164,-18.043087756734483,11.339571479758757,0.9593790847149505,2019,plain,,,,,,,,
plain_year_2019,all ages,foreign_born,medical,34.242485464656085,-2.0194677904737244,4.650174974486019,-11.133643262275788,7.094707681328338,0.9410244974022651,2019,plain,,,,,,,,
plain_year_2019,all ages,foreign_born,M,11.272466084531787,-0.7700608633613625,1.490418253124485,-3.6912269613864552,2.15110523466373,0.9316865664011135,2019,plain,,,,,,,,
plain_year_2019,all ages,foreign_born,medical+M,45.51495154918786,-2.7895286538350867,6.090252777692491,-14.726204754857395,9.147147447187221,0.9387118175700913,2019,plain,,,,,,,,
plain_year_2019,,,,,,11.426886785120915,-26.642919740639236,18.14965336786812,,2019,plain,medicaid_and_chip_other_medical,medicaid,medicaid,116.91361192727248,0.9636771705502758,0.09773786470842374,-4.2466331863855595,-3.7378880101681413
plain_year_2019,,,,,,7.808369720174746,-16.60902991774687,13.99921694128434,,2019,plain,medicare,medicare,medicare,63.9649823655796,0.9795996740720834,0.12207256894948404,-1.3049064882312635,-1.2298982606986055
plain_year_2019,,,,,,6.471085144443081,-13.647240902383569,11.718946745617654,,2019,plain,health_services,health_other,other_public,23.53499600651205,0.959033471766208,0.2749558632876995,-0.9641470783829575,-0.892213937111365
plain_year_2019,,,,,,0.18504059266941256,-0.49641959872688296,0.22892619589310698,,2019,plain,military_medical,tricare,tricare,0.648413932682994,0.7937325299851692,0.2853741774236025,-0.133746701416888,-0.12384531396969069
plain_year_2019,,,,,,0.9537846947765195,-2.7696564576905764,0.9691108438444359,,2019,plain,veterans_other,va_medical,va,2.369883793096611,0.6201194296760314,0.4024605331092019,-0.9002728069230705,-0.8637773150942941
plain_year_2019,,,,,,16.310595000007186,-39.517885027772905,24.41847250509343,,2019,plain,all five medical lines,,,207.43188802514373,,,-7.549706261339739,
plain_year_2020,0-17,both,medical,17.765167580702354,-0.4757320857975273,2.507521946758592,-5.390384791888131,4.438920620293077,0.9732210752509705,2020,plain,,,,,,,,
plain_year_2020,0-17,both,M,9.138000853840099,-0.6633592179917803,1.3930681486016492,-3.393722617260905,2.067004181277344,0.9274065270290477,2020,plain,,,,,,,,
plain_year_2020,0-17,both,medical+M,26.903168434542454,-1.1390913037893076,3.8403582797946307,-8.66605521991698,6.387872612338365,0.9576595854662693,2020,plain,,,,,,,,
plain_year_2020,18-64,both,medical,41.20664847955583,4.914740628295562,7.392368427574676,-9.574035250201794,19.40351650679292,1.1192705742796323,2020,plain,,,,,,,,
plain_year_2020,18-64,both,M,16.300277115190685,6.650392974121029,4.0534203066591665,-1.2941648411342384,14.594950789376297,1.407992632709498,2020,plain,,,,,,,,
plain_year_2020,18-64,both,medical+M,57.50692559474652,11.565133602416592,11.355283736177716,-10.690813554725155,33.821080759558335,1.2011085357599627,2020,plain,,,,,,,,
plain_year_2020,65+,both,medical,33.90586660943555,-7.079856724882981,4.9329566781857315,-16.748274151423356,2.5885607016573964,0.7911908046345952,2020,plain,,,,,,,,
plain_year_2020,65+,both,M,9.71210305891032,-1.8749480645045604,1.526898411726862,-4.867613959540621,1.1177178305314999,0.8069472643430818,2020,plain,,,,,,,,
plain_year_2020,65+,both,medical+M,43.617969668345864,-8.954804789387541,6.440775841220671,-21.578493470675728,3.6688838919006463,0.7946991834448873,2020,plain,,,,,,,,
plain_year_2020,all ages,both,medical,92.87768266969373,-2.6408481823849335,9.765481974180418,-21.78084114345366,16.499144778683792,0.9715663859554212,2020,plain,,,,,,,,
plain_year_2020,all ages,both,M,35.1503810279411,4.112085691624687,4.631483777721479,-4.965455707690924,13.189627090940299,1.1169855225283614,2020,plain,,,,,,,,
plain_year_2020,all ages,both,medical+M,128.02806369763482,1.4712375092397538,14.233519025058078,-26.42594715313974,29.368422171619248,1.0114915235515425,2020,plain,,,,,,,,
plain_year_2020,all ages,us_born,medical,58.63519720503764,-0.7628940653143158,7.712327422214376,-15.878778049835127,14.352989919206495,0.9869891447171807,2020,plain,,,,,,,,
plain_year_2020,all ages,us_born,M,23.877914943409316,3.566249141549534,4.2150893774800995,-4.695174229928818,11.827672513027885,1.149353456949719,2020,plain,,,,,,,,
plain_year_2020,all ages,us_born,medical+M,82.51311214844696,2.803355076235218,11.833315605096894,-20.389517327450488,25.996227479920925,1.0339746617627483,2020,plain,,,,,,,,
plain_year_2020,all ages,foreign_born,medical,34.242485464656085,-1.87795411707061,4.874807812501941,-11.432401861128898,7.6764936269876785,0.9451571902101275,2020,plain,,,,,,,,
plain_year_2020,all ages,foreign_born,M,11.272466084531787,0.5458365500751533,1.6233895440955248,-2.635948489230973,3.72762158938128,1.0484221062172152,2020,plain,,,,,,,,
plain_year_2020,all ages,foreign_born,medical+M,45.51495154918786,-1.3321175669954568,6.430019608499022,-13.93472441953988,11.270489285548965,0.9707323083590271,2020,plain,,,,,,,,
plain_year_2020,,,,,,20.78015493453797,-7.59353995557333,73.86317057414007,,2020,plain,medicaid_and_chip_other_medical,medicaid,medicaid,116.91361192727248,1.283412810220039,0.1777393974233258,33.13481530928337,28.050332020666055
plain_year_2020,,,,,,7.987745433303804,-29.416169318159447,1.8952174157400372,,2020,plain,medicare,medicare,medicare,63.9649823655796,0.78487485742489,0.12487684883037058,-13.760475951209706,-13.119405644785704
plain_year_2020,,,,,,3.9122426311962823,-13.542698710682316,1.7930106011715443,,2020,plain,health_services,health_other,other_public,23.53499600651205,0.7503783704433246,0.166230860209782,-5.874844054755386,-5.52623707569664
plain_year_2020,,,,,,0.11076027434086455,-0.4841396801613422,-0.049967382909601406,,2020,plain,military_medical,tricare,tricare,0.648413932682994,0.588143440363067,0.17081723380397293,-0.2670535315354718,-0.2521177167323883
plain_year_2020,,,,,,0.43344159828096157,-2.1849675828970847,-0.48590773883275873,,2020,plain,veterans_other,va_medical,va,2.369883793096611,0.43649656377455925,0.1828957181544352,-1.3354376608649217,-1.2968686148541841
plain_year_2020,,,,,,23.927033990276787,-34.999120766890314,58.79312898872608,,2020,plain,all five medical lines,,,207.43188802514373,,,11.897004110917882,
plain_year_2021,0-17,both,medical,17.765167580702354,2.7047589704943773,3.4068218844232105,-3.972489224717995,9.38200716570675,1.1522506870935716,2021,plain,,,,,,,,
plain_year_2021,0-17,both,M,9.138000853840099,1.8959163478077106,1.8888560478712295,-1.8061734780005632,5.598006173615984,1.2074760528185968,2021,plain,,,,,,,,
plain_year_2021,0-17,both,medical+M,26.903168434542454,4.600675318302088,5.2891799114438225,-5.765926815880558,14.967277452484733,1.1710086798696555,2021,plain,,,,,,,,
plain_year_2021,18-64,both,medical,41.20664847955583,-13.543569470451363,4.583520088039752,-22.52710376542513,-4.560035175477591,0.6713256241363372,2021,plain,,,,,,,,
plain_year_2021,18-64,both,M,16.300277115190685,-3.921845355348276,2.4061475086929116,-8.63780781387716,0.7941171031806068,0.7594000808922814,2021,plain,,,,,,,,
plain_year_2021,18-64,both,medical+M,57.50692559474652,-17.465414825799638,6.923241598390848,-31.034719014915215,-3.896110636684057,0.6962902355643374,2021,plain,,,,,,,,
plain_year_2021,65+,both,medical,33.90586660943555,-9.412982071216529,3.0544617797775655,-15.399617151734672,-3.426346990698387,0.7223789564311852,2021,plain,,,,,,,,
plain_year_2021,65+,both,M,9.71210305891032,-2.074163322677076,1.1001125219037178,-4.230344244549895,0.08201759919574166,0.7864352025410042,2021,plain,,,,,,,,
plain_year_2021,65+,both,medical+M,43.617969668345864,-11.487145393893606,4.141739802503752,-19.604806240137,-3.369484547650216,0.736641905131362,2021,plain,,,,,,,,
plain_year_2021,all ages,both,medical,92.87768266969373,-20.251792571173493,7.140693177947882,-34.247294024602205,-6.256291117744781,0.7819520040869655,2021,plain,,,,,,,,
plain_year_2021,all ages,both,M,35.1503810279411,-4.100092330217628,3.481980144897599,-10.924648009100482,2.724463348665224,0.8833556789339365,2021,plain,,,,,,,,
plain_year_2021,all ages,both,medical+M,128.02806369763482,-24.35188490139112,10.553036976791383,-45.03545730342169,-3.6683124993605576,0.8097926017306393,2021,plain,,,,,,,,
plain_year_2021,all ages,us_born,medical,58.63519720503764,-11.403704256085136,5.550590345752872,-22.282661426696496,-0.5247470854737797,0.8055143531587647,2021,plain,,,,,,,,
plain_year_2021,all ages,us_born,M,23.877914943409316,-1.8698596153166427,2.9799451580669194,-7.710444801032323,3.970725570399037,0.9216908335695051,2021,plain,,,,,,,,
plain_year_2021,all ages,us_born,medical+M,82.51311214844696,-13.273563871401779,8.491609091741434,-29.91681186200787,3.369684119204311,0.8391338839877752,2021,plain,,,,,,,,
plain_year_2021,all ages,foreign_born,medical,34.242485464656085,-8.848088315088372,3.5468100586410034,-15.799708290029137,-1.8964683401476068,0.7416049625188258,2021,plain,,,,,,,,
plain_year_2021,all ages,foreign_born,M,11.272466084531787,-2.230232714900997,1.3878515108878222,-4.950371692130627,0.4899062623286328,0.8021521911730256,2021,plain,,,,,,,,
plain_year_2021,all ages,foreign_born,medical+M,45.51495154918786,-11.078321029989368,4.871723641805654,-20.62672391056076,-1.5299181494179745,0.7566003993650953,2021,plain,,,,,,,,
plain_year_2021,,,,,,15.907869108218947,-29.21567695217633,33.14202409359656,,2021,plain,medicaid_and_chip_other_medical,medicaid,medicaid,116.91361192727248,1.016791659571097,0.13606515824790896,1.963173570710114,1.7166511258805057
plain_year_2021,,,,,,4.988361998267916,-34.270470626620636,-14.716450909713899,,2021,plain,medicare,medicare,medicare,63.9649823655796,0.6170801607013727,0.07798582620968905,-24.493460768167267,-23.587288661717313
plain_year_2021,,,,,,3.2145101146015604,-17.020579650001096,-4.419931544883534,,2021,plain,health_services,health_other,other_public,23.53499600651205,0.5444972417043938,0.1365842642893212,-10.720255597442314,-10.25102199237995
plain_year_2021,,,,,,0.09596279568381122,-0.6289113089010537,-0.25274406210896233,,2021,plain,military_medical,tricare,tricare,0.648413932682994,0.3201446432821697,0.14799619632899977,-0.44082768550500806,-0.42705642183937914
plain_year_2021,,,,,,0.1611112922079704,-2.13019130189622,-1.4986466414355586,,2021,plain,veterans_other,va_medical,va,2.369883793096611,0.23438483483821915,0.0679827815512651,-1.8144189716658894,-1.7858990387490115
plain_year_2021,,,,,,17.80678051718234,-70.40643794635727,-0.6051409577834619,,2021,plain,all five medical lines,,,207.43188802514373,,,-35.50578945207037,
plain_year_2022,0-17,both,medical,17.765167580702354,-0.3068930677029457,2.5318053462858545,-5.26914036228918,4.655354226883288,0.9827250113848455,2022,plain,,,,,,,,
plain_year_2022,0-17,both,M,9.138000853840099,0.5078140670313644,1.4287583018887946,-2.292500747283279,3.3081288813460077,1.055571680847235,2022,plain,,,,,,,,
plain_year_2022,0-17,both,medical+M,26.903168434542454,0.20092099932841873,3.9520772200806653,-7.545008016150862,7.9468500148076995,1.0074683024721522,2022,plain,,,,,,,,
plain_year_2022,18-64,both,medical,41.20664847955583,-9.365924032460564,4.378584179384035,-17.94779132733014,-0.7840567375909872,0.7727084250225458,2022,plain,,,,,,,,
plain_year_2022,18-64,both,M,16.300277115190685,-3.1488547226517123,1.876001069027156,-6.825749252903578,0.5280398076001535,0.8068220128774862,2022,plain,,,,,,,,
plain_year_2022,18-64,both,medical+M,57.50692559474652,-12.514778755112276,6.162805323559178,-24.59365523301998,-0.4359022772045727,0.7823778853471599,2022,plain,,,,,,,,
plain_year_2022,65+,both,medical,33.90586660943555,-8.033490366017142,3.602650258738201,-15.094555122037926,-0.9724256099963617,0.7630648861285401,2022,plain,,,,,,,,
plain_year_2022,65+,both,M,9.71210305891032,-1.9926769740262662,1.2484226494509345,-4.439540404434171,0.4541864563816385,0.7948253882872366,2022,plain,,,,,,,,
plain_year_2022,65+,both,medical+M,43.617969668345864,-10.02616734004341,4.839073416805456,-19.510576955527284,-0.5417577245595341,0.7701367712372102,2022,plain,,,,,,,,
plain_year_2022,all ages,both,medical,92.87768266969373,-17.70630746618065,6.44833772589618,-30.344817169088078,-5.06779776327322,0.8093588582614554,2022,plain,,,,,,,,
plain_year_2022,all ages,both,M,35.1503810279411,-4.63371762964661,2.869461204842635,-10.257758246173086,0.9903229868798656,0.8681744694043783,2022,plain,,,,,,,,
plain_year_2022,all ages,both,medical+M,128.02806369763482,-22.340025095827258,9.22447344638546,-40.419660827088826,-4.260389364565689,0.8255068111583104,2022,plain,,,,,,,,
