spec,age_group,nativity,component,ledger_cost_bn,delta_cost_bn,se_bn,ci_lo_bn,ci_hi_bn,implied_ratio
winsor_p995,0-17,both,medical,17.765167580702354,2.6751137777020113,1.100025792119573,0.5191028430825033,4.831124712321519,1.150581961332461
winsor_p995,0-17,both,medical_transport_payers,17.765167580702354,2.6773514203604507,1.1004838524885112,0.5204427039150791,4.834260136805822,1.1507079180760873
winsor_p995,0-17,both,M,9.138000853840099,1.6421963919190883,0.6005175653068957,0.4652035918338928,2.8191891920042838,1.1797106848845371
winsor_p995,0-17,both,medical+M,26.903168434542454,4.317310169621099,1.676727578148644,1.0309845045646882,7.603635834677511,1.1604759000831242
winsor_p995,18-64,both,medical,41.20664847955583,-2.6124092891818695,2.0814650223321634,-6.692005768032769,1.4671871896690303,0.9366022380956806
winsor_p995,18-64,both,medical_transport_payers,41.20664847955583,-2.820361820472008,2.105158819768161,-6.946397288954451,1.3056736480104347,0.9315556609300245
winsor_p995,18-64,both,M,16.300277115190685,0.00021056639882087707,0.90956008308081,-1.7824944382148264,1.782915571012468,1.0000129179643593
winsor_p995,18-64,both,medical+M,57.50692559474652,-2.6121987227830488,2.9325257907390574,-8.359843656366445,3.1354462108003474,0.9545759281031416
winsor_p995,65+,both,medical,33.90586660943555,-3.6878624151858217,2.3025097195054376,-8.2006985394699,0.8249737090982581,0.8912323210119768
winsor_p995,65+,both,medical_transport_payers,33.90586660943555,-3.7151446889083557,2.305636036546506,-8.234108281997182,0.8038189041804714,0.8904276734258584
winsor_p995,65+,both,M,9.71210305891032,-0.7291443571858177,0.7676348422438432,-2.2336810012618367,0.7753922868902011,0.9249241536294378
winsor_p995,65+,both,medical+M,43.617969668345864,-4.417006772371639,3.061145585401995,-10.416741871193329,1.5827283264500513,0.8987342417366777
winsor_p995,all ages,both,medical,92.87768266969373,-3.62515792666568,3.8417129129999132,-11.154776875087967,3.904461021756608,0.9609684714081633
winsor_p995,all ages,both,medical_transport_payers,92.87768266969373,-3.8581550890199128,3.8692433578870773,-11.441732717899406,3.725422539859582,0.9584598261054715
winsor_p995,all ages,both,M,35.1503810279411,0.9132626011320953,1.579453483981698,-2.1824093427283437,4.008934544992535,1.025981584677735
winsor_p995,all ages,both,medical+M,128.02806369763482,-2.7118953255335847,5.349284832676973,-13.19630094062682,7.7725102895596505,0.9788179618810896
winsor_p995,all ages,us_born,medical,58.63519720503764,-1.1902116164891356,2.46853734586209,-6.028455908870928,3.6480326758926562,0.9797014136009953
winsor_p995,all ages,us_born,medical_transport_payers,58.63519720503764,-1.2005991667000275,2.478324046774338,-6.058025040397291,3.656826706997235,0.9795242580578056
winsor_p995,all ages,us_born,M,23.877914943409316,1.1890011145939712,1.1934520143859995,-1.150121850879366,3.5281240800673084,1.0497950142385508
winsor_p995,all ages,us_born,medical+M,82.51311214844696,-0.0012105018951644897,3.600005618650712,-7.057091858592397,7.054670854802068,0.9999853295814004
winsor_p995,all ages,foreign_born,medical,34.242485464656085,-2.434946310176548,2.2355659366014633,-6.81657503097997,1.9466824106268739,0.9288910755999352
winsor_p995,all ages,foreign_born,medical_transport_payers,34.242485464656085,-2.6575559223198777,2.2351396192665165,-7.038349076500819,1.723237231861064,0.922390098549858
winsor_p995,all ages,foreign_born,M,11.272466084531787,-0.2757385134618759,0.7338683785832327,-1.7140941048778175,1.1626170779540659,0.9755387586536856
winsor_p995,all ages,foreign_born,medical+M,45.51495154918786,-2.710684823638424,2.9488297119824143,-8.490284855665577,3.068915208388729,0.9404440797721382
winsor_p999,0-17,both,medical,17.765167580702354,2.4183033579008333,1.3099148799992544,-0.14908262971081257,4.985689345512479,1.1361261213503973
winsor_p999,0-17,both,medical_transport_payers,17.765167580702354,2.420216827606575,1.3103691836831717,-0.14805957886359214,4.988493234076742,1.1362338304219302
winsor_p999,0-17,both,M,9.138000853840099,1.448333149739996,0.7221084012531074,0.033026690350107434,2.863639609129885,1.1584956242514857
winsor_p999,0-17,both,medical+M,26.903168434542454,3.866636507640829,2.008559508385768,-0.07006778960075331,7.803340804882412,1.1437242054611025
winsor_p999,18-64,both,medical,41.20664847955583,-2.4400541819762496,2.2622017076624155,-6.873888054759592,1.9937796908070926,0.9407849395180282
winsor_p999,18-64,both,medical_transport_payers,41.20664847955583,-2.6264431104030455,2.287195116540145,-7.109263164437622,1.8563769436315307,0.9362616663253717
winsor_p999,18-64,both,M,16.300277115190685,0.2828954418430729,0.9919487468520163,-1.6612883764965183,2.227079260182664,1.0173552535238457
winsor_p999,18-64,both,medical+M,57.50692559474652,-2.157158740133177,3.204072148070774,-8.437024754219781,4.122707273953427,0.9624887138753555
winsor_p999,65+,both,medical,33.90586660943555,-3.9123933779415054,2.3087973731290594,-8.437553076875147,0.612766320992136,0.8846101347885107
winsor_p999,65+,both,medical_transport_payers,33.90586660943555,-3.939816756589817,2.3118008059705133,-8.470863075722692,0.5912295625430584,0.883801325535404
winsor_p999,65+,both,M,9.71210305891032,-0.9523331998219013,0.7511612525803145,-2.424582201461312,0.5199158018175098,0.9019436682204285
winsor_p999,65+,both,medical+M,43.617969668345864,-4.864726577763407,3.0520730312663114,-10.846679797231367,1.1172266417045535,0.8884696693873443
winsor_p999,all ages,both,medical,92.87768266969373,-3.9341442020169066,4.052515617441177,-11.876928858987712,4.0086404549539,0.957641662787732
winsor_p999,all ages,both,medical_transport_payers,92.87768266969373,-4.146043039386261,4.08065794848429,-12.143985651642572,3.8518995728700505,0.9553601799677639
winsor_p999,all ages,both,M,35.1503810279411,0.7788953917611694,1.6956067185401287,-2.5444327085216267,4.102223492043966,1.022158945905651
winsor_p999,all ages,both,medical+M,128.02806369763482,-3.1552488102557374,5.680765718424567,-14.289345022977695,7.978847402466221,0.9753550220230814
winsor_p999,all ages,us_born,medical,58.63519720503764,-1.7075703761130065,2.620707363538774,-6.844062422667922,3.428921670441909,0.9708780654366709
winsor_p999,all ages,us_born,medical_transport_payers,58.63519720503764,-1.7175219648142395,2.631758256960962,-6.875673364473633,3.440629434845155,0.9707083450438762
winsor_p999,all ages,us_born,M,23.877914943409316,0.8622649542895852,1.2959008027455097,-1.6776539466281586,3.402183855207329,1.0361114006952934
winsor_p999,all ages,us_born,medical+M,82.51311214844696,-0.8453054218234215,3.8492712061152226,-8.389738352536313,6.699127508889469,0.9897555018855347
winsor_p999,all ages,foreign_born,medical,34.242485464656085,-2.2265738259039,2.3551481742806732,-6.842579425749282,2.3894317739414817,0.93497627886264
winsor_p999,all ages,foreign_born,medical_transport_payers,34.242485464656085,-2.428521074572029,2.3587742538795538,-7.051633659836292,2.1945915106922342,0.9290787148883025
winsor_p999,all ages,foreign_born,M,11.272466084531787,-0.0833695625284195,0.8009086003947903,-1.6531215742105907,1.4863824491537516,0.9926041416400605
winsor_p999,all ages,foreign_born,medical+M,45.51495154918786,-2.3099433884323197,3.1404736520779806,-8.465158640902134,3.8452718640374948,0.9492486905992645
two_part_lognormal,0-17,both,medical,17.765167580702354,4.187884352384735,0.9711432827747937,2.284478494318142,6.091290210451328,1.2357357077190694
two_part_lognormal,0-17,both,medical_transport_payers,17.765167580702354,6.4492052244583284,4.659577184199197,-2.683398239756655,15.581808688673311,1.3630252962805631
two_part_lognormal,0-17,both,M,9.138000853840099,2.544735046733511,0.5244981531051884,1.5167375566895667,3.572732536777455,1.2784783113326288
two_part_lognormal,0-17,both,medical+M,26.903168434542454,6.732619399118246,1.4812380946874446,3.8294460810021245,9.635792717234368,1.250253772729381
two_part_lognormal,18-64,both,medical,41.20664847955583,-4.738711222723938,2.379273083398586,-9.40200077557073,-0.07542166987714577,0.8850012947528361
two_part_lognormal,18-64,both,medical_transport_payers,41.20664847955583,-4.396504448151016,2.426289288970114,-9.151944070607735,0.35893517430570315,0.893305944298472
two_part_lognormal,18-64,both,M,16.300277115190685,-0.8637342579451408,1.0969140176141945,-3.013646226606096,1.2861777107158145,0.9470110690854328
two_part_lognormal,18-64,both,medical+M,57.50692559474652,-5.602445480669079,3.3885146063072646,-12.243812070119239,1.0389211087810803,0.9025778995707452
two_part_lognormal,65+,both,medical,33.90586660943555,-5.514755929597702,2.321385098781783,-10.064587117457952,-0.9649247417374516,0.8373509813766854
two_part_lognormal,65+,both,medical_transport_payers,33.90586660943555,-4.176031695664234,2.310577381004611,-8.704680145926154,0.3526167545976858,0.8768345388788233
two_part_lognormal,65+,both,M,9.71210305891032,-1.0714110553192158,0.7904841556684875,-2.620731530779005,0.4779094201405735,0.8896828988716038
