sample,spec,scheme,band,nativity,group,measure,mean,se,n,weighted
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,medicare,33.191546500583016,7.761718227747456,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,medicare,41.338557650201324,12.826772073210497,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,medicare,16.278021102690023,9.680098364929977,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,medicaid,668.6523774781845,79.12587006749423,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,medicaid,847.2491446915293,185.43816214268656,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,medicaid,574.9900626517291,55.028260294705134,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,medicaid,1639.9284240144252,843.5342134170537,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,medicaid_reported,667.8828223725621,79.13128015630683,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,medicaid_reported,846.3043242966442,185.43459175697018,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,medicaid_reported,574.2803992747519,55.02045431176501,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,medicaid_reported,1638.1096008997565,843.5463763910037,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,other_public,61.17696407205385,21.901562826792876,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,other_public,67.46989831561852,12.815453331363948,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,other_public,80.20404827259162,18.9661806897984,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,other_public,47.40365926146784,15.32574356799659,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,va,0.826618654811839,0.661703270399086,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,va,5.120714107630792,1.9430739705378965,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,va,8.197597204826081,3.495638582139552,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,va,1.351571597218917,0.7421817310142141,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,tricare,39.2561159733859,21.080084609645766,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,tricare,36.9479978940756,10.327976444160356,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,tricare,45.497926441498905,15.187184515564626,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,tricare,30.67502996891097,14.646023503853518,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,ofd_stl,21.094229443856115,8.160821331348213,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,ofd_stl,25.401186313912145,6.4544748339673195,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,ofd_stl,26.508524626266624,9.924573510531458,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,ofd_stl,15.377057695337951,5.708329046986636,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,opu,0.7695551056222029,0.6530507293744444,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,opu,0.9448203948852397,0.3021772188650184,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,opu,0.7096633769771908,0.3878943267527291,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,opu,1.818823114668678,0.8813573028435352,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,out_of_pocket,220.53367171741448,18.81574088710752,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,out_of_pocket,481.8826276260403,25.61581730877118,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,out_of_pocket,613.8507909617814,33.68848139740798,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,out_of_pocket,259.86125856854704,22.111969068232312,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,private,1009.6555094102802,211.7597407842728,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,private,1896.0051547236135,140.05063396353364,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,private,2283.1812013260583,198.2388130551029,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,private,1022.1235981215581,149.75876256091868,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,total_exp,2033.447066602248,226.99075300860176,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,total_exp,3398.0641583968313,240.467713943292,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,total_exp,3668.4365579628766,219.25742758275376,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,total_exp,3053.901882178411,857.0791355736283,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,any_public,0.29969708654574523,0.01616548010189021,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,any_public,0.24073364711689924,0.007367746543768038,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,any_public,0.20853259897377346,0.009295945992701796,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,any_public,0.283963744873075,0.012600908089947052,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,medicaid_ever,0.4363142695080601,0.02051523220017669,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,medicaid_ever,0.28032679096437524,0.008826187487266646,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,medicaid_ever,0.20372746612194026,0.0103157500085665,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,medicaid_ever,0.40363187247299287,0.01565816880056126,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,medicare_ever,0.003768835851554783,0.0018768872992024018,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,medicare_ever,0.004359307946105334,0.0009521868552316416,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,medicare_ever,0.004687567441255288,0.0015688260271662438,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,medicare_ever,0.0031516994951397547,0.0013159729204799931,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,us_born,mexican_origin,uninsured_all_year,0.17160659072609316,0.015293420824238731,3372,3920683.658416333
pooled_2016_2024,plain,ledger,18-24,us_born,all_donors,uninsured_all_year,0.07978913186656232,0.004153679552755611,15530,26551385.02545211
pooled_2016_2024,plain,ledger,18-24,us_born,nh_white,uninsured_all_year,0.05661818852720412,0.004440932886448376,6609,14541614.790689223
pooled_2016_2024,plain,ledger,18-24,us_born,hispanic,uninsured_all_year,0.14505459334689982,0.011897459497850319,4811,5699918.058541889
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,public,764.7522151925411,240.2148665342512,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,public,585.6865955302592,124.69637371281262,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,public,1259.600638111733,1039.5568198862304,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,public,740.7435069350234,146.14563171868562,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,public_transport,736.1288681394859,239.3034546145502,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,public_transport,576.5179803802104,124.6877488856151,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,public_transport,1235.2347888537852,1039.6659722595605,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,public_transport,727.4117478358439,145.93591800849103,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,medicare,1.253553696058079,0.5882919815537507,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,medicare,4.610019881443842,3.3399214385725724,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,medicare,35.336210826513515,34.94015113334354,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,medicare,2.3490850308229536,1.0997710643708862,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,medicaid,752.9352876161621,240.1627249920181,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,medicaid,557.908396367614,124.09635912089176,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,medicaid,1155.2462017643827,1037.2901501267486,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,medicaid,728.0402711271047,146.04744454853443,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,medicaid_reported,724.3119405631069,239.2461715802714,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,medicaid_reported,548.7397812175652,124.0797472989102,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,medicaid_reported,1130.8803525064352,1037.3839805363555,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,medicaid_reported,714.7085120279252,145.83490879820724,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,other_public,10.563373880320846,5.167305011167754,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,other_public,23.168179281201333,7.884749655457034,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,other_public,69.01822552083645,53.82799751268938,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,other_public,10.3541507770958,4.045682861046629,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,va,4.214338947792767,4.230783488242061,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,va,7.0630729546741176,3.71446333006352,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,va,0.9199018003137003,0.9261361331949773,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,va,3.6237815688180426,2.497918845115202,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,tricare,3.7103866109163346,2.5958448191167633,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,tricare,12.088423375066762,5.677556905860755,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,tricare,67.64217406747464,53.73579518884762,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,tricare,2.7797849168838082,1.4682524621942508,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,ofd_stl,2.6386483216117473,0.8111225996378338,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,ofd_stl,4.0166829514604565,1.6746244548461804,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,ofd_stl,0.45614965304811583,0.45924105778263347,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,ofd_stl,3.9505842913939473,2.037294285613245,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,opu,28.62334705305518,24.263643934461932,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,opu,9.168615150048849,5.95142950117554,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,opu,24.365849257947485,24.098256457728365,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,opu,13.331759099179482,11.312672830835742,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,out_of_pocket,386.75584998548135,164.8381526385843,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,out_of_pocket,394.1305867418519,63.72746742488387,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,out_of_pocket,827.5333958196484,242.25469729298464,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,out_of_pocket,296.2091656501301,77.13181713343023,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,private,285.31420526964894,94.27114257837528,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,private,798.7305226648253,132.0602928235851,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,private,1386.3949519697767,382.25696395106274,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,private,408.73390397995826,90.8768556160195,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,total_exp,1578.3808916970663,324.49572660082043,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,total_exp,1839.266701320468,201.25154452100685,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,total_exp,3577.76829959718,1125.9751237455444,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,total_exp,1542.17097850084,196.66788272860413,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,any_public,0.20183780324659603,0.03029725419419619,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,any_public,0.18215762633238805,0.014947480480659046,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,any_public,0.1296526837388949,0.036227288767364384,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,any_public,0.20738533999234507,0.01685391005632483,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,medicaid_ever,0.26374229234314217,0.03973849717545615,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,medicaid_ever,0.2500493435486186,0.01846454731280119,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,medicaid_ever,0.14786502958141243,0.039882915617407574,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,medicaid_ever,0.2755022075402992,0.02262161929206283,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,medicare_ever,0.0,0.0,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,medicare_ever,0.0,0.0,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,medicare_ever,0.0,0.0,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,medicare_ever,0.0,0.0,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,foreign_born,mexican_origin,uninsured_all_year,0.45569304210573564,0.043003505480145796,634,598132.6947644445
pooled_2016_2024,plain,ledger,18-24,foreign_born,all_donors,uninsured_all_year,0.2310153661388186,0.018383803675408362,2062,2647266.905902889
pooled_2016_2024,plain,ledger,18-24,foreign_born,nh_white,uninsured_all_year,0.10308841903500295,0.0352297902061384,114,251112.32557977777
pooled_2016_2024,plain,ledger,18-24,foreign_born,hispanic,uninsured_all_year,0.3701169626652285,0.029983437407329703,1259,1284448.2204820001
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,public,748.734622148637,73.02761817779869,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,public,915.069909258695,170.1587887315665,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,public,706.0909674722599,64.00591475145382,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,public,1526.535730234966,687.5236002313043,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,public_transport,744.2782025336395,73.07036865793789,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,public_transport,913.3794866439722,170.15545269652486,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,public_transport,704.9797310922639,63.9851306321957,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,public_transport,1522.599639848356,687.5408072319406,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,medicare,14.448644281200655,11.347431732690922,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,medicare,30.600230650902343,7.069319207101866,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,medicare,41.23666546642846,12.62428466146064,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,medicare,13.716443368078771,7.904572315714367,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,medicaid,679.8084768244066,74.59251026386899,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,medicaid,821.0163518431531,169.6351322155383,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,medicaid,584.8401374472189,56.967333852279936,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,medicaid,1472.2291556108742,687.6745271830637,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,medicaid_reported,675.3520572094092,74.62708088165233,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,medicaid_reported,819.3259292284303,169.6338363767293,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,medicaid_reported,583.728901067223,56.964139251824044,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,medicaid_reported,1468.2930652242642,687.6927420837675,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,other_public,54.47750104302967,18.912820571392903,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,other_public,63.453326764639456,11.912988588169023,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,other_public,80.01416455861252,18.672392169354826,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,other_public,40.590131256012896,12.573010559819203,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,va,1.2750339276570315,0.8056576457950396,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,va,5.296816151905096,1.8713574900089696,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,va,8.07405548033375,3.436063051393984,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,va,1.769438578701142,0.9134498208137031,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,tricare,34.55110890312159,18.176062690575947,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,tricare,34.69412915130913,9.512243372840253,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,tricare,45.873833701591444,14.95214639163229,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,tricare,25.54500149738111,11.915837975879656,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,ofd_stl,18.651358212251054,7.0950073114415755,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,ofd_stl,23.462381461425235,5.865568682642612,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,ofd_stl,26.06627537668733,9.761709911628145,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,ofd_stl,13.275691179930638,4.685370945977785,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,opu,4.456419614997357,3.2708612511400585,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,opu,1.6904226147227936,0.6023161732330061,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,opu,1.1112363799960028,0.5618000491025028,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,opu,3.9360903866100303,2.171356715133268,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,out_of_pocket,242.53565445944636,27.14725493796608,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,out_of_pocket,473.9266756079716,24.03739806080015,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,out_of_pocket,617.4781367121662,33.36296130576898,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,out_of_pocket,266.54575973931173,22.921019083065367,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,private,913.7781419067607,185.89145521755734,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,private,1796.521835186635,128.67343550273557,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,private,2267.9579041710563,195.01406472697363,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,private,909.3191904448911,124.01355182241431,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,total_exp,1973.2122758476755,201.49108347339828,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,total_exp,3256.7373282806593,217.45586493253273,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,total_exp,3666.8974288330323,216.68206298843594,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,total_exp,2775.889534099256,699.5474289818985,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,any_public,0.2867439518634216,0.014736603215445686,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,any_public,0.23542291011209263,0.006927541385364365,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,any_public,0.20719358157688111,0.009160903461472343,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,any_public,0.26988072116742967,0.010803804514628371,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,medicaid_ever,0.41347179624184216,0.020388421854894364,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,medicaid_ever,0.2775817161325856,0.008328800088396805,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,medicaid_ever,0.2027791794238901,0.010144393577947662,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,medicaid_ever,0.3800684003498279,0.014520222578493837,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,medicare_ever,0.0032699742542188913,0.0016278711512576513,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,medicare_ever,0.00396407560162947,0.0008666027616647748,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,medicare_ever,0.004607994151473508,0.0015421033395836554,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,medicare_ever,0.0025720914610960367,0.0010738845496057465,6070,6984366.279023889
pooled_2016_2024,plain,ledger,18-24,both,mexican_origin,uninsured_all_year,0.20920966671526608,0.016421220831909257,4006,4518816.353180777
pooled_2016_2024,plain,ledger,18-24,both,all_donors,uninsured_all_year,0.0934999088652552,0.004514160684243905,17592,29198651.931355
pooled_2016_2024,plain,ledger,18-24,both,nh_white,uninsured_all_year,0.05740703885624236,0.004421923900441377,6723,14792727.116269
pooled_2016_2024,plain,ledger,18-24,both,hispanic,uninsured_all_year,0.18644431264564065,0.012403341354990719,6070,6984366.279023889
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,public,1016.3743187674536,177.5816452264086,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,public,994.923852934026,57.649282168739845,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,public,950.72093199305,72.31145490331899,11895,23182397.293277223
pooled_2016_2024,plain,ledger,25-34,us_born,hispanic,public,1027.0343941314575,133.0880686070867,4508,5928779.140896
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,public_transport,1016.2421457455634,177.58293933467806,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,public_transport,992.0355902164767,57.653588336442695,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,public_transport,948.3925751029534,72.30048133340608,11895,23182397.293277223
pooled_2016_2024,plain,ledger,25-34,us_born,hispanic,public_transport,1025.936252838505,133.08972530733666,4508,5928779.140896
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,medicare,33.37072570515158,12.337055311531543,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,medicare,98.44260654815997,12.109332944714723,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,medicare,92.01551789321334,13.457874303938008,11895,23182397.293277223
pooled_2016_2024,plain,ledger,25-34,us_born,hispanic,medicare,53.821127023304975,17.813738120383718,4508,5928779.140896
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,medicaid,884.648316401193,173.92119285963926,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,medicaid,767.84859606753,51.18422250194534,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,medicaid,736.6603355805448,65.547181716994,11895,23182397.293277223
pooled_2016_2024,plain,ledger,25-34,us_born,hispanic,medicaid,860.8554201665291,125.69567508134779,4508,5928779.140896
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,medicaid_reported,884.5161433793028,173.9222978070102,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,medicaid_reported,764.9603333499807,51.17814400328981,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,medicaid_reported,734.3319786904484,65.55132739586351,11895,23182397.293277223
pooled_2016_2024,plain,ledger,25-34,us_born,hispanic,medicaid_reported,859.7572788735765,125.69564840916324,4508,5928779.140896
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,other_public,98.355276661109,29.76524776538126,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,other_public,128.632650318336,17.93821442741546,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,other_public,122.04507851929169,18.704028860663232,11895,23182397.293277223
pooled_2016_2024,plain,ledger,25-34,us_born,hispanic,other_public,112.35784694162342,28.319418751152114,4508,5928779.140896
pooled_2016_2024,plain,ledger,25-34,us_born,mexican_origin,va,59.57402469178395,27.0255960603903,3089,4049369.8234854443
pooled_2016_2024,plain,ledger,25-34,us_born,all_donors,va,54.449039472445016,11.012441552650506,21564,37081882.471680336
pooled_2016_2024,plain,ledger,25-34,us_born,nh_white,va,52.87706810759713,13.023950048523545,11895,23182397.293277223
