cbsa,cbsa_title,year,sex,pop1829,emp1829,cemp1829,lf1829,pop1624,emp1624,cemp1624,lf1624,pop1864,mex1864,fb1864,t_pop1864,t_mex1864,t_fb1864,popc,empc,lfc,epopc1829,lfpc1829,mex_share,fb_share,epop1829,cepop1829,lfp1829,epop1624,cepop1624,lfp1624
10180,"Abilene, TX",2018,1,14822.6316,11016.1246,8378.2636,11750.978,11683.6454,7352.8446,5615.8446,8027.2872,0.0,0.0,0.0,103312.47260000001,3731.018,8539.573,1556.7144,1556.7144,1556.7144,100.0,100.0,3.6113916413999365,8.26577158119435,74.3196275619506,56.523455659519996,79.2772721950399,62.932794930595904,48.06585965027663,68.70533061539166
10180,"Abilene, TX",2018,2,13408.8978,8515.9942,8137.8344,9512.3576,12281.8394,6614.7088,6246.7088,7682.232,0.0,0.0,0.0,103312.47260000001,3731.018,8539.573,2362.1774,2135.6772,2174.25,90.41138061857674,92.04431470726965,3.6113916413999365,8.26577158119435,63.5100239185953,60.68980852400858,70.94063764137272,53.85763959753455,50.86134573620951,62.54952332302928
10180,"Abilene, TX",2023,1,15195.266,12320.055,10441.055,12825.194,12820.368,8359.282,7277.282,8864.071,0.0,0.0,0.0,107244.418,4053.2955,7934.745,2031.4995,2005.0245,2005.0245,98.69677546068804,98.69677546068804,3.7794932133437475,7.39874871622689,81.07824502710253,68.71255165918123,84.40256327200852,65.20313613462577,56.76344079982728,69.14053481148123
10180,"Abilene, TX",2023,2,13935.814,8678.0415,8339.273,9668.301,12173.714,6476.5105,6469.5105,7038.4195,0.0,0.0,0.0,107244.418,4053.2955,7934.745,2570.4455,2363.4455,2363.4455,91.94692126325963,91.94692126325963,3.7794932133437475,7.39874871622689,62.27150778562342,59.84058771163277,69.37736826854893,53.20077751128374,53.14327657114337,57.81653405033172
10420,"Akron, OH",2005,1,41066.4951,30176.2244,30176.2244,34169.9127,36565.369,20913.4343,20913.4343,24242.1532,0.0,0.0,0.0,432660.7914,402.9772,16948.3787,8897.5911,8176.6394,8554.6394,91.89722598063649,96.1455668602258,0.0931392924919427,3.91724395574616,73.48137289661226,73.48137289661226,83.20630386594642,57.19464857581501,57.19464857581501,66.29812268542949
10420,"Akron, OH",2005,2,41878.6892,28327.6951,28220.6951,30738.5982,36085.2028,21746.2114,21639.2114,24084.119599999998,0.0,0.0,0.0,432660.7914,402.9772,16948.3787,10668.3583,9661.3748,9808.3748,90.56102662018766,91.93893309713829,0.0931392924919427,3.91724395574616,67.64226780049268,67.38676792204853,73.39914115554504,60.263514439774745,59.966994005642675,66.74237008860597
10420,"Akron, OH",2008,1,46827.743,32410.9487,32332.9721,38949.5035,41238.7312,22606.9924,22606.9924,28231.726000000002,0.0,0.0,0.0,443647.5003,2188.0,21493.9047,7710.6349,6472.7792,7232.658,83.9461248515346,93.80106948132119,0.4931843408382662,4.844815914766915,69.21313440197193,69.04661644700664,83.17612809141794,54.81980590130279,54.81980590130279,68.45924978409617
10420,"Akron, OH",2008,2,43035.428,29496.318,29438.3354,32697.9823,37282.9827,21401.0068,21343.0242,24683.6114,0.0,0.0,0.0,443647.5003,2188.0,21493.9047,12643.1543,10258.353500000001,11014.240099999999,81.13761215427071,87.1162357007697,0.4931843408382662,4.844815914766915,68.53961810255494,68.40488585358092,75.97921949329748,57.401541534926594,57.24602125247881,66.20610694862673
10420,"Akron, OH",2010,1,49554.4121,26627.6189,26440.6189,38422.3244,43475.737,18202.2906,18107.2906,28646.9289,0.0,0.0,0.0,445707.9441,852.0,17889.355,6623.6424,5361.6934,5794.6934,80.94780901819216,87.48499768043033,0.19115656592579006,4.013694446510988,53.73410312338263,53.35674015593861,77.53562754909566,41.86769875804521,41.64918607360239,65.89176142085871
10420,"Akron, OH",2010,2,44092.1246,26894.9294,26894.9294,32170.4545,40472.2017,20174.227,20174.227,25182.6204,0.0,0.0,0.0,445707.9441,852.0,17889.355,11697.762200000001,9783.8825,10492.854,83.63892454575627,89.6996692239136,0.19115656592579006,4.013694446510988,60.997127364554345,60.997127364554345,72.96190599080363,49.847120128381846,49.847120128381846,62.222017439688734
10420,"Akron, OH",2013,1,45795.0,32299.0,32229.0,38088.0,41878.0,23933.0,23933.0,30181.0,0.0,0.0,0.0,447632.0,1482.0,26133.0,8403.0,7218.0,7585.0,85.89789360942521,90.2653814114007,0.3310755263251957,5.838054473317368,70.52953379189869,70.37667867671144,83.17065181788405,57.1493385548498,57.1493385548498,72.06886670805673
10420,"Akron, OH",2013,2,47824.0,33078.0,33078.0,36616.0,42636.0,24603.0,24603.0,28127.0,0.0,0.0,0.0,447632.0,1482.0,26133.0,10705.0,9771.0,10128.0,91.27510509107894,94.60999532928538,0.3310755263251957,5.838054473317368,69.16610906657745,69.16610906657745,76.56406825025093,57.70475654376583,57.70475654376583,65.97007223942208
10420,"Akron, OH",2015,1,47480.0,30213.0,30213.0,35448.0,42466.0,20895.0,20895.0,25164.0,0.0,0.0,0.0,442336.0,2288.0,24250.0,10394.0,9267.0,9917.0,89.15720608043102,95.4108139311141,0.5172538522751935,5.482257831150981,63.63310867733782,63.63310867733782,74.65880370682393,49.20406913766307,49.20406913766307,59.25681721848067
10420,"Akron, OH",2015,2,44210.0,27178.0,27178.0,30810.0,36967.0,20861.0,20861.0,23947.0,0.0,0.0,0.0,442336.0,2288.0,24250.0,12447.0,10122.0,10824.0,81.32080019281754,86.96071342492166,0.5172538522751935,5.482257831150981,61.474779461660255,61.474779461660255,69.69011535851617,56.43141179971326,56.43141179971326,64.77939784131793
10420,"Akron, OH",2018,1,45388.0,33613.0,33140.0,36458.0,37788.0,22204.0,21731.0,24538.0,0.0,0.0,0.0,437463.0,1282.0,25345.0,9580.0,8548.0,8947.0,89.22755741127348,93.39248434237996,0.2930533553694827,5.793632832948158,74.05701947651362,73.01489380452983,80.32519608707148,58.75939451677781,57.50767439398751,64.93595850534561
10420,"Akron, OH",2018,2,44346.0,30042.0,30042.0,32660.0,41018.0,25051.0,25051.0,27488.0,0.0,0.0,0.0,437463.0,1282.0,25345.0,12759.0,11924.0,12175.0,93.45559996864958,95.4228387804687,0.2930533553694827,5.793632832948158,67.74455418752537,67.74455418752537,73.6481306092996,61.07318738114974,61.07318738114974,67.01448144716953
10420,"Akron, OH",2023,1,42553.0,30943.0,30943.0,32464.0,38266.0,20658.0,20658.0,22425.0,0.0,0.0,0.0,422834.0,1591.0,30255.0,10151.0,8913.0,9176.0,87.80415722588907,90.39503497192395,0.37627059318787043,7.155290255750484,72.7163772236975,72.7163772236975,76.29074330834489,53.98526106726598,53.98526106726598,58.60293733340302
10420,"Akron, OH",2023,2,38761.0,26225.0,26225.0,28944.0,34024.0,19226.0,19226.0,20761.0,0.0,0.0,0.0,422834.0,1591.0,30255.0,15580.0,14928.0,15156.0,95.81514762516046,97.27856225930681,0.37627059318787043,7.155290255750484,67.65821315239545,67.65821315239545,74.67299605273342,56.50717140841759,56.50717140841759,61.018692687514694
10500,"Albany, GA",2005,1,11316.4405,6945.5051,6942.611,9307.866,9809.626,4370.752200000001,4367.8581,6705.3762,0.0,0.0,0.0,94658.845,1334.3777,3250.6778,1175.5009,1005.5009,1005.5009,85.53807997935178,85.53807997935178,1.4096703799840362,3.434098313792018,61.375351198108625,61.34977690202144,82.25082789946184,44.55574758915376,44.52624493533189,68.355064708889
10500,"Albany, GA",2005,2,10901.8655,4737.9386,4737.9386,7120.8092,9838.6677,3549.3271,3549.3271,6157.5447,0.0,0.0,0.0,94658.845,1334.3777,3250.6778,1692.7684,1692.7684,1692.7684,100.0,100.0,1.4096703799840362,3.434098313792018,43.45988858512335,43.45988858512335,65.31734591662317,36.07528181889912,36.07528181889912,62.58514758050016
10500,"Albany, GA",2008,1,12803.9373,7252.4879,7181.9683,9796.1104,11242.848300000001,5324.444,5324.444,7835.8679,0.0,0.0,0.0,100046.2196,733.7859,1866.6378,1000.3045,1000.3045,1000.3045,100.0,100.0,0.7334469037748629,1.8657754460519367,56.64263835468798,56.091873395849895,76.50857834175741,47.358497223519414,47.358497223519414,69.69646561894818
10500,"Albany, GA",2008,2,12349.1843,7046.080400000001,7046.080400000001,8140.2324,10901.6497,5294.9247,5294.9247,5972.9089,0.0,0.0,0.0,100046.2196,733.7859,1866.6378,1666.4745,1296.6896000000002,1486.6896,77.81034753307057,89.21166210464065,0.7334469037748629,1.8657754460519367,57.05705112847008,57.05705112847008,65.91716669092062,48.56993983213385,48.56993983213385,54.78903711242896
10500,"Albany, GA",2010,1,10703.4984,4913.5429,4797.5429,6918.807400000001,10070.2166,3963.6144,3879.6144,5589.832,0.0,0.0,0.0,99284.596,2128.603,4303.7887,859.3851,859.3851,859.3851,100.0,100.0,2.1439408385163796,4.334800032826844,45.90595258088701,44.82219476951573,64.64061694071913,39.359773055924144,38.52563012398363,55.50855778017725
10500,"Albany, GA",2010,2,12590.7989,6211.7214,6102.7214,8245.4575,9716.8598,3792.0047,3733.0047,5462.0280999999995,0.0,0.0,0.0,99284.596,2128.603,4303.7887,1635.0553,1370.5412000000001,1443.5412000000001,83.82231475595965,88.28699555299445,2.1439408385163796,4.334800032826844,49.33540317286777,48.4696916253662,65.4879612126916,39.02500167801124,38.41780963022642,56.21186486605477
10500,"Albany, GA",2013,1,10556.0022,4293.8985,4169.7135,6759.9925,9183.7733,2308.9027,2308.9027,4466.289900000001,0.0,0.0,0.0,96239.0801,1453.2176,4822.9884,591.0849000000001,591.0849000000001,591.0849000000001,100.0,100.0,1.5100077832103052,5.011465607306859,40.67731721389751,39.50087751971101,64.0393244707736,25.14111166049798,25.14111166049798,48.6324058108011
10500,"Albany, GA",2013,2,11352.2376,5566.681500000001,5566.681500000001,8168.3674,9665.6885,3396.1413000000002,3396.1413000000002,5068.7364,0.0,0.0,0.0,96239.0801,1453.2176,4822.9884,1524.0858,1227.7908,1297.0858,80.55916536982366,85.10582540694232,1.5100077832103052,5.011465607306859,49.03598476480091,49.03598476480091,71.95380935296843,35.13605161184327,35.13605161184327,52.44051057511319
10500,"Albany, GA",2015,1,10365.7184,4515.689700000001,4489.7339,8090.7267,8669.1795,2433.128,2433.128,5212.218000000001,0.0,0.0,0.0,94949.74740000001,918.8903,2661.3826,542.2986000000001,536.5236000000001,542.2986000000001,98.93508852871831,100.0,0.9677648705361378,2.802938051839409,43.56369260426755,43.31329220751357,78.05273486881528,28.066416204670812,28.066416204670812,60.12354456381945
10500,"Albany, GA",2015,2,12828.164,6366.1184,6366.1184,7997.903200000001,11160.8844,4196.944600000001,4196.944600000001,6307.0687,0.0,0.0,0.0,94949.74740000001,918.8903,2661.3826,990.3841000000001,236.41410000000002,450.3841,23.870950674591807,45.4756997815292,0.9677648705361378,2.802938051839409,49.62610705631765,49.62610705631765,62.34643710510717,37.60405044603814,37.60405044603814,56.510474205789635
10500,"Albany, GA",2018,1,11244.526500000002,6416.0261,6135.0261,7176.9411,10200.3374,3996.9114,3715.9114000000004,4555.5342,0.0,0.0,0.0,93461.2498,1117.9762,3549.0168000000003,693.4394,643.8522,643.8522,92.84909395110806,92.84909395110806,1.1961922212600242,3.7973136541557357,57.05910426730729,54.56011064583288,63.82608551814075,39.184109733468226,36.4292988975051,44.66062269665707
10500,"Albany, GA",2018,2,12862.974,6867.6757,6843.5257,7783.123100000001,11383.9478,4463.3183,4439.1683,5125.3298,0.0,0.0,0.0,93461.2498,1117.9762,3549.0168000000003,1618.4883,1071.3383000000001,1429.3383000000001,66.19376241397606,88.31316852892914,1.1961922212600242,3.7973136541557357,53.39104082772771,53.20329264445377,60.507959512318074,39.20712197924871,38.99498116110476,45.02242886250761
10500,"Albany, GA",2023,1,9492.2025,5290.1205,5121.1205,6413.3667,8370.0329,3784.2915000000003,3615.2915,4543.881799999999,0.0,0.0,0.0,87972.9182,1482.2115,3966.403,757.7682,722.7682,757.7682,95.38117329283546,99.99999999999999,1.684849758684031,4.508663667360303,55.73122254819154,53.95081383904316,67.56457945350407,45.21238500747112,43.19327705390501,54.28750226298393
10500,"Albany, GA",2023,2,10228.52,5491.576999999999,5325.909,6385.425499999999,9357.969399999998,3998.4404999999997,3832.7724999999996,4685.1626,0.0,0.0,0.0,87972.9182,1482.2115,3966.403,2142.1575999999995,1329.1763999999998,1385.2495999999999,62.04848793571492,64.66609179455331,1.684849758684031,4.508663667360303,53.68887189935591,52.0692045378999,62.42765815582312,42.72765093675131,40.95730960607758,50.06601752726399
10540,"Albany, OR",2005,1,8967.3906,6568.4672,6511.0386,7279.7858,7104.657,4178.6413999999995,4121.2128,4975.8186,0.0,0.0,0.0,66535.2976,1994.6488,5480.7354,956.9538,904.6426,956.9538,94.53357100415923,100.0,2.997880631708484,8.237335065290216,73.2483672563566,72.60795130302454,81.18064802485574,58.81552621048419,58.007202881152466,70.0360144057623
10540,"Albany, OR",2005,2,7270.6882,4374.2398,4374.2398,4748.3786,6049.3354,3443.4416,3443.4416,3763.5634,0.0,0.0,0.0,66535.2976,1994.6488,5480.7354,1767.7774,1478.9286,1582.9823999999999,83.66034094564168,89.54647796719202,2.997880631708484,8.237335065290216,60.16266520685072,60.16266520685072,65.30851646203175,56.92264310555504,56.92264310555504,62.21449384340634
10540,"Albany, OR",2008,1,9387.586,5467.089,5467.089,6091.9804,7376.4478,2854.372,2854.372,3254.0978,0.0,0.0,0.0,72619.8862,1424.343,6286.4416,1580.708,1286.7418,1420.3627999999999,81.40287769784173,89.85611510791367,1.961367711424478,8.656639288426756,58.23743185947911,58.23743185947911,64.89400363416112,38.69575271718184,38.69575271718184,44.11469976104217
10540,"Albany, OR",2008,2,8452.8076,5646.198,5646.198,6052.1784,7201.3189999999995,4461.8042,4461.8042,4831.9628,0.0,0.0,0.0,72619.8862,1424.343,6286.4416,1595.4916,1057.0274,1057.0274,66.25089094796863,66.25089094796863,1.961367711424478,8.656639288426756,66.79671734158482,66.79671734158482,71.59962330149334,61.95815238847217,61.95815238847217,67.09830240821161
10540,"Albany, OR",2010,1,10232.525599999999,5278.3138,5278.3138,6181.2506,8720.0496,3881.8322,3881.8322,4570.4068,0.0,0.0,0.0,74161.3608,2693.4582,5370.9956,1664.8608,1346.4448,1386.8154,80.87431693989072,83.29918032786887,3.631888858220628,7.242309933449874,51.58368526339187,51.58368526339187,60.40786841520339,44.516171100678136,44.516171100678136,52.41262389149713
10540,"Albany, OR",2010,2,8843.4358,4139.408,4139.408,4671.6176,7724.431,3018.6974,3018.6974,3480.4006,0.0,0.0,0.0,74161.3608,2693.4582,5370.9956,1695.5652,1266.8408,1368.6202,74.71495640509724,80.71763916834341,3.631888858220628,7.242309933449874,46.80768983475858,46.80768983475858,52.82582138494181,39.07986750092013,39.07986750092013,45.05704821494295
10540,"Albany, OR",2013,1,10128.0564,4765.7708999999995,4765.7708999999995,5282.6732999999995,9709.803899999999,3880.8062999999997,3880.8062999999997,4319.8272,0.0,0.0,0.0,75502.94129999999,2764.5047999999997,6710.5008,1457.2494,1195.3368,1311.2937,82.02692003167064,89.98416468725257,3.6614531201051372,8.887734284862887,47.05513784461153,47.05513784461153,52.158806106174524,39.96791634483988,39.96791634483988,44.489335155368074
10540,"Albany, OR",2013,2,8872.1451,4631.3532,4631.3532,5684.195699999999,8358.704099999999,3870.999,3870.999,4879.9971,0.0,0.0,0.0,75502.94129999999,2764.5047999999997,6710.5008,1893.9626999999998,1415.7125999999998,1518.4008,74.74870545233019,80.17057569296375,3.6614531201051372,8.887734284862887,52.201053384485334,52.201053384485334,64.06788477794395,46.310994547587825,46.310994547587825,58.382220995237766
10540,"Albany, OR",2015,1,10200.168899999999,5696.3106,5696.3106,6166.4841,8892.913499999999,3951.765,3951.765,4065.9912,0.0,0.0,0.0,75854.85029999999,3485.6297999999997,7701.615,1480.3254,1138.8006,1287.6408,76.9290724863601,86.98363211223693,4.595131077597025,10.153094982773963,55.84525762117527,55.84525762117527,60.454725411458625,44.43723645799547,44.43723645799547,45.72169964320468
10540,"Albany, OR",2015,2,8925.7968,4956.1479,4956.1479,5359.9779,7484.700599999999,3658.1229,3658.1229,4004.8397999999997,0.0,0.0,0.0,75854.85029999999,3485.6297999999997,7701.615,1986.8436,1524.1698,1524.1698,76.71312427409988,76.71312427409988,4.595131077597025,10.153094982773963,55.526111685625644,55.526111685625644,60.05041365046536,48.87467242176661,48.87467242176661,53.50701402805611
10540,"Albany, OR",2018,1,11063.211299999999,5627.0826,5627.0826,6906.6467999999995,9434.622599999999,4057.3376999999996,4057.3376999999996,4983.8391,0.0,0.0,0.0,79206.6393,2513.5533,6694.3476,2024.3420999999998,1749.1607999999999,1757.8143,86.40638358506698,86.83385579937304,3.1734123833732717,8.451750584499298,50.86301298430412,50.86301298430412,62.42895134796892,43.00476947535771,43.00476947535771,52.82499694264401
10540,"Albany, OR",2018,2,9930.756599999999,6098.9868,6051.681,6670.6947,8371.3959,4569.048,4521.7422,5204.7918,0.0,0.0,0.0,79206.6393,2513.5533,6694.3476,2604.1266,2232.0261,2294.3313,85.7111209570226,88.10367744793973,3.1734123833732717,8.451750584499298,61.41512722202858,60.938770767979555,67.17206924596259,54.57928468058714,54.01419612707601,62.173523533870856
10540,"Albany, OR",2023,1,9045.1689,6416.8947,6365.8947,6643.704,8011.6626,4549.49,4498.49,4732.8675,0.0,0.0,0.0,77132.9386,2645.4521,5026.2204,1263.8346000000001,1065.0453,1081.3704,84.27094020056104,85.56265194828501,3.4297307324422364,6.516308714834833,70.94278471682269,70.37894781599931,73.450303398978,56.785841181080194,56.1492691916407,59.0747231417359
10540,"Albany, OR",2023,2,7971.5283,5116.3339,5116.3339,5732.6094,5949.6746,4119.4553,4119.4553,4482.7308,0.0,0.0,0.0,77132.9386,2645.4521,5026.2204,1277.1993,1226.6235000000001,1242.7352,96.04010118076327,97.30158793541463,3.4297307324422364,6.516308714834833,64.18259720661092,64.18259720661092,71.91355514600633,69.23832943737796,69.23832943737796,75.34413394641784
10580,"Albany-Schenectady-Troy, NY",2005,1,47116.2436,33019.9084,32438.9084,38486.6884,42643.7948,22699.0448,22258.0448,27740.3096,0.0,0.0,0.0,522202.644,643.298,33153.417199999996,14283.818,11708.818,12402.818,81.97260704385899,86.83125198038786,0.12318934179888986,6.348764714412285,70.08179319286819,68.84867281737205,81.68454328986446,53.22942037982041,52.19527226502834,65.05122194237741
10580,"Albany-Schenectady-Troy, NY",2005,2,43849.978,26339.775999999998,26202.775999999998,30808.0468,37660.358,20239.6416,20239.6416,23984.142,0.0,0.0,0.0,522202.644,643.298,33153.417199999996,18796.8164,15858.2824,16652.2824,84.36685267617978,88.59097224570434,0.12318934179888986,6.348764714412285,60.0679343556341,59.75550546456373,70.25783866983924,53.7425629358064,53.7425629358064,63.68537973005993
10580,"Albany-Schenectady-Troy, NY",2008,1,59872.620800000004,39316.2948,38888.2948,43651.9636,54003.2776,27471.2212,27158.2212,31723.9336,0.0,0.0,0.0,556047.2728,1293.1856,42836.1888,10406.2152,10076.942,10085.2152,96.83580251156059,96.91530499965059,0.2325675645324377,7.703695512127329,65.66656724671054,64.95171629433666,72.90805549637807,50.86954425892105,50.28994980852792,58.744459614058684
10580,"Albany-Schenectady-Troy, NY",2008,2,56133.006,36507.3608,36279.3608,41969.6736,51043.971600000004,26578.1788,26350.1788,32309.0884,0.0,0.0,0.0,556047.2728,1293.1856,42836.1888,17221.502399999998,14683.4788,15387.4788,85.2624728026052,89.35038559701971,0.2325675645324377,7.703695512127329,65.03724528844937,64.63106714790938,74.76826307858875,52.06918264173629,51.62250893502182,63.29658015874297
10580,"Albany-Schenectady-Troy, NY",2010,1,55397.8532,31540.8372,30416.8372,38514.1128,52347.442800000004,22658.2564,22285.2564,28472.2828,0.0,0.0,0.0,562982.3004000001,2298.5092,45190.471600000004,16195.2888,13503.022799999999,15186.6988,83.37623963828294,93.77232470223069,0.40827379446332585,8.026979101810497,56.93512542106957,54.906165930632135,69.52275327521176,43.284361542871764,42.571814797417375,54.390971701868885
10580,"Albany-Schenectady-Troy, NY",2010,2,48163.318,29398.898,29398.898,33207.112,45951.76,23734.814,23734.814,26681.2088,0.0,0.0,0.0,562982.3004000001,2298.5092,45190.471600000004,18747.989999999998,16940.3636,17452.798,90.35829227559863,93.09156874950328,0.40827379446332585,8.026979101810497,61.04001804859043,61.04001804859043,68.94689439793164,51.65158853545544,51.65158853545544,58.06351878578752
10580,"Albany-Schenectady-Troy, NY",2013,1,57681.6755,37210.4791,36383.4791,42523.6188,50005.1486,25355.3861,24624.3861,29822.58,0.0,0.0,0.0,567004.9976,2050.4094,46475.365900000004,13802.9807,11774.4381,12832.157,85.3035902600371,92.96656482320518,0.361621045436796,8.196641316517384,64.51005241690665,63.076321526062465,73.72119209678644,50.705550948007776,49.24370147757145,59.639018850950876
10580,"Albany-Schenectady-Troy, NY",2013,2,53339.634,30663.708599999998,30663.708599999998,36293.5842,49565.064,25401.5454,25401.5454,29868.160799999998,0.0,0.0,0.0,567004.9976,2050.4094,46475.365900000004,18653.7982,16076.2063,16870.206299999998,86.18194604463984,90.43845183229224,0.361621045436796,8.196641316517384,57.48766217630965,57.48766217630965,68.04243201218816,51.24889054919812,51.24889054919812,60.26051091147587
10580,"Albany-Schenectady-Troy, NY",2015,1,56936.5263,34592.4804,32932.4804,39004.4314,49925.049,22788.8301,21820.8301,25767.0511,0.0,0.0,0.0,565624.6989,1840.0111,50575.8158,14466.1139,12689.0682,13378.1903,87.7158045879896,92.47950342766208,0.325306003004884,8.941585453810175,60.75621863148332,57.84069127518937,68.50511250806673,45.646084593727686,43.707178134166675,51.611468823996546
10580,"Albany-Schenectady-Troy, NY",2015,2,49356.0258,30738.975,30710.975,34772.0282,47871.3092,24708.8526,24680.8526,28559.8379,0.0,0.0,0.0,565624.6989,1840.0111,50575.8158,21904.048600000002,19877.1521,20317.1521,90.74647551685946,92.75523658215403,0.325306003004884,8.941585453810175,62.28008536295076,62.22335470130174,70.45143452372537,51.61515950351321,51.55666935467893,59.65961319478599
10580,"Albany-Schenectady-Troy, NY",2018,1,55700.3892,35794.5297,34523.5297,39968.1144,53599.7722,26290.9457,25470.9457,32050.0113,0.0,0.0,0.0,557574.1457,270.0,54760.0721,15329.443,13639.443,14211.443,88.97546375298828,92.70684525197686,0.04842405303083622,9.821128279047462,64.26262044861977,61.98076924747951,71.75553882844324,49.05048029289945,47.52062304473749,59.79505133046069
10580,"Albany-Schenectady-Troy, NY",2018,2,46634.971600000004,30215.6521,30033.6521,33347.4784,42819.558300000004,21929.357,21747.357,23958.6531,0.0,0.0,0.0,557574.1457,270.0,54760.0721,22517.471400000002,17795.3493,18876.6477,79.02907472994504,83.83111657910221,0.04842405303083622,9.821128279047462,64.79183124451608,64.40156618429246,71.50744871473235,51.21341244662022,50.78837303186287,55.95259281317715
10580,"Albany-Schenectady-Troy, NY",2023,1,51257.651,31834.945,31814.821,35242.2235,47895.7715,22466.4705,22454.452,25798.749,0.0,0.0,0.0,559169.7625,2570.85,57850.6635,17995.674,14888.992,16442.886,82.73650656263278,91.37132624207351,0.45976198507336136,10.345813987035827,62.107693932365336,62.068433452012854,68.7550498558742,46.90700200956152,46.881908980211335,53.86435627203541
10580,"Albany-Schenectady-Troy, NY",2023,2,46656.0125,25998.849000000002,25998.849000000002,28905.9155,46165.002,22104.174,22104.174,25217.141,0.0,0.0,0.0,559169.7625,2570.85,57850.6635,24195.1505,22537.2565,22766.0575,93.14782522224856,94.09347340079574,0.45976198507336136,10.345813987035827,55.724541397531574,55.724541397531574,61.955392137294204,47.8808037309302,47.8808037309302,54.623935681839676
