cohort,lths_first,lths_plus10,drift_pp,leaver_share_L,implied_leaver_lths_share,feasible
pre1980,0.7639512018175223,0.6627833291401002,-10.116787267742211,0.2,1.1686226925272107,False
pre1980,0.7639512018175223,0.6627833291401002,-10.116787267742211,0.25,1.0674548198497886,False
pre1980,0.7639512018175223,0.6627833291401002,-10.116787267742211,0.33,0.9693526402838036,True
1980-89,0.6879571789793578,0.6293725229426779,-5.8584656036679945,0.2,0.9222958031260775,True
1980-89,0.6879571789793578,0.6293725229426779,-5.8584656036679945,0.25,0.8637111470893977,True
1980-89,0.6879571789793578,0.6293725229426779,-5.8584656036679945,0.33,0.80690178365989,True
1990-99,0.6201213764088884,0.5531126077790351,-6.700876862985328,0.2,0.8881564509283013,True
1990-99,0.6201213764088884,0.5531126077790351,-6.700876862985328,0.25,0.8211476822984483,True
1990-99,0.6201213764088884,0.5531126077790351,-6.700876862985328,0.33,0.7561694824149542,True
