allocation,weighting,group,metric,n_adults_unweighted,weighted_adults,estimate,se_sdr,difference_from_third_plus_nh_white,se_sdr_difference
equal_all_members,person,third_plus_nh_white,extended_balance_renter_proxy,36287,87647853.34583464,16288.690166642797,292.16881140044643,0.0,0.0
equal_all_members,person,third_plus_nh_white,extended_balance_pupil_ratio_090,36287,87647853.34583464,15784.234073104662,292.31816182597106,0.0,0.0
equal_all_members,person,third_plus_nh_white,extended_balance_pupil_differential,36287,87647853.34583464,15984.42482115891,291.8329232922215,0.0,0.0
equal_all_members,person,third_plus_nh_white,extended_balance_net_of_school_lunch,36287,87647853.34583464,16026.222754107626,291.62775516216925,0.0,0.0
equal_all_members,person,all_native,modeled_tax_total,55652,134686458.17077535,13110.121066215712,184.3527627673565,-1273.1944958838594,104.11100443804978
equal_all_members,person,all_native,selected_cash_total,55652,134686458.17077535,2450.8695873707807,37.556896159934,-2.4497794798048744,25.640025844069086
equal_all_members,person,all_native,selected_noncash_total,55652,134686458.17077535,187.63855596408482,3.8061576005770106,42.30406118565057,2.8975681985754496
equal_all_members,person,all_native,cash_noncash_tax_balance,55652,134686458.17077535,10471.612922880842,195.42683311726245,-1313.0487775897054,105.62473648157999
equal_all_members,person,all_native,employer_payroll,55652,134686458.17077535,3307.299102333651,22.44260419331996,-181.52430724227315,12.761700050905953
equal_all_members,person,all_native,sales_tax_share25,55652,134686458.17077535,711.8110607258199,5.877664255786644,-37.99599301846081,3.3751687082040394
equal_all_members,person,all_native,sales_tax_share35,55652,134686458.17077535,996.5354850161478,8.228729958101283,-53.194390225845495,4.725236191485544
equal_all_members,person,all_native,sales_tax_share45,55652,134686458.17077535,1281.2599093064755,10.579795660415892,-68.3927874332303,6.075303674767291
equal_all_members,person,all_native,sales_tax_itep,55652,134686458.17077535,1732.4293767619838,10.060772842843692,-80.05156634884725,5.747195571790528
equal_all_members,person,all_native,property_tax_owner,55652,134686458.17077535,1179.93847057842,12.274358538517577,-132.81737222165293,8.089025216544924
equal_all_members,person,all_native,property_tax_renter_proxy,55652,134686458.17077535,395.75335594835775,5.209966192724495,91.48801046439223,3.514984361452323
equal_all_members,person,all_native,property_tax_owner_plus_renter,55652,134686458.17077535,1575.6918265267782,11.50759237694583,-41.32936175726104,7.63040479444841
equal_all_members,person,all_native,children_5_17,55652,134686458.17077535,0.12074618475835265,0.001224860409028728,0.001464702389953429,0.0008062420879134301
equal_all_members,person,all_native,k12_cost_at_full_attendance,55652,134686458.17077535,2105.0561506345584,23.668712563745647,47.57086731930531,15.896298365978554
equal_all_members,person,all_native,k12_charged_acs_native,55652,134686458.17077535,1689.7312015476298,18.99890513959328,38.18519461814935,12.759978554494964
equal_all_members,person,all_native,k12_charged_flat_090,55652,134686458.17077535,1894.5505355711027,21.301841307371056,42.81378058737482,14.306668529380708
equal_all_members,person,all_native,k12_charged_differential,55652,134686458.17077535,1689.7312015476298,18.99890513959328,38.18519461814935,12.759978554494964
equal_all_members,person,all_native,extended_balance_base,55652,134686458.17077535,14265.654779261346,231.61216091521874,-1718.7700418975637,123.62827661325379
equal_all_members,person,all_native,extended_balance_sales25,55652,134686458.17077535,13980.930354971115,229.40562302915146,-1703.5716446901188,122.3933847203914
equal_all_members,person,all_native,extended_balance_sales45,55652,134686458.17077535,14550.379203551767,233.82151592643618,-1733.9684391050796,124.86555288722482
equal_all_members,person,all_native,extended_balance_sales_itep,55652,134686458.17077535,15001.548671007122,233.06164646514884,-1745.6272180206997,124.3540912745282
equal_all_members,person,all_native,extended_balance_renter_proxy,55652,134686458.17077535,14661.408135209605,231.92375839580956,-1627.2820314331912,123.8298980260764
equal_all_members,person,all_native,extended_balance_pupil_ratio_090,55652,134686458.17077535,14060.835445237872,232.2745705716424,-1723.3986278667908,123.81898736833007
equal_all_members,person,all_native,extended_balance_pupil_differential,55652,134686458.17077535,14265.654779261346,231.61216091521874,-1718.7700418975637,123.62827661325379
equal_all_members,person,all_native,extended_balance_net_of_school_lunch,55652,134686458.17077535,14314.540285402067,231.35743431791852,-1711.6824687055596,123.53691917616705
equal_all_members,person,all_second_gen,modeled_tax_total,6871,16869387.509126462,13653.327275501477,350.807762864685,-729.9882865980944,398.8944518008728
equal_all_members,person,all_second_gen,selected_cash_total,6871,16869387.509126462,1823.429271814246,73.05264934194528,-629.8900950363395,86.20958387762272
equal_all_members,person,all_second_gen,selected_noncash_total,6871,16869387.509126462,166.7887004427308,7.003565832783131,21.454205664296552,8.044722002121906
equal_all_members,person,all_second_gen,cash_noncash_tax_balance,6871,16869387.509126462,11663.109303244508,360.92794236945406,-121.55239722603983,413.21013150246506
equal_all_members,person,all_second_gen,employer_payroll,6871,16869387.509126462,3494.3221196765962,49.490402222530385,5.49871010067227,52.40174925803506
equal_all_members,person,all_second_gen,sales_tax_share25,6871,16869387.509126462,744.792451705319,11.648705709535857,-5.014602038961698,13.13629149190809
equal_all_members,person,all_second_gen,sales_tax_share35,6871,16869387.509126462,1042.7094323874458,16.308187993350316,-7.020442854547582,18.39080808867129
equal_all_members,person,all_second_gen,sales_tax_share45,6871,16869387.509126462,1340.6264130695738,20.967670277164704,-9.026283670131988,23.64532468543452
equal_all_members,person,all_second_gen,sales_tax_itep,6871,16869387.509126462,1703.1725199143411,20.255301893700498,-109.30842319648991,21.90976916622207
equal_all_members,person,all_second_gen,property_tax_owner,6871,16869387.509126462,1313.2307582569283,31.77106809925811,0.4749154568553422,34.65850442897128
equal_all_members,person,all_second_gen,property_tax_renter_proxy,6871,16869387.509126462,490.2238883372441,13.679166176407726,185.95854285327857,14.168848084212666
equal_all_members,person,all_second_gen,property_tax_owner_plus_renter,6871,16869387.509126462,1803.4546465941714,29.769442548487188,186.4334583101322,32.340720460614406
equal_all_members,person,all_second_gen,children_5_17,6871,16869387.509126462,0.12116689115214893,0.002765038674733957,0.001885408783749709,0.0030611634333445373
equal_all_members,person,all_second_gen,k12_cost_at_full_attendance,6871,16869387.509126462,2311.569132417561,57.95505959719848,254.0838491023078,64.12912576304916
equal_all_members,person,all_second_gen,k12_charged_acs_native,6871,16869387.509126462,1855.49942998096,46.52059873054627,203.9534230514796,51.47652935392306
equal_all_members,person,all_second_gen,k12_charged_flat_090,6871,16869387.509126462,2080.4122191758047,52.15955363747863,228.6754641920768,57.7162131867442
equal_all_members,person,all_second_gen,k12_charged_differential,6871,16869387.509126462,1855.49942998096,46.52059873054627,203.9534230514796,51.47652935392306
equal_all_members,person,all_second_gen,extended_balance_base,6871,16869387.509126462,15657.872183584497,438.8908751656426,-326.5526375744121,488.48089504688653
equal_all_members,person,all_second_gen,extended_balance_sales25,6871,16869387.509126462,15359.95520290224,434.7178937419974,-324.5467967589939,483.77253199080286
equal_all_members,person,all_second_gen,extended_balance_sales45,6871,16869387.509126462,15955.789164266598,443.07355486212674,-328.55847839024864,493.20029078681017
equal_all_members,person,all_second_gen,extended_balance_sales_itep,6871,16869387.509126462,16318.335271111415,441.8418307758631,-428.8406179164067,490.9281553421345
equal_all_members,person,all_second_gen,extended_balance_renter_proxy,6871,16869387.509126462,16148.096071921746,439.0201518704839,-140.59409472105108,488.8583589621868
equal_all_members,person,all_second_gen,extended_balance_pupil_ratio_090,6871,16869387.509126462,15432.959394389653,440.2675358228677,-351.27467871500994,489.36859633683434
equal_all_members,person,all_second_gen,extended_balance_pupil_differential,6871,16869387.509126462,15657.872183584497,438.8908751656426,-326.5526375744121,488.48089504688653
equal_all_members,person,all_second_gen,extended_balance_net_of_school_lunch,6871,16869387.509126462,15711.847486349934,438.27229779728896,-314.3752677576922,488.05593927840084
equal_all_members,person,mexican_second_gen,modeled_tax_total,2452,5614636.31290289,7418.525534208969,268.485720170089,-6964.790027890603,330.305160899794
equal_all_members,person,mexican_second_gen,selected_cash_total,2452,5614636.31290289,1459.661645664228,102.34758499748779,-993.6577211863575,118.63123778805299
equal_all_members,person,mexican_second_gen,selected_noncash_total,2452,5614636.31290289,240.03054916822785,13.929585900930416,94.6960543897936,15.018166800351526
equal_all_members,person,mexican_second_gen,cash_noncash_tax_balance,2452,5614636.31290289,5718.833339376533,277.9650893527936,-6065.828361094014,352.7115364315409
equal_all_members,person,mexican_second_gen,employer_payroll,2452,5614636.31290289,2542.46579106587,51.68399605457528,-946.3576185100542,54.94590996417078
equal_all_members,person,mexican_second_gen,sales_tax_share25,2452,5614636.31290289,560.0603011114058,11.771643530683274,-189.74675263287486,12.700002211050977
equal_all_members,person,mexican_second_gen,sales_tax_share35,2452,5614636.31290289,784.0844215559681,16.48030094295693,-265.64545368602523,17.780003095471386
equal_all_members,person,mexican_second_gen,sales_tax_share45,2452,5614636.31290289,1008.1085420005288,21.188958355230216,-341.544154739177,22.860003979891754
equal_all_members,person,mexican_second_gen,sales_tax_itep,2452,5614636.31290289,1286.7224107138338,22.166077750853574,-525.7585323969972,23.29663728808924
equal_all_members,person,mexican_second_gen,property_tax_owner,2452,5614636.31290289,764.7769939250528,28.942479418444375,-547.9788488750202,32.75441720613197
equal_all_members,person,mexican_second_gen,property_tax_renter_proxy,2452,5614636.31290289,467.1540559718342,21.915307162313486,162.8887104878687,21.60292117169893
equal_all_members,person,mexican_second_gen,property_tax_owner_plus_renter,2452,5614636.31290289,1231.9310498968878,26.98224476765489,-385.09013838715146,29.902957424235407
equal_all_members,person,mexican_second_gen,children_5_17,2452,5614636.31290289,0.1490611957996422,0.005718239057646006,0.02977971343124297,0.005931005746682133
equal_all_members,person,mexican_second_gen,k12_cost_at_full_attendance,2452,5614636.31290289,2631.073964437289,107.0749901254713,573.5886811220357,112.33340461396595
equal_all_members,person,mexican_second_gen,k12_charged_acs_native,2452,5614636.31290289,2111.9663577378396,85.94922832147415,460.4203508083592,90.17016419969345
equal_all_members,person,mexican_second_gen,k12_charged_flat_090,2452,5614636.31290289,2367.96656799356,96.36749111292423,516.2298130098322,101.10006415256943
equal_all_members,person,mexican_second_gen,k12_charged_differential,2452,5614636.31290289,2380.561859669816,96.8800729521622,729.0158527403355,100.7743570740232
equal_all_members,person,mexican_second_gen,extended_balance_base,2452,5614636.31290289,7698.194188185536,374.8204670979844,-8286.230632973373,443.06107635198015
equal_all_members,person,mexican_second_gen,extended_balance_sales25,2452,5614636.31290289,7474.170067741003,370.79888422408965,-8210.331931920231,438.8284525806213
equal_all_members,person,mexican_second_gen,extended_balance_sales45,2452,5614636.31290289,7922.218308630143,378.8578829568178,-8362.129334026704,447.31134210980287
equal_all_members,person,mexican_second_gen,extended_balance_sales_itep,2452,5614636.31290289,8200.832177343438,378.0338345514055,-8546.343711684383,445.98655702613144
equal_all_members,person,mexican_second_gen,extended_balance_renter_proxy,2452,5614636.31290289,8165.348244157374,376.7810630552957,-8123.341922485422,444.2989081179674
equal_all_members,person,mexican_second_gen,extended_balance_pupil_ratio_090,2452,5614636.31290289,7442.193977929815,379.76259565756726,-8342.040095174847,446.9518001498376
equal_all_members,person,mexican_second_gen,extended_balance_pupil_differential,2452,5614636.31290289,7429.59868625356,380.01146315059066,-8554.82613490535,446.97325920066265
equal_all_members,person,mexican_second_gen,extended_balance_net_of_school_lunch,2452,5614636.31290289,7783.208824464917,373.35233388189897,-8243.01392964271,441.78690580400547
equal_all_members,person,mexican_third_plus_selfid,modeled_tax_total,2477,5526182.2353818305,9148.880880730794,440.2673424740895,-5234.434681368777,437.5204897829827
equal_all_members,person,mexican_third_plus_selfid,selected_cash_total,2477,5526182.2353818305,2048.8722260050404,134.0807818561626,-404.44714084554516,145.86194643817205
equal_all_members,person,mexican_third_plus_selfid,selected_noncash_total,2477,5526182.2353818305,231.6514246373661,16.49561724183384,86.31692985893184,16.940524252786986
equal_all_members,person,mexican_third_plus_selfid,cash_noncash_tax_balance,2477,5526182.2353818305,6868.35723008839,468.3891593323163,-4916.304470382158,456.17306296514545
equal_all_members,person,mexican_third_plus_selfid,employer_payroll,2477,5526182.2353818305,2851.550993519581,61.673566751684106,-637.272416056343,63.28219760769371
equal_all_members,person,mexican_third_plus_selfid,sales_tax_share25,2477,5526182.2353818305,637.7512702576074,15.705611655152387,-112.05578348667325,15.677292596800358
equal_all_members,person,mexican_third_plus_selfid,sales_tax_share35,2477,5526182.2353818305,892.8517783606513,21.987856317213133,-156.878096881342,21.948209635520193
equal_all_members,person,mexican_third_plus_selfid,sales_tax_share45,2477,5526182.2353818305,1147.952286463696,28.270100979273877,-201.70041027600973,28.219126674239924
equal_all_members,person,mexican_third_plus_selfid,sales_tax_itep,2477,5526182.2353818305,1478.1960921060502,25.60044937495229,-334.2848510047809,26.07324795390136
equal_all_members,person,mexican_third_plus_selfid,property_tax_owner,2477,5526182.2353818305,808.0315038345815,28.072452117513915,-504.7243389654915,31.03621606304682
equal_all_members,person,mexican_third_plus_selfid,property_tax_renter_proxy,2477,5526182.2353818305,477.2740196344708,21.367122922786994,173.00867415050527,22.19998802125219
equal_all_members,person,mexican_third_plus_selfid,property_tax_owner_plus_renter,2477,5526182.2353818305,1285.3055234690516,28.123435368548247,-331.7156648149876,31.90862991141377
equal_all_members,person,mexican_third_plus_selfid,children_5_17,2477,5526182.2353818305,0.1325820680570383,0.005306715961858852,0.013300585688639066,0.005132815683058365
equal_all_members,person,mexican_third_plus_selfid,k12_cost_at_full_attendance,2477,5526182.2353818305,2137.017975001028,85.39383414760694,79.53269168577481,85.13582538576657
equal_all_members,person,mexican_third_plus_selfid,k12_charged_acs_native,2477,5526182.2353818305,1715.3869978902255,68.54573733603192,63.8409909607451,68.33863338062298
equal_all_members,person,mexican_third_plus_selfid,k12_charged_flat_090,2477,5526182.2353818305,1923.3161775009253,76.85445073284626,71.57942251719737,76.62224284718992
equal_all_members,person,mexican_third_plus_selfid,k12_charged_differential,2477,5526182.2353818305,1933.5463591972032,77.26324207166101,282.00035226772275,76.61230379922469
equal_all_members,person,mexican_third_plus_selfid,extended_balance_base,2477,5526182.2353818305,9705.40450791297,560.6998245938888,-6279.020313245939,545.697686175268
equal_all_members,person,mexican_third_plus_selfid,extended_balance_sales25,2477,5526182.2353818305,9450.30399980992,554.9634179507891,-6234.197999851314,540.0884405482868
equal_all_members,person,mexican_third_plus_selfid,extended_balance_sales45,2477,5526182.2353818305,9960.505016016019,566.4478127167589,-6323.842626640828,551.3211900346932
equal_all_members,person,mexican_third_plus_selfid,extended_balance_sales_itep,2477,5526182.2353818305,10290.748821658368,562.2441296587089,-6456.427067369454,547.832536304087
equal_all_members,person,mexican_third_plus_selfid,extended_balance_renter_proxy,2477,5526182.2353818305,10182.678527547449,561.9772632910002,-6106.011639095348,548.5216652673465
equal_all_members,person,mexican_third_plus_selfid,extended_balance_pupil_ratio_090,2477,5526182.2353818305,9497.475328302271,563.2909317428544,-6286.758744802391,547.8571012098635
equal_all_members,person,mexican_third_plus_selfid,extended_balance_pupil_differential,2477,5526182.2353818305,9487.245146605992,563.4212699829955,-6497.179674552917,547.8532313501908
equal_all_members,person,mexican_third_plus_selfid,extended_balance_net_of_school_lunch,2477,5526182.2353818305,9771.945898185186,559.352105039711,-6254.2768559224405,544.4783569605125
equal_all_members,person,mexico_born,modeled_tax_total,4318,9446562.93512691,4874.416068064725,220.79207481293832,-9508.899494034846,324.8563510061141
equal_all_members,person,mexico_born,selected_cash_total,4318,9446562.93512691,859.9303068741981,62.82028805689019,-1593.3890599763874,84.3523769028889
equal_all_members,person,mexico_born,selected_noncash_total,4318,9446562.93512691,246.15608744024226,13.47303294494893,100.82159266180801,14.124127630833918
equal_all_members,person,mexico_born,cash_noncash_tax_balance,4318,9446562.93512691,3768.329673750283,230.0862485872966,-8016.332026720265,338.3955149081088
equal_all_members,person,mexico_born,employer_payroll,4318,9446562.93512691,1895.074810396558,36.73181560942633,-1593.748599179366,44.3006191902855
equal_all_members,person,mexico_born,sales_tax_share25,4318,9446562.93512691,423.1536835843652,8.297515103309841,-326.6533701599155,11.031199998904329
equal_all_members,person,mexico_born,sales_tax_share35,4318,9446562.93512691,592.4151570181131,11.616521144634048,-457.3147182238803,15.443679998466179
equal_all_members,person,mexico_born,sales_tax_share45,4318,9446562.93512691,761.6766304518562,14.935527185957982,-587.9760662878496,19.856159998028332
equal_all_members,person,mexico_born,sales_tax_itep,4318,9446562.93512691,1083.8418402414427,15.513149902697124,-728.6391028693884,19.302431680856213
equal_all_members,person,mexico_born,property_tax_owner,4318,9446562.93512691,517.6136719735246,24.745685422153667,-795.1421708265484,28.739276450477895
equal_all_members,person,mexico_born,property_tax_renter_proxy,4318,9446562.93512691,484.721214618733,13.783056396640887,180.45586913476745,14.308014972138377
equal_all_members,person,mexico_born,property_tax_owner_plus_renter,4318,9446562.93512691,1002.3348865922568,24.73132113602408,-614.6863016917824,27.862863504847763
equal_all_members,person,mexico_born,children_5_17,4318,9446562.93512691,0.16649550991174622,0.0041886144999203805,0.047214027543347,0.004511074161124257
equal_all_members,person,mexico_born,k12_cost_at_full_attendance,4318,9446562.93512691,2879.5735885017593,77.16054598545361,822.0883051865062,85.38698211781384
equal_all_members,person,mexico_born,k12_charged_acs_native,4318,9446562.93512691,2311.4373163761716,61.936866644041366,659.8913094466911,68.54023720315813
equal_all_members,person,mexico_born,k12_charged_flat_090,4318,9446562.93512691,2591.6162296515836,69.44449138690823,739.8794746678557,76.84828390603245
equal_all_members,person,mexico_born,k12_charged_differential,4318,9446562.93512691,2605.4011211980205,69.81386890944162,953.8551142685401,76.00612630140967
equal_all_members,person,mexico_born,extended_balance_base,4318,9446562.93512691,4461.9959967622835,290.22720958577867,-11522.428824396626,402.47692231340926
equal_all_members,person,mexico_born,extended_balance_sales25,4318,9446562.93512691,4292.7345233285705,287.3703347702263,-11391.767476332663,398.556168491168
equal_all_members,person,mexico_born,extended_balance_sales45,4318,9446562.93512691,4631.257470196064,293.0938222892982,-11653.090172460783,406.4077589157316
equal_all_members,person,mexico_born,extended_balance_sales_itep,4318,9446562.93512691,4953.422679985626,292.8683062949231,-11793.753209042196,404.82385205125786
equal_all_members,person,mexico_born,extended_balance_renter_proxy,4318,9446562.93512691,4946.717211381019,289.76063748872957,-11341.972955261777,401.4807881151467
equal_all_members,person,mexico_born,extended_balance_pupil_ratio_090,4318,9446562.93512691,4181.817083486872,293.26349190130617,-11602.41698961779,404.1190931192879
equal_all_members,person,mexico_born,extended_balance_pupil_differential,4318,9446562.93512691,4168.032191940435,293.41702514253393,-11816.392629218473,403.9133279885056
equal_all_members,person,mexico_born,extended_balance_net_of_school_lunch,4318,9446562.93512691,4569.715008841236,289.1127932177973,-11456.50774526639,401.86448125698814
equal_adults_18plus,person,third_plus_nh_white,modeled_tax_total,36287,87647853.34583464,17336.66646576598,271.8724100521015,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,selected_cash_total,36287,87647853.34583464,2684.6157798727404,51.04770658116518,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,selected_noncash_total,36287,87647853.34583464,243.06068279707895,6.148586114803542,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,cash_noncash_tax_balance,36287,87647853.34583464,14408.990003096149,286.3034953127014,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,employer_payroll,36287,87647853.34583464,4291.064368768768,30.07393751434633,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,sales_tax_share25,36287,87647853.34583464,916.6138945246037,8.373764623020996,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,sales_tax_share35,36287,87647853.34583464,1283.259452334445,11.723270472229533,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,sales_tax_share45,36287,87647853.34583464,1649.905010144287,15.072776321437889,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,sales_tax_itep,36287,87647853.34583464,2195.273839894259,13.520555178781548,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,property_tax_owner,36287,87647853.34583464,1616.627101700014,17.952179577687108,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,property_tax_renter_proxy,36287,87647853.34583464,346.5631158949735,5.958809562548284,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,property_tax_owner_plus_renter,36287,87647853.34583464,1963.1902175949883,16.81611766617791,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,children_5_17,36287,87647853.34583464,0.25266668255332464,0.0034062827075616547,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,k12_cost_at_full_attendance,36287,87647853.34583464,4361.126325834601,69.58391987940547,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,k12_charged_acs_native,36287,87647853.34583464,3500.6815492461387,55.855099404725415,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,k12_charged_flat_090,36287,87647853.34583464,3925.013693251141,62.62552789146489,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,k12_charged_differential,36287,87647853.34583464,3500.6815492461387,55.855099404725415,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_base,36287,87647853.34583464,18099.259376653194,333.26352234335644,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_sales25,36287,87647853.34583464,17732.61381884353,330.21738179493735,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_sales45,36287,87647853.34583464,18465.904934463248,336.3154319813454,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_sales_itep,36287,87647853.34583464,19011.2737642129,334.68089306094987,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_renter_proxy,36287,87647853.34583464,18445.822492548257,333.2768306386105,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_pupil_ratio_090,36287,87647853.34583464,17674.92723264819,334.4089427430025,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_pupil_differential,36287,87647853.34583464,18099.259376653194,333.26352234335644,0.0,0.0
equal_adults_18plus,person,third_plus_nh_white,extended_balance_net_of_school_lunch,36287,87647853.34583464,18188.696762174808,332.7573176562001,0.0,0.0
equal_adults_18plus,person,all_native,modeled_tax_total,55652,134686458.17077535,15710.762938295884,211.23298712457168,-1625.9035274700946,116.96583039274614
equal_adults_18plus,person,all_native,selected_cash_total,55652,134686458.17077535,2713.1520397347076,40.54892976455902,28.53625986196721,27.151247996572593
equal_adults_18plus,person,all_native,selected_noncash_total,55652,134686458.17077535,328.21648536448254,6.695486247945051,85.15580256740358,5.384339446186147
equal_adults_18plus,person,all_native,cash_noncash_tax_balance,55652,134686458.17077535,12669.394413196687,223.62289185162464,-1739.5955898994616,120.90060268557296
equal_adults_18plus,person,all_native,employer_payroll,55652,134686458.17077535,4053.2083592813924,24.246486467910206,-237.85600948737556,13.849178522350119
equal_adults_18plus,person,all_native,sales_tax_share25,55652,134686458.17077535,871.3535431460335,6.507374485789048,-45.260351378570135,3.742344230999118
equal_adults_18plus,person,all_native,sales_tax_share35,55652,134686458.17077535,1219.894960404446,9.110324280104688,-63.364491929999076,5.2392819233989245
equal_adults_18plus,person,all_native,sales_tax_share45,55652,134686458.17077535,1568.4363776628604,11.713274074420317,-81.46863248142654,6.736219615798436
equal_adults_18plus,person,all_native,sales_tax_itep,55652,134686458.17077535,2103.300286264948,10.758817636412953,-91.97355362931057,5.995922804817155
equal_adults_18plus,person,all_native,property_tax_owner,55652,134686458.17077535,1454.3540215750847,13.566356393455735,-162.27308012492927,9.15519240976748
equal_adults_18plus,person,all_native,property_tax_renter_proxy,55652,134686458.17077535,464.268570942798,5.486252706323078,117.7054550478245,3.9157754174493586
equal_adults_18plus,person,all_native,property_tax_owner_plus_renter,55652,134686458.17077535,1918.6225925178817,12.637592045056302,-44.56762507710664,8.176824624207569
equal_adults_18plus,person,all_native,children_5_17,55652,134686458.17077535,0.2589218924954998,0.0030097017145216645,0.006255209942175155,0.002016397515768225
equal_adults_18plus,person,all_native,k12_cost_at_full_attendance,55652,134686458.17077535,4510.715950852522,59.615504715475474,149.5896250179212,39.94372364618069
equal_adults_18plus,person,all_native,k12_charged_acs_native,55652,134686458.17077535,3620.7573281009672,47.853440101055234,120.07577885482851,32.06287686463931
equal_adults_18plus,person,all_native,k12_charged_flat_090,55652,134686458.17077535,4059.6443557672696,53.65395424392798,134.63066251612872,35.949351281562556
equal_adults_18plus,person,all_native,k12_charged_differential,55652,134686458.17077535,3620.7573281009672,47.853440101055234,120.07577885482851,32.06287686463931
equal_adults_18plus,person,all_native,extended_balance_base,55652,134686458.17077535,15776.09442635666,267.15042913816023,-2323.164950296534,143.98647953545895
equal_adults_18plus,person,all_native,extended_balance_sales25,55652,134686458.17077535,15427.553009098228,264.78502997371066,-2305.0608097453005,142.7008780811256
equal_adults_18plus,person,all_native,extended_balance_sales45,55652,134686458.17077535,16124.635843615157,269.5202073583122,-2341.269090848091,145.27612886441142
equal_adults_18plus,person,all_native,extended_balance_sales_itep,55652,134686458.17077535,16659.499752216972,268.3055727332031,-2351.774011995927,144.45151152931692
equal_adults_18plus,person,all_native,extended_balance_renter_proxy,55652,134686458.17077535,16240.362997299402,267.0238781284099,-2205.459495248855,143.8267806762469
