cbsa,cbsa_title,state_fips,year,enr_all,pub_all,wnh_nb_pub_all,wnh_nb_priv_all,bnh_nb_pub_all,bnh_nb_priv_all,anh_nb_pub_all,anh_nb_priv_all,onh_nb_pub_all,onh_nb_priv_all,hisp_nb_pub_all,hisp_nb_priv_all,hisp_fb_pub_all,hisp_fb_priv_all,nonhisp_fb_pub_all,nonhisp_fb_priv_all,enr_elem,pub_elem,wnh_nb_pub_elem,wnh_nb_priv_elem,bnh_nb_pub_elem,bnh_nb_priv_elem,anh_nb_pub_elem,anh_nb_priv_elem,onh_nb_pub_elem,onh_nb_priv_elem,hisp_nb_pub_elem,hisp_nb_priv_elem,hisp_fb_pub_elem,hisp_fb_priv_elem,nonhisp_fb_pub_elem,nonhisp_fb_priv_elem,enr_sec,pub_sec,wnh_nb_pub_sec,wnh_nb_priv_sec,bnh_nb_pub_sec,bnh_nb_priv_sec,anh_nb_pub_sec,anh_nb_priv_sec,onh_nb_pub_sec,onh_nb_priv_sec,hisp_nb_pub_sec,hisp_nb_priv_sec,hisp_fb_pub_sec,hisp_fb_priv_sec,nonhisp_fb_pub_sec,nonhisp_fb_priv_sec,wnh_enr_all,priv_wnh_all,hisp_share_all,hisp_share_pub_all,fb_share_all,asian_share_all,black_share_all,wnh_share_all,nnh_enr_all,priv_nnh_all,priv_hnb_all,hnb_enr_all,wnh_enr_elem,priv_wnh_elem,hisp_share_elem,hisp_share_pub_elem,fb_share_elem,asian_share_elem,black_share_elem,wnh_share_elem,nnh_enr_elem,priv_nnh_elem,priv_hnb_elem,hnb_enr_elem,wnh_enr_sec,priv_wnh_sec,hisp_share_sec,hisp_share_pub_sec,fb_share_sec,asian_share_sec,black_share_sec,wnh_share_sec,nnh_enr_sec,priv_nnh_sec,priv_hnb_sec,hnb_enr_sec
21780,"Evansville, IN-KY",18,2023,48192.9438,39788.4832,30800.7713,6075.0735,2794.5891,787.0,112.3738,0.0,3403.5885000000003,1180.3667999999998,1917.8912999999998,362.0203,187.0,0.0,572.2692,0.0,29514.1001,23150.6259,16783.9893,4658.3431,2038.5891000000001,787.0,0.0,0.0,2523.9927000000002,595.1311,1274.0548,323.0,187.0,0.0,343.0,0.0,18678.843699999998,16637.8573,14016.782,1416.7304,756.0,0.0,112.3738,0.0,879.5958,585.2357,643.8365,39.020300000000006,0.0,0.0,229.2692,0.0,36875.8448,0.16474398167550594,0.051188232249053854,0.052902024171657784,0.01575477943723371,0.002331747993364954,0.07431770748148404,0.7651710373417778,45153.763,0.17811229376386636,0.15878698981135936,2279.9116,21442.3324,0.21724983145956642,0.06044754181747862,0.06311081204936235,0.017957518548905375,0.0,0.09573692202799028,0.7265114751033862,27387.0453,0.22055954316473853,0.20224728669298012,1597.0548,15433.5124,0.09179572110882549,0.036557766153372764,0.03869708030252189,0.01227427155996814,0.006016100450586244,0.04047359741010093,0.8262563062187839,17766.7177,0.11268069509541426,0.05714272743567905,682.8568
21820,"Fairbanks, AK",2,2005,19788.048,18683.145,12951.3618,601.236,894.9978,0.0,644.4828,0.0,3563.6418000000003,42.192,487.845,332.26199999999994,0.0,0.0,140.8158,129.213,12230.406,11566.4094,8294.9472,409.26239999999996,503.667,0.0,129.213,0.0,2281.5324,42.192,322.7688,212.54219999999998,0.0,0.0,34.281,0.0,7557.642,7116.7356,4656.4146,191.9736,391.3308,0.0,515.2698,0.0,1282.1094,0.0,165.0762,119.71979999999999,0.0,0.0,106.53479999999999,129.213,13552.597800000001,0.044363155232128255,0.041444562899786784,0.02611150317572336,0.013646055437100214,0.032569296375266524,0.04522921108742004,0.6848880597014927,18697.9122,0.03441175640989479,0.405144694533762,820.107,8704.2096,0.047018904507998054,0.04376886589047002,0.02790570425425197,0.0028029322984044844,0.010564898663216903,0.04118154376886589,0.7116860715825787,11660.814,0.03871551334237901,0.3970443349753695,535.3109999999999,4848.3882,0.039595344283694114,0.03768318213538032,0.02319549429376019,0.031193300767620374,0.06817864619678995,0.05177948360083741,0.6415212840195395,7037.0982,0.027280221839166605,0.42037037037037034,284.796
21820,"Fairbanks, AK",2,2008,17662.098599999998,15534.567,9204.7122,1394.973,392.913,429.3036,199.3572,0.0,3846.8556,234.16559999999998,812.1959999999999,69.0894,0.0,0.0,1078.533,0.0,10753.686000000002,9010.629,5250.7944,1161.8622,215.70659999999998,365.4882,0.0,0.0,2708.7264,146.6172,517.9068,69.0894,0.0,0.0,317.4948,0.0,6908.4126,6523.938,3953.9177999999997,233.11079999999998,177.2064,63.8154,199.3572,0.0,1138.1291999999999,87.5484,294.2892,0.0,0.0,0.0,761.0382,0.0,10599.6852,0.13160513483928749,0.04989698109827107,0.05228314377864539,0.06106482725671116,0.01128728836334319,0.04655259936098421,0.6001373585356387,15702.2802,0.13109192892889532,0.07839616995810893,881.2853999999999,6412.6566,0.18118266304794803,0.05458558116723883,0.05747731928592332,0.029524276606179494,0.0,0.05404610102991662,0.5963217263364393,9849.195,0.16995983935742973,0.11769991015274035,586.9961999999999,4187.0286,0.0556745182012848,0.04259867165432476,0.04510913500404203,0.1101610809985495,0.02885716466905871,0.03488815940148103,0.6060767997557065,5853.0851999999995,0.06568751126329068,0.0,294.2892
21820,"Fairbanks, AK",2,2010,15796.684799999999,14091.600599999998,8537.5512,1181.376,380.2554,46.9386,226.78199999999998,21.6234,3376.9421999999995,427.7214,1379.6784,0.0,0.0,0.0,190.3914,27.424799999999998,9702.5778,8824.4568,5450.1516,755.2368,77.5278,0.0,84.9114,21.6234,2115.4013999999997,73.836,1096.4646,0.0,0.0,0.0,0.0,27.424799999999998,6094.107,5267.1438,3087.3995999999997,426.13919999999996,302.7276,46.9386,141.8706,0.0,1261.5408,353.8854,283.2138,0.0,0.0,0.0,190.3914,0.0,9718.9272,0.12155415671803776,0.0873397435897436,0.0979078558329279,0.013788728632478634,0.015725160256410256,0.027043269230769232,0.6152510683760685,14199.1902,0.11815176614790329,0.0,1379.6784,6205.3884,0.12170661227265002,0.11300755557971409,0.12425292852020081,0.002826547806707615,0.010980051095287276,0.007990433222808067,0.6395607979561886,8578.6884,0.09916390015984262,0.0,1096.4646,3513.5388,0.12128489942960072,0.046473388143660754,0.053769900871132474,0.031241886629164866,0.023279965382951105,0.05737775854608395,0.576546949372566,5620.5018,0.14713333958900252,0.0,283.2138
21820,"Fairbanks, AK",2,2023,14303.3797,12626.5206,6668.780199999999,1317.2393,0.0,0.0,61.4985,0.0,4492.3189999999995,197.96660000000003,1403.9229,161.6532,0.0,0.0,0.0,0.0,8483.8645,7193.5674,4023.1733,1091.7448,0.0,0.0,61.4985,0.0,2782.6607,39.2419,326.2349,159.3104,0.0,0.0,0.0,0.0,5819.5152,5432.9532,2645.6068999999998,225.4945,0.0,0.0,0.0,0.0,1709.6583,158.7247,1077.688,2.3428,0.0,0.0,0.0,0.0,7986.019499999999,0.16494316098276496,0.10945497727365792,0.11118842193153354,0.0,0.004299578231849638,0.0,0.5583309446787601,12737.8036,0.11895346698546994,0.10325476992143659,1565.5761,5114.9181,0.2134432611931753,0.05723161891612013,0.045350920045595176,0.0,0.007248878149810149,0.0,0.6028995512599241,7998.3192,0.14140304628002343,0.3281061519903498,485.5453,2871.1013999999996,0.07853937168502653,0.18558776167471822,0.1983613626563174,0.0,0.0,0.0,0.49335748792270523,4739.484399999999,0.08106772120612953,0.0021691973969631237,1080.0308
22020,"Fargo, ND-MN",38,2005,28129.0593,25009.6783,21343.3434,2366.3116,531.1638,0.0,399.5432,0.0,443.98130000000003,723.0,936.5732,0.0,0.0,30.0694,1355.0734000000002,0.0,17217.5888,15293.6946,12294.9516,1170.8248,531.1638,0.0,331.9426,0.0,282.1695,723.0,535.4304,0.0,0.0,30.0694,1318.0367,0.0,10911.470500000001,9715.9837,9048.391800000001,1195.4868000000001,0.0,0.0,67.6006,0.0,161.8118,0.0,401.1428,0.0,0.0,0.0,37.0367,0.0,23709.655000000002,0.09980371287561965,0.034364554807561586,0.03744843051419818,0.049242414587252134,0.014203930381703166,0.018883098589791803,0.8428883009251575,25807.3433,0.11970668828976286,0.0,936.5732,13465.7764,0.08694818369329228,0.03284430860609239,0.03500987916941927,0.07829819353102452,0.019279273297547913,0.030850068855169777,0.7820942035739639,15334.052300000001,0.1235045220238358,0.0,535.4304,10243.878600000002,0.11670255444065883,0.03676340416261951,0.04128689511901919,0.0033942904395883214,0.006195370275711234,0.0,0.9388174215381878,10473.291000000001,0.11414624113853038,0.0,401.1428
22020,"Fargo, ND-MN",38,2008,28512.307299999997,24568.084499999997,19995.0272,3445.8758,89.10810000000001,0.0,385.44309999999996,0.0,1974.8060999999998,68.20620000000001,1305.5849,82.14080000000001,0.0,348.0,818.1151,0.0,17690.7013,14774.360700000001,11828.2967,2417.9936,89.10810000000001,0.0,88.00800000000001,0.0,1060.0013,68.20620000000001,1132.5025,82.14080000000001,0.0,348.0,576.4441,0.0,10821.606,9793.7238,8166.7305,1027.8822,0.0,0.0,297.4351,0.0,914.8048,0.0,173.0824,0.0,0.0,0.0,241.671,0.0,23440.903,0.14700269012674128,0.06087636758881314,0.05314150152813095,0.040898657822757124,0.013518481543582409,0.0031252504072162555,0.8221327987721289,25958.4665,0.13537325095841082,0.05919094818233893,1387.7257,14246.2903,0.16972794665008334,0.08833133709628573,0.07665323210905498,0.0522559328950967,0.004974816911300176,0.005037002122691428,0.8052982218404197,15551.6139,0.1598676392036713,0.06762545020418752,1214.6433000000002,9194.6127,0.11179178868512864,0.015994150960587553,0.017672787545836243,0.022332267502623918,0.027485301165095087,0.0,0.8496532492496954,10406.8526,0.09876974715679167,0.0,173.0824
22020,"Fargo, ND-MN",38,2010,29975.3442,26902.4914,23441.004,2828.2699000000002,101.94260000000001,0.0,1030.2736,0.0,1360.8198,147.7801,758.9756,96.8028,0.0,0.0,209.4758,0.0,18471.4877,16995.284200000002,14634.820800000001,1379.4007000000001,101.94260000000001,0.0,440.2736,0.0,1200.8178,8.067400000000001,543.356,88.7354,0.0,0.0,74.0734,0.0,11503.856499999998,9907.207199999999,8806.1832,1448.8692,0.0,0.0,590.0,0.0,160.002,139.7127,215.61960000000002,8.067400000000001,0.0,0.0,135.4024,0.0,26269.2739,0.10766456319906124,0.0285494102850035,0.028212093397416718,0.006988270046286908,0.03437070123785267,0.0034008817153132146,0.876362710790824,28910.09,0.10294156815146546,0.11311666665108631,855.7784,16014.221500000001,0.08613598232046435,0.03421984250894962,0.03197098639868581,0.0040101480293869346,0.023835308078623246,0.005518916594898851,0.8669697730952121,17765.322900000003,0.07809979631724003,0.14038381158167948,632.0914,10255.0524,0.14128345165744838,0.019444522799810657,0.021763913446768333,0.011770174636653372,0.05128714879223329,0.0,0.8914447428999138,11144.767100000001,0.14254060993342785,0.036065573770491806,223.687
22020,"Fargo, ND-MN",38,2023,41020.0368,33989.304000000004,24746.8928,6367.3207999999995,3485.6040000000003,297.0,340.37760000000003,0.0,2221.3672,341.652,2339.8256,24.759999999999998,211.45039999999997,0.0,643.7864,0.0,24806.4056,19929.4056,15117.9488,4253.6992,997.7768,297.0,228.4624,0.0,1396.0432,321.3488,1423.0736,4.952,210.45999999999998,0.0,555.6408,0.0,16213.631199999998,14059.898399999998,9628.944,2113.6216,2487.8272,0.0,111.9152,0.0,825.324,20.3032,916.752,19.808,0.9904,0.0,88.1456,0.0,31114.213600000003,0.20464347522509774,0.06279945609410083,0.07506114276420606,0.020849245069424215,0.00829783750949731,0.09221356915018662,0.7585125715928174,37800.2144,0.18534214451439726,0.010471179389741693,2364.5856000000003,19371.648,0.21958375456749987,0.0660509074317482,0.0819659970189979,0.030883184462645406,0.009209814742366384,0.052195260404836734,0.7809131364037684,22612.2792,0.21546027965195122,0.003467724948348265,1428.0256,11742.5656,0.17999657587605897,0.0578248258169336,0.06527375759699658,0.005497596368171986,0.006902537662260383,0.15344047050977702,0.7242403293347391,15187.9352,0.14050131054022405,0.021149739472110705,936.56
22140,"Farmington, NM",35,2005,23935.0,23330.0,6563.0,355.0,0.0,0.0,185.0,0.0,11769.0,0.0,4813.0,250.0,0.0,0.0,0.0,0.0,14565.0,14035.0,4093.0,355.0,0.0,0.0,185.0,0.0,6625.0,0.0,3132.0,175.0,0.0,0.0,0.0,0.0,9370.0,9295.0,2470.0,0.0,0.0,0.0,0.0,0.0,5144.0,0.0,1681.0,75.0,0.0,0.0,0.0,0.0,6918.0,0.05131540907776814,0.2115312304157092,0.2063009001285898,0.0,0.007729266764152914,0.0,0.28903279715897223,18872.0,0.01881093683764307,0.049377839225755484,5063.0,4448.0,0.0798111510791367,0.22705115001716444,0.22315639472746704,0.0,0.012701682114658427,0.0,0.30538963268108477,11258.0,0.03153313199502576,0.05291805261566374,3307.0,2470.0,0.0,0.18740661686232657,0.18084991931145777,0.0,0.0,0.0,0.26360725720384204,7614.0,0.0,0.042710706150341685,1756.0
22140,"Farmington, NM",35,2008,22766.0,22228.0,7929.0,421.0,87.0,0.0,122.0,0.0,8987.0,117.0,5019.0,0.0,84.0,0.0,0.0,0.0,15000.0,14760.0,4642.0,123.0,87.0,0.0,122.0,0.0,5965.0,117.0,3860.0,0.0,84.0,0.0,0.0,0.0,7766.0,7468.0,3287.0,298.0,0.0,0.0,0.0,0.0,3022.0,0.0,1159.0,0.0,0.0,0.0,0.0,0.0,8350.0,0.05041916167664671,0.2241500483176667,0.229575310419291,0.0036897127295089168,0.005358868488096284,0.0038214881841342353,0.366775015373803,17663.0,0.03045915189945083,0.0,5019.0,4765.0,0.025813221406086044,0.26293333333333335,0.2672086720867209,0.0056,0.008133333333333333,0.0058,0.31766666666666665,11056.0,0.02170767004341534,0.0,3860.0,3585.0,0.08312412831241284,0.14924027813546228,0.15519550080342795,0.0,0.0,0.0,0.4616276075199588,6607.0,0.04510367791736038,0.0,1159.0
22140,"Farmington, NM",35,2010,25601.0,23940.0,7630.0,970.0,0.0,0.0,0.0,0.0,10912.0,221.0,5398.0,470.0,0.0,0.0,0.0,0.0,16871.0,16079.0,4642.0,244.0,0.0,0.0,0.0,0.0,7497.0,133.0,3940.0,415.0,0.0,0.0,0.0,0.0,8730.0,7861.0,2988.0,726.0,0.0,0.0,0.0,0.0,3415.0,88.0,1458.0,55.0,0.0,0.0,0.0,0.0,8600.0,0.1127906976744186,0.2292097964923245,0.22548036758563075,0.0,0.0,0.0,0.33592437795398616,19733.0,0.06035574925252116,0.08009543285616905,5868.0,4886.0,0.049938600081866555,0.25813526169166023,0.2450401144349773,0.0,0.0,0.0,0.28960938889218185,12516.0,0.030121444550974753,0.09529276693455797,4355.0,3714.0,0.19547657512116318,0.17331042382588774,0.18547258618496373,0.0,0.0,0.0,0.4254295532646048,7217.0,0.11278924760981017,0.036351619299405155,1513.0
22140,"Farmington, NM",35,2023,21980.6605,20944.5031,5518.0272,335.2164,452.0,0.0,78.95060000000001,0.0,8046.45,278.7276,6767.1199,422.21340000000004,0.0,0.0,81.9554,0.0,13231.2274,12469.2813,2894.2924,167.0,162.0,0.0,55.1263,0.0,5109.7576,185.77519999999998,4166.1496,409.1709,0.0,0.0,81.9554,0.0,8749.4331,8475.2218,2623.7348,168.2164,290.0,0.0,23.8243,0.0,2936.6924,92.9524,2600.9703,13.0425,0.0,0.0,0.0,0.0,5853.243600000001,0.05727019459774406,0.3270753988489108,0.3230976580198744,0.003728523080550741,0.0035918210920003976,0.02056353129151874,0.26629061487938455,14709.3718,0.0417382882387948,0.05872775435240985,7189.333299999999,3061.2924,0.0545521231490334,0.34579713292509806,0.33411304948265136,0.006194088992832214,0.004166378396610431,0.012243762056421161,0.23136873907858313,8573.9515,0.04114499597997493,0.08942999730838529,4575.3205,2791.9512,0.060250480022716726,0.29876367647179336,0.30689111876694486,0.0,0.002722953559128305,0.0331450045603526,0.3191008112285583,6135.420300000001,0.04256738531832936,0.0049894552926443205,2614.0128
22180,"Fayetteville, NC",37,2005,62556.5504,58272.1958,24464.592,3024.8082,23159.891,549.1551999999999,5.286,0.0,5175.7336,332.3912,5044.6872,283.0,360.006,0.0,62.0,95.0,39547.721600000004,37225.7464,16208.6738,1433.82,14146.005,369.1552,5.286,0.0,2983.857,202.0,3686.6872,222.0,195.23739999999998,0.0,0.0,95.0,23008.8288,21046.449399999998,8255.9182,1590.9882,9013.886,180.0,0.0,0.0,2191.8766,130.3912,1358.0,61.0,164.7686,0.0,62.0,0.0,27489.4002,0.11003543831414699,0.09092082545523483,0.09274909115403543,0.008264618120630897,8.449954427154601e-05,0.3790018159313337,0.4394328015887526,56711.8572,0.06888073840050507,0.053118734147905675,5327.6872,17642.4938,0.08127082351589093,0.103771454687291,0.10428063841320316,0.007338915827707251,0.00013366130300664398,0.3670289870757054,0.4461064528177522,35348.797000000006,0.05671975767661908,0.05679656330647283,3908.6872,9846.9064,0.16157238988277578,0.0688330820211066,0.07235275513978144,0.009855721122145947,0.0,0.399580790483347,0.42796208731841234,21363.0602,0.08900313823016798,0.04298801973220578,1419.0
22180,"Fayetteville, NC",37,2008,65231.141800000005,58690.51,26204.761599999998,5212.0262,22122.9206,684.9678,671.0,159.0,5136.383,226.0914,3520.6472,258.5464,423.1572,0.0,611.6404,0.0,41218.7822,37028.211200000005,17259.86,3305.5118,13160.1298,437.9678,454.0,80.0,3340.4552,174.0914,2301.4986,193.0,142.0,0.0,370.2676,0.0,24012.359599999996,21662.298799999997,8944.9016,1906.5144,8962.7908,247.0,217.0,79.0,1795.9278,52.0,1219.1486,65.54639999999999,281.1572,0.0,241.37279999999998,0.0,31416.7878,0.1658993985374915,0.06442246270783504,0.06719662855204359,0.015863551847255873,0.012723983930019143,0.3496472355171928,0.4816225338554475,60417.1506,0.10397851169101643,0.06841311331602594,3779.1936,20565.3718,0.16073192510917794,0.06396352486124639,0.06599018750330557,0.012428013945545437,0.012955259022669524,0.329900518021612,0.4989320572406431,38212.016,0.10461554815637049,0.07737025789471279,2494.4986,10851.416,0.1756926837935252,0.06521025946987735,0.06925884523391397,0.02176087684443973,0.01232698514143525,0.38354376468691576,0.4519096074173402,22205.1346,0.10288225859256894,0.05102098163377299,1284.695
22180,"Fayetteville, NC",37,2010,63895.80360000001,58529.210600000006,21318.230199999998,2699.4737999999998,21890.1326,1085.958,583.0,123.0,7425.232,95.32419999999999,5621.2962,1352.265,717.2282,0.0,974.0914,10.572,39066.1628,35324.2748,12381.7416,1913.0148,11939.0558,413.0,583.0,0.0,5351.4962,63.6082,3979.6176,1352.265,565.3636,0.0,524.0,0.0,24829.6408,23204.9358,8936.4886,786.4590000000001,9951.0768,672.958,0.0,123.0,2073.7358,31.715999999999998,1641.6786,0.0,151.8646,0.0,450.0914,10.572,24017.703999999998,0.11239516483340789,0.12036454613116408,0.10829676899828203,0.026635420545833777,0.011049238920597908,0.35958684773470784,0.37588859747903686,55220.35080000001,0.07250508086232584,0.19391311859427005,6973.5612,14294.756399999998,0.13382633089151488,0.15095534798723567,0.1286645295829258,0.0278850934394816,0.014923400667341713,0.316182980735441,0.3659114531719506,32644.916599999997,0.07320046270236145,0.2536186749498198,5331.8826,9722.947600000001,0.08088689072025854,0.07223395676348246,0.07729145279514198,0.024669225178642132,0.004953756721281284,0.42787710404574203,0.3915863172696401,22575.434199999996,0.07149953288606073,0.0,1641.6786
22180,"Fayetteville, NC",37,2023,66959.19200000001,57510.783,16437.174,4952.7738,22250.4818,1597.8759,987.0,138.0,7100.524600000001,1498.7593000000002,8958.5641,1261.0,383.713,0.0,1393.3255,0.0,39784.2687,33627.1457,10502.7799,3369.596,11358.6089,965.8759,745.0,87.0,4572.5643,892.6511,5396.1773,842.0,301.713,0.0,750.3023,0.0,27174.923300000002,23883.637300000002,5934.3940999999995,1583.1778,10891.8729,632.0,242.0,51.0,2527.9603,606.1082,3562.3868,419.0,82.0,0.0,643.0232,0.0,21389.947799999998,0.23154679227407934,0.15835431676057257,0.16244392116866152,0.026539126995439245,0.016801278008253144,0.3561625668959685,0.31944751961762013,54962.5894,0.14896330557526463,0.12339078141307416,10219.5641,13872.3759,0.2428997040081649,0.1643838259115719,0.16944317400093817,0.026442997053254872,0.020912788576656682,0.3097828665127631,0.3486899810728455,32494.0761,0.16357206106253935,0.13497532364141043,6238.1773,7517.571899999999,0.21059696150029508,0.14952707520613315,0.1525892708142909,0.02667986187103608,0.010781999152873412,0.4240627571522897,0.27663636128827634,22468.5133,0.127836050460891,0.10523971195162449,3981.3868
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,2005,68359.37269999999,63600.313899999994,48807.4302,4013.133,1545.6416,0.0,797.5911,0.0,2164.4205,446.48879999999997,5872.641799999999,214.437,2842.1375,0.0,1570.4512,85.0,42775.9311,38871.602,29771.5197,3363.2605,358.0,0.0,236.8822,0.0,1642.0848,241.6316,3846.737,214.437,1445.9271,0.0,1570.4512,85.0,25583.4416,24728.7119,19035.910499999998,649.8725000000001,1187.6416,0.0,560.7089,0.0,522.3357,204.8572,2025.9047999999998,0.0,1396.2104,0.0,0.0,0.0,52820.563200000004,0.07597671734026493,0.1306216828405741,0.1370241554735471,0.06579329976794829,0.011667618769708225,0.02261052930931884,0.7726894076662586,57774.705200000004,0.07718986682081763,0.035228228029510644,6087.078799999999,33134.7802,0.10150242372816463,0.1287429860293561,0.1361576016342213,0.07250288235105186,0.005537745033444754,0.008369192459261278,0.7746127167293853,35613.3788,0.10122297354161747,0.052801726791317,4061.174,19685.783,0.033012275915060126,0.1337628945122067,0.13838631036823232,0.0545747683923808,0.021916867510116386,0.0464222765087243,0.7694736035827173,22161.326399999998,0.038568526295429686,0.0,2025.9047999999998
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,2008,80272.72099999999,73180.4196,49031.060999999994,6539.9516,1285.0,278.0,1002.0,0.0,4791.9463,59.5302,13713.6136,110.81960000000001,2878.5917,83.0,478.207,21.0,51130.3031,45998.129499999995,30222.195999999996,4724.4313,470.0,278.0,405.0,0.0,3010.3048999999996,38.0,9896.8217,70.7423,1673.5699,0.0,320.237,21.0,29142.4179,27182.2901,18808.864999999998,1815.5203000000001,815.0,0.0,597.0,0.0,1781.6414,21.5302,3816.7918999999997,40.0773,1205.0218,83.0,157.97,0.0,55571.012599999995,0.1176863852936162,0.20911244431342998,0.22673011976006766,0.04311301095673585,0.012482447181527584,0.019471122699328956,0.6922776742549938,62987.4891,0.10918806096685636,0.008016212917864871,13824.433200000001,34946.62729999999,0.13518990715307172,0.22767582420218435,0.2515404805754113,0.03940533847529647,0.007920938767132011,0.014629289377320356,0.6834817159532933,39147.932199999996,0.12875344920516646,0.007097250642182984,9967.564,20624.385299999998,0.08802785021670441,0.1765430383180388,0.18474579152549034,0.0496181135334004,0.02048560287785867,0.027966107781331347,0.7077101622374304,23839.5569,0.07705891966473588,0.010391148343843241,3856.8691999999996
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,2010,84420.5716,79221.3755,51469.6645,4192.1961,1727.0,0.0,849.0,0.0,5620.5369,363.0,13887.356399999999,394.0,3947.4624,123.0,1720.3553000000002,126.99999999999999,53501.7834,49492.5417,31485.7313,3211.2417,1223.0,0.0,849.0,0.0,3865.5013000000004,363.0,9383.1927,308.0,1550.1163999999999,0.0,1136.0,126.99999999999999,30918.7882,29728.8338,19983.9332,980.9544,504.0,0.0,0.0,0.0,1755.0356,0.0,4504.163699999999,85.99999999999999,2397.346,123.0,584.3553,0.0,55661.8606,0.0753154144473568,0.21738562594617636,0.2251263461084439,0.07009923751807433,0.010056790470724556,0.020457099108293648,0.6593400109126957,64221.3975,0.0709295698524779,0.02758841590144757,14281.356399999999,34696.973,0.09255106201915654,0.21011092314354513,0.22090821615653652,0.05257986222567676,0.015868629904400532,0.022859051087257776,0.6485199332626358,40997.4743,0.08718199745295041,0.031781433878618474,9691.1927,20964.8876,0.04679034863988491,0.22997375104112258,0.2321486858996803,0.10041471483025328,0.0,0.016300768217041572,0.6780630425871607,23223.923199999997,0.042238961589401054,0.01873571524257403,4590.163699999999
22220,"Fayetteville-Springdale-Rogers, AR-MO",5,2023,104753.2862,93234.8027,42314.0751,8589.2795,1989.5746,0.3214,3162.5791,42.3339,17851.7152,2100.2008,23972.4968,271.3479,2508.5330000000004,0.0,1435.8289,515.0,59549.9337,52792.7399,24939.771,5031.1563,754.0282,0.0,1809.9021,0.0,10329.8021,1227.5753,13626.212,242.4622,620.5623,0.0,712.4622,256.0,45203.3525,40442.0628,17374.3041,3558.1232,1235.5464,0.3214,1352.677,42.3339,7521.9131,872.6255,10346.2848,28.8857,1887.9707,0.0,723.3667,259.0,50903.354600000006,0.16873700304223171,0.255384615322932,0.28402516048870236,0.042570138482204485,0.030594868345046725,0.018996024584859276,0.4859356345424131,76050.0796,0.14111932106380073,0.01119244506627284,24243.8447,29970.9273,0.16786788909264078,0.24331238676089406,0.26986237742133173,0.026683900405417245,0.030393016205826608,0.012662116532297667,0.5032906913211223,44092.235,0.1419463449743475,0.017482723763169807,13868.6742,20932.427300000003,0.16998139532532855,0.2712883120781805,0.3025131423316023,0.06349833012938587,0.03086078405357213,0.027340180133763308,0.4630724524248506,31957.8446,0.1399782762570915,0.002784118101962758,10375.1705
22380,"Flagstaff, AZ",4,2005,22810.0,21402.0,8352.0,1215.0,0.0,0.0,52.0,0.0,9303.0,63.0,3176.0,53.0,447.0,0.0,72.0,77.0,14444.0,13574.0,5651.0,740.0,0.0,0.0,52.0,0.0,5662.0,0.0,1860.0,53.0,277.0,0.0,72.0,77.0,8366.0,7828.0,2701.0,475.0,0.0,0.0,0.0,0.0,3641.0,63.0,1316.0,0.0,170.0,0.0,0.0,0.0,9567.0,0.12699905926622765,0.16115738711091626,0.1692832445565835,0.02612889083735204,0.0022797018851380972,0.0,0.41942130644454184,18985.0,0.06731630234395576,0.016413750387116753,3229.0,6391.0,0.11578782663120013,0.15162004984768762,0.1574333284219832,0.029493215175851566,0.003600110772639158,0.0,0.4424674605372473,12105.0,0.06113176373399422,0.02770517511761631,1913.0,3176.0,0.14955919395465994,0.17762371503705474,0.18983137455288707,0.020320344250537893,0.0,0.0,0.37963184317475496,6880.0,0.07819767441860465,0.0,1316.0
22380,"Flagstaff, AZ",4,2008,21380.0,20164.0,7875.0,1147.0,110.0,69.0,0.0,0.0,9522.0,0.0,2443.0,0.0,214.0,0.0,0.0,0.0,13246.0,12338.0,4347.0,839.0,0.0,69.0,0.0,0.0,6330.0,0.0,1600.0,0.0,61.0,0.0,0.0,0.0,8134.0,7826.0,3528.0,308.0,110.0,0.0,0.0,0.0,3192.0,0.0,843.0,0.0,153.0,0.0,0.0,0.0,9022.0,0.12713367324318334,0.12427502338634237,0.13176949018051973,0.010009354536950421,0.0,0.008372310570626753,0.4219831618334892,18723.0,0.0649468568071356,0.0,2443.0,5186.0,0.16178172001542615,0.12539634606673714,0.1346247365861566,0.004605163823040918,0.0,0.005209119734259399,0.39151441944738036,11585.0,0.07837721191195511,0.0,1600.0,3836.0,0.08029197080291971,0.12244897959183673,0.12726808075645285,0.018809933611999015,0.0,0.013523481681829359,0.47160068846815834,7138.0,0.043149341552255534,0.0,843.0
