cbsa,period,num0,num1,wsum,fb0,fb1,h0,pop0,pop1,hc0,hn0,hn1,dlog,imm_pc,hisp_pc,_w,period_fe
44100,B,8.98544e+09,1.10616e+10,61484,6165,6539,0.0217039,208022,206373,54,4608,5596,0.207873,0.00179789,0.0047495,208022,B
44140,A,3.36214e+10,3.45449e+10,149168,53495,50766,0.186644,595045,600553,130,99894,116491,0.0270989,-0.00458621,0.027892,595045,A
44140,B,3.39602e+10,4.54752e+10,146337,49646,52269,0.200348,588993,584553,124,110832,121918,0.291978,0.00445336,0.018822,588993,B
44180,A,1.53152e+10,1.69316e+10,113387,10376,10529,0.0298299,434711,451957,89,11985,14455,0.100338,0.000351958,0.00568195,434711,A
44180,B,1.74688e+10,2.56509e+10,115776,10529,14364,0.0343731,451957,473515,89,14455,20070,0.384163,0.00848532,0.0124237,451957,B
44220,A,4.27631e+09,4.32334e+09,36820,3031,3004,0.0302027,137763,135198,44,3893,4512,0.0109368,-0.000195989,0.00449322,137763,A
44220,B,4.22904e+09,5.8593e+09,35679,3004,3033,0.0339788,135198,135445,44,4512,5481,0.326055,0.0002145,0.00716728,135198,B
44300,A,6.62696e+09,7.48444e+09,34033,9423,12191,0.0188057,135096,141896,27,2680,3399,0.121681,0.0204891,0.00532214,135096,A
44300,B,7.99185e+09,1.11338e+10,35798,12191,11337,0.0232224,141896,137920,27,3399,4228,0.331565,-0.00601849,0.00584231,141896,B
44420,A,6.34986e+09,6.68779e+09,33783,2876,3589,0.0313464,118814,121079,24,3018,4373,0.0518514,0.00600098,0.0114044,118814,A
44420,B,6.88006e+09,9.17176e+09,34443,3589,4423,0.0423606,121079,126052,24,4373,6143,0.287502,0.00688806,0.0146186,121079,B
44700,A,2.70142e+10,3.93906e+10,123286,157311,168293,0.416105,680825,716878,136,268535,295402,0.377165,0.0161304,0.0394623,680825,A
44700,B,3.95366e+10,6.32034e+10,121773,166202,187679,0.442101,709540,763857,134,292598,322437,0.469131,0.0302689,0.042054,709540,B
44940,A,2.77914e+09,3.00713e+09,25734,3741,3552,0.0324718,107645,106995,23,3698,4147,0.0788439,-0.00175577,0.00417113,107645,A
44940,B,3.07443e+09,4.09799e+09,26608,3552,2924,0.036606,106995,104853,23,4147,4500,0.287377,-0.00586943,0.00329921,106995,B
45060,A,2.28365e+10,2.45434e+10,173582,34972,37223,0.0380354,642018,633538,178,21432,24679,0.0720804,0.00350613,0.00505749,642018,A
45060,B,2.3021e+10,3.04173e+10,160040,34745,35452,0.0448568,580710,588033,165,22702,28567,0.278606,0.00121748,0.0100997,580710,B
45220,A,1.43417e+10,1.46124e+10,82390,21119,21797,0.0518614,352393,360684,79,20420,22346,0.0186961,0.00192399,0.00546546,352393,A
45220,B,1.5404e+10,2.22857e+10,85338,22470,24217,0.0596277,364564,367560,79,22607,28143,0.369315,0.00479203,0.0151853,364564,B
45300,A,1.1719e+11,1.41005e+11,729287,337314,391993,0.153504,2709613,2904739,702,447298,546796,0.185003,0.0201796,0.0367204,2709613,A
45300,B,1.48055e+11,2.49802e+11,747965,391558,469378,0.17429,2904191,3138979,690,548428,658330,0.523083,0.0267958,0.0378425,2904191,B
45460,A,4.105e+09,4.33602e+09,43741,3969,4082,0.0182691,172368,170313,44,3357,3338,0.0547532,0.000655574,-0.00011023,172368,A
45460,B,4.42744e+09,6.21114e+09,44238,4082,3674,0.0168125,170313,168850,44,3338,4393,0.338523,-0.00239559,0.00619449,170313,B
45500,A,3.84867e+09,4.22855e+09,38126,3684,4846,0.0512573,149358,149975,33,7845,8610.01,0.0941315,0.00777996,0.00512196,149358,A
45500,B,4.02996e+09,5.54016e+09,36118,4846,4620,0.0532606,149975,146755,33,8610.01,9853.99,0.318266,-0.00150692,0.00829463,149975,B
45540,A,7.27187e+09,8.43955e+09,39232,4365,5745,0.0489837,89878,112411,16,3585,4501,0.148916,0.0153541,0.0101916,89878,A
45540,B,1.1539e+10,1.69479e+10,49041,5745,7294,0.053494,112411,130200,16,4501,6683,0.384411,0.0137798,0.0194109,112411,B
45780,A,2.00209e+10,2.09335e+10,156937,19476,21215,0.065845,596416,591469,159,36409,40156,0.0445741,0.00291575,0.00628251,596416,A
45780,B,2.08119e+10,2.76955e+10,152278,21011,20277,0.0742938,584400,587361,154,39983,44388,0.285745,-0.00125599,0.00753763,584400,B
45820,A,7.97201e+09,8.59686e+09,64494,8547,7701,0.098169,234089,233260,57,21258,23573,0.0754602,-0.00361401,0.00988942,234089,A
45820,B,8.66359e+09,1.14078e+10,64197,7701,8172,0.11196,233260,232724,57,23573,26399,0.275167,0.00201921,0.0121153,233260,B
45940,A,2.73643e+10,2.75742e+10,84610,75070,79680,0.176695,360802,362978,74,56551,63067,0.00764233,0.0127771,0.0180597,360802,A
45940,B,2.86354e+10,3.56276e+10,82041,79391,96467,0.185742,358983,372701,73,60979,82333,0.218475,0.0475677,0.0594848,358983,B
46060,A,4.397e+10,4.55903e+10,230588,118624,123165,0.330925,930967,958738,227,325296,353324,0.0361865,0.00487772,0.0301063,930967,A
46060,B,4.64987e+10,7.1904e+10,230243,116493,111340,0.344207,921814,949089,217,335658,337754,0.435907,-0.00559006,0.0022738,921814,B
46140,A,3.23941e+10,3.56483e+10,239434,51749,61216,0.0848332,920626,958188,265,79081,92994,0.0957241,0.0102832,0.0151125,920626,A
46140,B,3.69513e+10,5.2103e+10,240412,61557,71323,0.0952688,956334,999749,263,92460,120326,0.343624,0.0102119,0.0291383,956334,B
46220,A,7.90911e+09,8.77698e+09,54075,7213,8302,0.0292323,231934,241398,58,6534,8499,0.104117,0.0046953,0.00847223,231934,A
46220,B,9.1286e+09,1.26417e+10,55194,8095,9971,0.0369289,232214,254204,56,8306,12905,0.325589,0.00807875,0.019805,232214,B
46340,A,6.64431e+09,8.12357e+09,52601,19385,18945,0.192699,212227,225015,40,37328,43377,0.201009,-0.00207325,0.0285025,212227,A
46340,B,7.88679e+09,1.17552e+10,50844,18945,20498,0.202559,225015,238014,40,43377,49012,0.399109,0.00690176,0.0250428,225015,B
46520,A,8.71698e+10,1.03323e+11,156353,172283,174690,0.0744386,824472,840350,187,64938,75112,0.170004,0.00291944,0.01234,824472,A
46520,B,1.04748e+11,1.39722e+11,158805,176999,180178,0.0837,842686,867796,185,75236,73323,0.288101,0.00377246,-0.00227011,842686,B
46540,A,9.03669e+09,9.82869e+09,80052,19036,18669,0.0422656,291376,287202,86,10771,12898,0.0840121,-0.00125954,0.00729983,291376,A
46540,B,8.96262e+09,1.24276e+10,73397,18306,20659,0.0512298,271075,270354,82,12468,16151,0.326857,0.00868025,0.0135866,271075,B
46660,A,3.69191e+09,3.66379e+09,28975,5662,5866,0.0591179,141522,144564,34,7973,8799,-0.00764731,0.00144147,0.00583655,141522,A
46660,B,3.70294e+09,5.2891e+09,29379,5866,5383,0.0671327,144564,149139,34,8799,10908,0.356519,-0.00334108,0.0145887,144564,B
46700,A,2.39007e+10,3.42232e+10,86515,82218,86454,0.24941,401124,425122,91,98938,111247,0.358997,0.0105603,0.0306862,401124,A
46700,B,3.50399e+10,5.32663e+10,88299,84233,89079,0.261875,418546,431011,89,109768,125477,0.418816,0.0115782,0.0375324,418546,B
47020,A,2.672e+09,3.40208e+09,23432,5096,6343,0.465069,95349,99501,24,41528,45432,0.241561,0.0130783,0.0409443,95349,A
47020,B,3.40373e+09,4.57127e+09,23690,6343,6744,0.484308,99501,98377,24,45432,45720,0.294918,0.00403011,0.00289439,99501,B
47220,A,5.74404e+09,5.55718e+09,33746,14767,14006,0.245927,147228,141365,29,39687,41812,-0.0330725,-0.00516885,0.0144333,147228,A
47220,B,5.35121e+09,6.83538e+09,32409,13933,16541,0.273394,140411,140987,28,41551,48513,0.244789,0.018574,0.049583,140411,B
47260,A,1.01133e+11,1.01341e+11,387590,100499,109014,0.0525731,1613774,1645888,391,87119,104651,0.00205075,0.00527645,0.010864,1613774,A
47260,B,1.02641e+11,1.34481e+11,389041,108445,114242,0.0615548,1639474,1690229,389,104225,127887,0.270188,0.00353589,0.0144327,1639474,B
47300,A,1.28395e+10,1.51566e+10,75688,101575,102004,0.605099,446019,459879,77,273321,295024,0.165911,0.000961842,0.0486594,446019,A
47300,B,1.55094e+10,2.44041e+10,76985,101739,103369,0.640596,456924,472423,75,293718,312533,0.453304,0.00356733,0.0411775,456924,B
47380,A,6.09678e+09,7.15975e+09,54447,20341,22111,0.25066,245867,255565,53,59711,66883,0.160715,0.00719901,0.0291703,245867,A
47380,B,7.44814e+09,1.21994e+10,55721,21588,22059,0.264916,250340,264783,52,65340,71700,0.493421,0.00188144,0.0254054,250340,B
47460,A,2.87207e+09,3.08799e+09,14588,6487,6267,0.208098,60736,61493,12,11681,12504,0.0724866,-0.00362223,0.0135505,60736,A
47460,B,3.33292e+09,5.84511e+09,15604,6267,6023,0.218108,61493,64010,12,12504,14397,0.561756,-0.00396793,0.030784,61493,B
47580,A,5.91846e+09,6.11007e+09,44169,10075,9825,0.0665133,181190,188479,31,11409,12328,0.0318625,-0.00137977,0.00507202,181190,A
47580,B,6.27981e+09,9.01722e+09,44939,9825,12512,0.0625189,188479,203877,31,12328,15341,0.361797,0.0142562,0.0159859,188479,B
47900,A,5.07489e+11,5.6227e+11,1.25198e+06,1134439,1273364,0.132333,5334502,5690176,1248,753792,890640,0.102508,0.0260427,0.0256534,5334502,A
47900,B,6.29599e+11,8.31512e+11,1.34509e+06,1327864,1437285,0.1451,5870938,6114196,1275,904020,1.05543e+06,0.278163,0.0186377,0.0257894,5870938,B
47940,A,6.39265e+09,7.07138e+09,47144,6574,8121,0.0378189,168271,170132,50,5445,6273,0.100906,0.0091935,0.00492061,168271,A
47940,B,7.16587e+09,9.1267e+09,46610,7869,8615,0.0442061,164120,162436,48,5996,6746,0.241875,0.00454545,0.00456986,164120,B
48060,A,3.37957e+09,3.72894e+09,25201,3786,3402,0.0466264,103924,100703,22,4930,5168.99,0.0983742,-0.00369501,0.00229971,103924,A
48060,B,3.5676e+09,4.54106e+09,24069,3402,3939,0.0523296,100703,98689,22,5168.99,5228,0.241266,0.00533251,0.00058596,100703,B
48140,A,5.71563e+09,6.05348e+09,39287,5289,5608,0.0247146,134497,135264,27,3145,3636,0.0574276,0.0023718,0.00365064,134497,A
48140,B,6.22267e+09,8.37847e+09,40331,5608,5742,0.0302813,135264,138067,27,3636,4641,0.297467,0.000990655,0.0074299,135264,B
48260,A,3.28121e+09,3.5567e+09,37956,1339,1509,0.0124086,123377,119338,37,1316,1580,0.0806237,0.00137789,0.00213978,123377,A
48260,B,3.33121e+09,4.43658e+09,35362,1509,1434,0.0130246,118598,115566,36,1579,1949,0.286547,-0.000632388,0.00311979,118598,B
48300,A,6.70792e+09,7.6189e+09,27671,14632,15245,0.250815,111854,117128,22,30522,34022,0.127342,0.00548036,0.0312908,111854,A
48300,B,7.97375e+09,1.29421e+10,28959,15245,18584,0.262894,117128,123251,22,34022,37766,0.484327,0.0285073,0.0319652,117128,B
48540,A,4.35279e+09,5.05945e+09,44903,1481,1693,0.00777913,146986,142664,47,1175,1427,0.150439,0.00144231,0.00171444,146986,A
48540,B,4.74188e+09,6.4158e+09,41830,1693,2099,0.0107822,142664,138015,47,1427,1836,0.302328,0.00284585,0.00286688,142664,B
48620,A,2.08229e+10,2.23223e+10,159803,43322,45370,0.12537,616405,626683,148,71031,79619,0.069531,0.00332249,0.0139324,616405,A
48620,B,2.25792e+10,3.12921e+10,160560,46170,47885,0.140544,634849,646618,148,81446,92926,0.326339,0.00270143,0.0180831,634849,B
48660,A,3.50593e+09,3.8414e+09,36440,9230,8882,0.181184,144055,142178,40,22617,24795,0.09138,-0.00241574,0.0151192,144055,A
48660,B,3.79047e+09,5.54925e+09,35518,8882,8312,0.193283,142178,142597,40,24795,26671,0.381172,-0.00400906,0.0131947,142178,B
48700,A,4.31547e+09,5.06932e+09,32229,1673,2141,0.0153571,116604,114859,29,1711,2278,0.161001,0.00401358,0.00486261,116604,A
48700,B,4.93682e+09,6.33131e+09,31780,2062,1840,0.0179211,112632,111172,28,2057,2407,0.248786,-0.00197102,0.00310746,112632,B
48900,A,1.5103e+10,1.60786e+10,66151,13621,13759,0.0522374,259382,282875,57,14235,16228,0.0626005,0.000532034,0.00768362,259382,A
48900,B,1.72757e+10,2.55772e+10,70404,13698,16606,0.0618025,279306,290875,55,16067,23010,0.392402,0.0104115,0.024858,279306,B
49020,A,7.07014e+09,7.71206e+09,33591,7523,8900,0.0700576,129786,136305,24,9786,12173,0.0869041,0.0106098,0.0183918,129786,A
49020,B,8.15829e+09,1.16962e+10,35774,8900,11129,0.082678,136305,144676,24,12173,16945,0.360228,0.016353,0.0350098,136305,B
49180,A,2.68127e+10,2.78179e+10,176857,44542,45243,0.0955922,641635,658330,149,60555,66201,0.0368026,0.00109252,0.00879939,641635,A
49180,B,2.76342e+10,4.01721e+10,175452,45243,49912,0.103294,658330,680561,149,66201,80469,0.374118,0.00709219,0.021673,658330,B
49340,A,6.06285e+10,6.24638e+10,227795,95791,102940,0.104273,914437,931165,194,86818,102202,0.029821,0.00781793,0.0168235,914437,A
49340,B,5.73028e+10,8.29077e+10,199324,96503,117399,0.117961,809619,849104,167,87513,111017,0.369379,0.0258097,0.0290309,809619,B
49420,A,7.99275e+09,8.74254e+09,49559,44234,45237,0.448102,244654,249325,45,111916,121944,0.0896657,0.00409967,0.0409885,244654,A
49420,B,9.12773e+09,1.47318e+10,52001,45237,47572,0.478541,249325,256605,45,121944,132408,0.478688,0.00936529,0.0419693,249325,B
49620,A,2.27146e+10,2.25636e+10,125926,15010,17483,0.0793854,436339,444014,90,25621,32028,-0.00666915,0.00566761,0.0146835,436339,A
49620,B,2.30428e+10,3.07828e+10,127876,17378,20176,0.0928475,442874,458031,89,31780,41509,0.289604,0.00631782,0.0219679,442874,B
49660,A,1.76309e+10,1.88317e+10,164910,12297,10403,0.034335,558709,542191,154,15447,18526,0.0658925,-0.00338996,0.00551092,558709,A
49660,B,1.85608e+10,2.3993e+10,159674,10101,9772,0.040326,532544,528141,149,16962,19822,0.256711,-0.000617789,0.00537045,532544,B
49700,A,6.31753e+09,8.19399e+09,33248,30340,30645,0.281001,165365,169735,34,46021,49988,0.260073,0.0018444,0.0239894,165365,A
49700,B,8.42916e+09,1.35016e+10,33947,30645,31197,0.295501,169735,179978,34,49988,56664,0.471111,0.00325213,0.0393318,169735,B
49740,A,5.79604e+09,6.05397e+09,46986,46616,49797,0.538474,185297,193819,50,109737,120518,0.0435386,0.017167,0.0581822,185297,A
49740,B,6.08232e+09,9.0455e+09,46538,49620,47103,0.564464,192628,191074,49,119863,121106,0.39688,-0.0130666,0.00645287,192628,B
