group,sex,age_band,n_records,outcome,spec,group_rate,group_rate_se,comparison_rate,comparison_se,ratio,ratio_se,n_eff,ref_share_off_support,margins,replicate_fallbacks,max_factor,top10_cell_share,share_at_finest_cell,share_unmatched,expected_ratio
usb_mexican_hisp,men,25_49,104249,ever_active_duty,b_birthstate_raked_full,0.0917329,0.00368665,0.079685,0.000338777,1.15119,0.0470939,6307.764529759451,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,22.79817829151858,0.11616926022219293,,,
usb_mexican_hisp,men,25_49,104249,now_active_duty,b_birthstate_raked_full,0.0180302,0.00148053,0.0132274,0.000132057,1.36309,0.117468,6307.764529759451,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,22.79817829151858,0.11616926022219293,,,
usb_mexican_hisp,men,25_49,104249,reserve_guard_only,b_birthstate_raked_full,0.0177457,0.00176367,0.0127304,0.000172787,1.39396,0.140427,6307.764529759451,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,22.79817829151858,0.11616926022219293,,,
usb_mexican_hisp,men,25_49,104249,ever_active_duty,b_birthstate_indirect_geo,0.0660273,0.00108881,0.0872893,0.000792991,0.756419,0.0137687,,,,,,,1.0,0.0,
usb_mexican_hisp,men,25_49,104249,now_active_duty,b_birthstate_indirect_geo,0.0115908,0.000364457,0.0169451,0.000353646,0.684025,0.0231378,,,,,,,1.0,0.0,
usb_mexican_hisp,men,25_49,104249,reserve_guard_only,b_birthstate_indirect_geo,0.0108211,0.000429843,0.0113477,0.000309583,0.953592,0.0453387,,,,,,,1.0,0.0,
usb_mexican_hisp,men,25_49,104249,ever_active_duty,b_birthstate_indirect_full,0.0660273,0.00108881,0.084835,0.000920868,0.778303,0.0142425,,,,,,,0.9948704065327196,0.0,
usb_mexican_hisp,men,25_49,104249,now_active_duty,b_birthstate_indirect_full,0.0115908,0.000364457,0.0151706,0.000376348,0.764031,0.0275321,,,,,,,0.9948704065327196,0.0,
usb_mexican_hisp,men,25_49,104249,reserve_guard_only,b_birthstate_indirect_full,0.0108211,0.000429843,0.0112711,0.000334131,0.960074,0.0498115,,,,,,,0.9948704065327196,0.0,
usb_mexican_hisp,men,25_34,55158,ever_active_duty,b_birthstate_raked_geo,0.0694044,0.00337255,0.0659693,0.000533002,1.05207,0.0526293,4586.09704319971,0.0,"age, state, division x metro (min 20)",0,6.428821849990367,0.19659411825206985,,,
usb_mexican_hisp,men,25_34,55158,now_active_duty,b_birthstate_raked_geo,0.0220702,0.0021332,0.0184678,0.000230573,1.19507,0.119378,4586.09704319971,0.0,"age, state, division x metro (min 20)",0,6.428821849990367,0.19659411825206985,,,
usb_mexican_hisp,men,25_34,55158,reserve_guard_only,b_birthstate_raked_geo,0.0187246,0.00187618,0.0135963,0.000252712,1.37718,0.140853,4586.09704319971,0.0,"age, state, division x metro (min 20)",0,6.428821849990367,0.19659411825206985,,,
usb_mexican_hisp,men,25_34,55158,ever_active_duty,b_birthstate_raked_full,0.0737676,0.0036155,0.0659693,0.000533002,1.11821,0.0560484,4010.6836175276485,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,11.257135916722229,0.19601491099178456,,,
usb_mexican_hisp,men,25_34,55158,now_active_duty,b_birthstate_raked_full,0.0255222,0.00263907,0.0184678,0.000230573,1.38199,0.147095,4010.6836175276485,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,11.257135916722229,0.19601491099178456,,,
usb_mexican_hisp,men,25_34,55158,reserve_guard_only,b_birthstate_raked_full,0.0212878,0.00274544,0.0135963,0.000252712,1.5657,0.20181,4010.6836175276485,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,11.257135916722229,0.19601491099178456,,,
usb_mexican_hisp,men,25_34,55158,ever_active_duty,b_birthstate_indirect_geo,0.0546973,0.00115132,0.0737382,0.00126351,0.741777,0.0176973,,,,,,,1.0,0.0,
usb_mexican_hisp,men,25_34,55158,now_active_duty,b_birthstate_indirect_geo,0.0150575,0.000612868,0.0220888,0.000608066,0.68168,0.0296159,,,,,,,1.0,0.0,
usb_mexican_hisp,men,25_34,55158,reserve_guard_only,b_birthstate_indirect_geo,0.01201,0.000624093,0.0116693,0.000521832,1.02919,0.0695486,,,,,,,1.0,0.0,
usb_mexican_hisp,men,25_34,55158,ever_active_duty,b_birthstate_indirect_full,0.0546973,0.00115132,0.0767823,0.00140592,0.712368,0.0175644,,,,,,,0.9957658521385493,0.0,
usb_mexican_hisp,men,25_34,55158,now_active_duty,b_birthstate_indirect_full,0.0150575,0.000612868,0.0209199,0.000626735,0.719769,0.0324407,,,,,,,0.9957658521385493,0.0,
usb_mexican_hisp,men,25_34,55158,reserve_guard_only,b_birthstate_indirect_full,0.01201,0.000624093,0.0122794,0.000580618,0.978057,0.0703367,,,,,,,0.9957658521385493,0.0,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,ever_active_duty,b_birthstate_raked_geo,0.107981,0.00340796,0.0936864,0.000271073,1.15258,0.0368215,10846.317800105651,0.0,"age, state, division x metro (min 20)",0,25.648784824627906,0.08047728738830912,,,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,now_active_duty,b_birthstate_raked_geo,0.0121231,0.000856539,0.00991862,8.71013e-05,1.22226,0.0889971,10846.317800105651,0.0,"age, state, division x metro (min 20)",0,25.648784824627906,0.08047728738830912,,,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,reserve_guard_only,b_birthstate_raked_geo,0.0173863,0.00100804,0.014406,0.000126177,1.20687,0.0718033,10846.317800105651,0.0,"age, state, division x metro (min 20)",0,25.648784824627906,0.08047728738830912,,,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,ever_active_duty,b_birthstate_raked_full,0.117927,0.00368212,0.0936864,0.000271073,1.25874,0.0397811,9764.709039482399,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,38.65193114178866,0.08612327677718845,,,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,now_active_duty,b_birthstate_raked_full,0.0139742,0.00108698,0.00991862,8.71013e-05,1.40888,0.112791,9764.709039482399,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,38.65193114178866,0.08612327677718845,,,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,reserve_guard_only,b_birthstate_raked_full,0.0187115,0.00103018,0.014406,0.000126177,1.29887,0.0730258,9764.709039482399,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,38.65193114178866,0.08612327677718845,,,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,ever_active_duty,b_birthstate_indirect_geo,0.0669876,0.000740748,0.0817868,0.000565929,0.819051,0.00983748,,,,,,,1.0,0.0,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,now_active_duty,b_birthstate_indirect_geo,0.0131534,0.000276032,0.0172842,0.000310063,0.761007,0.0190985,,,,,,,1.0,0.0,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,reserve_guard_only,b_birthstate_indirect_geo,0.0114566,0.000331857,0.011355,0.00022113,1.00895,0.0363447,,,,,,,1.0,0.0,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,ever_active_duty,b_birthstate_indirect_full,0.0669876,0.000740748,0.0797225,0.000647843,0.840259,0.00999972,,,,,,,0.9948783665178812,0.0,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,now_active_duty,b_birthstate_indirect_full,0.0131534,0.000276032,0.0164687,0.000336121,0.79869,0.021243,,,,,,,0.9948783665178812,0.0,
usb_mexican_hisp,men,18_plus_born_1956_on,193168,reserve_guard_only,b_birthstate_indirect_full,0.0114566,0.000331857,0.0112293,0.000247475,1.02024,0.0409242,,,,,,,0.9948783665178812,0.0,
usb_mexican_hisp,women,18_49,152925,ever_active_duty,b_birthstate_raked_geo,0.0162377,0.00119242,0.0128538,0.000115058,1.26326,0.0942303,10607.73603413326,0.0,"age, state, division x metro (min 20)",0,14.604763465963725,0.20437738127214441,,,
usb_mexican_hisp,women,18_49,152925,now_active_duty,b_birthstate_raked_geo,0.00305831,0.000326219,0.00256438,6.34475e-05,1.19261,0.132214,10607.73603413326,0.0,"age, state, division x metro (min 20)",0,14.604763465963725,0.20437738127214441,,,
usb_mexican_hisp,women,18_49,152925,reserve_guard_only,b_birthstate_raked_geo,0.00462875,0.000692871,0.0033544,7.744e-05,1.37991,0.206858,10607.73603413326,0.0,"age, state, division x metro (min 20)",0,14.604763465963725,0.20437738127214441,,,
usb_mexican_hisp,women,18_49,152925,ever_active_duty,b_birthstate_raked_full,0.0182208,0.00142043,0.0128538,0.000115058,1.41755,0.112088,9294.868807215005,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,31.30041393665434,0.22410814547894892,,,
usb_mexican_hisp,women,18_49,152925,now_active_duty,b_birthstate_raked_full,0.00322854,0.000368566,0.00256438,6.34475e-05,1.259,0.149017,9294.868807215005,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,31.30041393665434,0.22410814547894892,,,
usb_mexican_hisp,women,18_49,152925,reserve_guard_only,b_birthstate_raked_full,0.00453009,0.000656892,0.0033544,7.744e-05,1.35049,0.198162,9294.868807215005,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,31.30041393665434,0.22410814547894892,,,
usb_mexican_hisp,women,18_49,152925,ever_active_duty,b_birthstate_indirect_geo,0.0125294,0.000353865,0.0139625,0.00030933,0.897363,0.0314967,,,,,,,1.0,0.0,
usb_mexican_hisp,women,18_49,152925,now_active_duty,b_birthstate_indirect_geo,0.00352933,0.000197572,0.00376385,0.000179527,0.937689,0.06862,,,,,,,1.0,0.0,
usb_mexican_hisp,women,18_49,152925,reserve_guard_only,b_birthstate_indirect_geo,0.00308274,0.000192757,0.00280814,0.000134747,1.09778,0.0931337,,,,,,,1.0,0.0,
usb_mexican_hisp,women,18_49,152925,ever_active_duty,b_birthstate_indirect_full,0.0125294,0.000353865,0.0132936,0.000335645,0.942511,0.0342335,,,,,,,0.9922918001771459,0.0,
usb_mexican_hisp,women,18_49,152925,now_active_duty,b_birthstate_indirect_full,0.00352933,0.000197572,0.00354146,0.000184967,0.996574,0.0757635,,,,,,,0.9922918001771459,0.0,
usb_mexican_hisp,women,18_49,152925,reserve_guard_only,b_birthstate_indirect_full,0.00308274,0.000192757,0.00293131,0.0001488,1.05166,0.0924459,,,,,,,0.9922918001771459,0.0,
usb_mexican_hisp,women,25_49,102440,ever_active_duty,b_birthstate_raked_geo,0.0177923,0.00148304,0.0145034,0.00014264,1.22677,0.10453,6816.668780774275,0.0,"age, state, division x metro (min 20)",0,11.039304140130298,0.23950341780444936,,,
usb_mexican_hisp,women,25_49,102440,now_active_duty,b_birthstate_raked_geo,0.00180305,0.000338129,0.00212836,6.53436e-05,0.847155,0.160392,6816.668780774275,0.0,"age, state, division x metro (min 20)",0,11.039304140130298,0.23950341780444936,,,
usb_mexican_hisp,women,25_49,102440,reserve_guard_only,b_birthstate_raked_geo,0.00445869,0.000717909,0.0034305,9.08716e-05,1.29972,0.212058,6816.668780774275,0.0,"age, state, division x metro (min 20)",0,11.039304140130298,0.23950341780444936,,,
usb_mexican_hisp,women,25_49,102440,ever_active_duty,b_birthstate_raked_full,0.020394,0.00176615,0.0145034,0.00014264,1.40616,0.12439,5878.1472250899005,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,26.717454372302925,0.2523685138877482,,,
usb_mexican_hisp,women,25_49,102440,now_active_duty,b_birthstate_raked_full,0.00210918,0.000414345,0.00212836,6.53436e-05,0.990986,0.198006,5878.1472250899005,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,26.717454372302925,0.2523685138877482,,,
usb_mexican_hisp,women,25_49,102440,reserve_guard_only,b_birthstate_raked_full,0.00443288,0.000743036,0.0034305,9.08716e-05,1.2922,0.220343,5878.1472250899005,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,26.717454372302925,0.2523685138877482,,,
usb_mexican_hisp,women,25_49,102440,ever_active_duty,b_birthstate_indirect_geo,0.0142133,0.00044841,0.0168733,0.000368556,0.842355,0.0334612,,,,,,,1.0,0.0,
usb_mexican_hisp,women,25_49,102440,now_active_duty,b_birthstate_indirect_geo,0.00230033,0.000193858,0.00297107,0.000176443,0.774244,0.0800802,,,,,,,1.0,0.0,
usb_mexican_hisp,women,25_49,102440,reserve_guard_only,b_birthstate_indirect_geo,0.00296226,0.000227506,0.00299462,0.000171538,0.989196,0.0944662,,,,,,,1.0,0.0,
usb_mexican_hisp,women,25_49,102440,ever_active_duty,b_birthstate_indirect_full,0.0142133,0.00044841,0.015546,0.000380128,0.91427,0.0367539,,,,,,,0.9922197470874501,0.0,
usb_mexican_hisp,women,25_49,102440,now_active_duty,b_birthstate_indirect_full,0.00230033,0.000193858,0.00250822,0.000159953,0.917119,0.0953612,,,,,,,0.9922197470874501,0.0,
usb_mexican_hisp,women,25_49,102440,reserve_guard_only,b_birthstate_indirect_full,0.00296226,0.000227506,0.00314848,0.00018878,0.940855,0.0933331,,,,,,,0.9922197470874501,0.0,
usb_mexican_hisp,women,25_34,53483,ever_active_duty,b_birthstate_raked_geo,0.00979234,0.00101908,0.0115901,0.000230228,0.844891,0.0882758,4338.849908311407,0.0,"age, state, division x metro (min 20)",0,14.443007794160005,0.3217877623473587,,,
usb_mexican_hisp,women,25_34,53483,now_active_duty,b_birthstate_raked_geo,0.00305781,0.000623689,0.00319865,0.000130855,0.95597,0.199591,4338.849908311407,0.0,"age, state, division x metro (min 20)",0,14.443007794160005,0.3217877623473587,,,
usb_mexican_hisp,women,25_34,53483,reserve_guard_only,b_birthstate_raked_geo,0.00405271,0.000769221,0.00372143,0.000135583,1.08902,0.214424,4338.849908311407,0.0,"age, state, division x metro (min 20)",0,14.443007794160005,0.3217877623473587,,,
usb_mexican_hisp,women,25_34,53483,ever_active_duty,b_birthstate_raked_full,0.0100975,0.00105562,0.0115901,0.000230228,0.871217,0.0911063,3733.9770255468306,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,35.24394433221445,0.3629279032335986,,,
usb_mexican_hisp,women,25_34,53483,now_active_duty,b_birthstate_raked_full,0.00335531,0.00072479,0.00319865,0.000130855,1.04898,0.231986,3733.9770255468306,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,35.24394433221445,0.3629279032335986,,,
usb_mexican_hisp,women,25_34,53483,reserve_guard_only,b_birthstate_raked_full,0.00412695,0.00101318,0.00372143,0.000135583,1.10897,0.282302,3733.9770255468306,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,35.24394433221445,0.3629279032335986,,,
usb_mexican_hisp,women,25_34,53483,ever_active_duty,b_birthstate_indirect_geo,0.0125467,0.00057736,0.0136897,0.000463582,0.916509,0.0525315,,,,,,,1.0,0.0,
usb_mexican_hisp,women,25_34,53483,now_active_duty,b_birthstate_indirect_geo,0.00324603,0.000310955,0.00397068,0.000281813,0.8175,0.0985075,,,,,,,1.0,0.0,
usb_mexican_hisp,women,25_34,53483,reserve_guard_only,b_birthstate_indirect_geo,0.00274076,0.00029011,0.00300112,0.000262845,0.913247,0.130967,,,,,,,1.0,0.0,
usb_mexican_hisp,women,25_34,53483,ever_active_duty,b_birthstate_indirect_full,0.0125467,0.00057736,0.0133395,0.000493589,0.940566,0.0527304,,,,,,,0.9952472294346926,0.0,
usb_mexican_hisp,women,25_34,53483,now_active_duty,b_birthstate_indirect_full,0.00324603,0.000310955,0.00349179,0.000256105,0.929619,0.108243,,,,,,,0.9952472294346926,0.0,
usb_mexican_hisp,women,25_34,53483,reserve_guard_only,b_birthstate_indirect_full,0.00274076,0.00029011,0.00328294,0.000292452,0.83485,0.120245,,,,,,,0.9952472294346926,0.0,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,ever_active_duty,b_birthstate_raked_geo,0.0176735,0.00117654,0.0149473,0.000105169,1.18239,0.0793281,10028.86139472517,0.0,"age, state, division x metro (min 20)",0,25.684703711046385,0.15559337605617726,,,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,now_active_duty,b_birthstate_raked_geo,0.00188466,0.000199009,0.00159701,3.8568e-05,1.18012,0.129351,10028.86139472517,0.0,"age, state, division x metro (min 20)",0,25.684703711046385,0.15559337605617726,,,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,reserve_guard_only,b_birthstate_raked_geo,0.00461616,0.000573349,0.00324985,5.52819e-05,1.42042,0.177891,10028.86139472517,0.0,"age, state, division x metro (min 20)",0,25.684703711046385,0.15559337605617726,,,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,ever_active_duty,b_birthstate_raked_full,0.0193059,0.00129122,0.0149473,0.000105169,1.2916,0.0866542,9068.138644753903,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,43.15803115726336,0.16756819644617554,,,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,now_active_duty,b_birthstate_raked_full,0.00198667,0.000229639,0.00159701,3.8568e-05,1.244,0.148431,9068.138644753903,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,43.15803115726336,0.16756819644617554,,,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,reserve_guard_only,b_birthstate_raked_full,0.00509458,0.00066969,0.00324985,5.52819e-05,1.56764,0.208187,9068.138644753903,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,43.15803115726336,0.16756819644617554,,,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,ever_active_duty,b_birthstate_indirect_geo,0.0129784,0.000303028,0.014954,0.000261414,0.867893,0.0250509,,,,,,,1.0,0.0,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,now_active_duty,b_birthstate_indirect_geo,0.00293665,0.000163944,0.00315049,0.00014849,0.932125,0.0672412,,,,,,,1.0,0.0,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,reserve_guard_only,b_birthstate_indirect_geo,0.00318543,0.000169616,0.00282968,0.000113795,1.12572,0.0806445,,,,,,,1.0,0.0,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,ever_active_duty,b_birthstate_indirect_full,0.0129784,0.000303028,0.0139952,0.000280673,0.927348,0.0278222,,,,,,,0.9921888870444431,0.0,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,now_active_duty,b_birthstate_indirect_full,0.00293665,0.000163944,0.00296409,0.000152637,0.990744,0.0739673,,,,,,,0.9921888870444431,0.0,
usb_mexican_hisp,women,18_plus_born_1956_on,191908,reserve_guard_only,b_birthstate_indirect_full,0.00318543,0.000169616,0.0028752,0.00012653,1.1079,0.0835907,,,,,,,0.9921888870444431,0.0,
usb_mexican_ancestry,men,18_49,98986,ever_active_duty,b_birthstate_raked_geo,0.0745149,0.00372909,0.0701668,0.000286852,1.06197,0.0532395,5487.354031888338,0.0,"age, state, division x metro (min 20)",0,24.05158122851897,0.14325427618143172,,,
usb_mexican_ancestry,men,18_49,98986,now_active_duty,b_birthstate_raked_geo,0.0189624,0.00168936,0.0155377,0.000137938,1.22041,0.110838,5487.354031888338,0.0,"age, state, division x metro (min 20)",0,24.05158122851897,0.14325427618143172,,,
usb_mexican_ancestry,men,18_49,98986,reserve_guard_only,b_birthstate_raked_geo,0.0155205,0.00218779,0.0121706,0.000159627,1.27524,0.183533,5487.354031888338,0.0,"age, state, division x metro (min 20)",0,24.05158122851897,0.14325427618143172,,,
usb_mexican_ancestry,men,18_49,98986,ever_active_duty,b_birthstate_raked_full,0.0800942,0.00379367,0.0701668,0.000286852,1.14148,0.0540451,4934.961730347154,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,42.30931827647249,0.1403216165442905,,,
usb_mexican_ancestry,men,18_49,98986,now_active_duty,b_birthstate_raked_full,0.0211445,0.00191475,0.0155377,0.000137938,1.36085,0.126101,4934.961730347154,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,42.30931827647249,0.1403216165442905,,,
usb_mexican_ancestry,men,18_49,98986,reserve_guard_only,b_birthstate_raked_full,0.0160562,0.00190498,0.0121706,0.000159627,1.31926,0.160092,4934.961730347154,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,42.30931827647249,0.1403216165442905,,,
usb_mexican_ancestry,men,18_49,98986,ever_active_duty,b_birthstate_indirect_geo,0.0532223,0.00101118,0.0707244,0.000623342,0.752531,0.0151319,,,,,,,1.0,0.0,
usb_mexican_ancestry,men,18_49,98986,now_active_duty,b_birthstate_indirect_geo,0.0161727,0.000494071,0.0204272,0.00038495,0.791724,0.0264869,,,,,,,1.0,0.0,
usb_mexican_ancestry,men,18_49,98986,reserve_guard_only,b_birthstate_indirect_geo,0.00984466,0.000394169,0.0101469,0.000259629,0.970213,0.0473625,,,,,,,1.0,0.0,
usb_mexican_ancestry,men,18_49,98986,ever_active_duty,b_birthstate_indirect_full,0.0532223,0.00101118,0.0705499,0.000737742,0.754392,0.0151376,,,,,,,0.9957073851866652,0.0,
usb_mexican_ancestry,men,18_49,98986,now_active_duty,b_birthstate_indirect_full,0.0161727,0.000494071,0.0196516,0.000417309,0.822972,0.0285535,,,,,,,0.9957073851866652,0.0,
usb_mexican_ancestry,men,18_49,98986,reserve_guard_only,b_birthstate_indirect_full,0.00984466,0.000394169,0.010189,0.000285222,0.966202,0.0516804,,,,,,,0.9957073851866652,0.0,
usb_mexican_ancestry,men,25_49,65218,ever_active_duty,b_birthstate_raked_geo,0.0829623,0.00476661,0.079685,0.000338777,1.04113,0.0596375,3532.8541626430438,0.0,"age, state, division x metro (min 20)",0,13.264823631469053,0.16599896593945868,,,
usb_mexican_ancestry,men,25_49,65218,now_active_duty,b_birthstate_raked_geo,0.0147299,0.0019103,0.0132274,0.000132057,1.11358,0.146268,3532.8541626430438,0.0,"age, state, division x metro (min 20)",0,13.264823631469053,0.16599896593945868,,,
usb_mexican_ancestry,men,25_49,65218,reserve_guard_only,b_birthstate_raked_geo,0.0157746,0.00274535,0.0127304,0.000172787,1.23913,0.218612,3532.8541626430438,0.0,"age, state, division x metro (min 20)",0,13.264823631469053,0.16599896593945868,,,
usb_mexican_ancestry,men,25_49,65218,ever_active_duty,b_birthstate_raked_full,0.0907722,0.00488457,0.079685,0.000338777,1.13914,0.0611673,3220.379951071638,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,31.223157769762956,0.16408777243422892,,,
usb_mexican_ancestry,men,25_49,65218,now_active_duty,b_birthstate_raked_full,0.0178336,0.00226531,0.0132274,0.000132057,1.34823,0.174193,3220.379951071638,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,31.223157769762956,0.16408777243422892,,,
usb_mexican_ancestry,men,25_49,65218,reserve_guard_only,b_birthstate_raked_full,0.016069,0.00229372,0.0127304,0.000172787,1.26226,0.18316,3220.379951071638,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,31.223157769762956,0.16408777243422892,,,
usb_mexican_ancestry,men,25_49,65218,ever_active_duty,b_birthstate_indirect_geo,0.062113,0.00130278,0.0870339,0.000823823,0.713665,0.0162444,,,,,,,1.0,0.0,
usb_mexican_ancestry,men,25_49,65218,now_active_duty,b_birthstate_indirect_geo,0.0112354,0.000529764,0.0168805,0.000368765,0.665586,0.0329902,,,,,,,1.0,0.0,
usb_mexican_ancestry,men,25_49,65218,reserve_guard_only,b_birthstate_indirect_geo,0.0106157,0.000537056,0.0112603,0.00031933,0.942755,0.0517296,,,,,,,1.0,0.0,
usb_mexican_ancestry,men,25_49,65218,ever_active_duty,b_birthstate_indirect_full,0.062113,0.00130278,0.0854574,0.000979628,0.726831,0.0166498,,,,,,,0.9951996392341772,0.0,
usb_mexican_ancestry,men,25_49,65218,now_active_duty,b_birthstate_indirect_full,0.0112354,0.000529764,0.0152081,0.000383188,0.738779,0.0382826,,,,,,,0.9951996392341772,0.0,
usb_mexican_ancestry,men,25_49,65218,reserve_guard_only,b_birthstate_indirect_full,0.0106157,0.000537056,0.0113211,0.000348734,0.937697,0.0554685,,,,,,,0.9951996392341772,0.0,
usb_mexican_ancestry,men,25_34,34543,ever_active_duty,b_birthstate_raked_geo,0.062784,0.00377481,0.0659693,0.000533002,0.951714,0.0580761,2482.526513413716,0.0,"age, state, division x metro (min 20)",0,11.052889045434288,0.270749126226098,,,
