group,sex,age_band,per_1000,n_records_denominator,denominator_per_year,outcome,spec,group_rate,group_rate_se,comparison_rate,comparison_se,ratio,ratio_se,n_eff,ref_share_off_support,margins,replicate_fallbacks,max_factor,top10_cell_share,share_at_finest_cell,share_unmatched,expected_ratio
usb_mexican_ancestry,women,18_64,adults,117842,4697323,public_safety_total,a_age_education_indirect,0.00481423,0.000243551,0.00455142,8.39285e-05,1.05774,0.0569733,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,police_sheriff_detective,a_age_education_indirect,0.00248148,0.000203478,0.00148111,5.02541e-05,1.67543,0.144199,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,corrections_bailiff,a_age_education_indirect,0.0013468,0.00013681,0.000925227,3.74567e-05,1.45564,0.168473,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,fire,a_age_education_indirect,0.000213952,5.83238e-05,0.00035246,2.42317e-05,0.607024,0.181079,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,ems,a_age_education_indirect,0.000772,0.000101475,0.00179263,5.75555e-05,0.430652,0.0592675,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,security_guard,a_age_education_indirect,0.00268408,0.000211037,0.0015102,5.69959e-05,1.7773,0.154623,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,all_protective_service_soc33,a_age_education_indirect,0.00868984,0.000353311,0.00661431,0.000117003,1.31379,0.0570856,,,,,,,1.0,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,public_safety_total,b_indirect_geo,0.00481423,0.000243551,0.00412191,0.000145055,1.16796,0.0723236,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,police_sheriff_detective,b_indirect_geo,0.00248148,0.000203478,0.00166537,9.81352e-05,1.49005,0.151843,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,corrections_bailiff,b_indirect_geo,0.0013468,0.00013681,0.000629829,4.04289e-05,2.13835,0.294604,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,fire,b_indirect_geo,0.000213952,5.83238e-05,0.00036631,4.66202e-05,0.584072,0.180948,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,ems,b_indirect_geo,0.000772,0.000101475,0.0014604,0.000102823,0.528621,0.0845488,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,security_guard,b_indirect_geo,0.00268408,0.000211037,0.00116015,7.79097e-05,2.31357,0.207682,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,all_protective_service_soc33,b_indirect_geo,0.00868984,0.000353311,0.00606427,0.000190254,1.43296,0.0701364,,,,,,,0.9994152698309746,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,public_safety_total,b_indirect_full,0.00481423,0.000243551,0.00385621,0.000127594,1.24844,0.0775195,,,,,,,0.9688197604735179,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,police_sheriff_detective,b_indirect_full,0.00248148,0.000203478,0.00136329,9.2558e-05,1.82021,0.201917,,,,,,,0.9688197604735179,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,corrections_bailiff,b_indirect_full,0.0013468,0.00013681,0.000693786,5.07926e-05,1.94123,0.281078,,,,,,,0.9688197604735179,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,fire,b_indirect_full,0.000213952,5.83238e-05,0.000334462,3.70621e-05,0.639688,0.191296,,,,,,,0.9688197604735179,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,ems,b_indirect_full,0.000772,0.000101475,0.00146467,9.48582e-05,0.527082,0.0816719,,,,,,,0.9688197604735179,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,security_guard,b_indirect_full,0.00268408,0.000211037,0.00140751,0.000110621,1.90697,0.20101,,,,,,,0.9688197604735179,0.0,
usb_mexican_ancestry,women,18_64,adults,117842,4697323,all_protective_service_soc33,b_indirect_full,0.00868984,0.000353311,0.00609844,0.000205974,1.42493,0.0703261,,,,,,,0.9688197604735179,0.0,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,raw,0.00487569,0.000258607,0.0261078,0.000182421,0.186753,0.0101436,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,raw,0.00249108,0.000174045,0.0130714,0.000135627,0.190575,0.0137372,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,raw,0.0011125,0.000130112,0.00359232,6.90224e-05,0.309687,0.0362511,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,fire,raw,0.000985206,0.000128257,0.00696848,9.03498e-05,0.14138,0.0185301,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,ems,raw,0.000286911,6.30649e-05,0.00247556,5.69542e-05,0.115897,0.0256376,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,raw,0.00324245,0.000226999,0.00569369,8.38557e-05,0.569481,0.0397232,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,raw,0.00878152,0.000319279,0.0323765,0.000220554,0.271231,0.0100665,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,a_education_direct,0.0104756,0.000609147,0.0261078,0.000182421,0.401245,0.0236262,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,a_education_direct,0.00608813,0.000481907,0.0130714,0.000135627,0.46576,0.037973,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,a_education_direct,0.00208099,0.000268772,0.00359232,6.90224e-05,0.579287,0.074004,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,fire,a_education_direct,0.0016507,0.0002242,0.00696848,9.03498e-05,0.236882,0.032106,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,ems,a_education_direct,0.000655791,0.000144155,0.00247556,5.69542e-05,0.264906,0.0582734,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,a_education_direct,0.00430321,0.000415476,0.00569369,8.38557e-05,0.755785,0.0727681,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,a_education_direct,0.0159921,0.000699422,0.0323765,0.000220554,0.493942,0.021708,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,a_education_indirect,0.00487569,0.000258607,0.0150691,0.000183739,0.323556,0.0181397,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,a_education_indirect,0.00249108,0.000174045,0.00656531,0.000136253,0.37943,0.0272018,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,a_education_indirect,0.0011125,0.000130112,0.00287109,9.44919e-05,0.387482,0.0440594,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,fire,a_education_indirect,0.000985206,0.000128257,0.00406475,9.16858e-05,0.242378,0.0323511,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,ems,a_education_indirect,0.000286911,6.30649e-05,0.0015679,6.57022e-05,0.18299,0.0413677,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,a_education_indirect,0.00324245,0.000226999,0.00590679,0.00021428,0.548936,0.0415719,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,a_education_indirect,0.00878152,0.000319279,0.0225221,0.000344641,0.389906,0.0155487,,,,,,,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,age_direct,0.00506294,0.000286126,0.0261078,0.000182421,0.193925,0.0111828,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,age_direct,0.00243065,0.000186691,0.0130714,0.000135627,0.185952,0.0147003,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,age_direct,0.00109275,0.000125148,0.00359232,6.90224e-05,0.304192,0.0345396,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,fire,age_direct,0.00115305,0.000156089,0.00696848,9.03498e-05,0.165467,0.0224867,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,ems,age_direct,0.000386483,9.44156e-05,0.00247556,5.69542e-05,0.156119,0.0383871,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,age_direct,0.00370166,0.000285321,0.00569369,8.38557e-05,0.650133,0.0500112,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,age_direct,0.00943723,0.000393512,0.0323765,0.000220554,0.291484,0.0123558,,0.0,age (min 20),0,2.5816754799255057,0.16331457537658572,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,a_age_education_direct,0.0101218,0.000591403,0.0261078,0.000182421,0.387692,0.0228968,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,a_age_education_direct,0.00580165,0.000463257,0.0130714,0.000135627,0.443843,0.0364694,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,a_age_education_direct,0.00198707,0.0002736,0.00359232,6.90224e-05,0.553143,0.0751919,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,fire,a_age_education_direct,0.00167332,0.000221859,0.00696848,9.03498e-05,0.240128,0.0317093,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,ems,a_age_education_direct,0.000659725,0.000143768,0.00247556,5.69542e-05,0.266495,0.0582226,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,a_age_education_direct,0.0045488,0.000429637,0.00569369,8.38557e-05,0.798919,0.075222,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,a_age_education_direct,0.0159435,0.000708538,0.0323765,0.000220554,0.492439,0.0221164,,0.0,age x educ (min 20),0,4.738183498902415,0.18740827181853878,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,b_raked_geo,0.00426395,0.000468114,0.0261078,0.000182421,0.163321,0.017955,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,b_raked_geo,0.00178268,0.000345535,0.0130714,0.000135627,0.13638,0.0265158,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,b_raked_geo,0.000929452,0.000236097,0.00359232,6.90224e-05,0.258733,0.0656166,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,fire,b_raked_geo,0.0012723,0.000196555,0.00696848,9.03498e-05,0.18258,0.0281568,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,ems,b_raked_geo,0.000279521,0.000144812,0.00247556,5.69542e-05,0.112912,0.0585762,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,b_raked_geo,0.00183926,0.000217041,0.00569369,8.38557e-05,0.323034,0.0377997,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,b_raked_geo,0.00639432,0.000517933,0.0323765,0.000220554,0.197498,0.0158868,,0.0,"age, state, division x metro (min 20)",0,111.08888174948684,0.36248290889940654,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,b_raked_full,0.008149,0.000929901,0.0261078,0.000182421,0.312129,0.0354413,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,b_raked_full,0.00378909,0.000502797,0.0130714,0.000135627,0.289877,0.0388503,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,b_raked_full,0.00200837,0.00071472,0.00359232,6.90224e-05,0.559074,0.199068,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,fire,b_raked_full,0.00184379,0.000317545,0.00696848,9.03498e-05,0.26459,0.0451275,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,ems,b_raked_full,0.000507739,0.000228427,0.00247556,5.69542e-05,0.2051,0.0923314,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,security_guard,b_raked_full,0.00220764,0.000282553,0.00569369,8.38557e-05,0.387734,0.0497339,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,b_raked_full,0.0106804,0.000995763,0.0323765,0.000220554,0.329879,0.0304714,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,173.4195001637881,0.36662566537254543,,,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,age_indirect,0.00487569,0.000258607,0.0275722,0.000202799,0.176833,0.00958716,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,age_indirect,0.00249108,0.000174045,0.0141443,0.000146285,0.176119,0.012709,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,age_indirect,0.0011125,0.000130112,0.00371148,7.44493e-05,0.299744,0.0351649,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,fire,age_indirect,0.000985206,0.000128257,0.00742963,0.000103049,0.132605,0.0173816,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,ems,age_indirect,0.000286911,6.30649e-05,0.00228684,5.40759e-05,0.125462,0.0275145,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,security_guard,age_indirect,0.00324245,0.000226999,0.00535122,7.62449e-05,0.605927,0.0421958,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,age_indirect,0.00878152,0.000319279,0.0334028,0.000228413,0.262898,0.00979454,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,a_age_education_indirect,0.00487569,0.000258607,0.0160537,0.000224371,0.303712,0.0171963,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,a_age_education_indirect,0.00249108,0.000174045,0.00717289,0.000165974,0.347291,0.0251716,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,a_age_education_indirect,0.0011125,0.000130112,0.00303285,8.96238e-05,0.366815,0.0407253,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,fire,a_age_education_indirect,0.000985206,0.000128257,0.00441302,0.000121751,0.22325,0.0302933,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,ems,a_age_education_indirect,0.000286911,6.30649e-05,0.00143491,5.84721e-05,0.199951,0.0461808,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,security_guard,a_age_education_indirect,0.00324245,0.000226999,0.00568916,0.000219207,0.569935,0.0435129,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,a_age_education_indirect,0.00878152,0.000319279,0.0224381,0.000363281,0.391366,0.0156631,,,,,,,1.0,0.0,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,b_indirect_geo,0.00487569,0.000258607,0.0284964,0.000330971,0.171098,0.00928092,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,b_indirect_geo,0.00249108,0.000174045,0.0144598,0.000266454,0.172276,0.0127744,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,b_indirect_geo,0.0011125,0.000130112,0.0029701,0.000100125,0.374565,0.041574,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,fire,b_indirect_geo,0.000985206,0.000128257,0.00884372,0.000198993,0.111402,0.0149148,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,ems,b_indirect_geo,0.000286911,6.30649e-05,0.00222284,8.90525e-05,0.129074,0.0283496,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,security_guard,b_indirect_geo,0.00324245,0.000226999,0.00612706,0.000178573,0.529202,0.0384443,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,b_indirect_geo,0.00878152,0.000319279,0.0354282,0.000437596,0.247868,0.0097001,,,,,,,0.9996935176997247,0.0,
mexico_born,men,18_64,employed,94252,4257995,public_safety_total,b_indirect_full,0.00487569,0.000258607,0.0165253,0.00043513,0.295045,0.0184181,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,employed,94252,4257995,police_sheriff_detective,b_indirect_full,0.00249108,0.000174045,0.00744072,0.000285904,0.33479,0.0263963,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,employed,94252,4257995,corrections_bailiff,b_indirect_full,0.0011125,0.000130112,0.00239109,0.000138695,0.465267,0.0564605,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,employed,94252,4257995,fire,b_indirect_full,0.000985206,0.000128257,0.00521103,0.000297711,0.189062,0.0287694,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,employed,94252,4257995,ems,b_indirect_full,0.000286911,6.30649e-05,0.00148242,9.27804e-05,0.193543,0.0449511,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,employed,94252,4257995,security_guard,b_indirect_full,0.00324245,0.000226999,0.00803891,0.000573151,0.403345,0.0375525,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,employed,94252,4257995,all_protective_service_soc33,b_indirect_full,0.00878152,0.000319279,0.0256251,0.000829385,0.342692,0.0172044,,,,,,,0.8508571797177764,0.0,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,raw,0.00421814,0.000223488,0.020614,0.000143435,0.204625,0.0110645,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,raw,0.00215513,0.000150596,0.0103208,0.000106929,0.208813,0.0150258,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,corrections_bailiff,raw,0.000962462,0.000112438,0.0028364,5.43949e-05,0.339325,0.0396421,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,fire,raw,0.000852338,0.000110999,0.00550212,7.1366e-05,0.154911,0.0202884,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,ems,raw,0.000248218,5.45187e-05,0.00195464,4.49421e-05,0.126989,0.0280673,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,security_guard,raw,0.00280516,0.00019609,0.00449559,6.63274e-05,0.623982,0.0433906,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,all_protective_service_soc33,raw,0.00759722,0.000275604,0.0255637,0.000174258,0.297188,0.0109442,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,a_education_direct,0.00894886,0.000512516,0.020614,0.000143435,0.434116,0.0251526,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,a_education_direct,0.0051409,0.000400939,0.0103208,0.000106929,0.498109,0.0399942,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,corrections_bailiff,a_education_direct,0.00179993,0.000226859,0.0028364,5.43949e-05,0.634583,0.0790965,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,fire,a_education_direct,0.00144665,0.000194108,0.00550212,7.1366e-05,0.262926,0.0352068,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,ems,a_education_direct,0.000561381,0.000122487,0.00195464,4.49421e-05,0.287204,0.0627472,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,security_guard,a_education_direct,0.00376878,0.000349566,0.00449559,6.63274e-05,0.83833,0.0774818,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,all_protective_service_soc33,a_education_direct,0.0137355,0.000581507,0.0255637,0.000174258,0.537307,0.0228138,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,a_education_indirect,0.00421814,0.000223488,0.0112088,0.000121171,0.376323,0.0206686,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,a_education_indirect,0.00215513,0.000150596,0.00496609,8.9327e-05,0.433968,0.0308563,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,corrections_bailiff,a_education_indirect,0.000962462,0.000112438,0.00207186,5.84104e-05,0.46454,0.0525941,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,fire,a_education_indirect,0.000852338,0.000110999,0.0030287,5.89652e-05,0.281421,0.0372237,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,ems,a_education_indirect,0.000248218,5.45187e-05,0.00114219,4.00922e-05,0.217317,0.0486449,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,security_guard,a_education_indirect,0.00280516,0.00019609,0.00401208,0.000125125,0.699179,0.0514287,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,all_protective_service_soc33,a_education_indirect,0.00759722,0.000275604,0.0161368,0.00021199,0.470801,0.0181573,,,,,,,,,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,age_direct,0.00424267,0.000239924,0.020614,0.000143435,0.205815,0.0118393,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,age_direct,0.00202439,0.000156039,0.0103208,0.000106929,0.196146,0.0155309,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,corrections_bailiff,age_direct,0.000912355,0.000104223,0.0028364,5.43949e-05,0.32166,0.036387,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,fire,age_direct,0.000983637,0.000135191,0.00550212,7.1366e-05,0.178774,0.0246263,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,ems,age_direct,0.000322288,7.91835e-05,0.00195464,4.49421e-05,0.164884,0.0407948,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,security_guard,age_direct,0.00312969,0.000241042,0.00449559,6.63274e-05,0.69617,0.053473,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,all_protective_service_soc33,age_direct,0.00794973,0.000330325,0.0255637,0.000174258,0.310978,0.0130893,60215.203709432055,0.0,age (min 20),0,2.789678313315548,0.16504974807806044,,,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,a_age_education_direct,0.00836846,0.000484384,0.020614,0.000143435,0.405961,0.023733,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,a_age_education_direct,0.00475262,0.000375079,0.0103208,0.000106929,0.460489,0.037378,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,corrections_bailiff,a_age_education_direct,0.00166305,0.000227017,0.0028364,5.43949e-05,0.586326,0.0790337,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,fire,a_age_education_direct,0.00141319,0.00018602,0.00550212,7.1366e-05,0.256844,0.0336554,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,ems,a_age_education_direct,0.000539598,0.000116743,0.00195464,4.49421e-05,0.27606,0.0599478,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,security_guard,a_age_education_direct,0.00387882,0.000355545,0.00449559,6.63274e-05,0.862806,0.0788579,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,all_protective_service_soc33,a_age_education_direct,0.0133155,0.000577551,0.0255637,0.000174258,0.520877,0.0228042,29284.153223210626,0.0,age x educ (min 20),0,3.814858590681825,0.18355310348636392,,,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,b_raked_geo,0.00368544,0.000405124,0.020614,0.000143435,0.178783,0.0196558,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,b_raked_geo,0.0015206,0.000302222,0.0103208,0.000106929,0.147333,0.029339,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,corrections_bailiff,b_raked_geo,0.00077236,0.000189265,0.0028364,5.43949e-05,0.272303,0.0665789,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,fire,b_raked_geo,0.00114061,0.000183579,0.00550212,7.1366e-05,0.207303,0.0332642,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,ems,b_raked_geo,0.000251868,0.000135556,0.00195464,4.49421e-05,0.128857,0.0694334,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,security_guard,b_raked_geo,0.00158381,0.000187519,0.00449559,6.63274e-05,0.352304,0.0413577,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,all_protective_service_soc33,b_raked_geo,0.00551164,0.000442263,0.0255637,0.000174258,0.215605,0.0171476,10692.00259687639,0.0,"age, state, division x metro (min 20)",0,137.8317649501643,0.370974280833363,,,
mexico_born,men,18_64,adults,112949,4921755,public_safety_total,b_raked_full,0.00686278,0.000766924,0.020614,0.000143435,0.332919,0.0370034,6853.914693357472,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,172.20293385856186,0.36759888914947475,,,
mexico_born,men,18_64,adults,112949,4921755,police_sheriff_detective,b_raked_full,0.00312979,0.000414483,0.0103208,0.000106929,0.30325,0.0404919,6853.914693357472,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,172.20293385856186,0.36759888914947475,,,
