year,group,pop_m,share_ba_plus_25_64,share_lt_hs_25_64,mean_age,inst_rate_18_64
2024,nh_white_alone,183.634036,0.4300267996515669,0.048439772325230036,43.2588684921133,0.007256258352833307
2024,nh_white_in_combination_multirace,12.955615,0.3952701067012274,0.05825058141784637,28.954655491074718,0.01245884931368202
2024,nh_some_other_race_alone,1.459942,0.4386844196484024,0.06759581985821758,31.59165706582864,0.008131314701402059
2024,nh_all,244.510414,0.4073942040629754,0.05555020465269225,40.833305153211185,0.011473812055608323
