year,group,n,children,public_k12_share,private_share,not_attending_share,FSCHP,FSCHGP,pupil_total_all_ages_hh_and_gq
2019,all,476951,53418760.0,0.8420123567076435,0.10864778590892038,0.03205138045136203,0.10989178708004455,0.11507036104918945,47881613.0
2019,hisp02_child,64941,9004766.0,0.9004782578470112,0.04860759291246435,0.031122963106426087,0.10810919461982688,0.11549817063541684,
2019,native_nh_white_child,277855,26482549.0,0.8059133582647199,0.14599161130599625,0.03143972281520181,0.10626431768331666,0.10936469899479842,
