year,hisp_group,pobp_allocated,n,pop,fb_share,mexico_born_share
2023,hisp24,False,1693,87448.0,0.30445521910163753,0.19044460708077943
2023,hisp24,True,395,19340.0,0.2863495346432265,0.13722854188210962
2023,mexican,False,4334,194322.0,0.20997107893084674,0.2106760943176789
2023,mexican,True,360,16634.0,0.17205723217506314,0.14109654923650355
2023,non_hispanic,False,32137,1497360.0,0.024590612811882247,0.0007125874873110007
2023,non_hispanic,True,4751,220707.0,0.028290901511959295,0.000978673082412429
2023,other_named_hispanic,False,1770,77874.0,0.35127256850810284,0.01097927421218892
2023,other_named_hispanic,True,102,4892.0,0.15433360588716272,0.02125919869174162
