year,group,residence,ages,n,pop,FHISP,FPOBP,FCITP,FYOEP,FRACP,FAGEP,FSEXP,FSCHLP,FSCHP,FSCHGP,FPERNP,FWAGP,FPINCP,FSSIP,FPAP,FHICOVP,FANCP,FLANXP,FESRP,FENGP,share_5plus_core_allocated
2024,mexican_origin_hisp02,household,18-64,185991,23661020.0,0.005372422659716276,0.12957721180236523,0.12257032875167681,0.09849279532327854,0.005372422659716276,0.01470849523815964,7.074927454522248e-05,0.1422958942598417,0.12768878940975495,0.025992877737308028,0.2981043505309577,0.28986810374193506,0.3591009178809705,0.21359328549656778,0.21885844312713484,0.19598884578940384,0.0,0.12830393617857555,0.14424775432335546,0.08800820928260912,0.12006308265662258
2024,mexican_origin_hisp02,inst,18-64,5226,249016.0,0.002260898898062775,0.09611832171426736,0.08025990297812188,0.09320686220965721,0.002260898898062775,0.010959135155973913,0.0009557618787547789,0.15649998393677514,0.06529700902753237,0.01964933980145854,0.23137469078292158,0.22641115430333794,0.27735968773090885,0.16233495036463522,0.15446397018665467,0.10880425354194108,0.0,0.11253895332026857,0.019890288174253864,0.10196935136698043,0.04278038358980949
2024,mexican_origin_hisp02,noninst_gq,18-64,6322,327521.0,0.04596957141679465,0.09904403076443953,0.07080156692242635,0.04979528030263708,0.04596957141679465,0.011177909202768677,0.0,0.12057242131038926,0.06766283688679504,0.04058365723113938,0.2543714754168435,0.2524418281575838,0.3278446267567576,0.19198463609966995,0.18364623947777395,0.12898714891564206,0.0,0.09413442191493064,0.10648477502205965,0.05130052729443303,0.0711618491638704
2024,mexico_born_pobp303,household,18-64,69437,9237592.0,0.00476195528012062,0.11154129777543759,0.12802979391166008,0.2448243005320001,0.004872265412891152,0.017626888046148825,0.00012470782429013967,0.14987953570584195,0.12223845781454734,0.013330963307320783,0.3029883761915443,0.2897974926799105,0.35983327689726935,0.20202959818965807,0.2069528509161262,0.18589292534244856,0.0,0.11995766862186596,0.13897052392008655,0.10827475385360168,0.11475382329074503
2024,mexico_born_pobp303,inst,18-64,1406,70100.0,0.0017689015691868758,0.09226818830242511,0.17261055634807418,0.35469329529243937,0.002282453637660485,0.0077603423680456494,0.00543509272467903,0.23601997146932954,0.13637660485021397,0.021554921540656205,0.3333666191155492,0.32699001426533525,0.3871469329529244,0.27620542082738947,0.2714835948644793,0.16991440798858773,0.0,0.12924393723252497,0.027845934379457916,0.1770898716119829,0.07001426533523537
2024,mexico_born_pobp303,noninst_gq,18-64,1285,62019.0,0.023492800593366548,0.07207468678953224,0.14158564310936972,0.291878295361099,0.023492800593366548,0.01654331737048324,0.0,0.28626711169157837,0.13768361308631225,0.009529337783582451,0.35139231525822734,0.35139231525822734,0.39750721553072443,0.21785259356003805,0.21961011947951434,0.17486576694238862,0.0,0.09158483690481949,0.058401457617826794,0.08013673229171706,0.08068495138586562
2024,usborn_mexican,household,18-64,118594,14662931.0,0.005957403741448418,0.14300503766948094,0.12203733346354832,0.011232065403567677,0.005957403741448418,0.013292840292298996,9.745664083122262e-05,0.14031969460948837,0.13391722296176664,0.03439564709129437,0.29784181620986966,0.2927574302845727,0.3616974668979892,0.2239527008617854,0.22946046735130923,0.20515639062885857,0.0,0.13642797609836668,0.1503395876308768,0.07593202204934334,0.12609279822703934
2024,usborn_mexican,inst,18-64,3897,182328.0,0.0027423105611864332,0.10210719143521566,0.049696151989820546,0.0031536571453643983,0.0027423105611864332,0.010524987933833531,0.0,0.13279913123601422,0.04403602299153175,0.019887236189724013,0.1987955772015269,0.19446821113597473,0.24216247641612917,0.12529068491948575,0.11680597604317494,0.0949223377649072,0.0,0.11248409459874512,0.015653108683252162,0.07826554341626081,0.038874994515378875
2024,usborn_mexican,noninst_gq,18-64,5118,269769.0,0.05190366572882726,0.11204771489681913,0.061741712353902786,0.003024810115320886,0.05190366572882726,0.00976761599739036,0.0,0.08438330571711353,0.054250117693285735,0.04727748555245414,0.23473786832438123,0.23239512323506406,0.3142688744815008,0.18952511222564491,0.178997586824283,0.12199696777613439,0.0,0.09932942628693438,0.11870155577549682,0.04955721376436877,0.07158346585411964
2024,native_nh_white,household,18-64,1095995,104942547.0,0.005921821203748752,0.10023548408826022,0.0738524671027853,0.0018155267376920058,0.013408460536030254,0.010367968294118114,0.0002174046719106217,0.08659649741491408,0.08545019399996076,0.014264662358537954,0.191187602869978,0.1860220335608969,0.266597579340246,0.16700711485495012,0.17346785951364416,0.15641766346684916,0.0,0.09224938098748452,0.09915879971924066,0.0031691626466813314,0.07909593617925054
2024,native_nh_white,inst,18-64,17506,783801.0,0.0041860115003680785,0.13886305324948553,0.048093840145649214,0.0029127291238464866,0.008742014873673293,0.008467710554081968,0.0,0.1727338954658134,0.07192386843088998,0.007528696697248409,0.24612114554587197,0.24264194610621828,0.36416641468944283,0.2343987823439878,0.209123234086203,0.1586372051069085,0.0,0.09133823508773273,0.01295992222515664,0.001713445121912322,0.05192899728374932
2024,native_nh_white,noninst_gq,18-64,46432,2290892.0,0.06817955626018163,0.20287250555678749,0.10440692970249144,0.002574979527625047,0.08150013182638029,0.00613298226193116,9.777850723648256e-05,0.10827616491742081,0.06817344510347935,0.05427405569533614,0.3150423503159468,0.31271530914595713,0.40479079764563325,0.3013345893215394,0.27858449896372245,0.23016885998990785,0.0,0.1697229725364618,0.22420655360444752,0.0046994795040534425,0.14686550042516192
2024,native_all,household,18-64,1545088,162166869.0,0.006053721121050935,0.11400100473050385,0.08773917315996278,0.0054867619106588284,0.012796713735652132,0.011959668531307711,0.00028011270292207466,0.1027613414673499,0.10022563856739443,0.019820330871652952,0.22824867513474653,0.22322129805687993,0.3026390859158784,0.1869358592598837,0.19326255845760948,0.17454419126757637,0.0,0.10628585916646142,0.1160936701565102,0.016142915110484126,0.09315683957615288
2024,native_all,inst,18-64,42495,1957786.0,0.00415929013691997,0.12787352652434944,0.05268502277572728,0.007319492528805498,0.006012403807157677,0.007631068972809081,0.0008882482559380852,0.16712449675296484,0.07803355422911391,0.013206244196250255,0.2548986457151088,0.2521102919318046,0.34282960446136607,0.22113091011990074,0.20454738158307395,0.1558571774443172,0.0,0.10427288784371734,0.013173554208682665,0.017222004856506278,0.05345323748356562
2024,native_all,noninst_gq,18-64,77217,3869487.0,0.06854164389232992,0.20530886910848906,0.10671104464235182,0.004933728941329949,0.07659051445320789,0.007040726587271129,5.7888810583935286e-05,0.1107976328645115,0.06818009725837043,0.05585288179027349,0.3250177607522651,0.32290042581871964,0.4080794172457486,0.2943883775808008,0.27541971325914777,0.2282392989044801,0.0,0.17144675767097808,0.22257524059390818,0.023569532602125295,0.14533528604696178
2024,foreign_born_all,household,18-64,300325,37412691.0,0.0054626116041746366,0.09727664337216481,0.10454174493890322,0.20859798617533284,0.008589251171480822,0.016607974016089887,0.00018301276430503222,0.12128443260069156,0.10976112357167786,0.014363174250149501,0.2612242193431101,0.25139819533430513,0.32969093295106733,0.1888396373305518,0.1955425232576828,0.18225951723173295,0.0,0.10712092321827371,0.12254085117801336,0.08992472634486517,0.0976106744099215
2024,foreign_born_all,inst,18-64,3250,163696.0,0.008955625061088848,0.09722290098719578,0.1861071742742645,0.4028442967451862,0.010592806177304272,0.012963053464959438,0.002327485094321181,0.2465851334180432,0.13701617632684976,0.019267422539341217,0.3406191965594761,0.3361719284527417,0.4121542371224709,0.28752687909295277,0.2779176033623302,0.17615580099696998,0.0,0.1431128433193236,0.025443505033721045,0.15550777050141726,0.07117461636203695
2024,foreign_born_all,noninst_gq,18-64,8588,425342.0,0.063849796164028,0.13505132340563594,0.14532540872991617,0.25794066892053924,0.06923840109841022,0.01077720986876443,0.0,0.13613750816989623,0.08069036210860907,0.05634994898223077,0.30543186424101076,0.30314429329809894,0.36827776236534365,0.24696832196209167,0.24574812738925383,0.22942714333407,0.0,0.13505367445490923,0.17896657278143235,0.10783087491947656,0.12823798261163957
2024,hisp24_other_hispanic,household,18-64,13605,1675046.0,0.011359091033917874,0.21213924871316966,0.16987772276104657,0.10290344265172419,0.012674278795925604,0.03805686530399762,0.0014674223872060826,0.19959630959388577,0.18434777313578254,0.03811238616730526,0.37112055430119534,0.36688544672803014,0.4500270440334176,0.29126364290891116,0.2994986406343468,0.27488797322580993,0.0,0.17989177610644722,0.20796503499008384,0.10797972115392653,0.17189020480631576
2024,hisp24_other_hispanic,inst,18-64,1580,67509.0,0.004458664770623177,0.3231124738923699,0.24020500970241004,0.1536683997689197,0.004458664770623177,0.003673584262839029,0.0021182360870402464,0.40079100564369197,0.2503369921047564,0.028085144202995155,0.4713593743056481,0.4713593743056481,0.5520745382097202,0.4783362218370884,0.47449969633678474,0.34353937993452727,0.0,0.38415618658252976,0.003910589699151225,0.22859174332311247,0.19615162422788074
2024,hisp24_other_hispanic,noninst_gq,18-64,1846,92832.0,0.08080187866253016,0.5348155808341951,0.3091714064115822,0.09346992416408136,0.08080187866253016,0.01035203378145467,0.0,0.260298173043778,0.14339882799034814,0.08865477421578766,0.6529752671492589,0.6507346604619096,0.7166602033781455,0.6177503447087211,0.6251400379179594,0.5003123922785246,0.0,0.47697992071699413,0.5382195794553603,0.25159427783522925,0.37788693553946917
2024,all,household,18-64,1845413,199579560.0,0.005942913192112459,0.11086589728928153,0.09088894173331177,0.04356148996420275,0.012007993203312002,0.012831028387876996,0.0002619105884390165,0.10623363434612242,0.10201313701663638,0.018797345780299346,0.2344301891436177,0.22850326957329697,0.3077101582947673,0.18729273679128264,0.1936899550234503,0.17599048720219646,0.0,0.10644239820951605,0.1173022427747611,0.029973871071767067,0.09399174444517264
2024,all,inst,18-64,45745,2121482.0,0.004529380876198808,0.12550848887711516,0.0629800299978977,0.03783864298636519,0.006365832941311781,0.008042491051067132,0.0009993014317349852,0.17325577120145258,0.08258472143529853,0.013673931713773674,0.2615129423676468,0.2585965848402202,0.348178773140663,0.2262540997283974,0.21020871258865265,0.1574234426688513,0.0,0.10726982364215204,0.014120317777855291,0.027892294160402963,0.05482063953406156
2024,all,noninst_gq,18-64,85805,4294829.0,0.06807698280886154,0.19835085401537522,0.11053525064676614,0.029990483905179926,0.07586239172735398,0.007410772349725682,5.215574356976727e-05,0.11330718871461472,0.0694190618532193,0.055902109257434926,0.32307805502850057,0.32094386062867697,0.4041376268996973,0.2896920925140442,0.2724811628123029,0.2283569380759979,0.0,0.1678425380847526,0.21825641952217423,0.031914425463737905,0.14364204023023966
