price_arm,shock,dln_share,price_rise_intensive,consumer_loss_narrow_bn,consumer_loss_broad_bn,native_dropout_wage_gain_bn,net_narrow_bn
jpe_2008_2pct,sept18_mexborn_dropouts_lf_adjusted,-0.6302730590177434,0.14293294121233702,23.763383073919883,30.037921876151373,10.731117734028457,13.032265339891426
jpe_2008_2pct,union_national,-0.5823972159935038,0.13139294439049753,21.84479549835322,27.6397965736082,9.900904856260711,11.94389064209251
jpe_2008_2pct,union_metro_w_other_population,-0.6211397854072759,0.1407224073067206,23.395869724292414,29.578889896690747,10.572544258996889,12.823325465295525
wp_2005_1.3pct,sept18_mexborn_dropouts_lf_adjusted,-0.6302730590177434,0.09038504088353205,15.027007297614425,21.301546099845915,10.731117734028457,4.295889563585968
wp_2005_1.3pct,union_national,-0.5823972159935038,0.08324152200850432,13.839358221878419,19.6343592971334,9.900904856260711,3.9384533656177076
wp_2005_1.3pct,union_metro_w_other_population,-0.6211397854072759,0.08901864518711888,14.79983654125124,20.98285671364957,10.572544258996889,4.227292282254352
