occp,occupation,indp,sector,group,likely_undocumented,mexico_born,lowed_fb,workers,hours
3602,personal_care_aides,9290,private_households,union_nat,False,True,False,152.0,191695.0
3602,personal_care_aides,9370,other,other_fb,False,False,False,1148.0,2144892.0
3602,personal_care_aides,9370,other,other_fb,False,False,True,895.0,1461921.0
3602,personal_care_aides,9370,other,other_fb,True,False,True,190.0,152000.0
3602,personal_care_aides,9370,other,other_nat,False,False,False,7880.0,14227955.0
3602,personal_care_aides,9370,other,union_fb,False,True,False,97.0,40352.0
3602,personal_care_aides,9370,other,union_fb,False,True,True,225.0,270000.0
3602,personal_care_aides,9370,other,union_fb,True,True,True,97.0,114784.0
3602,personal_care_aides,9370,other,union_nat,False,False,False,335.0,495456.0
3602,personal_care_aides,9380,other,other_fb,False,False,True,63.0,5292.0
3602,personal_care_aides,9380,other,union_nat,False,False,False,199.0,85548.0
3602,personal_care_aides,9390,other,other_fb,False,False,False,19.0,5928.0
3602,personal_care_aides,9390,other,other_nat,False,False,False,506.0,855920.0
3602,personal_care_aides,9470,other,other_fb,False,False,True,87.0,180960.0
3602,personal_care_aides,9470,other,other_nat,False,False,False,346.0,728520.0
3602,personal_care_aides,9470,other,union_nat,False,False,False,368.0,441030.0
3602,personal_care_aides,9480,other,other_fb,False,False,False,13706.0,22966070.0
3602,personal_care_aides,9480,other,other_fb,False,False,True,12392.0,19617254.0
3602,personal_care_aides,9480,other,other_fb,True,False,True,2876.0,4170004.0
3602,personal_care_aides,9480,other,other_nat,False,False,False,57966.0,108448122.0
3602,personal_care_aides,9480,other,union_fb,False,False,True,144.0,486720.0
3602,personal_care_aides,9480,other,union_fb,False,True,False,2591.0,4356956.0
3602,personal_care_aides,9480,other,union_fb,False,True,True,4649.0,7723542.0
3602,personal_care_aides,9480,other,union_fb,True,True,True,7907.0,13066166.0
3602,personal_care_aides,9480,other,union_nat,False,False,False,12134.0,21003476.0
3602,personal_care_aides,9480,other,union_nat,False,True,False,693.0,1091116.0
3602,personal_care_aides,9490,other,other_nat,False,False,False,42.0,65520.0
3602,personal_care_aides,9490,other,union_nat,False,False,False,67.0,96480.0
3602,personal_care_aides,9570,other,other_fb,False,False,False,29.0,85260.0
3602,personal_care_aides,9570,other,other_fb,False,False,True,115.0,239200.0
3602,personal_care_aides,9570,other,other_nat,False,False,False,172.0,357760.0
3602,personal_care_aides,9590,other,other_fb,False,False,False,166.0,345280.0
3602,personal_care_aides,9590,other,other_nat,False,False,False,669.0,1492764.0
3602,personal_care_aides,9590,other,union_fb,False,True,True,50.0,124800.0
3602,personal_care_aides,9590,other,union_nat,False,False,False,840.0,1747200.0
3603,nursing_assistants,170,other,other_nat,False,False,False,78.0,140400.0
3603,nursing_assistants,770,other,other_nat,False,False,False,793.0,1649440.0
3603,nursing_assistants,770,other,union_nat,False,False,False,380.0,1724528.0
3603,nursing_assistants,1180,other,other_nat,False,False,False,154.0,320320.0
3603,nursing_assistants,2170,other,other_nat,False,False,False,101.0,210080.0
3603,nursing_assistants,2190,other,other_nat,False,False,False,172.0,357760.0
3603,nursing_assistants,3470,other,other_nat,False,False,False,68.0,212160.0
3603,nursing_assistants,3960,other,other_nat,False,False,False,184.0,329680.0
3603,nursing_assistants,3990,other,other_fb,False,False,True,201.0,418080.0
3603,nursing_assistants,3990,other,other_nat,False,False,False,96.0,199680.0
3603,nursing_assistants,4170,other,other_nat,False,False,False,47.0,97760.0
3603,nursing_assistants,4170,other,union_fb,True,True,True,42.0,45864.0
3603,nursing_assistants,4380,other,other_nat,False,False,False,73.0,151840.0
3603,nursing_assistants,4871,other,other_fb,False,False,True,282.0,507600.0
3603,nursing_assistants,4971,other,other_nat,False,False,False,166.0,345280.0
3603,nursing_assistants,4981,other,other_nat,False,False,False,74.0,76960.0
3603,nursing_assistants,5071,other,other_fb,False,False,False,210.0,199680.0
3603,nursing_assistants,5071,other,other_nat,False,False,False,548.0,611760.0
3603,nursing_assistants,5081,other,other_fb,False,False,False,135.0,232036.0
3603,nursing_assistants,5081,other,other_nat,False,False,False,180.0,374400.0
3603,nursing_assistants,5281,other,other_nat,False,False,False,54.0,24300.0
3603,nursing_assistants,5392,other,other_nat,False,False,False,378.0,709632.0
3603,nursing_assistants,5491,other,other_nat,False,False,False,66.0,13200.0
3603,nursing_assistants,5581,other,other_nat,False,False,False,177.0,324480.0
3603,nursing_assistants,5791,other,other_fb,False,False,True,68.0,47940.0
3603,nursing_assistants,6180,other,other_nat,False,False,False,168.0,180940.0
3603,nursing_assistants,6190,other,other_nat,False,False,False,190.0,162928.0
3603,nursing_assistants,6290,other,other_fb,False,False,False,477.0,1116180.0
3603,nursing_assistants,6380,other,other_fb,False,False,True,161.0,24150.0
3603,nursing_assistants,6380,other,other_nat,False,False,False,55.0,17160.0
3603,nursing_assistants,6390,other,other_nat,False,False,False,246.0,14760.0
3603,nursing_assistants,6695,other,other_nat,False,False,False,372.0,889824.0
3603,nursing_assistants,6890,other,other_nat,False,False,False,115.0,239200.0
3603,nursing_assistants,6991,other,other_fb,False,False,False,621.0,796640.0
3603,nursing_assistants,6991,other,other_fb,False,False,True,602.0,698880.0
3603,nursing_assistants,6991,other,other_nat,False,False,False,1434.0,1894140.0
3603,nursing_assistants,6991,other,union_fb,True,True,True,50.0,104000.0
3603,nursing_assistants,6991,other,union_nat,False,False,False,318.0,661440.0
3603,nursing_assistants,6991,other,union_nat,False,True,False,559.0,1453400.0
3603,nursing_assistants,6992,other,other_fb,False,False,True,61.0,63440.0
3603,nursing_assistants,6992,other,other_nat,False,False,False,125.0,242060.0
3603,nursing_assistants,7071,other,other_fb,False,False,False,104.0,162240.0
3603,nursing_assistants,7071,other,other_fb,False,False,True,227.0,472160.0
3603,nursing_assistants,7071,other,other_nat,False,False,False,2020.0,3737480.0
3603,nursing_assistants,7071,other,union_fb,False,True,False,67.0,139360.0
3603,nursing_assistants,7071,other,union_nat,False,False,False,151.0,301600.0
3603,nursing_assistants,7280,other,other_nat,False,False,False,541.0,737048.0
3603,nursing_assistants,7380,other,other_nat,False,False,False,62.0,128960.0
3603,nursing_assistants,7380,other,union_fb,False,True,False,36.0,14976.0
3603,nursing_assistants,7390,other,other_nat,False,False,False,173.0,360932.0
3603,nursing_assistants,7390,other,union_nat,False,False,False,140.0,291200.0
3603,nursing_assistants,7480,other,other_fb,False,False,False,43.0,26832.0
3603,nursing_assistants,7480,other,other_fb,False,False,True,415.0,840375.0
3603,nursing_assistants,7480,other,other_nat,False,False,False,348.0,146292.0
3603,nursing_assistants,7580,other,other_fb,False,False,False,2800.0,5333880.0
3603,nursing_assistants,7580,other,other_fb,False,False,True,2432.0,3781681.0
3603,nursing_assistants,7580,other,other_fb,True,False,True,444.0,923520.0
3603,nursing_assistants,7580,other,other_nat,False,False,False,11842.0,18972550.0
3603,nursing_assistants,7580,other,union_fb,False,True,False,41.0,74620.0
3603,nursing_assistants,7580,other,union_nat,False,False,False,461.0,1063584.0
3603,nursing_assistants,7590,other,other_fb,False,False,False,125.0,260000.0
3603,nursing_assistants,7590,other,other_fb,False,False,True,685.0,1602900.0
3603,nursing_assistants,7590,other,other_nat,False,False,False,1261.0,2353846.0
3603,nursing_assistants,7590,other,union_nat,False,False,False,68.0,141440.0
3603,nursing_assistants,7670,other,other_nat,False,False,False,714.0,1956668.0
3603,nursing_assistants,7690,services_to_buildings,other_nat,False,False,False,525.0,819000.0
3603,nursing_assistants,7770,landscaping_services,other_nat,False,False,False,316.0,664976.0
3603,nursing_assistants,7770,landscaping_services,union_fb,False,True,True,87.0,180960.0
3603,nursing_assistants,7780,other,other_nat,False,False,False,302.0,544200.0
3603,nursing_assistants,7860,other,other_fb,False,False,False,650.0,1149920.0
3603,nursing_assistants,7860,other,other_fb,False,False,True,82.0,164580.0
3603,nursing_assistants,7860,other,other_nat,False,False,False,9068.0,15688558.0
3603,nursing_assistants,7860,other,union_fb,False,True,True,126.0,151200.0
3603,nursing_assistants,7860,other,union_nat,False,False,False,1211.0,2155572.0
3603,nursing_assistants,7870,other,other_fb,False,False,False,338.0,546704.0
3603,nursing_assistants,7870,other,other_fb,False,False,True,131.0,27510.0
3603,nursing_assistants,7870,other,other_nat,False,False,False,1842.0,2996942.0
3603,nursing_assistants,7870,other,union_nat,False,False,False,433.0,763360.0
3603,nursing_assistants,7880,other,other_nat,False,False,False,41.0,42640.0
3603,nursing_assistants,7890,other,other_nat,False,False,False,46.0,143520.0
3603,nursing_assistants,7970,other,other_fb,False,False,False,1407.0,2406264.0
3603,nursing_assistants,7970,other,other_fb,False,False,True,2096.0,4311112.0
3603,nursing_assistants,7970,other,other_fb,True,False,True,43.0,89440.0
3603,nursing_assistants,7970,other,other_nat,False,False,False,18652.0,33343736.0
3603,nursing_assistants,7970,other,union_fb,False,True,False,208.0,464308.0
3603,nursing_assistants,7970,other,union_fb,False,True,True,322.0,587360.0
3603,nursing_assistants,7970,other,union_fb,True,True,True,86.0,223600.0
3603,nursing_assistants,7970,other,union_nat,False,False,False,1779.0,3328972.0
3603,nursing_assistants,7980,other,other_fb,False,False,True,470.0,98700.0
3603,nursing_assistants,7980,other,other_nat,False,False,False,2248.0,3125730.0
3603,nursing_assistants,7980,other,union_nat,False,False,False,712.0,1490528.0
3603,nursing_assistants,7980,other,union_nat,False,True,False,58.0,135720.0
3603,nursing_assistants,7990,other,other_nat,False,False,False,533.0,1017120.0
3603,nursing_assistants,7990,other,union_nat,False,False,False,316.0,657280.0
3603,nursing_assistants,8070,other,other_fb,False,False,False,71.0,147680.0
3603,nursing_assistants,8070,other,other_nat,False,False,False,1157.0,1535388.0
3603,nursing_assistants,8070,other,union_fb,False,True,False,199.0,413920.0
3603,nursing_assistants,8080,other,other_fb,False,False,False,385.0,389920.0
3603,nursing_assistants,8080,other,other_fb,False,False,True,733.0,2156356.0
3603,nursing_assistants,8080,other,other_fb,True,False,True,114.0,118368.0
3603,nursing_assistants,8080,other,other_nat,False,False,False,4865.0,11126812.0
3603,nursing_assistants,8080,other,union_fb,False,True,True,150.0,234000.0
3603,nursing_assistants,8080,other,union_fb,True,True,True,92.0,114816.0
3603,nursing_assistants,8080,other,union_nat,False,False,False,203.0,422240.0
3603,nursing_assistants,8090,other,other_fb,False,False,False,3707.0,6266826.0
3603,nursing_assistants,8090,other,other_fb,False,False,True,2912.0,5493696.0
3603,nursing_assistants,8090,other,other_nat,False,False,False,39493.0,70103445.0
3603,nursing_assistants,8090,other,union_fb,False,False,True,71.0,147680.0
3603,nursing_assistants,8090,other,union_fb,False,True,False,165.0,343200.0
3603,nursing_assistants,8090,other,union_fb,False,True,True,270.0,496900.0
3603,nursing_assistants,8090,other,union_fb,True,True,True,127.0,245440.0
3603,nursing_assistants,8090,other,union_nat,False,False,False,6600.0,13396120.0
3603,nursing_assistants,8170,home_health_care,other_fb,False,False,False,12199.0,22327925.0
3603,nursing_assistants,8170,home_health_care,other_fb,False,False,True,15565.0,29013936.0
3603,nursing_assistants,8170,home_health_care,other_fb,True,False,True,428.0,360184.0
3603,nursing_assistants,8170,home_health_care,other_nat,False,False,False,84951.0,145114424.0
3603,nursing_assistants,8170,home_health_care,union_fb,False,True,False,478.0,1158456.0
3603,nursing_assistants,8170,home_health_care,union_fb,False,True,True,992.0,1984360.0
3603,nursing_assistants,8170,home_health_care,union_fb,True,True,True,1152.0,2289664.0
3603,nursing_assistants,8170,home_health_care,union_nat,False,False,False,4402.0,6960110.0
3603,nursing_assistants,8170,home_health_care,union_nat,False,True,False,129.0,323856.0
3603,nursing_assistants,8180,other,other_fb,False,False,False,9100.0,17347896.0
3603,nursing_assistants,8180,other,other_fb,False,False,True,11523.0,23384868.0
3603,nursing_assistants,8180,other,other_fb,True,False,True,702.0,1428752.0
3603,nursing_assistants,8180,other,other_nat,False,False,False,43469.0,81633722.0
3603,nursing_assistants,8180,other,union_fb,False,True,False,626.0,1023152.0
3603,nursing_assistants,8180,other,union_fb,False,True,True,1061.0,1628040.0
3603,nursing_assistants,8180,other,union_fb,True,True,True,411.0,779364.0
3603,nursing_assistants,8180,other,union_nat,False,False,False,5057.0,9003782.0
3603,nursing_assistants,8191,other,other_fb,False,False,False,45829.0,86654725.0
3603,nursing_assistants,8191,other,other_fb,False,False,True,32510.0,60107447.0
3603,nursing_assistants,8191,other,other_fb,True,False,True,1719.0,2784124.0
3603,nursing_assistants,8191,other,other_nat,False,False,False,314847.0,535750253.0
3603,nursing_assistants,8191,other,union_fb,False,False,True,129.0,254176.0
3603,nursing_assistants,8191,other,union_fb,False,True,False,4709.0,9386852.0
3603,nursing_assistants,8191,other,union_fb,False,True,True,4024.0,7803988.0
3603,nursing_assistants,8191,other,union_fb,True,True,True,1971.0,4174194.0
3603,nursing_assistants,8191,other,union_nat,False,False,False,24587.0,39781893.0
3603,nursing_assistants,8191,other,union_nat,False,True,False,341.0,638352.0
3603,nursing_assistants,8192,other,other_fb,False,False,False,88.0,243360.0
3603,nursing_assistants,8192,other,other_fb,False,False,True,123.0,255840.0
3603,nursing_assistants,8192,other,other_nat,False,False,False,3050.0,6204828.0
3603,nursing_assistants,8192,other,union_nat,False,False,False,115.0,239200.0
3603,nursing_assistants,8192,other,union_nat,False,True,False,74.0,153920.0
3603,nursing_assistants,8270,nursing_care_facilities,other_fb,False,False,False,32391.0,60597470.0
3603,nursing_assistants,8270,nursing_care_facilities,other_fb,False,False,True,49733.0,94244700.0
3603,nursing_assistants,8270,nursing_care_facilities,other_fb,True,False,True,2739.0,4715048.0
3603,nursing_assistants,8270,nursing_care_facilities,other_nat,False,False,False,312182.0,559208888.0
3603,nursing_assistants,8270,nursing_care_facilities,union_fb,False,False,True,695.0,1427140.0
3603,nursing_assistants,8270,nursing_care_facilities,union_fb,False,True,False,1176.0,1925064.0
3603,nursing_assistants,8270,nursing_care_facilities,union_fb,False,True,True,4071.0,7897304.0
3603,nursing_assistants,8270,nursing_care_facilities,union_fb,True,False,True,61.0,126880.0
3603,nursing_assistants,8270,nursing_care_facilities,union_fb,True,True,True,2952.0,4323576.0
3603,nursing_assistants,8270,nursing_care_facilities,union_nat,False,False,False,25593.0,44981894.0
3603,nursing_assistants,8270,nursing_care_facilities,union_nat,False,True,False,191.0,397280.0
3603,nursing_assistants,8290,residential_care,other_fb,False,False,False,10740.0,20522245.0
3603,nursing_assistants,8290,residential_care,other_fb,False,False,True,14826.0,29463440.0
3603,nursing_assistants,8290,residential_care,other_fb,True,False,True,391.0,851136.0
3603,nursing_assistants,8290,residential_care,other_nat,False,False,False,76271.0,129535611.0
3603,nursing_assistants,8290,residential_care,union_fb,False,True,False,630.0,1184248.0
3603,nursing_assistants,8290,residential_care,union_fb,False,True,True,1114.0,1881632.0
3603,nursing_assistants,8290,residential_care,union_fb,True,True,True,505.0,1119560.0
3603,nursing_assistants,8290,residential_care,union_nat,False,False,False,6186.0,10377958.0
3603,nursing_assistants,8370,individual_family_services,other_fb,False,False,False,3805.0,5969576.0
3603,nursing_assistants,8370,individual_family_services,other_fb,False,False,True,5001.0,10791874.0
3603,nursing_assistants,8370,individual_family_services,other_fb,True,False,True,233.0,284330.0
3603,nursing_assistants,8370,individual_family_services,other_nat,False,False,False,20223.0,33389070.0
3603,nursing_assistants,8370,individual_family_services,union_fb,False,True,False,375.0,780000.0
3603,nursing_assistants,8370,individual_family_services,union_fb,False,True,True,241.0,469040.0
3603,nursing_assistants,8370,individual_family_services,union_fb,True,True,True,201.0,387560.0
3603,nursing_assistants,8370,individual_family_services,union_nat,False,False,False,1553.0,2985494.0
3603,nursing_assistants,8380,other,other_fb,False,False,True,80.0,124800.0
3603,nursing_assistants,8380,other,other_nat,False,False,False,121.0,188760.0
3603,nursing_assistants,8390,other,other_fb,False,False,True,252.0,524160.0
3603,nursing_assistants,8390,other,other_nat,False,False,False,306.0,554840.0
3603,nursing_assistants,8390,other,union_nat,False,False,False,249.0,358560.0
3603,nursing_assistants,8470,child_care_services,other_fb,False,False,True,128.0,266240.0
3603,nursing_assistants,8470,child_care_services,other_nat,False,False,False,617.0,774788.0
3603,nursing_assistants,8470,child_care_services,union_nat,False,False,False,131.0,272480.0
3603,nursing_assistants,8562,other,other_nat,False,False,False,109.0,3488.0
3603,nursing_assistants,8590,other,other_fb,False,False,True,34.0,24752.0
3603,nursing_assistants,8590,other,other_nat,False,False,False,704.0,717856.0
3603,nursing_assistants,8660,other,other_fb,False,False,False,249.0,517920.0
3603,nursing_assistants,8660,other,other_nat,False,False,False,286.0,246492.0
3603,nursing_assistants,8680,other,other_fb,False,False,False,43.0,89440.0
3603,nursing_assistants,8680,other,other_nat,False,False,False,370.0,543808.0
3603,nursing_assistants,8680,other,union_nat,False,False,False,87.0,114840.0
3603,nursing_assistants,8780,other,other_nat,False,False,False,59.0,47200.0
3603,nursing_assistants,8780,other,union_nat,False,False,False,85.0,265200.0
3603,nursing_assistants,8990,other,other_fb,False,False,True,42.0,87360.0
3603,nursing_assistants,8990,other,other_nat,False,False,False,723.0,1075660.0
3603,nursing_assistants,9070,other,other_nat,False,False,False,154.0,339040.0
3603,nursing_assistants,9090,other,union_nat,False,False,False,85.0,12240.0
3603,nursing_assistants,9160,other,other_fb,False,False,False,42.0,87360.0
3603,nursing_assistants,9160,other,other_nat,False,False,False,602.0,1318512.0
3603,nursing_assistants,9170,other,other_fb,False,False,False,359.0,746720.0
3603,nursing_assistants,9170,other,other_nat,False,False,False,2122.0,4682554.0
3603,nursing_assistants,9190,other,other_nat,False,False,False,133.0,210132.0
3603,nursing_assistants,9290,private_households,other_fb,False,False,False,993.0,2785848.0
3603,nursing_assistants,9290,private_households,other_fb,False,False,True,1558.0,3075375.0
3603,nursing_assistants,9290,private_households,other_nat,False,False,False,5160.0,9103636.0
3603,nursing_assistants,9290,private_households,union_fb,False,True,False,114.0,207480.0
3603,nursing_assistants,9290,private_households,union_fb,False,True,True,325.0,676000.0
3603,nursing_assistants,9290,private_households,union_nat,False,False,False,216.0,351104.0
3603,nursing_assistants,9370,other,other_fb,False,False,True,780.0,775065.0
3603,nursing_assistants,9370,other,other_nat,False,False,False,1523.0,3005226.0
3603,nursing_assistants,9370,other,union_nat,False,False,False,59.0,122720.0
3603,nursing_assistants,9470,other,other_fb,False,False,False,347.0,721760.0
3603,nursing_assistants,9470,other,other_fb,False,False,True,297.0,753792.0
3603,nursing_assistants,9470,other,other_nat,False,False,False,1124.0,2135096.0
3603,nursing_assistants,9480,other,other_fb,False,False,False,490.0,895516.0
3603,nursing_assistants,9480,other,other_fb,False,False,True,1362.0,2810504.0
3603,nursing_assistants,9480,other,other_fb,True,False,True,29.0,55796.0
3603,nursing_assistants,9480,other,other_nat,False,False,False,8757.0,16954968.0
3603,nursing_assistants,9480,other,union_fb,False,True,True,353.0,587392.0
3603,nursing_assistants,9480,other,union_fb,True,True,True,350.0,660296.0
3603,nursing_assistants,9480,other,union_nat,False,False,False,198.0,378560.0
3603,nursing_assistants,9570,other,other_nat,False,False,False,741.0,1571960.0
3603,nursing_assistants,9590,other,other_nat,False,False,False,689.0,1433120.0
3603,nursing_assistants,9590,other,union_fb,False,True,True,52.0,113568.0
3605,orderlies_psych_aides,6290,other,other_nat,False,False,False,47.0,24440.0
3605,orderlies_psych_aides,7580,other,other_fb,False,False,False,124.0,257920.0
3605,orderlies_psych_aides,7580,other,other_nat,False,False,False,48.0,99840.0
3605,orderlies_psych_aides,7670,other,other_nat,False,False,False,149.0,309920.0
3605,orderlies_psych_aides,7780,other,union_nat,False,False,False,116.0,120640.0
3605,orderlies_psych_aides,7780,other,union_nat,False,True,False,16.0,16640.0
3605,orderlies_psych_aides,7870,other,other_nat,False,False,False,189.0,393120.0
3605,orderlies_psych_aides,7970,other,other_fb,False,False,False,43.0,107328.0
3605,orderlies_psych_aides,7970,other,other_nat,False,False,False,279.0,231104.0
3605,orderlies_psych_aides,7970,other,union_nat,False,False,False,73.0,87600.0
3605,orderlies_psych_aides,8080,other,other_fb,False,False,False,134.0,278720.0
3605,orderlies_psych_aides,8080,other,other_nat,False,False,False,173.0,365485.0
3605,orderlies_psych_aides,8080,other,union_nat,False,False,False,113.0,170065.0
3605,orderlies_psych_aides,8090,other,other_fb,False,False,False,332.0,711360.0
3605,orderlies_psych_aides,8090,other,other_fb,False,False,True,933.0,2117160.0
3605,orderlies_psych_aides,8090,other,other_nat,False,False,False,6746.0,12520594.0
3605,orderlies_psych_aides,8090,other,union_fb,False,True,False,123.0,255840.0
3605,orderlies_psych_aides,8090,other,union_nat,False,False,False,901.0,1578168.0
3605,orderlies_psych_aides,8170,home_health_care,other_nat,False,False,False,1128.0,2346240.0
3605,orderlies_psych_aides,8180,other,other_fb,False,False,False,632.0,999380.0
3605,orderlies_psych_aides,8180,other,other_fb,False,False,True,48.0,99840.0
3605,orderlies_psych_aides,8180,other,other_nat,False,False,False,1557.0,2797074.0
3605,orderlies_psych_aides,8191,other,other_fb,False,False,False,3048.0,5534200.0
3605,orderlies_psych_aides,8191,other,other_fb,False,False,True,2077.0,4249440.0
3605,orderlies_psych_aides,8191,other,other_fb,True,False,True,116.0,241280.0
3605,orderlies_psych_aides,8191,other,other_nat,False,False,False,29690.0,49579075.0
3605,orderlies_psych_aides,8191,other,union_fb,False,True,False,267.0,555360.0
3605,orderlies_psych_aides,8191,other,union_fb,False,True,True,161.0,204880.0
3605,orderlies_psych_aides,8191,other,union_nat,False,False,False,1343.0,2463324.0
3605,orderlies_psych_aides,8192,other,other_fb,False,False,False,537.0,1180088.0
3605,orderlies_psych_aides,8192,other,other_fb,False,False,True,262.0,1019720.0
3605,orderlies_psych_aides,8192,other,other_nat,False,False,False,4546.0,10452068.0
3605,orderlies_psych_aides,8192,other,union_fb,True,True,True,201.0,209040.0
3605,orderlies_psych_aides,8192,other,union_nat,False,False,False,784.0,2301920.0
3605,orderlies_psych_aides,8270,nursing_care_facilities,other_fb,False,False,True,98.0,203840.0
3605,orderlies_psych_aides,8270,nursing_care_facilities,other_nat,False,False,False,650.0,1331876.0
3605,orderlies_psych_aides,8290,residential_care,other_nat,False,False,False,1306.0,2418028.0
3605,orderlies_psych_aides,8290,residential_care,union_nat,False,False,False,321.0,934752.0
3605,orderlies_psych_aides,8370,individual_family_services,other_fb,False,False,False,58.0,120640.0
3605,orderlies_psych_aides,8370,individual_family_services,other_nat,False,False,False,1098.0,2202060.0
3605,orderlies_psych_aides,8380,other,other_nat,False,False,False,41.0,85280.0
3605,orderlies_psych_aides,8680,other,other_nat,False,False,False,156.0,205056.0
3605,orderlies_psych_aides,8680,other,union_nat,False,False,False,47.0,97760.0
3605,orderlies_psych_aides,9290,private_households,other_nat,False,False,False,72.0,46080.0
3605,orderlies_psych_aides,9370,other,other_nat,False,False,False,282.0,605904.0
3605,orderlies_psych_aides,9470,other,other_nat,False,False,False,130.0,270400.0
3605,orderlies_psych_aides,9470,other,union_fb,False,True,False,191.0,983268.0
3605,orderlies_psych_aides,9480,other,other_fb,False,False,True,67.0,278720.0
3605,orderlies_psych_aides,9480,other,other_nat,False,False,False,426.0,902350.0
3605,orderlies_psych_aides,9480,other,union_nat,False,False,False,79.0,164320.0
3605,orderlies_psych_aides,9590,other,other_nat,False,False,False,45.0,90000.0
4230,maids_housekeepers,170,other,other_fb,False,False,False,683.0,990480.0
4230,maids_housekeepers,170,other,other_fb,False,False,True,91.0,189280.0
4230,maids_housekeepers,170,other,other_fb,True,False,True,44.0,11440.0
4230,maids_housekeepers,170,other,other_nat,False,False,False,302.0,465636.0
4230,maids_housekeepers,170,other,union_fb,True,True,True,178.0,141208.0
4230,maids_housekeepers,170,other,union_nat,False,False,False,77.0,48048.0
4230,maids_housekeepers,180,other,other_nat,False,False,False,706.0,1286524.0
4230,maids_housekeepers,280,other,other_nat,False,False,False,197.0,102440.0
4230,maids_housekeepers,470,other,other_nat,False,False,False,24.0,40320.0
4230,maids_housekeepers,570,other,other_fb,False,False,True,112.0,232960.0
4230,maids_housekeepers,570,other,other_nat,False,False,False,269.0,559520.0
4230,maids_housekeepers,580,other,other_fb,False,False,False,102.0,212160.0
4230,maids_housekeepers,770,other,other_fb,False,False,False,248.0,322400.0
4230,maids_housekeepers,770,other,other_fb,False,False,True,672.0,708560.0
4230,maids_housekeepers,770,other,other_fb,True,False,True,1315.0,1755520.0
4230,maids_housekeepers,770,other,other_nat,False,False,False,772.0,967772.0
4230,maids_housekeepers,770,other,union_fb,False,True,True,243.0,356824.0
4230,maids_housekeepers,770,other,union_fb,True,True,True,785.0,1270724.0
4230,maids_housekeepers,770,other,union_nat,False,False,False,60.0,62400.0
4230,maids_housekeepers,1170,other,other_fb,True,False,True,125.0,416000.0
4230,maids_housekeepers,1180,other,other_nat,False,False,False,813.0,1672428.0
4230,maids_housekeepers,1180,other,union_fb,False,True,True,34.0,17680.0
4230,maids_housekeepers,1180,other,union_fb,True,False,True,72.0,37440.0
4230,maids_housekeepers,1180,other,union_fb,True,True,True,301.0,298080.0
4230,maids_housekeepers,1270,other,union_fb,False,True,True,60.0,51840.0
4230,maids_housekeepers,1270,other,union_fb,True,True,True,38.0,79040.0
4230,maids_housekeepers,1280,other,other_fb,False,False,True,515.0,1205100.0
4230,maids_housekeepers,1280,other,other_nat,False,False,False,39.0,81120.0
4230,maids_housekeepers,1370,other,other_nat,False,False,False,232.0,406848.0
4230,maids_housekeepers,1691,other,other_nat,False,False,False,200.0,355680.0
4230,maids_housekeepers,1870,other,other_nat,False,False,False,280.0,44800.0
4230,maids_housekeepers,1990,other,other_nat,False,False,False,239.0,497120.0
4230,maids_housekeepers,1990,other,union_fb,True,True,True,182.0,378560.0
4230,maids_housekeepers,2170,other,union_fb,True,True,True,90.0,187200.0
4230,maids_housekeepers,2190,other,other_fb,False,False,True,144.0,250120.0
4230,maids_housekeepers,2190,other,other_fb,True,False,True,161.0,83720.0
4230,maids_housekeepers,2190,other,other_nat,False,False,False,206.0,400400.0
4230,maids_housekeepers,2270,other,union_nat,False,False,False,73.0,151840.0
4230,maids_housekeepers,2280,other,other_nat,False,False,False,85.0,78200.0
4230,maids_housekeepers,2290,other,other_nat,False,False,False,14.0,29120.0
4230,maids_housekeepers,2590,other,union_fb,False,True,True,48.0,79872.0
4230,maids_housekeepers,2880,other,other_nat,False,False,False,68.0,108800.0
4230,maids_housekeepers,2980,other,other_fb,False,False,False,394.0,737568.0
4230,maids_housekeepers,3095,other,other_nat,False,False,False,210.0,75600.0
4230,maids_housekeepers,3291,other,union_fb,True,True,True,390.0,811200.0
4230,maids_housekeepers,3291,other,union_nat,False,False,False,45.0,93600.0
4230,maids_housekeepers,3390,other,union_fb,True,True,True,56.0,116480.0
4230,maids_housekeepers,3490,other,other_nat,False,False,False,19.0,31616.0
4230,maids_housekeepers,3570,other,other_fb,False,False,False,71.0,147680.0
4230,maids_housekeepers,3570,other,other_nat,False,False,False,461.0,937716.0
4230,maids_housekeepers,3570,other,union_fb,False,True,True,470.0,413600.0
4230,maids_housekeepers,3570,other,union_fb,True,True,True,203.0,422240.0
4230,maids_housekeepers,3580,other,union_fb,True,True,True,264.0,415024.0
4230,maids_housekeepers,3580,other,union_nat,False,False,False,192.0,399360.0
4230,maids_housekeepers,3875,other,other_nat,False,False,False,56.0,53248.0
4230,maids_housekeepers,3960,other,other_nat,False,False,False,127.0,264160.0
4230,maids_housekeepers,3960,other,union_fb,True,True,True,69.0,71760.0
4230,maids_housekeepers,3980,other,other_nat,False,False,False,130.0,270400.0
4230,maids_housekeepers,3990,other,other_fb,False,False,True,832.0,481600.0
4230,maids_housekeepers,3990,other,other_fb,True,False,True,136.0,245440.0
4230,maids_housekeepers,3990,other,other_nat,False,False,False,229.0,476320.0
4230,maids_housekeepers,3990,other,union_fb,True,True,True,198.0,360360.0
4230,maids_housekeepers,4170,other,other_fb,True,False,True,173.0,304480.0
