design,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind
FG,log commute,dln_commute,dlnpop,none,"first stage on Z+Z2, coefficient on Z",341,-0.009175934831222764,0.004235463139146615,-0.01747744258395013,-0.0008744270784953982,3.39978256618494,,,,,
FG,log commute,dln_commute,dlnpop,none,"first stage on Z+Z2, coefficient on Z2",341,0.015648013127163587,0.00630477773527726,0.003290648766020157,0.028005377488307018,3.39978256618494,,,,,
FG,log commute,dln_commute,dlnpop,none,OLS,341,0.00024362334323594845,0.02338314002844602,-0.04558733111251825,0.04607457779899014,,,,,,
FG,log commute,dln_commute,dlnpop,none,reduced form on Z2,341,-0.0008946163815854436,0.0013205432198108394,-0.003482881092414689,0.0016936483292438016,,,,,,
FG,log commute,dln_commute,dlnpop,none,reduced form on Z2_exmex,341,-0.001879003095962593,0.0017190828818182881,-0.0052484055443264375,0.0014903993524012517,,,,,,
FG,log commute,dln_commute,dlnpop,none,IV with Z2,341,-0.13354332740333197,0.24021992801164782,-0.6043743863061617,0.33728773149949776,,,,-inf,inf,unbounded
FG,log commute,dln_commute,dlnpop,none,IV with Z2 + baseline level,341,0.08888511691512435,0.11593418847756749,-0.13834589250090792,0.3161161263311566,,,,,,
FG,log commute,dln_commute,dlnpop,none,IV with Z2_exmex,341,-0.1155920347188999,0.12699996103151895,-0.36451195834067707,0.13332788890287725,,,,0.10734021842313589,14.771707107886082,unbounded-gap
FG,log commute,dln_commute,dlnpop,none,IV with Z2_exmex + baseline level,341,0.020838649941856913,0.07099584866223399,-0.1183132134361217,0.15999051331983552,,,,,,
FG,log commute,dln_commute,dlnpop,none,IV with Z2_mex,341,-0.0035652257858629355,0.4788805509696124,-0.9421711056863032,0.9350406541145774,,,,-inf,inf,unbounded
FG,log commute,dln_commute,dlnpop,none,IV with Z2_mex + baseline level,341,-1.8295440646078305,5.839423144571124,-13.274813427967233,9.615725298751572,,,,,,
FG,log commute,dln_commute,dlnpop,none,IV with Z,341,0.79452961637962,1.1722880040573143,-1.5031548715727157,3.0922141043319558,,,,-0.5475303415938187,0.10486526199587137,unbounded-gap
FG,log commute,dln_commute,dlnpop,none,IV with Z + baseline level,341,0.8021909786052746,1.9370881057073306,-2.9945017085810934,4.598883665791643,,,,,,
FG,log commute,dln_commute,dlnpop,none,IV with Z+Z2,341,0.15236816450040802,0.1255571722718603,-0.09372389315243818,0.3984602221532542,,3.9958485069329623,0.04561248098895465,,,
FG,log commute,dln_commute,dlnpop,none,IV with Z+Z2 + baseline level,341,0.14730682697135444,0.10795179225139308,-0.064278685841376,0.35889233978408486,,1.1525448592913359,0.2830170544655388,,,
FG,log commute,dln_commute,dlnpop,none,level placebo: Z2 on 2000 level,341,0.05218916971654679,0.009409772025681162,0.03374601654621171,0.07063232288688187,,,,,,
FG,log commute,dln_commute,dlnpop,none,level placebo: Z2_exmex on 2000 level,341,0.07078868768033456,0.013597242648035426,0.04413809209018512,0.09743928327048398,,,,,,
FG,log commute,dln_commute,dlnpop,none,level placebo: Z on 2000 level,341,0.030927178275153608,0.008209720622289602,0.014836125855465988,0.04701823069484123,,,,,,
FG,log commute,dln_commute,dlnpop,none,level placebo: Z2 on 2000 level given lnpop0,341,0.014056442038804462,0.00434551842057421,0.005539225934479012,0.022573658143129914,,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,first stage on Z2,341,0.009938651606629642,0.005741263892161211,-0.0013142256220063323,0.021191528835265615,2.9966768669616957,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,first stage on Z2_exmex,341,0.02043277045020046,0.007508517914616409,0.005716075337552298,0.03514946556284862,7.405358183912385,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,first stage on Z2_mex,341,-0.007544767307492508,0.016042820195056137,-0.03898869488980254,0.023899160274817522,0.22117206250977633,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,first stage on Z,341,-0.002683359065690093,0.0032999297121429853,-0.009151221301490344,0.0037845031701101584,0.6612233804945549,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,"first stage on Z+Z2, coefficient on Z",341,-0.008394416735403861,0.0039558424522587775,-0.016147867941831064,-0.000640965528976657,3.8063203166055244,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,"first stage on Z+Z2, coefficient on Z2",341,0.01728292190441857,0.006441227917346071,0.004658115186420271,0.02990772862241687,3.8063203166055244,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,OLS,341,0.02731488646450152,0.024635236777507636,-0.020970177619413447,0.07559995054841649,,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,reduced form on Z2,341,-0.0019714107480264414,0.0012544833484153864,-0.004430198110920599,0.00048737661486771607,,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,reduced form on Z2_exmex,341,-0.0029152402225863785,0.001550145157935946,-0.005953524732140832,0.0001230442869680757,,,,,,
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,IV with Z2,341,-0.19835796907412728,0.18851407554344102,-0.5678455571392717,0.17112961899101709,,,,0.04285303418044502,1.8092639091775073,unbounded-gap
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,IV with Z2_exmex,341,-0.1426747405444374,0.10357141433033092,-0.345674712631886,0.0603252315430112,,,,-0.7223137906985315,0.0050451567485970935,bounded
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,IV with Z2_mex,341,0.5353076999614537,1.2278370117537694,-1.871252843075934,2.9418682429988414,,,,-inf,inf,unbounded
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,IV with Z,341,0.9883373817860717,1.346864455471481,-1.651516950938031,3.6281917145101743,,,,-0.7856832353242481,0.1716154248101428,unbounded-gap
FG,"log commute, mode-share controls",dln_commute,dlnpop,d_sh_transit+d_sh_home,IV with Z+Z2,341,0.10747875963183073,0.10125683009610241,-0.09098462735652998,0.3059421466201915,,10.833710641119398,0.0009966869769529874,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,first stage on Z2,100,0.05901687857383847,0.10109590719077896,-0.13913109952008829,0.25716485666776523,0.3407888083827606,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,first stage on Z2_exmex,100,0.0637480648954653,0.18497919735451418,-0.2988111619193825,0.4263072917103131,0.11876493375315526,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,first stage on Z2_mex,100,0.2105885608580078,0.20982223861874125,-0.20066302683472503,0.6218401485507407,1.0073178290598328,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,first stage on Z,100,-0.11656188660299713,0.12548033188850377,-0.3625033371044645,0.12937956389847025,0.8629026817259497,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,"first stage on Z+Z2, coefficient on Z",100,-0.1835636139185353,0.170291602802605,-0.5173351554116411,0.1502079275745705,0.6746135621426972,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,"first stage on Z+Z2, coefficient on Z2",100,0.21499687866652634,0.18848106741978354,-0.1544260134762494,0.5844197708093021,0.6746135621426972,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,OLS,100,-0.005869878215217554,0.055727677449424355,-0.11509612601608929,0.10335636958565417,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,reduced form on Z2,100,-0.18649327159915102,0.050919566398131694,-0.28629562173948914,-0.08669092145881291,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,reduced form on Z2_exmex,100,-0.2905145984366992,0.07624184548001768,-0.43994861557753384,-0.14108058129586454,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z2,100,-3.1599989038025598,5.299728661322981,-13.547467079995602,7.227469272390483,,,,-0.6629481607630695,1.046397850751769,unbounded-gap
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z2 + baseline level,100,-5.167116733272053,23.886046189595618,-51.98376726487946,41.649533798335355,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z2_exmex,100,-4.557230072993093,13.121588411093711,-30.275543358736765,21.16108321275058,,,,-0.6138774053726684,0.7937617764082249,unbounded-gap
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z2_exmex + baseline level,100,-75.6768243937986,5858.579698109761,-11558.49303268893,11407.139383901333,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z2_mex,100,-2.0402310392065672,1.8384186202848039,-5.643531534964783,1.563069456551648,,,,-0.6521145643029498,1.2840992207341584,unbounded-gap
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z2_mex + baseline level,100,-1.8286238888960895,3.2571110556217677,-8.212561557914754,4.555313780122575,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z,100,1.1610448318680167,1.5309762972264016,-1.8396687106957303,4.161758374431764,,,,-1.4779432373973491,0.1726016322562034,unbounded-gap
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z + baseline level,100,0.43941525913843904,0.4337515437119933,-0.41073776653706784,1.2895682848139458,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z+Z2,100,0.3891458572704338,0.3868534720067678,-0.369086947862831,1.1473786624036988,,12.75773938598887,0.0003545391261399189,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,IV with Z+Z2 + baseline level,100,0.29306663178282255,0.2881109904367576,-0.2716309094732223,0.8577641730388674,,3.379357460509338,0.06601778769513311,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,level placebo: Z2 on 2000 level,100,0.6320595978414478,0.20419403285707247,0.23183929344158583,1.0322799022413098,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,level placebo: Z2_exmex on 2000 level,100,0.9530974388789217,0.30464608828059075,0.3559911058489639,1.5502037719088797,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,level placebo: Z on 2000 level,100,0.4781234958171604,0.09913346670103382,0.2838219010831341,0.6724250905511867,,,,,,
FG,commute_nontransit (minutes),d_commute_nontransit,dX,none,level placebo: Z2 on 2000 level given lnpop0,100,-0.10593785122175126,0.15110721105984648,-0.40210798489905036,0.19023228245554785,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,first stage on Z2,100,0.05901687857383847,0.10109590719077896,-0.13913109952008829,0.25716485666776523,0.3407888083827606,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,first stage on Z2_exmex,100,0.0637480648954653,0.18497919735451418,-0.2988111619193825,0.4263072917103131,0.11876493375315526,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,first stage on Z2_mex,100,0.2105885608580078,0.20982223861874125,-0.20066302683472503,0.6218401485507407,1.0073178290598328,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,first stage on Z,100,-0.11656188660299713,0.12548033188850377,-0.3625033371044645,0.12937956389847025,0.8629026817259497,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,"first stage on Z+Z2, coefficient on Z",100,-0.1835636139185353,0.170291602802605,-0.5173351554116411,0.1502079275745705,0.6746135621426972,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,"first stage on Z+Z2, coefficient on Z2",100,0.21499687866652634,0.18848106741978354,-0.1544260134762494,0.5844197708093021,0.6746135621426972,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,OLS,100,-0.0002666738449862405,0.002118759699005491,-0.004419442855037002,0.0038860951650645215,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,reduced form on Z2,100,-0.0071853739424155225,0.0019296325393716248,-0.010967453719583907,-0.003403294165247138,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,reduced form on Z2_exmex,100,-0.011227318893462951,0.002900368062704402,-0.01691204029636358,-0.005542597490562323,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z2,100,-0.12175116875126957,0.20421933518306506,-0.5220210657100771,0.278518728207538,,,,-0.025690569990135657,0.0406087250102737,unbounded-gap
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z2 + baseline level,100,-0.21409954928095232,1.0663343950395834,-2.304114963558536,1.8759158649966312,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z2_exmex,100,-0.17612015222540123,0.5070414601970774,-1.169921414211673,0.8176811097608705,,,,-0.02387131913393212,0.03082728812958559,unbounded-gap
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z2_exmex + baseline level,100,7.640740091752377,1550.829960294348,-3031.98598208517,3047.2674622686745,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z2_mex,100,-0.07817882233678541,0.07049479605095108,-0.21634862259664953,0.0599909779230787,,,,-0.02512799749222581,0.04971902278731304,unbounded-gap
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z2_mex + baseline level,100,-0.07053129576918771,0.12809190295325212,-0.32159142555756187,0.18052883401918646,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z,100,0.04427559802734912,0.0583035546628397,-0.06999936911181669,0.15855056516651495,,,,-0.05614912327024922,0.006605075610473643,unbounded-gap
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z + baseline level,100,0.01658402761172595,0.01629180710555196,-0.015347914315155892,0.04851596953860779,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z+Z2,100,0.01461704817879518,0.014586442287605066,-0.013972378704910748,0.04320647506250111,,11.910193108566814,0.0005582761243411172,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,IV with Z+Z2 + baseline level,100,0.01124315317076896,0.01101962539965816,-0.010355312612561035,0.032841618954098956,,3.120741481558337,0.07730160104674377,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,level placebo: Z2 on 2000 level,100,0.02635743530162979,0.00805324197003215,0.010573081040366777,0.0421417895628928,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,level placebo: Z2_exmex on 2000 level,100,0.039903782955102295,0.012087071672042326,0.016213122477899335,0.06359444343230525,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,level placebo: Z on 2000 level,100,0.019439666666884646,0.00395294604309261,0.01169189242242313,0.027187440911346162,,,,,,
FG,log commute_nontransit,dln_commute_nontransit,dX,none,level placebo: Z2 on 2000 level given lnpop0,100,-0.0032296933997456867,0.0058394430097531945,-0.014675001698861947,0.008215614899370574,,,,,,
FG,"log commute_nontransit, mode-share controls",dln_commute_nontransit,dX,d_sh_transit+d_sh_home,first stage on Z2,100,0.03470940043533767,0.1613022873136938,-0.2814430826995022,0.3508618835701775,0.04630343092027868,,,,,
FG,"log commute_nontransit, mode-share controls",dln_commute_nontransit,dX,d_sh_transit+d_sh_home,first stage on Z2_exmex,100,0.03409208772078169,0.26013109164679893,-0.47576485190694423,0.5439490273485076,0.017176025156967915,,,,,
FG,"log commute_nontransit, mode-share controls",dln_commute_nontransit,dX,d_sh_transit+d_sh_home,first stage on Z2_mex,100,0.1395153625618084,0.37131581050627066,-0.5882636260304821,0.8672943511540989,0.14117479982439976,,,,,
FG,"log commute_nontransit, mode-share controls",dln_commute_nontransit,dX,d_sh_transit+d_sh_home,first stage on Z,100,-0.1490225142335742,0.13663792046014872,-0.4168328383354657,0.11878780986831727,1.189491341849832,,,,,
FG,"log commute_nontransit, mode-share controls",dln_commute_nontransit,dX,d_sh_transit+d_sh_home,"first stage on Z+Z2, coefficient on Z",100,-0.1857625092516718,0.16767826371554956,-0.5144119061341489,0.14288688763080534,0.6246146909270779,,,,,
FG,"log commute_nontransit, mode-share controls",dln_commute_nontransit,dX,d_sh_transit+d_sh_home,"first stage on Z+Z2, coefficient on Z2",100,0.16993906019183147,0.20114793458658975,-0.22431089159788442,0.5641890119815474,0.6246146909270779,,,,,
