cbsa,pop,pop_fb,emp,emp_fb,emp_mex,emp2564_noba,emp2564_ba,emp2564_hsl,emp2564_somecol_up,emp2564_noba_fb,emp2564_ba_fb,emp2564_noba_mex,emp2564_hsl_fb,emp2564_nat,hrs2564_noba,hrs2564_ba,hrs2564_hsl,hrs2564_somecol_up,hrs_all,hrs_fb,commuters,commute_min,commuters_nat,commute_min_nat,car_nat,car_min_nat,car_all,car_min_all,workers_nat,home_nat,transit_nat,workers,home,transit,n_week_noba,r_week_noba,raw_week_noba,obs_week_noba,n_hour_noba,r_hour_noba,raw_hour_noba,obs_hour_noba,n_week_ba,r_week_ba,raw_week_ba,obs_week_ba,n_hour_ba,r_hour_ba,raw_hour_ba,obs_hour_ba,n_week_hsl,r_week_hsl,raw_week_hsl,obs_week_hsl,n_hour_hsl,r_hour_hsl,raw_hour_hsl,obs_hour_hsl,n_week_somecol,r_week_somecol,raw_week_somecol,obs_week_somecol,n_hour_somecol,r_hour_somecol,raw_hour_somecol,obs_hour_somecol,sample
45780,386129.0,13235.0,282704.0,8419.0,546.0,172886.0,60802.0,92424.0,141264.0,3955.0,3987.0,341.0,2010.0,225746.0,366515022.0,129991546.0,197691176.0,298815392.0,567064760.0,17732861.5,272163.0,5573143.0,264106.0,5410079.0,253740.0,5189139.0,261220.0,5333393.0,268626.0,4520.0,3195.0,276844.0,4681.0,3443.0,111924.0,1181.7222420735416,716186.1777174247,5546.0,163595.0,-529.7689683557464,419363.40139659285,8065.0,34071.0,-2568.466686405116,233005.08278512425,1594.0,48146.0,-3710.480163369571,143754.06050753934,2275.0,61514.0,2097.419643271228,389318.12511488795,3137.0,92854.0,1761.462587130352,232315.58893974393,4689.0,50410.0,-915.6974011976896,326868.0526025366,2409.0,70741.0,-2291.2315554860957,187047.81245684772,3376.0,200001
45820,137478.7424,4418.0398000000005,105845.5147,3003.1111,1223.7562,62865.3154,27039.2676,34774.989799999996,55129.593199999996,1760.4503,785.6725,902.4953,1329.3439,87358.4602,132640709.83094999,58183230.9723,72859709.1364,117964231.66685,215403117.69445,6311362.6816,101482.7892,1913640.164,98573.7227,1857238.2263,95445.0942,1797434.8739,98251.6705,1853302.0746,101169.35500000001,2595.6323,909.6432,104113.2699,2630.4807,909.6432,41325.217300000004,-3118.9024985270307,260796.25336963503,1843.4391,56822.4277,-3233.7005927462023,143098.72007415516,2539.4083,17116.7323,-3667.3485497616416,114674.85755077744,677.0508,23080.104,-3742.26542354117,66979.04478518602,929.7021,23005.1125,-1005.1631293523942,143866.6161254738,1033.884,32368.405,-1106.5673025128538,79572.53344915572,1462.5803,18320.1048,-2113.739369174637,116929.63724416119,809.5550999999999,24454.022699999998,-2127.133290233351,63526.18662499942,1076.828,200001
45940,212925.5805,39199.8759,155031.63,26412.724500000004,702.8556000000001,78736.6851,58679.325300000004,44160.1293,93255.8811,13064.4234,10776.8325,477.91049999999996,9108.2952,113574.75450000001,168197771.51985002,125531067.54840001,95058649.16565001,198670189.9026,318902281.68795,57199199.124,146953.74959999998,4038231.2511,122216.5812,3282597.603,109286.44950000002,2620029.7377000004,130590.5559,3204187.5666,126051.4272,3834.846,8209.108199999999,151830.2895,4876.5399,10208.5581,46544.1324,9006.246073108421,305309.1417047351,2086.5966,65098.5513,14757.514555672224,181216.5962020806,2924.4336000000003,31049.3799,6298.5878225766055,221841.13683503406,1406.6043,42150.291,8616.784819941868,138572.8970877724,1923.4566000000002,25093.6497,4709.145108968944,161885.59669613128,1123.8011999999999,36687.6051,8246.681828892804,98646.05188950343,1647.7074,21450.4827,4297.100964139469,143423.5450086038,962.7954,28410.9462,6510.832726779432,82570.5443125771,1276.7262,200001
46060,521186.0,79615.0,359586.0,47304.0,28471.0,203940.0,95066.0,91312.0,207694.0,31024.0,9802.0,21821.0,21346.0,258180.0,435732932.0,200696803.5,195270871.0,441158864.5,727431185.5,97278665.0,341570.0,8221774.0,296921.0,7133326.0,275548.0,6494771.0,315529.0,7443583.0,307215.0,10294.0,6488.0,353204.0,11634.0,8334.0,108472.0,-11032.991893027316,683683.5664431693,5109.0,161794.0,-15594.10797462983,402975.7799795144,7645.0,47335.0,-6537.195729437902,321344.6253578593,2143.0,70241.0,-11072.953025582776,205030.95775239044,3206.0,45495.0,-4094.053952041064,281258.6152938308,2196.0,71100.0,-5120.086930027066,170043.4232099635,3444.0,62977.0,-6938.937940986256,402424.9511493388,2913.0,90694.0,-10474.021044602763,232932.35676955097,4201.0,200001
46140,544832.22,28682.2152,393281.30260000005,19418.4954,8784.8128,234926.9118,92675.59419999999,121599.43,206003.076,10659.027399999999,4288.357,5557.6428,7828.034200000001,312655.1216,507166023.0156,200857382.9605,260241841.09640002,447781564.8797,808822751.0407,40488333.827,375044.966,8006022.1226,356135.7628,7610727.2234000005,345854.314,7344231.9468,363989.4506,7725052.1576000005,366936.20180000004,10800.439,1824.4406000000001,386170.2786,11125.3126,1946.4406000000001,146570.4238,-11296.465057426525,925721.2745231634,5991.8114000000005,209465.4596,-18889.57533737221,519377.6548148023,8636.4958,55076.3944,-7598.0715324909925,372684.3437051474,2031.3142,75614.3868,-9251.70754813358,221869.77397940925,2805.0188,74818.5524,-5589.997552887632,464631.77595710766,3202.0448,111518.64120000001,-10166.630926495318,265367.3182532654,4802.053,71751.8714,-5706.467504538876,461089.4985660547,2789.7666,97946.8184,-8722.944410876911,254010.33656153688,3834.4428,200001
46220,127661.6557,2934.6020000000003,83585.8024,1876.9201,352.5199,48407.1508,19838.113599999997,28643.9586,39601.3058,764.9044999999999,812.1072,228.7634,502.7932,66668.2527,104279732.4497,42354025.3215,61726726.81505,84907030.95615001,168553717.81665,3469255.9280000003,81319.0451,1850975.34,79540.1146,1810332.9774,77855.1048,1768423.446,79531.55279999999,1806889.6719,80577.97439999999,1037.8598,203.4719,82356.90490000001,1037.8598,204.9404,31675.109,-2906.876780067223,198473.99521874244,1422.5113,46743.700399999994,-3755.4483013188806,114897.36059809318,2077.8577999999998,11653.652,-2318.9869590268936,78206.45852789494,428.5472,16631.7667,-2930.04717041217,47949.30226253262,614.6743,19038.0438,-1369.9817665149521,118212.31367744927,870.0983,28910.862,-1604.4335185198963,69715.08405184982,1296.6969,12637.065200000001,-1536.8950135522707,80261.6815412933,552.413,17832.8384,-2151.014782798987,45182.27654624329,781.1609,200001
46340,106566.0,9446.0,74645.0,6016.0,4245.0,46308.0,16483.0,21826.0,40965.0,4001.0,629.0,2879.0,3284.0,58161.0,98588865.0,36075227.0,46165214.0,88498878.0,153272441.0,12329000.0,71835.0,1644718.0,65951.0,1514605.0,64402.0,1475559.0,69774.0,1591088.0,67410.0,1459.0,159.0,73399.0,1564.0,159.0,26827.0,-2587.571649977597,168991.02654548123,1374.0,38672.0,-4423.771157142614,95287.15130947823,1978.0,9160.0,-1622.9183952364317,61762.76749694573,467.0,13040.0,-1919.3547894085657,38098.93532190111,659.0,11347.0,-857.6685212061102,70556.79406488188,585.0,17585.0,-1823.2260777632823,41695.37788665693,905.0,15480.0,-1729.9031287714865,98434.23248059949,789.0,21087.0,-2600.5450793793375,53591.77342282117,1073.0,200001
46520,547882.0,129658.0,388989.0,84907.0,885.0,216230.0,120047.0,101751.0,234526.0,56631.0,20598.0,709.0,33637.0,259048.0,461215496.5,265382228.5,214846395.0,511751330.0,802655004.0,176963445.5,370555.0,10313517.0,290854.0,8014431.0,255625.0,6890271.0,314852.0,8428184.0,298063.0,7209.0,17207.0,379813.0,9258.0,31507.0,104717.0,3211.625366714028,674750.1619386735,4746.0,149978.0,8082.733211568818,398027.80553282925,6871.0,63894.0,-5588.16973890654,435714.63961768174,2855.0,85011.0,-6965.800832998589,253307.92398225173,3804.0,44966.0,2329.1815102687333,285561.69437500974,2072.0,68490.0,4897.6851813022095,175997.86541149425,3196.0,59751.0,882.443856445299,389188.46756366384,2674.0,81488.0,3185.0480302666165,222029.940121335,3675.0,200001
46540,175101.0,8272.0,125972.0,5170.0,15.0,83334.0,25981.0,44365.0,64950.0,3504.0,1227.0,15.0,2602.0,104584.0,173066085.0,53779974.5,93695007.0,133151052.5,249361021.5,10699160.5,120098.0,2440556.0,115206.0,2355722.0,108579.0,2231114.0,113014.0,2306482.0,118185.0,2979.0,1538.0,123183.0,3085.0,1580.0,53933.0,-6439.782664368206,338224.88914750156,3706.0,76714.0,-7635.328859851244,189686.84000074456,5301.0,14485.0,-3048.3018753012607,97231.30680920914,947.0,21632.0,-2803.7189324583824,63758.361776705395,1433.0,29027.0,-3352.360674276736,179646.23275669443,2075.0,41866.0,-3792.454252001022,100472.41754271244,3004.0,24906.0,-3087.421990091463,158578.6563908069,1631.0,34848.0,-3842.8746078502145,89214.4224580315,2297.0,200001
46660,75350.568,3484.3944,53016.6968,2473.6968,1231.38,33210.6616,8759.147200000001,20756.4032,21213.4056,1442.9624,213.584,609.7128,953.9136,40313.2624,70723230.63360001,18832967.4156,44065463.6124,45490734.4368,106065344.57360001,4460499.0636,51323.383200000004,1027135.6776,48898.7128,982680.4856,47585.3992,964174.5256,49636.508,1004524.9864,49665.135200000004,766.4224,95.81439999999999,52095.304000000004,771.9208000000001,168.8144,21133.8024,-3985.090133366065,130209.7447468375,1179.8928,29241.202400000002,-4848.057627780161,69241.85401422012,1632.6304,5146.2552,-1096.9299945516918,34341.00728829219,292.6288,7142.2888,-1448.700715133062,20290.24341836341,413.3056,13407.590400000001,-2293.024623867013,81620.35027882812,760.6424000000001,19208.020800000002,-3126.334736363275,44022.90836470491,1078.4056,7726.212,-1692.065509499049,48589.3944680094,419.2504,10033.1816,-1721.7228914168873,25218.94564951529,554.2248000000001,200001
46700,246925.0,54574.0,173964.0,34841.0,9136.0,108109.0,39671.0,44738.0,103042.0,21890.0,8727.0,6694.0,11590.0,117163.0,231737171.5,85112300.5,96301080.0,220548392.0,355853512.5,77321354.0,164458.0,5273746.0,131378.0,4120601.0,123869.0,3763998.0,154709.0,4819646.0,135936.0,4558.0,3274.0,169863.0,5405.0,4399.0,54659.0,8707.236550669008,360000.6516848411,2643.0,81106.0,13358.96010592117,224654.15561774126,3931.0,17652.0,956.0615476613449,123055.144661142,826.0,26379.0,2149.477681669622,83009.30887381487,1221.0,21242.0,4101.646072918699,137621.18491429713,1038.0,33292.0,6123.131094470744,88567.55852109757,1630.0,33417.0,4605.590477750305,222379.4667705439,1605.0,47814.0,7235.829011450426,136086.59709664344,2301.0,200001
47020,55859.17249999999,3873.3644999999997,38341.650499999996,2298.1805,1633.245,26737.155,5718.9845,15279.271,17176.868499999997,1661.611,313.327,1332.636,1416.1015,30481.2015,58054970.24824999,11979117.434749998,33329759.723249998,36704327.959750004,79720591.036,4882722.1575,36918.8235,829386.9585,34686.9295,769513.2364999999,33658.795999999995,746169.318,35663.057,800435.5655,35499.953,813.0235,7.456499999999999,37754.951499999996,836.1279999999999,7.456499999999999,16418.55,-1727.6915180585158,103056.49480584677,892.9435,23582.604,-2742.3434019097112,57679.48515931075,1287.0344999999998,3145.8014999999996,-438.20306286975466,21334.13437047603,159.4425,4690.8425,-329.0496838346689,14022.404340066369,245.05349999999999,9056.271,-1071.995361472153,55850.14992661246,509.586,13591.8085,-1860.316063780082,31796.56360431727,767.433,7362.2789999999995,-655.6961565863621,47206.344879234275,383.35749999999996,9990.7955,-882.0273381296306,25882.921554993598,519.6015,200001
47220,83367.0,6591.0,55314.0,4253.0,1840.0,39771.0,7875.0,26555.0,21091.0,2525.0,791.0,1034.0,1924.0,44330.0,84635717.5,16020073.0,57086020.5,43569770.0,113055054.5,8263528.0,53076.0,1207387.0,49044.0,1104553.0,46532.0,1040846.0,50098.0,1125943.0,49843.0,799.0,891.0,53900.0,824.0,971.0,25883.0,1050.5524846171063,164741.06163210986,1377.0,37919.0,2750.2942521089867,98239.60869627663,2003.0,3830.0,-547.9224112396695,25871.447918444752,215.0,6216.0,43.80001880866306,19000.92314083463,346.0,17458.0,871.4873954458752,110038.21073019483,920.0,25998.0,1743.225583157935,65532.82348494196,1363.0,8425.0,179.0650891712292,54702.85090191515,457.0,11921.0,1007.0686689510504,32706.78521133475,640.0,200001
47260,990243.9831,55183.736899999996,726051.1724,37425.1408,1092.9891,441639.421,172764.7716,213662.8836,400741.309,21356.6302,12357.0247,738.4335,10863.4755,580690.5377,961026798.9452,380253284.5268,460882698.20655,880397385.26545,1525353829.4365,80869940.37185,699710.0015,17016252.3946,663742.6431999999,16153099.8423,629760.1762,15004918.3371,664033.6655,15802256.9537,677932.2353,14189.5921,12982.0079,714552.5936,14842.5921,13545.007899999999,282271.1104,-25104.47767038237,1777775.8976154276,12667.6549,400178.7524,-36725.345139110286,990912.3058249478,18021.5911,102057.07979999999,-13525.973415251545,692900.8703331831,4607.3203,141362.2843,-18627.461237202875,414762.1091114862,6423.563,138153.96659999999,-9648.579899004857,857454.8713747087,6203.6139,204652.83669999999,-14322.00632466664,490817.20899275906,9234.6208,144117.1438,-15455.897771377502,920321.0262407174,6464.041,195525.9157,-22403.338814443632,500095.0968321882,8786.970299999999,200001
47300,219030.0,67301.0,130178.0,34531.0,27909.0,89671.0,17049.0,54107.0,52613.0,26700.0,1800.0,22381.0,23108.0,78220.0,193501583.0,35909320.5,119946372.5,109464531.0,266420739.5,76734048.5,123422.0,2685531.0,90948.0,1850994.0,86227.0,1753885.0,116379.0,2531283.0,93857.0,2909.0,626.0,127019.0,3597.0,897.0,35540.0,-1465.7600891714028,225570.0178367803,2088.0,58548.0,-2109.9132495544845,147710.0001296148,3501.0,6776.0,-730.939465563727,46337.76249817251,401.0,11962.0,-167.55503280454272,36689.38948652278,719.0,17522.0,-812.6309044949222,108942.27006034125,1042.0,30800.0,-1895.4823531264933,73544.26716396866,1903.0,18018.0,-653.1291846764809,116627.7477764391,1046.0,27748.0,-214.4308964279922,74165.7329656462,1598.0,200001
47380,138529.4377,11527.257,96482.4719,7095.5588,5346.1644,59741.0167,17102.8456,32810.1958,44033.6665,4761.8649000000005,639.7574999999999,4061.6098,3980.6246,71442.2399,130653382.3448,36753928.062649995,72227076.14295,95180234.26449999,197445965.2742,15037347.8765,92994.7197,1882083.0929,86048.2336,1759628.7688,83487.2145,1710065.8699,89759.1856,1824668.1894999999,87856.244,1808.0104000000001,534.8706999999999,94882.24119999999,1887.5214999999998,601.8707,37010.0182,-4895.426660676463,230817.63410726024,2334.1401,51582.163199999995,-6153.252806378963,125494.91664452208,3226.6873,9950.2271,-1454.236000012895,67590.9970341718,521.9164000000001,14505.639299999999,-1568.6735464632702,43039.530898452605,763.2846999999999,19776.899299999997,-2517.8217779395604,121413.8869055743,1282.9316,28638.8764,-3472.394386051361,66918.7372735324,1825.0661,17233.1189,-2377.604882736903,109403.74720168614,1051.2085,22943.2868,-2680.858420327609,58576.1793709897,1401.6212,200001
47460,34848.1164,3227.6595,23836.9524,1856.5671,917.4363,12447.339899999999,6286.101900000001,5508.4746000000005,13224.967200000001,970.9494000000001,519.7038,636.3720000000001,648.4245,17242.7886,25168561.7742,12561042.46185,11213764.837650001,26515839.3984,44215598.0538,3406311.53805,22535.2824,351527.0718,20761.1544,322891.296,18592.1865,295882.12559999997,19899.1596,318180.2148,21561.9225,800.7681,349.04040000000003,23375.5827,840.3003,511.9902,6407.591100000001,-699.7282326484996,40355.63802690909,476.3148,10153.508100000001,-755.0663573104746,25554.105337674,759.3075000000001,2945.631,-849.6129296656209,19629.420393174394,188.9832,4506.1887,-1081.715154426845,12872.916568352826,298.4199,2842.9437000000003,-105.83517024917778,17766.79303624677,206.3388,4587.6636,-51.79247086085942,11310.731763207834,347.59409999999997,3564.6474,-593.8930623993216,22588.844990662266,269.976,5565.8445,-703.2738864496157,14243.373574466134,411.71340000000004,200001
47580,91283.4192,3959.3174,64469.2618,2279.5874000000003,857.4957,42863.5303,12606.137200000001,25439.589400000004,30030.078100000002,1436.2496,484.9451000000001,558.4423,1083.3274000000001,53548.4728,92773267.57685,26794140.9835,55465318.11395001,64102090.4464,132950748.21830001,5504463.4109000005,62431.8409,1421205.3179,60183.610400000005,1369549.4197,58715.5617,1338643.0563,60933.40320000001,1389851.6565,61086.7089,903.0985000000001,59.6054,63361.2404,929.3995,59.6054,29588.9442,-1075.9783245686185,187308.91518953012,1639.7205000000001,40056.2873,-975.3245602076261,101080.40454759837,2245.5224000000003,7481.3787,-992.9708662338521,50862.56227598578,407.7404,10427.981,-1157.4515545476456,30989.947211566636,568.1278000000001,17567.4294,-437.4842676006846,109918.0918596762,964.7856,24716.4553,-433.3753355496218,60620.746981823344,1383.4517,12021.5148,-638.4940569679342,77390.82332985356,674.9349,15339.832,-541.9492246580039,40459.657565775204,862.0707000000001,200001
47900,3238503.6481,695633.7109000001,2463229.1856,492874.76410000003,19045.1187,1124828.4979,1047947.9272,571290.2325,1601486.1926,244874.4281,189154.6311,11878.9881,156669.1174,1738747.3659,2456878184.5287,2305910995.01495,1258005079.01945,3504784100.5242,5203504344.77215,1043525177.3406,2341197.0991,76971334.1642,1872308.4598,61852770.7831,1596974.5375,50600224.3626,1977512.9834,62370016.287,1941132.6486,68824.1888,207993.5463,2423193.4527000003,81996.3536,269976.1754,615028.3761999999,108578.60165628386,4032134.888586587,29654.2246,833964.7879,148789.57752996593,2291999.3255051253,40229.3878,582846.5148,95925.75808948235,4136349.854256062,28194.936700000002,752183.9771,114667.44446553072,2432394.9768425804,36447.6166,299950.2785,48821.03522501726,1929776.211350676,14609.8996,420128.1776,69721.18452363672,1107341.7956251963,20465.5405,315078.0977,59757.56643126661,2102358.6772359097,15044.325,413836.6103,79068.39300632925,1184657.5298799276,19763.8473,200001
47940,98253.2378,3493.8188,75337.8686,2559.0486,466.4442,43585.7418,15391.6078,23290.9084,35686.4412,1169.7458,651.3132,345.0018,968.939,57156.2906,90901063.0617,32731278.8719,48604077.1595,75028264.7741,146611194.0076,4601675.5369,71004.5154,1209222.8446,68577.688,1166907.5973999999,65674.3144,1128618.6030000001,67975.4642,1169508.5484,71235.4502,2657.7622,461.9628,73791.174,2786.6585999999998,461.9628,26587.6428,-2977.3228710140475,167041.42792389076,1287.3422,39481.6844,-4125.040172465432,97657.82470538262,1896.311,8435.5068,-2571.6853822500398,55722.19287412368,354.39300000000003,12411.0992,-3126.230714409687,34816.19412891098,533.694,13974.932,-1350.7786859418593,86860.03848929986,706.0364,21844.2198,-1932.6696563199882,52757.86519328378,1075.1192,12612.7108,-1626.5441850721886,80181.38943459096,581.3058,17637.4646,-2192.37051614544,44899.95951209875,821.1918000000001,200001
48060,66583.048,2255.1542999999997,45063.6067,1371.3014,40.285,30859.1157,7565.523,17797.913,20626.7257,928.9721,249.767,40.285,579.2982999999999,37245.8996,67868935.12875,15974123.228699999,38717994.07,45125064.28745,94550298.12655,2797747.7279499997,42719.8254,833764.1424,41470.1847,815597.2187999999,38817.8203,777905.7670999999,40023.1475,795665.8121999999,42969.5924,1499.4077,257.824,44294.9689,1575.1435,257.824,19113.6211,-2723.46214962943,119479.7959060886,1786.2368999999999,29193.733799999998,-4086.038661015895,70953.65432337376,2740.1857,4031.7228,-1007.6753316833447,26954.51323771364,342.4225,6567.2607,-1291.2691026681707,18971.26638446769,578.4925999999999,10822.9681,-1321.4674876185325,67003.23418781943,1057.0783999999999,17290.322,-2002.9844167413705,41237.14729980831,1686.3301,8290.653,-1401.9946620109008,52476.561718269564,729.1585,11903.4118,-2083.05424427452,29716.5070235655,1053.8555999999999,200001
48140,80000.0,3082.0,64725.0,1820.0,57.0,42190.0,12380.0,23664.0,30906.0,1383.0,259.0,0.0,1107.0,52928.0,91783504.5,26336569.0,52151612.0,65968461.5,132976488.0,3909426.0,60438.0,1123625.0,58743.0,1097555.0,56165.0,1066621.0,57726.0,1089211.0,61995.0,3252.0,428.0,63789.0,3351.0,428.0,26732.0,-1225.7537549044375,169384.92717889577,1666.0,37197.0,-1275.1882270886003,94449.25281127958,2315.0,7532.0,-569.2319418684694,51444.71028440296,385.0,10847.0,-579.5584041092811,32597.92946661828,560.0,14889.0,-440.18306815188697,93361.95070737929,979.0,20898.0,-727.4724849321519,51469.412424867995,1369.0,11843.0,-785.5706867525507,76022.97647151613,687.0,16299.0,-547.715742156449,42979.84038641121,946.0,200001
48260,79720.2648,855.3066,51473.8805,483.009,27.5422,37177.3873,8009.1717,22839.71,22346.849000000002,284.4101,195.5215,11.1294,169.4808,44706.6274,76230066.27455,17091149.605499998,47042052.58945,46279163.2906,102288469.46195,957773.1861,49242.908800000005,1153871.5067,48793.95280000001,1141767.7558,46741.864400000006,1107554.5031,47176.54640000001,1119510.024,49875.2764,1081.3236000000002,296.68690000000004,50347.67140000001,1104.7626,296.68690000000004,23703.980900000002,-3813.0145471530723,147934.72034567303,1323.0011,36345.76760000001,-5760.269143610427,87857.2358649045,2038.2141000000001,4824.9848,-1244.5935306443444,32167.699791653613,246.95090000000002,6956.9418000000005,-1536.9572000695603,19806.110210261875,368.8192,14672.593900000002,-2062.3818365580855,90918.00815613728,822.0106000000001,23097.093,-3273.902360004249,54832.470516936344,1309.2225,9031.386999999999,-1750.6327105949856,57016.71218953584,500.9905,13248.674600000002,-2486.3667836061754,33024.765347968234,728.9916000000001,200001
48300,60613.647600000004,8751.4812,40362.9864,5206.044800000001,3916.638,25517.228000000003,8751.4812,13492.371200000001,20776.338000000003,3826.1432000000004,381.0004,2924.0772,3234.1804,30061.5656,52915767.96000001,17570191.9668,28756033.4336,41729926.493200004,79631083.9962,10916522.3134,37460.8124,705347.0204,32559.6832,615088.5444,30041.968,578762.6636,34448.546,662967.7868000001,34526.36,1966.6768000000002,252.4632,39617.7012,2156.8888,306.0684,11753.3724,-698.4299994474217,74585.88973866412,806.96,20331.9336,-1192.448790273242,51359.81315997454,1392.5824,3937.9647999999997,-1115.0469977682656,26265.927143241057,239.7824,6942.161600000001,-1786.6823876499288,19544.71779849562,434.02920000000006,5774.9516,-194.846859467305,36203.1864509925,398.8688,10224.183200000001,-435.1561000544716,25034.843989430512,707.2428,5978.4208,-503.58313998011744,38382.703287671546,408.0912,10107.7504,-757.2926902187728,26324.969170544093,685.3396,200001
48540,92612.8212,987.1934000000001,59844.5295,564.5335,30.0048,43069.4657,9499.1753,26580.973,25987.668,320.4779,241.133,14.4176,194.8882,52007.0301,88178698.25045,20388319.800750002,54546328.04605,54020690.00515,119005634.76205,1115397.3529,57260.8682,1342746.5078,56737.595199999996,1329227.5367,54238.4626,1285881.0334,54741.3581,1299188.392,57951.8551,1214.2599,384.0856,58501.2361,1240.3679,384.0856,27456.6911,-4422.503769837363,171333.53014330065,1501.6759000000002,42238.3994,-6814.639435285589,101971.26334402096,2319.2664,5772.3692,-1445.2779625388553,38544.78455263363,293.4736,8274.2402,-1815.5349450151527,23592.346757678995,436.32280000000003,17061.2321,-2439.4516651040767,105678.30014550274,934.7579,26906.7425,-3900.799420184986,63791.09289803482,1490.3395,10395.459,-1983.0521047332863,65655.22999779799,566.918,15331.656899999998,-2913.8400151006,38180.17044598624,828.9269,200001
48620,357879.93330000003,27815.2773,269939.6626,16537.8375,6741.2873,159116.7303,68015.362,82822.6142,144309.4781,10855.5848,2759.2158,5161.9604,8765.124,213517.2917,345398845.4625,147251095.00335002,180385785.46655,312264154.9993,559094217.6952,35536710.8037,259154.6507,4915834.433,243181.182,4608239.7077,236400.9895,4437546.6269000005,251654.6568,4727610.4752,249470.6425,6289.4605,1371.4978,265682.1253,6527.4746,1473.4978,100704.7306,-2107.637221303486,642483.1996439762,4490.7595,139231.0552,-3068.166894033207,356440.4639616001,6227.5936,39820.5166,-5969.084112993518,269245.7630905145,1619.0817,56698.8335,-7838.323722809461,165398.95169903047,2322.1576,51724.9805,937.9611680682558,326601.3385212112,2312.1918,73431.6945,458.8179600323083,183048.04600900772,3300.1742,48979.750100000005,-3045.5983893717425,315881.8611227643,2178.5677,65799.3607,-3526.9848540655184,173392.4179525923,2927.4194,200001
48660,87972.2973,6636.1874,63087.5499,4184.9585,1889.1813,39323.0486,12507.1629,21890.6911,29939.5204,2752.9143,718.0179,1476.7503,2037.5138,48359.2793,84691279.6742,27648230.60005,46749451.1788,65590059.09545,130441321.36955,8688518.4544,60747.4386,1100252.6354999999,56715.6024,1032429.1662,55411.8882,1009106.3825000001,59188.0054,1073181.3055,57785.3902,1069.7878,167.356,61880.222200000004,1132.7836,167.356,23347.7748,-4302.71357866411,144608.85409304098,1250.9921,34155.9732,-5446.1719794514265,81666.6564126315,1832.7483,7272.0799,-2279.6571420213554,48052.83495748808,368.5186,10405.5366,-2804.1215660437683,29040.74593540967,529.0971,12493.3105,-1823.924799866147,76400.14940887294,687.8673,19671.6691,-2352.5446767702624,45826.835439330396,1079.2801,10854.4643,-2478.7887787979566,68208.7046841681,563.1248,14484.3041,-3093.627302681166,35839.820973301044,753.4682,200001
48700,72893.0,1184.0,53767.0,960.0,0.0,36424.0,9426.0,23588.0,22262.0,485.0,436.0,0.0,293.0,44929.0,76665565.0,18952095.0,49880530.0,45737130.0,107558209.0,2048328.0,51710.0,1006785.0,50921.0,994703.0,48257.0,956378.0,49046.0,968460.0,52069.0,1148.0,505.0,52858.0,1148.0,505.0,25826.0,-3719.108934666883,160639.1294331631,2166.0,35289.0,-4197.789726983023,85888.04425981668,2931.0,5389.0,-1117.702056490828,36066.72285149306,382.0,7958.0,-1476.2673345657024,22822.518367826186,556.0,16940.0,-2334.2192239758415,104101.14886706327,1433.0,23674.0,-2702.500407618598,56075.95141956137,1969.0,8886.0,-1384.889710691039,56537.98056609988,733.0,11615.0,-1495.2893193644243,29812.092840255216,962.0,200001
48900,130569.19159999999,4857.2182,90712.9604,3128.5512,1178.4876,55473.806599999996,20836.4092,29989.416400000002,46320.7994,1908.4177999999997,558.6672,732.1321999999999,1418.6255999999998,73843.1308,118507118.991,44681076.9993,63843964.3253,99344231.66499999,184860291.16079998,6449054.912699999,86273.2534,1959297.5233999998,83265.579,1889685.5092,79849.7224,1804753.3492,82750.75339999999,1872584.9523999998,85596.9056,2331.3266,611.179,88654.71639999999,2381.4629999999997,611.179,32731.9104,-3326.5075821469272,205306.02869551184,1687.1362,49072.467,-4981.216120897924,120737.61309948139,2570.652,11233.374399999999,-1708.912087107406,75657.89219629596,556.9259999999999,17050.067,-2615.2034750194566,49216.16710813692,862.794,17656.1338,-1603.4380214618918,109235.11458843044,910.221,26803.853,-2313.8902437767138,63896.74053253385,1401.7354,15075.7766,-1723.0695606850377,96070.91410708157,776.9152,22268.614,-2667.325877121215,56840.8725669475,1168.9166,200001
49020,66517.9211,2789.8045,50631.115399999995,1965.6079,992.097,34695.6002,9337.9803,23547.120499999997,20486.46,1241.399,326.9985,643.9357,1038.3888,42465.183,73224156.8151,19436792.00585,50018282.643199995,42642666.17775,102895915.78154999,3896788.0809500003,48241.6952,1315143.9183999998,46368.4214,1268514.3462,45024.133799999996,1242225.9438,46859.7101,1288125.2489999998,47740.5823,1372.1609,226.7305,49675.0751,1433.3799,229.9605,22999.3946,-679.3916219327104,145290.69901797405,1252.0845,31045.1361,-1624.6491165586058,77128.77843001939,1699.8693,5222.7873,-811.4903139970127,35420.883120495986,271.7709,7764.1124,-1036.4422659846596,22874.322314495083,402.7589,15799.5386,-279.3463462555693,98944.51147486237,859.8805,21457.239999999998,-1061.127208012802,52075.063732770715,1174.3804,7199.856,-400.04527567714166,46346.18754311153,392.20399999999995,9587.8961,-563.5219085458033,25053.714697248586,525.4889000000001,200001
