cbsa,workers_0,commuters_0,agg_min_0,commute_0,commute_nontransit_0,commute_transit_0,sh_transit_0,sh_alone_0,sh_carpool_0,sh_home_0,pop_sf1_0,pop_sf1_1,commute_1f,commute_nontransit_1f,commute_transit_1f,commute_alone_1f,sh_transit_1f,sh_alone_1f,sh_carpool_1f,sh_home_1f,fb_share_1f,mex_share_1f,ssi_rate_1f,pa_rate_1f,pop_acs5_1,cbsa_title_2010,commute_1p,commute_nontransit_1p,commute_alone_1p,sh_transit_1p,sh_alone_1p,sh_carpool_1p,sh_home_1p,pop_acs1_1,fb_share_1p,cbsa_title,dlnpop_sf1
44220,65887.0,64546.0,1392710.0,21.577014842128094,21.512248989693305,27.45028409090909,1.0684960614385235,82.59595974926769,11.334557651737065,2.0353028670299147,144742.0,138333.0,22.08494616088395,,,,0.7028699089190582,83.23938821103282,10.5516411754597,2.3268602852723834,2.2411374188229507,1.0522281201637282,5.365818155352172,4.4396732109390635,138278.0,"Springfield, OH Metro Area",21.697759512608375,,,,,,,138193.0,2.7533956133812856,"Springfield, OH",-0.045289025301721964
44300,63097.0,60572.0,1186610.0,19.59007462193753,19.563735866590946,20.210953346855984,3.9066833605401206,66.74802288539867,11.55997907982947,4.001775044772335,135758.0,153990.0,19.816873535788602,,,,4.487429622609956,67.81593176877195,10.845086125202073,4.226824237694409,6.9329725932959585,0.07414248364312752,2.9455471818278314,1.6859498283975516,153758.0,"State College, PA Metro Area",19.087989396411093,18.91321004161471,19.44574816278639,2.9206552984845526,67.78906533448689,12.292428344171249,4.194691747369596,154127.0,7.16551934443673,"State College, PA",0.12601377630265276
44420,51915.0,50311.0,1116980.0,22.201506628769057,22.172856232068856,34.285714285714285,0.22922084176057017,82.87392853703169,10.70788789367235,3.0896657998651644,108988.0,118502.0,22.440536268591345,,,,0.20543761914456515,84.56996909181765,7.864003997705021,2.813199829727379,2.707465555911567,0.6627430479434729,3.939635630929393,1.3789774158341028,118598.0,"Staunton-Waynesboro, VA Micro Area",21.39791990827942,,,,,,,117653.0,2.8677551783634927,"Staunton-Waynesboro, VA",0.08369205364440724
44700,213629.0,207491.0,6051620.0,29.165698753198935,28.64298083414047,64.02936378466558,1.4347303034700345,74.60082666679149,16.99956466584593,2.87320541686756,563598.0,685306.0,29.05913029525032,28.453157888308507,69.75936560021876,27.432099883750773,1.4041567955890202,76.29789472471693,14.530354283695731,4.285423570021617,23.136487753189062,11.56649724323034,7.6243259436788495,6.4063436189334935,687036.0,"Stockton, CA Metro Area",28.49020012378791,,,0.9278556095577339,76.63508647082514,14.223209293414298,5.2398622097274306,687744.0,22.55097827098455,"Stockton-Lodi, CA",0.19552422244091439
44940,44325.0,43602.0,935475.0,21.45486445575891,21.31919864899253,37.093333333333334,0.8460236886632826,80.43542019176537,14.524534686971235,1.6311336717428089,104646.0,107456.0,21.515492757402622,21.380327946881174,56.574074074074076,20.727568051977148,0.3771739889641685,83.13659751810202,11.601592512397849,1.7927405648296897,3.552419392425358,1.0654461730627616,6.310519226370499,2.0992705924212776,107279.0,"Sumter, SC Metro Area",22.65841340231584,,,,,,,107570.0,2.6457190666542716,"Sumter, SC",0.02649823594049039
45060,296424.0,287822.0,5926105.0,20.589478914051046,20.26439311899732,35.4120123037073,2.0838393652335845,80.0046554934823,10.154710819636737,2.9019242706393547,650154.0,662577.0,20.601238404994877,,,,2.2720543962422948,80.15395413976294,8.78782737709117,3.2437485238299586,5.638744666982249,0.08454184821486636,5.241606514323898,2.7571658339873037,661211.0,"Syracuse, NY Metro Area",20.764172201756182,,,1.4562502313778678,80.93345404246583,8.876832933400195,3.070005687688678,662757.0,5.480440040618205,"Syracuse, NY",0.018927519616939392
45220,153682.0,149844.0,3557880.0,23.74389364939537,23.544835990657052,37.48948106591865,1.3918350880389376,78.6019182467693,14.701136112231751,2.4973646881222265,320304.0,367413.0,21.65753382908692,,,,1.2507240723008357,80.97847288718658,10.99112198697261,3.0275088366374674,6.101394899305537,0.7064087179849162,3.689325850598478,1.608366035135097,368342.0,"Tallahassee, FL Metro Area",21.833969603585015,21.615858908300993,21.146920781656867,0.7613065166563673,80.49271502927367,11.2762555186759,3.0439519134595168,368117.0,5.359709005560732,"Tallahassee, FL",0.13721601110357184
45300,1063957.0,1030612.0,26363330.0,25.580266870558464,25.352525224678832,41.062918340026776,1.4041920867102713,79.72662429026737,12.371458620978103,3.1340552296756354,2395997.0,2783243.0,25.634326122131,,,,1.3573561606728983,80.30639725927017,9.47325260771946,5.200536487488957,12.393273138440856,1.359109804732885,4.295917184560377,2.430786514850249,2793814.0,"Tampa-St. Petersburg-Clearwater, FL Metro Area",25.499187135536314,,,1.568489564102392,80.2525225400619,9.544281235524346,5.022926079338332,2789116.0,12.688751561426631,"Tampa-St. Petersburg-Clearwater, FL",0.14981736641254884
45460,75066.0,73335.0,1551645.0,21.15831458375946,21.149903566005992,23.855263157894736,0.3037327152106147,82.25827938081156,11.171502411211467,2.3059707457437457,170943.0,172425.0,22.054810747533306,,,,0.447354064375341,84.04391707583197,8.881614839061648,2.133115111838516,2.236008263887277,0.35864342254926995,4.930432346624334,2.0341146076508854,172316.0,"Terre Haute, IN Metro Area",22.54562600150314,,,,,,,173087.0,1.7187888171844217,"Terre Haute, IN",0.008632191715932436
45500,57865.0,56744.0,1174555.0,20.69919286620612,20.708871494955563,16.972789115646258,0.2540395748725482,83.12969843601486,12.190443273135747,1.9372677784498402,143377.0,149198.0,18.82520550708558,,,,0.46010752333520233,82.52910716052641,12.267884824697385,1.898149675121211,2.5977164260254937,1.4324358793639287,6.253354804079442,1.4761137949543746,148977.0,"Texarkana, TX-Texarkana, AR Metro Area",18.23684541002135,,,,,,,136252.0,1.2146610691953146,"Texarkana, TX-AR",0.039796758068531446
