spec,allocation,key,share_published,share_matched,share_pooled,rel_matched,rel_matched_se,rel_pooled,rel_pooled_se,rel_match_effect,rel_match_effect_se,seed_sd_matched,seed_sd_match_effect,seeds
main,personal,workers_comp,0.19316283508378343,0.1829297879458535,0.16851482128606182,-0.05297627327478083,0.14002553288304778,-0.12760225737539344,0.11347791709617776,0.08554123933895164,0.1016797395980523,0.09995928025736216,0.13482271499660856,5
main,personal,wages,0.08323440807808574,0.08157074249731983,0.08337976185326919,-0.01998771444623193,0.008588255715075963,0.0017463183620778366,0.008250858703110979,-0.021696144432900355,0.005769678722989832,0.009291460680182523,0.012426240709175789,5
main,personal,refundable_credits,0.23017283399756386,0.23254836921125094,0.23134122704207627,0.01032065849140218,0.012207714329458946,0.005076155270890004,0.01134039462473766,0.005218015762296968,0.006768915279431836,0.0033513146621781727,0.009703868739274082,5
main,personal,all_cash,0.04610462760521193,0.04382488611987791,0.04652395538064076,-0.04944712936096485,0.014858950144905729,0.009095134202568023,0.016370492338555323,-0.058014612873736326,0.009454477950759413,0.008440938511036325,0.012808858368848128,5
main,personal,snap,0.14814983969377093,0.15250154965605775,0.1565546923728054,0.029373706858420556,0.029691458816622142,0.05673210782007909,0.029389617479389608,-0.025889627805571247,0.015251342983804702,0.019026992463136636,0.02228423275976001,5
main,personal,energy,0.10707730444856593,0.10579905988826618,0.10771155478959504,-0.011937586278273793,0.07274372326387947,0.005923293869745994,0.06900365647501715,-0.017755707872425974,0.05211575119389275,0.04508067299730312,0.054293742646049574,5
main,personal,wic,0.22875920171485437,0.2377467661474611,0.23843673818215186,0.039288318744046036,0.0306777429981702,0.04230446860607784,0.029048126081219382,-0.0028937320647444142,0.01829879586781248,0.03745187198298374,0.04106051742474254,5
main,personal,housing_support,0.1264099071207032,0.11188847066166582,0.12271227207739129,-0.11487577825028794,0.047451886098982515,-0.02925114911904192,0.05506619923625973,-0.08820471850524603,0.03325425022692227,0.03620799866673194,0.07738945407302393,5
main,personal,resources,0.08104060733729859,0.07883916990695254,0.08133592828188849,-0.02716462157278099,0.006109661947672217,0.0036441107031779385,0.005737563659366112,-0.03069686948531347,0.004428084393395211,0.005094709189846195,0.0026320065268348393,5
main,personal,medicaid_covered,0.19647486897309094,0.20196147783012033,0.1908331876553832,0.027925245023478595,0.009057732282883544,-0.028714518794158872,0.00900317436881967,0.05831422883756043,0.0044581815132567005,0.0082526267859273,0.009308198016834373,5
main,shared,wage,0.08782377602322235,0.0866830309910911,0.0882945621143755,-0.01298902283397163,0.007872828357390057,0.005360576742096335,0.007072119594169807,-0.01825175961795744,0.0053358163698971695,0.0072381673391275865,0.006607223001693456,5
main,shared,wage_oasdi,0.09497098222247713,0.0937782471167261,0.09495356287013712,-0.012558942508954507,0.004794162239156646,-0.00018341762854678922,0.004499638513829398,-0.012377795186247376,0.0028072022801988172,0.004186210969577746,0.005158363098126905,5
main,shared,self_payroll,0.106786482208763,0.09094164634062933,0.09802595900260183,-0.14837866685370993,0.03112917791538842,-0.08203775445130512,0.03202875876646102,-0.07226976133724405,0.01976166919142414,0.013138800288652702,0.045716440342016246,5
main,shared,positive_fica_worker,0.12104868583474679,0.12075880613857211,0.12080886334993472,-0.0023947364168035445,0.001524058424880782,-0.001981206843826966,0.0015194707732674255,-0.0004143504869971171,0.0009140176920433293,0.0007482299537817453,0.0018226942438679243,5
main,shared,capital,0.037169700053379336,0.03194248460680503,0.03749903279400836,-0.14063109035228993,0.03026983669549726,0.0088602474638233,0.04750288998878357,-0.14817844016742643,0.0320683609062402,0.012668855262120493,0.0310577255606976,5
main,shared,interest_dividend,0.03692674158156216,0.031531987865227436,0.03589866944085866,-0.14609341320893499,0.030414329043543444,-0.02784085723980645,0.03725122709757985,-0.12163909258044026,0.016501612662769696,0.023274650189656756,0.03325341763341711,5
main,shared,federal_liability,0.05739941937912565,0.054510603838454484,0.05834126580780129,-0.05032830596404492,0.021404094488747662,0.016408640346250003,0.019600629990669794,-0.06565956216936542,0.015765915046811026,0.01728015050878643,0.006095610153090939,5
main,shared,federal_high_agi,0.03275263245569169,0.03344872015408164,0.03649266006437361,0.021252877897116385,0.15683171397325707,0.11419013765508734,0.15484123750367565,-0.08341238772187098,0.0880867960681912,0.10712569858780746,0.0544971223498886,5
main,shared,state_liability,0.05368359574723256,0.05214075636946097,0.05398203678433241,-0.028739493998054755,0.013463434659821163,0.0055592594524600525,0.012246465194482518,-0.03410913193638232,0.010395024977323607,0.013509796090196218,0.008761877364724448,5
main,shared,consumption,0.08104060733729859,0.07883916990695254,0.08133592828188849,-0.02716462157278099,0.006109661947672217,0.0036441107031779385,0.0057375636593661105,-0.03069686948531347,0.004428084393395211,0.005094709189846195,0.0026320065268348393,5
main,shared,medicare,0.05414155070643574,0.05377119644748207,0.054871104740397136,-0.006840481185361513,0.007971853026167954,0.013474937907064222,0.007534780674183012,-0.020045309787708576,0.004775822924547564,0.00541734740441556,0.002320202009605688,5
main,shared,medicare_income,0.027004703308822122,0.025897776739552385,0.02855724606990217,-0.040990139999357744,0.036066826196279156,0.057491568906548496,0.04322735597578999,-0.093127653970553,0.022509156561765612,0.038811077417228085,0.055465486962602145,5
main,shared,social_security,0.04375254416175898,0.0416912641404207,0.044594381061290544,-0.047112232233112006,0.01432442432546499,0.019240867374916037,0.01584439385435571,-0.06510050934174416,0.008112371580240176,0.003258350944486811,0.006468984210390126,5
main,shared,ssi,0.08234046985606125,0.08156304278674739,0.0813834532450282,-0.00944161565598145,0.041697154122204136,-0.011622676099687146,0.04112265185481004,0.0022067082995174125,0.03332144606624179,0.03716443606731447,0.05361063204548428,5
main,shared,cash_assistance,0.17661579482061548,0.16931855873993232,0.15640318642496137,-0.04131700728179377,0.06253821467032597,-0.11444394549300407,0.062021410040138746,0.08257742447700989,0.04306812923141166,0.050182693584018875,0.07090830399272141,5
main,shared,unemployment,0.1159586061315304,0.11096908752224759,0.12493945383632314,-0.04302844588889998,0.05742013815098793,0.07744873799712515,0.07753994914982205,-0.11181709127988848,0.038660899048005605,0.04164988986383195,0.0711330540994803,5
main,shared,veterans,0.0649808550687399,0.06461502994627921,0.06570435322139735,-0.005629736975201527,0.05684022233136822,0.011134020195519012,0.05951772448880889,-0.01657916441925178,0.040662615093644355,0.0372230897656716,0.02893292197934389,5
main,shared,workers_comp,0.21897760090582383,0.2014377796590403,0.18671561491875022,-0.08009870038866174,0.10425152566850202,-0.14733007327515923,0.09200361546671772,0.07884806392168375,0.07312825437722495,0.053580776709472526,0.08147444560095482,5
main,shared,wages,0.08782377602322235,0.0866830309910911,0.0882945621143755,-0.01298902283397163,0.007872828357390057,0.005360576742096335,0.007072119594169807,-0.01825175961795744,0.0053358163698971695,0.0072381673391275865,0.006607223001693456,5
main,shared,refundable_credits,0.2445746723418169,0.24628272334539908,0.244922486763466,0.006983760776320347,0.010815220674726362,0.0014221195445904833,0.010210119137754131,0.0055537431450576324,0.006333720803470007,0.0037495813714874047,0.00564194291702438,5
main,shared,all_cash,0.04912838709001712,0.04717964538501725,0.04993304539668423,-0.039666307412641544,0.013547647133975643,0.016378683574381325,0.014854350018625364,-0.055141840234119055,0.008498270911730839,0.00576698178587964,0.008749666441229697,5
main,shared,snap,0.14814983969377093,0.15250154965605775,0.1565546923728054,0.029373706858420556,0.029691458816622142,0.05673210782007909,0.029389617479389608,-0.025889627805571247,0.015251342983804702,0.019026992463136636,0.02228423275976001,5
main,shared,energy,0.10707730444856593,0.10579905988826618,0.10771155478959504,-0.011937586278273793,0.07274372326387947,0.005923293869745994,0.06900365647501715,-0.017755707872425974,0.05211575119389275,0.04508067299730312,0.054293742646049574,5
main,shared,wic,0.22875920171485437,0.2377467661474611,0.23843673818215186,0.039288318744046036,0.0306777429981702,0.04230446860607784,0.029048126081219382,-0.0028937320647444142,0.01829879586781248,0.03745187198298374,0.04106051742474254,5
main,shared,housing_support,0.1264099071207032,0.11188847066166582,0.12271227207739129,-0.11487577825028794,0.047451886098982515,-0.02925114911904192,0.05506619923625973,-0.08820471850524603,0.03325425022692227,0.03620799866673194,0.07738945407302393,5
main,shared,resources,0.08104060733729859,0.07883916990695254,0.08133592828188849,-0.02716462157278099,0.006109661947672217,0.0036441107031779385,0.005737563659366112,-0.03069686948531347,0.004428084393395211,0.005094709189846195,0.0026320065268348393,5
main,shared,medicaid_covered,0.19647486897309094,0.20196147783012033,0.1908331876553832,0.027925245023478595,0.009057732282883544,-0.028714518794158872,0.00900317436881967,0.05831422883756043,0.0044581815132567005,0.0082526267859273,0.009308198016834373,5
all_items,personal,wage,0.08323440807808574,0.08147169294223734,0.08364269269505964,-0.021177721768559032,0.009057167338882111,0.004905238427248326,0.008636267667597453,-0.025955641585299283,0.006707307910166483,0.012854981601593488,0.01515607987368864,3
all_items,personal,wage_oasdi,0.09033905545635841,0.08901002773073051,0.09022532687913122,-0.01471155215110631,0.005538281218083104,-0.0012589081948297665,0.005517920054082529,-0.013469600947290217,0.0037219720078305366,0.006607397319626199,0.00944420339291099,3
all_items,personal,self_payroll,0.1024359412576092,0.08499646466513532,0.09381689256405545,-0.17024763357830164,0.03451421834162389,-0.08414086489309724,0.0369148933625971,-0.09401748083798245,0.026546168530371974,0.014584381679435123,0.059708156987760254,3
all_items,personal,positive_fica_worker,0.11769125404979552,0.11723684931238176,0.11740675579288269,-0.0038609898507964147,0.0016974602197305903,-0.002417327092057886,0.0016658208915833212,-0.0014471610202794194,0.0011704049768180087,0.00015057442722864035,0.0016859321716956518,3
all_items,personal,capital,0.031129809579337604,0.024241506860978822,0.034082191890695085,-0.22127673800262782,0.05086881342970718,0.09484100131846374,0.0745501089683798,-0.28873392478031634,0.04211511930554333,0.03420499037027843,0.027573606586665647,3
all_items,personal,interest_dividend,0.03194166125174109,0.023627123909094286,0.034817431764822014,-0.26030384822873265,0.05119248078634211,0.09003196453735396,0.07726530746572736,-0.32139957741035674,0.03524987134968072,0.06208264147344886,0.05506359890124878,3
all_items,personal,federal_liability,0.05334829866810948,0.05069427717853398,0.055417624341309944,-0.04974894337468383,0.02707943384710909,0.03878897218586408,0.026298683818252566,-0.08523185933928679,0.019969947470501643,0.02812231989365368,0.011157623090428571,3
all_items,personal,federal_high_agi,0.030632655887145598,0.029055880677362922,0.032648452677033285,-0.05147366965475364,0.19576156020310861,0.06580548540466502,0.19411171887639422,-0.1100380479041071,0.12341045463737495,0.09716115504921835,0.029725102434874827,3
all_items,personal,state_liability,0.050044257862511904,0.048050806918078594,0.0507083482244912,-0.03983375974742154,0.016688148772379723,0.013270061148748846,0.015819647118909947,-0.052408358770579255,0.012960662178412666,0.026067035279503683,0.021327760983901583,3
all_items,personal,consumption,0.08104060733729859,0.07984408656797813,0.08279426934109187,-0.014764459554707288,0.006821052514961278,0.021639299869685935,0.006358238801672287,-0.03563269289761728,0.005238447666681263,0.008664666981021476,0.0032165982905735303,3
all_items,personal,medicare,0.05128038430571159,0.050949977470879204,0.05208571289170703,-0.006443142720277684,0.009741550659980907,0.015704417915326285,0.00962006126006584,-0.021805123857844944,0.0069736198798513085,0.002582190938741542,0.004670135214221421,3
all_items,personal,medicare_income,0.023649895524952,0.021966413853182005,0.024993545754139184,-0.07118347182522744,0.04687249500125038,0.05681421415877108,0.05258840684207683,-0.1211165446765734,0.03192122521316421,0.023765382570666342,0.054567236364638165,3
all_items,personal,social_security,0.041797014662154255,0.03913260014075399,0.04209604623153812,-0.06374652694544714,0.015893998568945918,0.007154376258709849,0.0182303135169069,-0.07039725475605196,0.010372791434575089,0.0034438619604953116,0.01660772951612863,3
all_items,personal,ssi,0.0822426056638995,0.08084972479693746,0.08320262120790245,-0.016936244367722564,0.04278777284023304,0.011672970916391412,0.044360066175133536,-0.028279114008748496,0.03563975174996426,0.025106419670844163,0.04347355313541556,3
all_items,personal,cash_assistance,0.16663978632565296,0.16524367690287203,0.14775724887737965,-0.00837800775891906,0.07176739243942672,-0.1133135001227884,0.07329936984025952,0.11834565246950413,0.07052825390242892,0.07738868207343166,0.15800287321194717,3
all_items,personal,unemployment,0.11327777276946416,0.10221887453241867,0.11287603615274505,-0.09762637423629317,0.0663189022919312,-0.0035464734775170204,0.08753093948884898,-0.09441474013053575,0.04320936278132682,0.03537150435523677,0.07543529684631038,3
all_items,personal,veterans,0.050576740098793566,0.04927138996956282,0.05182323169053444,-0.02580929744939975,0.07771139455888769,0.024645550292605956,0.08491489252538433,-0.04924126955667485,0.059736937662943544,0.052024734356835994,0.050359415217774844,3
all_items,personal,workers_comp,0.19316283508378343,0.17729207553607926,0.171463087120436,-0.08216259375578283,0.11365517629131222,-0.11233914616098517,0.11816886107020584,0.033995587700744956,0.07346547425763718,0.03029455665828678,0.04730654533455359,3
all_items,personal,wages,0.08323440807808574,0.08147169294223734,0.08364269269505964,-0.021177721768559032,0.009057167338882111,0.004905238427248326,0.008636267667597453,-0.025955641585299283,0.006707307910166483,0.012854981601593488,0.01515607987368864,3
all_items,personal,refundable_credits,0.23017283399756386,0.2308114563017526,0.22965934698538934,0.0027745337844495843,0.012865978629097717,-0.002230875830376844,0.012263012760642802,0.005016601028812184,0.008828850033639594,0.0016107781227144827,0.00950030271052881,3
all_items,personal,all_cash,0.04610462760521193,0.043436006307905894,0.04640918069453354,-0.05788185342601837,0.014659319197387815,0.0066056945938151035,0.01773850723411549,-0.06406435843367198,0.010868859641341154,0.006019337503689676,0.00418265644780399,3
all_items,personal,snap,0.14814983969377093,0.1527661225155983,0.15689410870816484,0.03115955326964448,0.030159221815531018,0.05902314192488167,0.02911283026944855,-0.026310651346666658,0.01704653515592802,0.016236384287705123,0.030958852785774052,3
all_items,personal,energy,0.10707730444856593,0.10608286616478553,0.10182581266378261,-0.009287106066982465,0.07613594343722235,-0.049043929634088324,0.06873942948878695,0.04180721360957107,0.06095471191070912,0.08169669930887086,0.08276596108776352,3
all_items,personal,wic,0.22875920171485437,0.24508294551071144,0.2365904956540714,0.0713577581731748,0.03060635227964168,0.03423378767066443,0.02902149915901801,0.035895143772204596,0.0233185407393397,0.012080988486325724,0.02820690544104161,3
all_items,personal,housing_support,0.1264099071207032,0.10905578768646317,0.1256593172010782,-0.13728448845128383,0.04919367024692342,-0.005937745994135657,0.0647202705799038,-0.1321313045816277,0.036212634943624096,0.007070265037632904,0.04398973847786715,3
all_items,personal,resources,0.08104060733729859,0.07984408656797813,0.08279426934109187,-0.014764459554707288,0.006821052514961278,0.021639299869685935,0.006358238801672287,-0.03563269289761728,0.005238447666681263,0.008664666981021476,0.0032165982905735303,3
all_items,personal,medicaid_covered,0.19647486897309094,0.20157177265023818,0.19049627179055229,0.02594175888136263,0.009884917878539554,-0.03042932265987397,0.008534144417104407,0.058140249967008506,0.005810423606560439,0.002537991796506194,0.005965522691970561,3
all_items,shared,wage,0.08782377602322235,0.08670656155209844,0.08835844890662803,-0.012721093554762364,0.008713922495778677,0.006088019755200458,0.007338885094588461,-0.01869529597871511,0.006510309124524564,0.009477557865799145,0.009211578485553906,3
all_items,shared,wage_oasdi,0.09497098222247713,0.09370710344032963,0.0948411909628382,-0.0133080521288782,0.0050607797175266445,-0.0013666412266315486,0.004694189358103786,-0.011957752860283444,0.003332551987871433,0.005356170543462056,0.007244446349624091,3
all_items,shared,self_payroll,0.106786482208763,0.09098266758186202,0.09811592512976698,-0.1479945242133287,0.03180562110372489,-0.08119526834909163,0.03328043724753928,-0.0727023420354096,0.024425746327351918,0.01709706372406538,0.06462600785619713,3
all_items,shared,positive_fica_worker,0.12104868583474679,0.12072662883736984,0.1208651885180384,-0.0026605575695105577,0.0016216617039158596,-0.0015158968099735493,0.0016018992099873983,-0.0011463985814896827,0.0011091019604529892,0.000352781482393373,0.0018963553015775246,3
all_items,shared,capital,0.037169700053379336,0.029977443280534043,0.037768756762350086,-0.1934978426653028,0.04452667674455888,0.016116802344663617,0.05651909390896098,-0.20628991128410246,0.04082536237243308,0.05568438774881865,0.018034026961089022,3
all_items,shared,interest_dividend,0.03692674158156216,0.03042607685740344,0.03884279801197904,-0.17604219721906245,0.05186296991753998,0.05188804504141742,0.06154397152565628,-0.21668678842291178,0.03694032804628484,0.08441256762413123,0.08004649186700355,3
all_items,shared,federal_liability,0.05739941937912565,0.05551574058465782,0.059810009515467354,-0.032817035692051966,0.02413137955645723,0.04199676865056157,0.020915712502753824,-0.07179849937490812,0.018576163720310193,0.02610165493234622,0.0063241838753336325,3
all_items,shared,federal_high_agi,0.03275263245569169,0.03419284735236917,0.037211279387725484,0.043972492856133805,0.17475188971089256,0.13613094880436027,0.16525155154259127,-0.08111605096684682,0.10883774976718195,0.1280310256358756,0.04715880996387807,3
all_items,shared,state_liability,0.05368359574723256,0.052351325405151916,0.054562651332094515,-0.02481708468921484,0.015136632897454117,0.01637475233590835,0.012824726704957606,-0.040528197823148426,0.012794513326996057,0.022070599744059904,0.014501741084790564,3
all_items,shared,consumption,0.08104060733729859,0.07984408656797813,0.08279426934109187,-0.014764459554707288,0.0068210525149612735,0.021639299869685935,0.006358238801672285,-0.03563269289761728,0.005238447666681262,0.008664666981021476,0.0032165982905735303,3
all_items,shared,medicare,0.05414155070643574,0.05378882985635675,0.054971870659305894,-0.006514790313108976,0.008755756786383618,0.015336094774460518,0.008640964965410685,-0.02152083945407579,0.006046876596361125,0.0027060163696009023,0.004436511995067343,3
all_items,shared,medicare_income,0.027004703308822122,0.025842331871377768,0.028557483137058342,-0.043043295982615803,0.04177069537805419,0.05750034764236589,0.04658350963611064,-0.09507670030476845,0.029105151871938222,0.011880253108269323,0.022358525467260148,3
all_items,shared,social_security,0.04375254416175898,0.04140995697751038,0.04427077140286517,-0.05354173635223902,0.014433758380203955,0.01184450529757175,0.016604178441358655,-0.06462083977081179,0.00980724696861072,0.005746197814177737,0.018985225904411422,3
all_items,shared,ssi,0.08234046985606125,0.08178680421134811,0.08431362046119899,-0.006724101109466529,0.040758331248938115,0.023963314863116425,0.042527005411700104,-0.029969253319085176,0.03172673266032931,0.03010716533858109,0.04061428111076654,3
all_items,shared,cash_assistance,0.17661579482061548,0.1721093194350498,0.1568845903733713,-0.025515698582580293,0.06460091884476972,-0.11171823260362812,0.06549772723719555,0.09704413304993831,0.06170774357988891,0.054395109334697066,0.13810241094847767,3
all_items,shared,unemployment,0.1159586061315304,0.10920207815787304,0.12014424608921699,-0.05826672292001778,0.05463404919575815,0.036095983707659096,0.07204727344492948,-0.09107525568239438,0.03917513550293978,0.03618916527289621,0.08693406132136242,3
all_items,shared,veterans,0.0649808550687399,0.06338684554668496,0.0652616799361464,-0.02453044855086517,0.059278346629072456,0.004321655464666119,0.06384529258713931,-0.028727951706052024,0.04365859434723291,0.01843553618171217,0.048305915091083035,3
all_items,shared,workers_comp,0.21897760090582383,0.2009164938384241,0.19183740338800748,-0.08247924441900933,0.09412726447552229,-0.12394051905559322,0.09714318630420081,0.04732700865458139,0.06030026327360848,0.018392098335727827,0.03757464053006831,3
all_items,shared,wages,0.08782377602322235,0.08670656155209844,0.08835844890662803,-0.012721093554762364,0.008713922495778677,0.006088019755200458,0.007338885094588461,-0.01869529597871511,0.006510309124524564,0.009477557865799145,0.009211578485553906,3
all_items,shared,refundable_credits,0.2445746723418169,0.24493556021817461,0.24336929594372547,0.0014755733817495287,0.011315104751743561,-0.0049284596256427005,0.010959245150668716,0.00643575134807195,0.00833603153099036,0.004191192551566797,0.007274570135703533,3
all_items,shared,all_cash,0.04912838709001712,0.0468173908905429,0.04966303413707083,-0.04703993630484604,0.012974454580252507,0.010882650107647107,0.016011802880989908,-0.05729902121312014,0.009710206921354152,0.004180704732288809,0.0036267935027507075,3
all_items,shared,snap,0.14814983969377093,0.1527661225155983,0.15689410870816484,0.03115955326964448,0.030159221815531018,0.05902314192488167,0.02911283026944855,-0.026310651346666658,0.01704653515592802,0.016236384287705123,0.030958852785774052,3
all_items,shared,energy,0.10707730444856593,0.10608286616478553,0.10182581266378261,-0.009287106066982465,0.07613594343722235,-0.049043929634088324,0.06873942948878695,0.04180721360957107,0.06095471191070912,0.08169669930887086,0.08276596108776352,3
all_items,shared,wic,0.22875920171485437,0.24508294551071144,0.2365904956540714,0.0713577581731748,0.03060635227964168,0.03423378767066443,0.02902149915901801,0.035895143772204596,0.0233185407393397,0.012080988486325724,0.02820690544104161,3
all_items,shared,housing_support,0.1264099071207032,0.10905578768646317,0.1256593172010782,-0.13728448845128383,0.04919367024692342,-0.005937745994135657,0.0647202705799038,-0.1321313045816277,0.036212634943624096,0.007070265037632904,0.04398973847786715,3
all_items,shared,resources,0.08104060733729859,0.07984408656797813,0.08279426934109187,-0.014764459554707288,0.006821052514961278,0.021639299869685935,0.006358238801672287,-0.03563269289761728,0.005238447666681263,0.008664666981021476,0.0032165982905735303,3
all_items,shared,medicaid_covered,0.19647486897309094,0.20157177265023818,0.19049627179055229,0.02594175888136263,0.009884917878539554,-0.03042932265987397,0.008534144417104407,0.058140249967008506,0.005810423606560439,0.002537991796506194,0.005965522691970561,3
