census,sex,age_lo,age_hi,lvl_lo,lvl_hi,count
2010,H,70,74,1,1,49978.4634379025
2010,H,70,74,2,2,85520.8905210994
2010,H,70,74,3,3,109649.22084397581
2010,H,70,74,4,4,38581.43411050713
2010,H,70,74,5,5,20130.53515183269
2010,H,70,74,6,6,156026.45593468248
2010,H,70,74,7,7,4995.556001035418
2010,H,70,74,8,8,8935.261071798512
2010,H,70,74,9,9,49063.18292716607
2010,H,70,74,10,10,1746.752976677024
2010,H,70,74,11,11,4159.56074964607
2010,H,70,74,13,13,26104.686273676904
2010,H,70,74,14,14,10820.23303584077
2010,H,70,74,15,15,4664.0
2010,H,70,74,16,16,55158.76696415923
2010,H,75,79,0,0,187468.0
2010,H,75,79,1,1,36297.63292777115
2010,H,75,79,2,2,58471.87646569104
2010,H,75,79,3,3,74071.47336429381
2010,H,75,79,4,4,25715.1331133334
2010,H,75,79,5,5,12611.029860477245
2010,H,75,79,6,6,93186.85426843335
2010,H,75,79,7,7,2953.110128332226
2010,H,75,79,8,8,5114.046039425204
2010,H,75,79,9,9,27218.843832242568
2010,H,75,79,10,10,998.5529635580448
2010,H,75,79,11,11,2188.821793689132
2010,H,75,79,13,13,14544.625242752823
2010,H,75,79,14,14,5995.4699697145
2010,H,75,79,15,15,2471.0
2010,H,75,79,16,16,28135.5300302855
2010,H,80,84,0,0,132878.0
2010,H,80,84,1,1,21747.09231437759
2010,H,80,84,2,2,35248.889168284135
2010,H,80,84,3,3,43342.53546742374
2010,H,80,84,4,4,15119.722674469132
2010,H,80,84,5,5,6679.5931921550455
2010,H,80,84,6,6,51199.16718329036
2010,H,80,84,7,7,1553.9552945049036
2010,H,80,84,8,8,2592.0195481558494
2010,H,80,84,9,9,14075.025157339247
2010,H,80,84,10,10,500.08709401017404
2010,H,80,84,11,11,1179.0500848488762
2010,H,80,84,13,13,8031.86282114095
2010,H,80,84,14,14,3145.651916841503
2010,H,80,84,15,15,1346.0
2010,H,80,84,16,16,15000.348083158497
2010,H,85,99,0,0,131756.0
2010,H,85,99,1,1,17052.66905158565
2010,H,85,99,2,2,28921.206126911406
2010,H,85,99,3,3,35362.4323273041
2010,H,85,99,4,4,11593.202289224728
2010,H,85,99,5,5,4625.423432200869
2010,H,85,99,6,6,37556.06677277325
2010,H,85,99,7,7,784.2397261651273
2010,H,85,99,8,8,1394.5328612705778
2010,H,85,99,9,9,9164.227412564294
2010,H,85,99,10,10,288.9018342034185
2010,H,85,99,11,11,663.9883252589555
2010,H,85,99,13,13,5235.109840537626
2010,H,85,99,14,14,1951.8441634241244
2010,H,85,99,15,15,838.0
2010,H,85,99,16,16,9863.155836575876
2010,M,15,19,0,0,61473.0
2010,M,15,19,1,1,13318.533776922237
2010,M,15,19,2,2,25873.456900319434
2010,M,15,19,3,3,43166.57911168671
2010,M,15,19,4,4,35459.22900692217
2010,M,15,19,5,5,52303.81775951718
2010,M,15,19,6,6,454361.3834446323
2010,M,15,19,7,7,189609.89925250557
2010,M,15,19,8,8,704179.8425497502
2010,M,15,19,9,9,1588727.2581977444
2010,M,15,19,10,10,740390.4564646801
2010,M,15,19,11,11,688446.2264226464
2010,M,15,19,13,13,637818.3171126733
2010,M,15,19,14,14,203038.0
2010,M,15,19,15,15,35600.0
2010,M,15,19,16,16,0.0
2010,M,20,24,0,0,89884.0
2010,M,20,24,1,1,15897.815720072864
2010,M,20,24,2,2,31126.196901933065
2010,M,20,24,3,3,60913.524727440796
2010,M,20,24,4,4,45469.35879938011
2010,M,20,24,5,5,50296.91521437699
2010,M,20,24,6,6,534601.1886367962
2010,M,20,24,7,7,58799.23176448652
2010,M,20,24,8,8,122728.40080323296
2010,M,20,24,9,9,1327809.3674322807
2010,M,20,24,10,10,136412.2211608117
2010,M,20,24,11,11,201498.0036503562
2010,M,20,24,13,13,1053719.775188832
2010,M,20,24,14,14,675243.9042152371
2010,M,20,24,15,15,129621.0
2010,M,20,24,16,16,490684.0957847628
2010,M,25,29,0,0,116208.0
2010,M,25,29,1,1,23104.552053936055
2010,M,25,29,2,2,49378.29037318636
2010,M,25,29,3,3,94039.93240977456
2010,M,25,29,4,4,64382.249794564894
2010,M,25,29,5,5,64476.58276129686
2010,M,25,29,6,6,671840.3926072413
2010,M,25,29,7,7,48762.1357067252
2010,M,25,29,8,8,99719.29989294613
2010,M,25,29,9,9,1237772.5644003288
2010,M,25,29,10,10,77147.37015293233
2010,M,25,29,11,11,120096.71330893555
2010,M,25,29,13,13,734414.9165381321
2010,M,25,29,14,14,192294.3981905718
2010,M,25,29,15,15,118434.0
2010,M,25,29,16,16,834943.6018094282
2010,M,30,34,0,0,152586.0
2010,M,30,34,1,1,32499.281972974426
2010,M,30,34,2,2,71734.87364277439
2010,M,30,34,3,3,132115.77356680811
2010,M,30,34,4,4,81966.79815992818
2010,M,30,34,5,5,78849.54876804199
2010,M,30,34,6,6,779970.7238894729
2010,M,30,34,7,7,48081.164211647105
2010,M,30,34,8,8,93203.39894698298
2010,M,30,34,9,9,1225229.4368413698
2010,M,30,34,10,10,59749.206776311985
2010,M,30,34,11,11,103927.69627062739
2010,M,30,34,13,13,630239.0969530606
2010,M,30,34,14,14,119299.67046614068
2010,M,30,34,15,15,119957.0
2010,M,30,34,16,16,685457.3295338593
2010,M,35,39,0,0,168110.0
2010,M,35,39,1,1,37201.11855946297
2010,M,35,39,2,2,82622.65262881483
2010,M,35,39,3,3,147913.28525326133
2010,M,35,39,4,4,84968.04526055825
2010,M,35,39,5,5,82116.84266458775
2010,M,35,39,6,6,792001.0556333149
2010,M,35,39,7,7,47193.63166945712
2010,M,35,39,8,8,96172.74517970627
2010,M,35,39,9,9,1184463.6231508367
2010,M,35,39,10,10,54473.54798280631
2010,M,35,39,11,11,109046.81701782429
2010,M,35,39,13,13,615467.6349993694
2010,M,35,39,14,14,97495.36345602821
2010,M,35,39,15,15,137472.0
2010,M,35,39,16,16,568958.6365439717
2010,M,40,44,0,0,205630.0
2010,M,40,44,1,1,46852.96978083238
2010,M,40,44,2,2,99326.93083748338
2010,M,40,44,3,3,160479.3009246215
2010,M,40,44,4,4,82270.23356070022
2010,M,40,44,5,5,71182.828269148
2010,M,40,44,6,6,701238.7366272146
2010,M,40,44,7,7,35854.44711132374
2010,M,40,44,8,8,75633.07663002209
2010,M,40,44,9,9,875534.4762586541
2010,M,40,44,10,10,39112.57183158595
2010,M,40,44,11,11,88082.94612884436
2010,M,40,44,13,13,519955.4820395697
2010,M,40,44,14,14,81030.99110849056
2010,M,40,44,15,15,116909.0
2010,M,40,44,16,16,448938.00889150944
2010,M,45,49,0,0,255308.0
2010,M,45,49,1,1,59978.88720686512
2010,M,45,49,2,2,121123.377976503
2010,M,45,49,3,3,184676.38118980313
2010,M,45,49,4,4,88129.06661822215
2010,M,45,49,5,5,67245.58710983607
2010,M,45,49,6,6,673931.6998987705
2010,M,45,49,7,7,26215.296053743055
2010,M,45,49,8,8,54980.45115917774
2010,M,45,49,9,9,574464.2527870792
2010,M,45,49,10,10,23412.349117213435
2010,M,45,49,11,11,58364.337222152375
2010,M,45,49,13,13,375409.3136606342
2010,M,45,49,14,14,67272.34321523685
2010,M,45,49,15,15,79387.0
2010,M,45,49,16,16,384918.65678476315
2010,M,50,54,0,0,293518.0
2010,M,50,54,1,1,69840.69769149197
2010,M,50,54,2,2,135331.72673138103
2010,M,50,54,3,3,202466.43249857248
2010,M,50,54,4,4,91944.48478668733
2010,M,50,54,5,5,67145.7506321886
2010,M,50,54,6,6,651861.9076596786
2010,M,50,54,7,7,19737.20293991934
2010,M,50,54,8,8,40833.49473721933
2010,M,50,54,9,9,384864.3023228613
2010,M,50,54,10,10,13782.998411530869
2010,M,50,54,11,11,37077.124880410534
2010,M,50,54,13,13,258789.87670805858
2010,M,50,54,14,14,48627.419137395336
2010,M,50,54,15,15,57744.0
2010,M,50,54,16,16,280196.58086260466
2010,M,55,59,0,0,314627.0
2010,M,55,59,1,1,74011.88341988141
2010,M,55,59,2,2,134543.60112171064
2010,M,55,59,3,3,185880.69107827332
2010,M,55,59,4,4,78092.58312030332
2010,M,55,59,5,5,51837.13632733286
2010,M,55,59,6,6,490207.1049324984
2010,M,55,59,7,7,14052.811227105698
2010,M,55,59,8,8,29042.800040955928
2010,M,55,59,9,9,237482.38873193838
2010,M,55,59,10,10,7416.0422341097155
2010,M,55,59,11,11,22101.498285106863
2010,M,55,59,13,13,161308.45948078344
2010,M,55,59,14,14,30989.67661151217
2010,M,55,59,15,15,37961.0
2010,M,55,59,16,16,150370.32338848783
2010,M,60,64,0,0,345856.0
2010,M,60,64,1,1,72479.7043205496
2010,M,60,64,2,2,126541.18324020348
2010,M,60,64,3,3,167671.3363862434
2010,M,60,64,4,4,67086.21155128305
2010,M,60,64,5,5,40778.62195996112
2010,M,60,64,6,6,367545.94254175934
2010,M,60,64,7,7,10224.939488751763
2010,M,60,64,8,8,21506.113383502423
2010,M,60,64,9,9,154603.9471277458
2010,M,60,64,10,10,4052.8433328982433
2010,M,60,64,11,11,13230.670526244094
2010,M,60,64,13,13,106360.48614085765
2010,M,60,64,14,14,23077.03391838164
2010,M,60,64,15,15,24603.0
2010,M,60,64,16,16,88524.96608161836
2010,M,65,69,0,0,337413.0
2010,M,65,69,1,1,63959.39957464799
2010,M,65,69,2,2,106051.40226512754
2010,M,65,69,3,3,134922.75255275262
2010,M,65,69,4,4,53110.55189422572
2010,M,65,69,5,5,30119.510012427454
2010,M,65,69,6,6,238852.38370081867
2010,M,65,69,7,7,6730.082359487371
2010,M,65,69,8,8,13932.124690864348
2010,M,65,69,9,9,88897.79294964828
2010,M,65,69,10,10,1997.4118439584333
2010,M,65,69,11,11,7279.974986074498
2010,M,65,69,13,13,60777.613169967066
2010,M,65,69,14,14,14085.171496346902
2010,M,65,69,15,15,13579.0
2010,M,65,69,16,16,46141.8285036531
2010,M,70,74,0,0,342778.0
2010,M,70,74,1,1,54710.463188366855
2010,M,70,74,2,2,88269.87055008275
2010,M,70,74,3,3,112546.11918968603
2010,M,70,74,4,4,42814.43834394982
2010,M,70,74,5,5,22579.54318763398
2010,M,70,74,6,6,172537.56554028057
2010,M,70,74,7,7,4748.940501352581
2010,M,70,74,8,8,9674.116809032548
2010,M,70,74,9,9,58593.94268961487
2010,M,70,74,10,10,1268.1269606926144
2010,M,70,74,11,11,4615.367313349447
2010,M,70,74,13,13,38021.50572595794
2010,M,70,74,14,14,8457.07362924282
2010,M,70,74,15,15,8346.0
2010,M,70,74,16,16,26299.92637075718
2010,M,75,79,0,0,252445.0
2010,M,75,79,1,1,36958.49267819947
2010,M,75,79,2,2,59556.407428150706
2010,M,75,79,3,3,75220.20880818582
2010,M,75,79,4,4,28225.790273049355
2010,M,75,79,5,5,13805.92924252245
2010,M,75,79,6,6,105576.1715698922
2010,M,75,79,7,7,2907.9083505844715
2010,M,75,79,8,8,5740.480914131525
2010,M,75,79,9,9,34545.610735284004
2010,M,75,79,10,10,779.5387742142431
2010,M,75,79,11,11,2571.6652279694317
2010,M,75,79,13,13,21735.795997816327
2010,M,75,79,14,14,4440.719549145558
2010,M,75,79,15,15,4558.0
2010,M,75,79,16,16,14157.280450854441
2010,M,80,84,0,0,188132.0
2010,M,80,84,1,1,22344.777856750396
2010,M,80,84,2,2,37232.580700772756
2010,M,80,84,3,3,47219.79834762402
2010,M,80,84,4,4,17885.677761479175
2010,M,80,84,5,5,7815.995927029302
2010,M,80,84,6,6,67005.16940634436
2010,M,80,84,7,7,1623.834884278307
2010,M,80,84,8,8,3142.6030119215184
2010,M,80,84,9,9,20628.562103800174
2010,M,80,84,10,10,433.47389004389396
2010,M,80,84,11,11,1525.3467876998948
2010,M,80,84,13,13,13023.179322256212
2010,M,80,84,14,14,2622.2847856997764
2010,M,80,84,15,15,2520.0
2010,M,80,84,16,16,8380.715214300224
2010,M,85,99,0,0,195203.0
2010,M,85,99,1,1,17833.104041406186
2010,M,85,99,2,2,32180.93055140511
2010,M,85,99,3,3,40581.03330185635
2010,M,85,99,4,4,14928.706098566801
2010,M,85,99,5,5,5519.866176980361
2010,M,85,99,6,6,57399.3598297852
2010,M,85,99,7,7,999.6128696667672
2010,M,85,99,8,8,2003.8707182254739
2010,M,85,99,9,9,15000.516412107758
2010,M,85,99,10,10,292.50067788596914
2010,M,85,99,11,11,962.5759979698184
2010,M,85,99,13,13,9127.923324144213
2010,M,85,99,14,14,1953.0555027819244
2010,M,85,99,15,15,1696.0
2010,M,85,99,16,16,6310.944497218075
2010,T,15,19,0,0,127304.0
2010,T,15,19,1,1,31926.251729133088
2010,T,15,19,2,2,59637.89295114124
2010,T,15,19,3,3,99469.42506944222
2010,T,15,19,4,4,84962.69354777595
2010,T,15,19,5,5,125296.08450236234
2010,T,15,19,6,6,976173.6522001452
2010,T,15,19,7,7,457669.1038501365
2010,T,15,19,8,8,1474407.0143138687
2010,T,15,19,9,9,3164279.8818359943
2010,T,15,19,10,10,1452487.1327369176
2010,T,15,19,11,11,1321914.3717593898
2010,T,15,19,13,13,1157558.4955036924
2010,T,15,19,14,14,367140.0
2010,T,15,19,15,15,66293.0
2010,T,15,19,16,16,0.0
2010,T,20,24,0,0,174611.0
2010,T,20,24,1,1,34150.69149766785
2010,T,20,24,2,2,66122.76976420506
2010,T,20,24,3,3,129625.98060411843
2010,T,20,24,4,4,93237.41438125046
2010,T,20,24,5,5,104494.08495814352
2010,T,20,24,6,6,1051787.0587946146
2010,T,20,24,7,7,139566.51007859068
2010,T,20,24,8,8,275356.7482675135
2010,T,20,24,9,9,2612497.741653896
2010,T,20,24,10,10,291528.0869180515
2010,T,20,24,11,11,426977.2171500308
2010,T,20,24,13,13,1979799.6959319178
2010,T,20,24,14,14,1321391.819039372
2010,T,20,24,15,15,236609.0
2010,T,20,24,16,16,857117.180960628
2010,T,25,29,0,0,217302.0
2010,T,25,29,1,1,46059.18282692868
2010,T,25,29,2,2,96638.10752487613
2010,T,25,29,3,3,185616.75915899914
2010,T,25,29,4,4,120232.1644786766
2010,T,25,29,5,5,122268.05709479995
2010,T,25,29,6,6,1238513.7289157195
2010,T,25,29,7,7,106256.73274620161
2010,T,25,29,8,8,214340.83969953732
2010,T,25,29,9,9,2406118.4275542614
2010,T,25,29,10,10,165918.85100848658
2010,T,25,29,11,11,248002.39773380227
2010,T,25,29,13,13,1406803.7512577113
2010,T,25,29,14,14,404662.41119695967
2010,T,25,29,15,15,208868.0
2010,T,25,29,16,16,1536194.5888030403
2010,T,30,34,0,0,275320.0
2010,T,30,34,1,1,62636.95014161986
2010,T,30,34,2,2,138252.62826361673
2010,T,30,34,3,3,258967.95497238217
2010,T,30,34,4,4,151307.68397954345
2010,T,30,34,5,5,146875.65375611206
2010,T,30,34,6,6,1425110.1288867258
2010,T,30,34,7,7,100681.00895694358
2010,T,30,34,8,8,197433.66267771422
2010,T,30,34,9,9,2353515.328365342
2010,T,30,34,10,10,129664.83669491317
2010,T,30,34,11,11,207629.52455758784
2010,T,30,34,13,13,1206836.6387474989
2010,T,30,34,14,14,247942.53734016817
2010,T,30,34,15,15,200111.0
2010,T,30,34,16,16,1313032.4626598319
2010,T,35,39,0,0,293925.0
2010,T,35,39,1,1,69924.10310271101
2010,T,35,39,2,2,156173.93886825736
2010,T,35,39,3,3,287170.42078884155
2010,T,35,39,4,4,156493.263692146
2010,T,35,39,5,5,153562.1028087153
2010,T,35,39,6,6,1458284.1707393287
2010,T,35,39,7,7,104104.947097685
2010,T,35,39,8,8,212498.94331216477
2010,T,35,39,9,9,2298911.1095901504
2010,T,35,39,10,10,124285.01850033172
2010,T,35,39,11,11,212772.50727640718
2010,T,35,39,13,13,1162832.4742232612
2010,T,35,39,14,14,202094.62366870744
2010,T,35,39,15,15,217806.0
2010,T,35,39,16,16,1138574.3763312926
2010,T,40,44,0,0,341239.0
2010,T,40,44,1,1,83088.94601347303
2010,T,40,44,2,2,179798.10888004772
2010,T,40,44,3,3,301803.68157877633
2010,T,40,44,4,4,148671.6357148719
2010,T,40,44,5,5,130395.20052294452
2010,T,40,44,6,6,1273042.4272898864
2010,T,40,44,7,7,79485.3359307572
2010,T,40,44,8,8,167027.26125784998
2010,T,40,44,9,9,1712457.402811393
2010,T,40,44,10,10,97141.26155532846
2010,T,40,44,11,11,177446.55021336087
2010,T,40,44,13,13,998589.1882313107
2010,T,40,44,14,14,173562.49125725462
2010,T,40,44,15,15,186112.0
2010,T,40,44,16,16,935860.5087427454
2010,T,45,49,0,0,413904.0
2010,T,45,49,1,1,104150.28695466588
2010,T,45,49,2,2,217483.24674178378
2010,T,45,49,3,3,341573.3387382027
2010,T,45,49,4,4,155446.73575932888
2010,T,45,49,5,5,121588.8303205701
2010,T,45,49,6,6,1209857.5614854486
2010,T,45,49,7,7,56934.32024286828
2010,T,45,49,8,8,119715.98414418923
2010,T,45,49,9,9,1135552.6956129426
2010,T,45,49,10,10,60845.18052187727
2010,T,45,49,11,11,121113.89284395907
2010,T,45,49,13,13,726521.9266341636
2010,T,45,49,14,14,151350.98339519437
2010,T,45,49,15,15,128920.0
2010,T,45,49,16,16,843549.0166048056
2010,T,50,54,0,0,474413.0
2010,T,50,54,1,1,120682.93138888673
2010,T,50,54,2,2,242308.7217130684
2010,T,50,54,3,3,372274.646559678
2010,T,50,54,4,4,162602.4998986775
2010,T,50,54,5,5,119036.19160839288
2010,T,50,54,6,6,1178168.0088312963
2010,T,50,54,7,7,42235.89430245173
2010,T,50,54,8,8,86382.33482900562
2010,T,50,54,9,9,761753.7708685426
2010,T,50,54,10,10,35272.19626636929
2010,T,50,54,11,11,76483.5965419882
2010,T,50,54,13,13,485916.2071916425
2010,T,50,54,14,14,115007.50977060322
2010,T,50,54,15,15,89183.0
2010,T,50,54,16,16,685334.4902293967
2010,T,55,59,0,0,512702.0
2010,T,55,59,1,1,131470.4479407837
2010,T,55,59,2,2,248131.4818073018
2010,T,55,59,3,3,351015.2424584252
2010,T,55,59,4,4,141593.05897107156
2010,T,55,59,5,5,95413.79178925652
2010,T,55,59,6,6,915766.9770331612
2010,T,55,59,7,7,31279.655691988475
2010,T,55,59,8,8,62830.50015638394
2010,T,55,59,9,9,482668.84415162756
2010,T,55,59,10,10,19105.852404474907
2010,T,55,59,11,11,44339.93305148848
2010,T,55,59,13,13,292363.21454403666
2010,T,55,59,14,14,73666.61037679455
2010,T,55,59,15,15,58841.0
2010,T,55,59,16,16,422177.38962320547
2010,T,60,64,0,0,572848.0
2010,T,60,64,1,1,131455.6887414486
2010,T,60,64,2,2,238241.96912006204
2010,T,60,64,3,3,321809.0375890212
2010,T,60,64,4,4,123698.54372457274
2010,T,60,64,5,5,74964.31028478532
2010,T,60,64,6,6,691917.4505401101
2010,T,60,64,7,7,22123.141437611008
2010,T,60,64,8,8,44596.59134424971
2010,T,60,64,9,9,307066.26721813926
2010,T,60,64,10,10,10678.697629006285
2010,T,60,64,11,11,26418.645426487135
2010,T,60,64,13,13,187674.65694450657
2010,T,60,64,14,14,50668.564888706955
2010,T,60,64,15,15,38718.0
2010,T,60,64,16,16,262175.43511129305
2010,T,65,69,0,0,566981.0
2010,T,65,69,1,1,119547.8789762605
2010,T,65,69,2,2,205179.61464098407
2010,T,65,69,3,3,264806.96570627583
2010,T,65,69,4,4,99757.43786277014
2010,T,65,69,5,5,57095.186665300746
2010,T,65,69,6,6,459108.9161484087
2010,T,65,69,7,7,14399.748189847389
2010,T,65,69,8,8,28094.489021689827
2010,T,65,69,9,9,172678.76278846277
2010,T,65,69,10,10,5227.312863528801
2010,T,65,69,11,11,14289.529448300946
2010,T,65,69,13,13,105437.15768817026
2010,T,65,69,14,14,31175.45033019531
2010,T,65,69,15,15,21873.0
2010,T,65,69,16,16,143640.5496698047
2010,T,70,74,0,0,587716.0
2010,T,70,74,1,1,104688.61665123403
2010,T,70,74,2,2,173791.7604897149
2010,T,70,74,3,3,222196.80096219585
2010,T,70,74,4,4,81395.4672348826
2010,T,70,74,5,5,42709.79815377225
2010,T,70,74,6,6,328562.55650820036
2010,T,70,74,7,7,9745.779793768488
2010,T,70,74,8,8,18612.89208115398
2010,T,70,74,9,9,107652.32812507753
2010,T,70,74,10,10,3015.627345122405
2010,T,70,74,11,11,8776.168152927541
2010,T,70,74,13,13,64124.20450195005
2010,T,70,74,14,14,19273.845899531636
2010,T,70,74,15,15,13010.0
2010,T,70,74,16,16,81462.15410046837
2010,T,75,79,0,0,439913.0
2010,T,75,79,1,1,73256.57936421741
2010,T,75,79,2,2,118029.00931255663
2010,T,75,79,3,3,149292.66364569167
2010,T,75,79,4,4,53940.67764613582
2010,T,75,79,5,5,26416.84868594882
2010,T,75,79,6,6,198761.22134544965
2010,T,75,79,7,7,5862.349438521764
2010,T,75,79,8,8,10857.720424551017
2010,T,75,79,9,9,61759.93013692722
2010,T,75,79,10,10,1778.3538088507992
2010,T,75,79,11,11,4760.734740638256
2010,T,75,79,13,13,36279.91145051095
2010,T,75,79,14,14,10435.968532763844
2010,T,75,79,15,15,7029.0
2010,T,75,79,16,16,42293.03146723616
2010,T,80,84,0,0,321010.0
2010,T,80,84,1,1,44093.56182879755
2010,T,80,84,2,2,72483.57241708359
2010,T,80,84,3,3,90564.01317335892
2010,T,80,84,4,4,33005.09585525748
2010,T,80,84,5,5,14495.508450681446
2010,T,80,84,6,6,118199.24827482102
2010,T,80,84,7,7,3178.61619892211
2010,T,80,84,8,8,5736.131277772046
2010,T,80,84,9,9,34701.25252330585
2010,T,80,84,10,10,933.7948309083317
2010,T,80,84,11,11,2704.6313142713516
2010,T,80,84,13,13,21054.573854820315
2010,T,80,84,14,14,5768.353861192571
2010,T,80,84,15,15,3866.0
2010,T,80,84,16,16,23380.646138807428
2010,T,85,99,0,0,326959.0
2010,T,85,99,1,1,34888.58197193927
2010,T,85,99,2,2,61105.313373584206
2010,T,85,99,3,3,75946.33916109406
2010,T,85,99,4,4,26521.51863314931
2010,T,85,99,5,5,10145.49180512569
2010,T,85,99,6,6,94946.75505510747
2010,T,85,99,7,7,1784.44957459582
2010,T,85,99,8,8,3399.2219408497895
2010,T,85,99,9,9,24163.32848455439
2010,T,85,99,10,10,581.5725719538482
2010,T,85,99,11,11,1626.8986988081654
2010,T,85,99,13,13,14362.528729237987
2010,T,85,99,14,14,3904.19145560655
2010,T,85,99,15,15,2534.0
2010,T,85,99,16,16,16174.80854439345
2020,T,15,19,0,0,88015.0
2020,T,15,19,1,5,174910.69422100586
2020,T,15,19,6,6,599601.3057789941
2020,T,15,19,7,8,1012868.6611954585
2020,T,15,19,9,9,3162593.3388045416
2020,T,15,19,10,11,3523975.754215271
2020,T,15,19,13,13,1661394.2457847286
2020,T,15,19,14,14,494885.0
2020,T,15,19,15,15,49603.0
2020,T,15,19,16,16,0.0
2020,T,20,24,0,0,111309.0
2020,T,20,24,1,5,187344.36682782246
2020,T,20,24,6,6,636774.6331721776
2020,T,20,24,7,8,265368.78134036914
2020,T,20,24,9,9,2356615.2186596305
2020,T,20,24,10,11,680290.0188739706
2020,T,20,24,13,13,2868669.9811260295
2020,T,20,24,14,14,1945114.9049123405
2020,T,20,24,15,15,170002.0
2020,T,20,24,16,16,1158815.0950876595
2020,T,25,29,0,0,130973.0
2020,T,25,29,1,5,238243.47347223322
2020,T,25,29,6,6,761537.5265277668
2020,T,25,29,7,8,251520.34858640283
2020,T,25,29,9,9,2642866.651413597
2020,T,25,29,10,11,463208.8323238221
2020,T,25,29,13,13,2328399.167676178
2020,T,25,29,14,14,725792.5612818731
2020,T,25,29,15,15,147156.0
2020,T,25,29,16,16,2283870.438718127
2020,T,30,34,0,0,172945.0
2020,T,30,34,1,5,326092.70379265863
2020,T,30,34,6,6,898843.2962073414
2020,T,30,34,7,8,227614.2250371783
2020,T,30,34,9,9,2646601.774962822
2020,T,30,34,10,11,375352.60166807624
2020,T,30,34,13,13,1999366.3983319239
2020,T,30,34,14,14,493509.85465237097
2020,T,30,34,15,15,147719.0
2020,T,30,34,16,16,2115530.1453476287
2020,T,35,39,0,0,230054.0
2020,T,35,39,1,5,468384.90147246816
2020,T,35,39,6,6,1117535.0985275318
2020,T,35,39,7,8,206615.52384871308
2020,T,35,39,9,9,2657141.4761512866
2020,T,35,39,10,11,303826.30096865405
2020,T,35,39,13,13,1659416.699031346
2020,T,35,39,14,14,371622.481495434
2020,T,35,39,15,15,148471.0
2020,T,35,39,16,16,1840536.518504566
2020,T,40,44,0,0,283410.0
2020,T,40,44,1,5,596349.0001049007
2020,T,40,44,6,6,1274017.9998950993
2020,T,40,44,7,8,197112.81717869005
2020,T,40,44,9,9,2552925.18282131
2020,T,40,44,10,11,259339.24369098333
2020,T,40,44,13,13,1404523.7563090166
2020,T,40,44,14,14,277494.37827986723
2020,T,40,44,15,15,152741.0
2020,T,40,44,16,16,1490473.621720133
2020,T,45,49,0,0,293340.0
2020,T,45,49,1,5,636190.5420955828
2020,T,45,49,6,6,1284330.4579044173
2020,T,45,49,7,8,210232.85067339515
2020,T,45,49,9,9,2348759.149326605
2020,T,45,49,10,11,251319.24841155013
2020,T,45,49,13,13,1265511.7515884498
2020,T,45,49,14,14,229667.6415283034
2020,T,45,49,15,15,171485.0
2020,T,45,49,16,16,1239781.3584716967
2020,T,50,54,0,0,365691.0
2020,T,50,54,1,5,721803.1367488016
2020,T,50,54,6,6,1248119.8632511985
2020,T,50,54,7,8,183328.5205733982
2020,T,50,54,9,9,1813903.479426602
2020,T,50,54,10,11,214424.36002081842
2020,T,50,54,13,13,1082498.6399791816
2020,T,50,54,14,14,200347.4806858934
2020,T,50,54,15,15,158886.0
2020,T,50,54,16,16,1042491.5193141066
2020,T,55,59,0,0,421669.0
2020,T,55,59,1,5,791646.0239236178
2020,T,55,59,6,6,1148729.9760763822
2020,T,55,59,7,8,137162.53609674916
2020,T,55,59,9,9,1159364.4639032509
2020,T,55,59,10,11,143227.8877122261
2020,T,55,59,13,13,732593.112287774
2020,T,55,59,14,14,166380.93460645148
2020,T,55,59,15,15,110219.0
2020,T,55,59,16,16,880599.0653935485
2020,T,60,64,0,0,478252.0
2020,T,60,64,1,5,868577.3555519962
2020,T,60,64,6,6,1124828.6444480037
2020,T,60,64,7,8,105963.42715462382
2020,T,60,64,9,9,772817.5728453762
2020,T,60,64,10,11,90896.15916180468
2020,T,60,64,13,13,482189.84083819535
2020,T,60,64,14,14,125205.30870914274
2020,T,60,64,15,15,78027.0
2020,T,60,64,16,16,690827.6912908573
2020,T,65,69,0,0,524158.0
2020,T,65,69,1,5,823818.328144028
2020,T,65,69,6,6,863481.671855972
2020,T,65,69,7,8,79472.15764689317
2020,T,65,69,9,9,469859.8423531068
2020,T,65,69,10,11,52589.84996049655
2020,T,65,69,13,13,283043.15003950347
2020,T,65,69,14,14,78944.14538730314
2020,T,65,69,15,15,52278.0
2020,T,65,69,16,16,415018.85461269686
2020,T,70,74,0,0,506283.0
2020,T,70,74,1,5,692198.1888397335
2020,T,70,74,6,6,598150.8111602665
2020,T,70,74,7,8,54530.39908593248
2020,T,70,74,9,9,270733.60091406753
2020,T,70,74,10,11,29296.868060721037
2020,T,70,74,13,13,168199.13193927897
2020,T,70,74,14,14,51120.76827966882
2020,T,70,74,15,15,33281.0
2020,T,70,74,16,16,241949.23172033118
2020,T,75,79,0,0,465720.0
2020,T,75,79,1,5,532014.2209915868
2020,T,75,79,6,6,373692.77900841314
2020,T,75,79,7,8,30190.03247415922
2020,T,75,79,9,9,139072.9675258408
2020,T,75,79,10,11,14167.450834359064
2020,T,75,79,13,13,88274.54916564094
2020,T,75,79,14,14,27952.68222003161
2020,T,75,79,15,15,18066.0
2020,T,75,79,16,16,124251.31777996839
2020,T,80,84,0,0,358293.0
2020,T,80,84,1,5,357114.76580972265
2020,T,80,84,6,6,230339.23419027738
