allocation,weighting,group,metric,source,n_adults_unweighted,weighted_adults,estimate,se_sdr,difference_from_third_plus_nh_white,se_sdr_difference
equal_adults_18plus,person,third_plus_nh_white,institutional_care_prison_45k,acs_pums_2023,36287,87647853.34583464,993.4079187117457,,0.0,
equal_adults_18plus,person,third_plus_nh_white,institutional_care_prison_70k,acs_pums_2023,36287,87647853.34583464,1209.7508263208322,,0.0,
equal_adults_18plus,person,third_plus_nh_white,institutional_care_nursing_medicaid_share_062,acs_pums_2023,36287,87647853.34583464,875.6236736013167,,0.0,
equal_adults_18plus,person,third_plus_nh_white,institutional_care_nursing_062_and_hispanic_adj,acs_pums_2023,36287,87647853.34583464,875.6236736013167,,0.0,
equal_adults_18plus,person,third_plus_nh_white,full_residual_balance_cps_plus_acs,combined,36287,87647853.34583464,16351.682142210413,,0.0,
equal_adults_18plus,person,all_native,edu_assistance_government,cps_asec_2025,55652,134686458.17077535,81.62405894899933,6.192840229058369,15.353547635384189,4.693068687788884
equal_adults_18plus,person,all_native,higher_ed_subsidy_nces,cps_asec_2025,55652,134686458.17077535,162.43445574135,4.767192824050476,4.997097675767407,2.9721976639762313
equal_adults_18plus,person,all_native,aptc_measured,cps_asec_2025,55652,134686458.17077535,267.2658540708625,8.290167021595783,9.675563535218544,5.5244367881559695
equal_adults_18plus,person,all_native,uncompensated_care,cps_asec_2025,55652,134686458.17077535,169.97104288146502,3.191564642567209,23.93449408547758,2.26947118731492
equal_adults_18plus,person,all_native,other_public_transfers,cps_asec_2025,55652,134686458.17077535,20.610995809104807,3.7508040621796126,5.50860398431789,3.0478757588132774
equal_adults_18plus,person,all_native,edu_assistance_government_proportional,cps_asec_2025,55652,134686458.17077535,73.25754446165274,5.2017713292075,14.285203826253472,3.9149131557066563
equal_adults_18plus,person,all_native,higher_ed_subsidy_brief074,cps_asec_2025,55652,134686458.17077535,155.5735658038499,4.56583662085223,4.786030774943299,2.8466582828642086
equal_adults_18plus,person,all_native,aptc_fallback_share,cps_asec_2025,55652,134686458.17077535,370.9476720925977,9.538724187883215,-2.6845836468204993,6.001603520501671
equal_adults_18plus,person,all_native,uncompensated_care_2024_prices,cps_asec_2025,55652,134686458.17077535,203.96525145775797,3.8298775710806465,28.721392902573058,2.7233654247778802
equal_adults_18plus,person,all_native,uncompensated_care_ever_uninsured,cps_asec_2025,55652,134686458.17077535,134.04572742476591,3.014233062681708,22.04538043141808,2.204602889602086
equal_adults_18plus,person,all_native,housing_subsidy_capped_resource,cps_asec_2025,55652,134686458.17077535,126.61445766770237,6.9536587888477435,73.83934880586924,5.3228306009170385
equal_adults_18plus,person,all_native,college_fte_18_24,cps_asec_2025,55652,134686458.17077535,17.994911271384144,0.5281220138353286,0.5535914709688221,0.3292677837356899
equal_adults_18plus,person,all_native,extended_balance,cps_asec_2025,55652,134686458.17077535,15776.09442635666,267.15042913816023,-2323.164950296534,143.98647953545895
equal_adults_18plus,person,all_native,residual_balance_cps_only,cps_asec_2025,55652,134686458.17077535,15074.188018904879,268.20638980414395,-2382.6342572126996,145.25734454993852
equal_adults_18plus,person,all_native,after_edu_assistance_government,cps_asec_2025,55652,134686458.17077535,15694.47036740766,267.49782300107177,-2338.5184979319183,144.91162369530034
equal_adults_18plus,person,all_native,after_higher_ed_subsidy_nces,cps_asec_2025,55652,134686458.17077535,15532.035911666311,267.4354160613844,-2343.515595607687,144.46916248258304
equal_adults_18plus,person,all_native,after_aptc_measured,cps_asec_2025,55652,134686458.17077535,15264.77005759545,267.8975401187443,-2353.1911591429034,145.30999087171804
equal_adults_18plus,person,all_native,after_uncompensated_care,cps_asec_2025,55652,134686458.17077535,15094.799014713984,268.3099411106689,-2377.1256532283824,145.4520141787595
equal_adults_18plus,person,all_native,after_other_public_transfers,cps_asec_2025,55652,134686458.17077535,15074.188018904879,268.20638980414395,-2382.6342572126996,145.25734454993852
equal_adults_18plus,person,all_native,institutional_care_base,acs_pums_2023,55652,134686458.17077535,1333.858727128502,,228.71859322133741,
equal_adults_18plus,person,all_native,institutional_care_generic_hispanic_adjusted,acs_pums_2023,55652,134686458.17077535,1333.858727128502,,228.71859322133741,
equal_adults_18plus,person,all_native,institutional_care_prison_45k,acs_pums_2023,55652,134686458.17077535,1150.6658526887513,,157.25793397700568,
equal_adults_18plus,person,all_native,institutional_care_prison_70k,acs_pums_2023,55652,134686458.17077535,1505.3753609558612,,295.624534635029,
equal_adults_18plus,person,all_native,institutional_care_nursing_medicaid_share_062,acs_pums_2023,55652,134686458.17077535,1139.2270067614797,,263.60333316016306,
equal_adults_18plus,person,all_native,institutional_care_nursing_062_and_hispanic_adj,acs_pums_2023,55652,134686458.17077535,1139.2270067614797,,263.60333316016306,
equal_adults_18plus,person,all_native,full_residual_balance_cps_plus_acs,combined,55652,134686458.17077535,13740.329291776377,,-2611.3528504340356,
equal_adults_18plus,person,all_second_gen,edu_assistance_government,cps_asec_2025,6871,16869387.509126462,116.73296097899117,20.502737287270218,50.46244966537603,21.86992192299853
equal_adults_18plus,person,all_second_gen,higher_ed_subsidy_nces,cps_asec_2025,6871,16869387.509126462,186.55573400084913,10.25338569980105,29.118375935266528,11.437200112610567
equal_adults_18plus,person,all_second_gen,aptc_measured,cps_asec_2025,6871,16869387.509126462,285.43980594256993,20.513083101325638,27.849515406926002,22.477911198595237
equal_adults_18plus,person,all_second_gen,uncompensated_care,cps_asec_2025,6871,16869387.509126462,199.53021896287044,8.43609886593145,53.49367016688299,8.736234548367042
equal_adults_18plus,person,all_second_gen,other_public_transfers,cps_asec_2025,6871,16869387.509126462,24.187330376118144,9.95226641320547,9.084938551331227,10.578487148767238
equal_adults_18plus,person,all_second_gen,edu_assistance_government_proportional,cps_asec_2025,6871,16869387.509126462,107.56068891861034,20.201902481185694,48.58834828321107,21.09535963429135
equal_adults_18plus,person,all_second_gen,higher_ed_subsidy_brief074,cps_asec_2025,6871,16869387.509126462,178.67601197790916,9.820304242717285,27.888476949002552,10.954116823368452
equal_adults_18plus,person,all_second_gen,aptc_fallback_share,cps_asec_2025,6871,16869387.509126462,403.11463867820055,22.419686706503345,29.482382938782337,24.516020095856675
equal_adults_18plus,person,all_second_gen,uncompensated_care_2024_prices,cps_asec_2025,6871,16869387.509126462,239.4362627554446,10.123318639117745,64.19240420025969,10.483481458040444
equal_adults_18plus,person,all_second_gen,uncompensated_care_ever_uninsured,cps_asec_2025,6871,16869387.509126462,162.4143504843479,8.381285707508166,50.41400349100006,8.737560931391501
equal_adults_18plus,person,all_second_gen,housing_subsidy_capped_resource,cps_asec_2025,6871,16869387.509126462,133.45501272567702,14.835018121797793,80.67990386384389,15.278180223904046
equal_adults_18plus,person,all_second_gen,college_fte_18_24,cps_asec_2025,6871,16869387.509126462,20.667129182608736,1.1358967225094077,3.2258093821934146,1.2670427606025436
equal_adults_18plus,person,all_second_gen,extended_balance,cps_asec_2025,6871,16869387.509126462,17628.956258739192,543.5322215478972,-470.30311791400163,608.8531065810903
equal_adults_18plus,person,all_second_gen,residual_balance_cps_only,cps_asec_2025,6871,16869387.509126462,16816.510208477794,548.3665735349886,-640.3120676397848,611.2197950839
equal_adults_18plus,person,all_second_gen,after_edu_assistance_government,cps_asec_2025,6871,16869387.509126462,17512.2232977602,543.9880229207547,-520.7655675793794,609.6550746816284
equal_adults_18plus,person,all_second_gen,after_higher_ed_subsidy_nces,cps_asec_2025,6871,16869387.509126462,17325.66756375935,543.6772408815522,-549.8839435146474,608.6491482236356
equal_adults_18plus,person,all_second_gen,after_aptc_measured,cps_asec_2025,6871,16869387.509126462,17040.22775781678,546.2539588960346,-577.7334589215716,610.1858573105932
equal_adults_18plus,person,all_second_gen,after_uncompensated_care,cps_asec_2025,6871,16869387.509126462,16840.69753885391,547.4583677198509,-631.2271290884564,611.0784293148746
equal_adults_18plus,person,all_second_gen,after_other_public_transfers,cps_asec_2025,6871,16869387.509126462,16816.510208477794,548.3665735349886,-640.3120676397848,611.2197950839
equal_adults_18plus,person,all_second_gen,institutional_care_base,acs_pums_2023,6871,16869387.509126462,1333.858727128502,,228.71859322133741,
equal_adults_18plus,person,all_second_gen,institutional_care_generic_hispanic_adjusted,acs_pums_2023,6871,16869387.509126462,1333.858727128502,,228.71859322133741,
equal_adults_18plus,person,all_second_gen,institutional_care_prison_45k,acs_pums_2023,6871,16869387.509126462,1150.6658526887513,,157.25793397700568,
equal_adults_18plus,person,all_second_gen,institutional_care_prison_70k,acs_pums_2023,6871,16869387.509126462,1505.3753609558612,,295.624534635029,
equal_adults_18plus,person,all_second_gen,institutional_care_nursing_medicaid_share_062,acs_pums_2023,6871,16869387.509126462,1139.2270067614797,,263.60333316016306,
equal_adults_18plus,person,all_second_gen,institutional_care_nursing_062_and_hispanic_adj,acs_pums_2023,6871,16869387.509126462,1139.2270067614797,,263.60333316016306,
equal_adults_18plus,person,all_second_gen,full_residual_balance_cps_plus_acs,combined,6871,16869387.509126462,15482.651481349292,,-869.0306608611209,
equal_adults_18plus,person,mexican_second_gen,edu_assistance_government,cps_asec_2025,2452,5614636.31290289,105.52800833323779,26.430222968360408,39.25749701962265,28.014960115874036
equal_adults_18plus,person,mexican_second_gen,higher_ed_subsidy_nces,cps_asec_2025,2452,5614636.31290289,215.6745984609427,18.74223331759724,58.23724039536009,19.709008835458366
equal_adults_18plus,person,mexican_second_gen,aptc_measured,cps_asec_2025,2452,5614636.31290289,251.94907864142047,34.68838133283254,-5.64121189422346,35.73574038668123
equal_adults_18plus,person,mexican_second_gen,uncompensated_care,cps_asec_2025,2452,5614636.31290289,316.5171837119553,17.45220688130417,170.48063491596784,17.59968797049742
equal_adults_18plus,person,mexican_second_gen,other_public_transfers,cps_asec_2025,2452,5614636.31290289,16.062951505923305,6.686313164314657,0.9605596811363881,7.394642729061706
equal_adults_18plus,person,mexican_second_gen,edu_assistance_government_proportional,cps_asec_2025,2452,5614636.31290289,92.30881306754635,22.910070268045004,33.33647243214708,24.128785306232714
equal_adults_18plus,person,mexican_second_gen,higher_ed_subsidy_brief074,cps_asec_2025,2452,5614636.31290289,206.56495681747722,17.950600782565726,55.77742178857062,18.876541734927542
equal_adults_18plus,person,mexican_second_gen,aptc_fallback_share,cps_asec_2025,2452,5614636.31290289,310.6939240278422,34.88901592445383,-62.93833171157604,35.6070814984986
equal_adults_18plus,person,mexican_second_gen,uncompensated_care_2024_prices,cps_asec_2025,2452,5614636.31290289,379.8206204543456,20.94264825756513,204.5767618991607,21.11962556459705
equal_adults_18plus,person,mexican_second_gen,uncompensated_care_ever_uninsured,cps_asec_2025,2452,5614636.31290289,274.8522982908387,17.628631701303487,162.85195129749087,17.85376452270507
equal_adults_18plus,person,mexican_second_gen,housing_subsidy_capped_resource,cps_asec_2025,2452,5614636.31290289,120.23296580223527,23.444317684556324,67.45785694040214,23.380713021432594
equal_adults_18plus,person,mexican_second_gen,college_fte_18_24,cps_asec_2025,2452,5614636.31290289,23.892992684852455,2.076313329203872,6.451672884437134,2.183415234300653
equal_adults_18plus,person,mexican_second_gen,extended_balance,cps_asec_2025,2452,5614636.31290289,7465.99991490344,515.1838741408596,-10633.259461749753,587.2412434370211
equal_adults_18plus,person,mexican_second_gen,residual_balance_cps_only,cps_asec_2025,2452,5614636.31290289,6560.26809424996,521.3394604558272,-10896.554181867617,592.1566680699558
equal_adults_18plus,person,mexican_second_gen,after_edu_assistance_government,cps_asec_2025,2452,5614636.31290289,7360.471906570202,517.5214395052454,-10672.516958769378,590.8034175783694
equal_adults_18plus,person,mexican_second_gen,after_higher_ed_subsidy_nces,cps_asec_2025,2452,5614636.31290289,7144.79730810926,517.958872311294,-10730.754199164738,591.2385664292742
equal_adults_18plus,person,mexican_second_gen,after_aptc_measured,cps_asec_2025,2452,5614636.31290289,6892.848229467839,518.1593366681523,-10725.112987270513,590.76770885448
equal_adults_18plus,person,mexican_second_gen,after_uncompensated_care,cps_asec_2025,2452,5614636.31290289,6576.331045755884,522.8200686855878,-10895.593622186483,593.2158493025191
equal_adults_18plus,person,mexican_second_gen,after_other_public_transfers,cps_asec_2025,2452,5614636.31290289,6560.26809424996,521.3394604558272,-10896.554181867617,592.1566680699558
equal_adults_18plus,person,mexican_second_gen,institutional_care_base,acs_pums_2023,2452,5614636.31290289,1057.4274625542353,,-47.71267135292942,
equal_adults_18plus,person,mexican_second_gen,institutional_care_generic_hispanic_adjusted,acs_pums_2023,2452,5614636.31290289,1293.1314068801896,,187.99127297302493,
equal_adults_18plus,person,mexican_second_gen,institutional_care_prison_45k,acs_pums_2023,2452,5614636.31290289,848.0546571260546,,-145.35326158569103,
equal_adults_18plus,person,mexican_second_gen,institutional_care_prison_70k,acs_pums_2023,2452,5614636.31290289,1253.455386194042,,43.704559873209746,
equal_adults_18plus,person,mexican_second_gen,institutional_care_nursing_medicaid_share_062,acs_pums_2023,2452,5614636.31290289,1012.460791528838,,136.83711792752126,
equal_adults_18plus,person,mexican_second_gen,institutional_care_nursing_062_and_hispanic_adj,acs_pums_2023,2452,5614636.31290289,1238.4801451088529,,362.8564715075362,
equal_adults_18plus,person,mexican_second_gen,full_residual_balance_cps_plus_acs,combined,2452,5614636.31290289,5502.840631695724,,-10848.841510514689,
equal_adults_18plus,person,mexican_third_plus_selfid,edu_assistance_government,cps_asec_2025,2477,5526182.2353818305,74.06567393401092,20.310589637575838,7.795162620395772,21.440393589750915
equal_adults_18plus,person,mexican_third_plus_selfid,higher_ed_subsidy_nces,cps_asec_2025,2477,5526182.2353818305,195.3780415343324,21.67608671422859,37.940683468749796,21.525659077182667
equal_adults_18plus,person,mexican_third_plus_selfid,aptc_measured,cps_asec_2025,2477,5526182.2353818305,249.4782634987565,33.50732619432173,-8.11202703688744,34.455440586701705
equal_adults_18plus,person,mexican_third_plus_selfid,uncompensated_care,cps_asec_2025,2477,5526182.2353818305,233.06005345108176,15.905728446656598,87.02350465509431,16.68113300908083
equal_adults_18plus,person,mexican_third_plus_selfid,other_public_transfers,cps_asec_2025,2477,5526182.2353818305,79.1013485672609,48.69414322973426,63.99895674247398,48.61498245761334
equal_adults_18plus,person,mexican_third_plus_selfid,edu_assistance_government_proportional,cps_asec_2025,2477,5526182.2353818305,74.06567393401092,20.310589637575838,15.093333298611647,21.075328637592737
equal_adults_18plus,person,mexican_third_plus_selfid,higher_ed_subsidy_brief074,cps_asec_2025,2477,5526182.2353818305,187.12568378761225,20.76053437932965,36.33814875870564,20.616460489440506
equal_adults_18plus,person,mexican_third_plus_selfid,aptc_fallback_share,cps_asec_2025,2477,5526182.2353818305,330.23198353225644,40.399176511968584,-43.40027220716178,42.835148517499334
equal_adults_18plus,person,mexican_third_plus_selfid,uncompensated_care_2024_prices,cps_asec_2025,2477,5526182.2353818305,279.67206414129834,19.086874135987955,104.42820558611342,20.01735961089702
equal_adults_18plus,person,mexican_third_plus_selfid,uncompensated_care_ever_uninsured,cps_asec_2025,2477,5526182.2353818305,190.9354352156183,14.521183170392847,78.93508822227047,15.392036124029929
equal_adults_18plus,person,mexican_third_plus_selfid,housing_subsidy_capped_resource,cps_asec_2025,2477,5526182.2353818305,195.53369608999154,40.63259103148731,142.7585872281584,40.598977083458614
equal_adults_18plus,person,mexican_third_plus_selfid,college_fte_18_24,cps_asec_2025,2477,5526182.2353818305,21.644487345624878,2.4013332353234014,4.203167545209556,2.3846684706400025
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance,cps_asec_2025,2477,5526182.2353818305,10086.06761046379,651.8581207974634,-8013.191766189404,634.282893315611
equal_adults_18plus,person,mexican_third_plus_selfid,residual_balance_cps_only,cps_asec_2025,2477,5526182.2353818305,9254.984229478348,664.3518999762557,-8201.83804663923,645.2022846102033
equal_adults_18plus,person,mexican_third_plus_selfid,after_edu_assistance_government,cps_asec_2025,2477,5526182.2353818305,10012.00193652978,654.5136092572692,-8020.9869288098,635.5072186073686
equal_adults_18plus,person,mexican_third_plus_selfid,after_higher_ed_subsidy_nces,cps_asec_2025,2477,5526182.2353818305,9816.623894995448,656.6688501387234,-8058.92761227855,636.8162453023805
equal_adults_18plus,person,mexican_third_plus_selfid,after_aptc_measured,cps_asec_2025,2477,5526182.2353818305,9567.14563149669,658.559679416363,-8050.815585241662,640.3053467412327
equal_adults_18plus,person,mexican_third_plus_selfid,after_uncompensated_care,cps_asec_2025,2477,5526182.2353818305,9334.08557804561,661.1681440685643,-8137.839089896757,642.917913418673
equal_adults_18plus,person,mexican_third_plus_selfid,after_other_public_transfers,cps_asec_2025,2477,5526182.2353818305,9254.984229478348,664.3518999762557,-8201.83804663923,645.2022846102033
equal_adults_18plus,person,mexican_third_plus_selfid,institutional_care_base,acs_pums_2023,2477,5526182.2353818305,1057.4274625542353,,-47.71267135292942,
equal_adults_18plus,person,mexican_third_plus_selfid,institutional_care_generic_hispanic_adjusted,acs_pums_2023,2477,5526182.2353818305,1293.1314068801896,,187.99127297302493,
equal_adults_18plus,person,mexican_third_plus_selfid,institutional_care_prison_45k,acs_pums_2023,2477,5526182.2353818305,848.0546571260546,,-145.35326158569103,
equal_adults_18plus,person,mexican_third_plus_selfid,institutional_care_prison_70k,acs_pums_2023,2477,5526182.2353818305,1253.455386194042,,43.704559873209746,
equal_adults_18plus,person,mexican_third_plus_selfid,institutional_care_nursing_medicaid_share_062,acs_pums_2023,2477,5526182.2353818305,1012.460791528838,,136.83711792752126,
equal_adults_18plus,person,mexican_third_plus_selfid,institutional_care_nursing_062_and_hispanic_adj,acs_pums_2023,2477,5526182.2353818305,1238.4801451088529,,362.8564715075362,
equal_adults_18plus,person,mexican_third_plus_selfid,full_residual_balance_cps_plus_acs,combined,2477,5526182.2353818305,8197.556766924114,,-8154.1253752862995,
equal_adults_18plus,person,mexico_born,edu_assistance_government,cps_asec_2025,4318,9446562.93512691,83.51123488051,15.637169566086055,17.240723566894857,17.52646098575844
equal_adults_18plus,person,mexico_born,higher_ed_subsidy_nces,cps_asec_2025,4318,9446562.93512691,325.7098507443072,20.724940241282596,168.27249267872457,21.402867301685816
equal_adults_18plus,person,mexico_born,aptc_measured,cps_asec_2025,4318,9446562.93512691,249.55920460034335,29.187129527892935,-8.031085935300581,30.556691693686613
equal_adults_18plus,person,mexico_born,uncompensated_care,cps_asec_2025,4318,9446562.93512691,668.4329615172422,19.284393350327754,522.3964127212548,19.646011886292218
equal_adults_18plus,person,mexico_born,other_public_transfers,cps_asec_2025,4318,9446562.93512691,13.078414983422334,5.532240634680482,-2.0239768413645827,6.1109997751563645
equal_adults_18plus,person,mexico_born,edu_assistance_government_proportional,cps_asec_2025,4318,9446562.93512691,81.50665780302454,15.507837755211074,22.534317167625268,16.731844923390103
equal_adults_18plus,person,mexico_born,higher_ed_subsidy_brief074,cps_asec_2025,4318,9446562.93512691,311.95255136273573,19.849562333881515,161.16501633382913,20.498855180405354
equal_adults_18plus,person,mexico_born,aptc_fallback_share,cps_asec_2025,4318,9446562.93512691,337.9267251735737,32.24312922146744,-35.705530565844526,33.51049909423613
equal_adults_18plus,person,mexico_born,uncompensated_care_2024_prices,cps_asec_2025,4318,9446562.93512691,802.1195538206927,23.141272020393764,626.8756952655077,23.57521426355109
equal_adults_18plus,person,mexico_born,uncompensated_care_ever_uninsured,cps_asec_2025,4318,9446562.93512691,629.0798694552858,19.615128328937093,517.0795224619379,20.024709606955724
equal_adults_18plus,person,mexico_born,housing_subsidy_capped_resource,cps_asec_2025,4318,9446562.93512691,111.80467891978779,17.181162920711177,59.02957005795465,18.17541552597807
equal_adults_18plus,person,mexico_born,college_fte_18_24,cps_asec_2025,4318,9446562.93512691,36.08298398027357,2.295962756451572,18.641664179858246,2.371065278541168
equal_adults_18plus,person,mexico_born,extended_balance,cps_asec_2025,4318,9446562.93512691,3154.3736271313364,353.8638152009861,-14944.885749521858,474.5178256831532
equal_adults_18plus,person,mexico_born,residual_balance_cps_only,cps_asec_2025,4318,9446562.93512691,1814.0819604055112,358.42821490759866,-15642.740315712068,476.0999953708197
equal_adults_18plus,person,mexico_born,after_edu_assistance_government,cps_asec_2025,4318,9446562.93512691,3070.8623922508264,354.50168996882667,-14962.126473088752,473.3627232280378
equal_adults_18plus,person,mexico_born,after_higher_ed_subsidy_nces,cps_asec_2025,4318,9446562.93512691,2745.1525415065194,353.96700360028035,-15130.39896576748,471.5065835962789
equal_adults_18plus,person,mexico_born,after_aptc_measured,cps_asec_2025,4318,9446562.93512691,2495.593336906176,356.36600184768577,-15122.367879832178,474.4409861112997
equal_adults_18plus,person,mexico_born,after_uncompensated_care,cps_asec_2025,4318,9446562.93512691,1827.1603753889335,358.54092721335485,-15644.764292553433,476.2496332883903
equal_adults_18plus,person,mexico_born,after_other_public_transfers,cps_asec_2025,4318,9446562.93512691,1814.0819604055112,358.42821490759866,-15642.740315712068,476.0999953708197
equal_adults_18plus,person,mexico_born,institutional_care_base,acs_pums_2023,4318,9446562.93512691,385.9948874917129,,-719.1452464154518,
equal_adults_18plus,person,mexico_born,institutional_care_generic_hispanic_adjusted,acs_pums_2023,4318,9446562.93512691,385.9948874917129,,-719.1452464154518,
equal_adults_18plus,person,mexico_born,institutional_care_prison_45k,acs_pums_2023,4318,9446562.93512691,319.50281782484893,,-673.9051008868967,
equal_adults_18plus,person,mexico_born,institutional_care_prison_70k,acs_pums_2023,4318,9446562.93512691,448.248924393271,,-761.5019019275612,
equal_adults_18plus,person,mexico_born,institutional_care_nursing_medicaid_share_062,acs_pums_2023,4318,9446562.93512691,352.64615361107104,,-522.9775199902456,
equal_adults_18plus,person,mexico_born,institutional_care_nursing_062_and_hispanic_adj,acs_pums_2023,4318,9446562.93512691,352.64615361107104,,-522.9775199902456,
equal_adults_18plus,person,mexico_born,full_residual_balance_cps_plus_acs,combined,4318,9446562.93512691,1428.0870729137982,,-14923.595069296614,
