cbsa,dX,Z,w,pop,counties_x,rent_2000,rent_2010,value_2000,value_2010,renters_2000,owners_2000,units_2000,dlog_rent,dlog_value,log_rent_2000,log_value_2000,pred_2000s_all,pred_2000s_mex,pred_1990s_all,ancestry_2010_all,counties_y,elasticity,WRLURI,Z2
12620,0.33235912161066805,0.8039761005543646,144919.0,144919.0,1,468.0,669.0,77400.0,133600.0,17554.0,40542.0,66847.0,0.35731576421058175,0.5458634805068634,6.148468295917647,11.25674205957782,1730.3827725255692,699.5667345004014,1475.7499752219533,96855.695,1,2.324309,0.5923235,1.1940344416712572
12700,3.5459337133511664,1.6734420738523312,222230.0,222230.0,1,723.0,1075.0,178000.0,392700.0,21039.0,73783.0,147083.0,0.39666671840299816,0.7912624112918785,6.583409222158765,12.089538829274222,4461.797993908767,1239.9736640182052,3487.045364847975,144730.45,1,,,2.007738826400021
12940,0.8951629740398399,0.6571408138511524,705973.0,705973.0,9,488.7652551739909,733.3437261931437,88032.65009048706,146842.7950054747,78711.0,177926.0,282511.0,0.40573219921475623,0.5116548233863902,6.191882323444678,11.385463048403585,10785.807405585268,3262.749037229358,11068.1538395936,336683.06,9,1.7378802,-0.813082,1.5277931883493092
12980,1.6830562822514992,0.6140601262968926,137985.0,137985.0,1,484.0,642.0,81300.0,110300.0,14615.0,39485.0,58691.0,0.28250339697332905,0.3050579097056918,6.182084906716632,11.305901295535902,2142.567131325581,840.6579622468631,2140.385753040692,78537.586,1,,,1.5527536553433934
13020,-0.3451919395701477,0.47038090085438744,110157.0,110157.0,1,440.0,556.0,83600.0,107800.0,9081.0,34849.0,46423.0,0.2339935673382758,0.25423413838423947,6.0867747269123065,11.333798799072794,1075.66290628801,410.99494488628034,1259.6030324984822,80987.71,1,,,0.9764816637054476
13140,1.5460007857992428,1.2672454219118776,400162.0,400162.0,4,474.07288187063466,670.0603115946988,57869.941294564276,86978.3837324477,42809.0,105101.0,164028.0,0.3460066565431301,0.4074615237883368,6.161361069096087,10.965953380130948,7152.964555033252,1768.5337732241612,6287.648151126424,184811.6,4,2.4948409,-0.6372842,1.7875171942946237
13220,0.34367599894291345,0.31640781192861916,126799.0,126799.0,2,374.72882218265073,499.0505613088504,57219.51726794197,80556.23728365703,11793.0,38945.0,57294.0,0.2865047923550126,0.34206048914971987,5.926202623531685,10.954650330146668,434.3102836474452,200.2964867209222,783.2527572336735,49038.71,2,,,0.3425186978189459
13380,1.3100524796008521,2.7426258502306684,166814.0,166814.0,1,622.0,798.0,149500.0,293500.0,23575.0,40871.0,73893.0,0.2491685047106298,0.6745812464374108,6.432940092739179,11.915051671812877,5265.576443955822,1549.4323980246097,6038.193492345829,150235.44,1,,,3.156555471336831
13460,1.6931987967377102,0.8525074435210312,115367.0,115367.0,1,644.0,866.0,140700.0,314400.0,12628.0,32967.0,54583.0,0.29618618245808115,0.8040360964347073,6.467698726104354,11.854385243102481,1405.79505140974,197.96434961923725,1497.5712662130627,112280.88,1,,,1.218541741927709
13740,0.4737634028262696,0.5261151570160858,139946.0,139946.0,3,471.25932824960705,650.7804041576532,97878.96529808058,170494.99955826486,17179.0,39335.0,60507.0,0.32276373124029956,0.5549743007979693,6.1554085332604345,11.491486946373644,789.3940983316795,299.7637122474449,701.956660837478,107642.57,3,3.06213,-0.1934254,0.5640704974287793
13780,0.03229623319712793,1.300204950088477,252320.0,252320.0,2,462.80683109623124,609.7114158779216,73751.43631196902,99197.61925127592,32557.0,67917.0,110227.0,0.27567600092676425,0.2964135440729141,6.137309755574096,11.208455749428952,4664.72440348051,2079.293425061565,6239.545016585191,187128.28,2,2.2594266,-0.80459076,1.8487335143787689
13820,2.1100674867024667,0.43085606931957876,1052238.0,1052238.0,7,497.27197434057524,734.4288060791081,90344.47687449235,140337.47605402404,115669.0,296707.0,454338.0,0.3899559540076165,0.4404201803159662,6.209137108493352,11.411385163819713,19627.82579797317,5233.359567233035,14698.107567861864,409932.6,7,2.144764,-0.23494875,1.8653409017706235
13900,-0.03382234332425704,0.3651154032797097,100828.0,100828.0,4,425.7384075528449,547.2792899408284,83477.03450283884,139504.29544901435,11969.0,27476.0,41709.0,0.2511341661430402,0.5135238344032143,6.0538250908757885,11.332326837115493,965.4428020329424,353.58966671128604,1162.9652946811775,85824.65,4,3.464907,-0.3023023,0.9575145812997803
13980,3.1563105657129342,0.5623724543948331,165146.0,165146.0,5,480.70198196665535,662.3024123251571,86565.52968911154,151916.47941788894,23512.0,40722.0,69484.0,0.32047476985361456,0.5624291965265069,6.175247497975782,11.368656974769925,5135.360058473956,2354.8075566400707,4222.510566942634,92195.66,5,,,3.109587915222867
14020,1.2117116895462665,0.8046244035785433,142349.0,142349.0,2,553.0714347487676,721.1438590768227,102188.61296562052,136748.95700298,23126.0,32054.0,60699.0,0.2653514745937571,0.2913265617991776,6.315487169940617,11.534575531421083,8046.504762279689,3404.9202263795664,6112.259489664935,96441.59,2,,,5.6526598446632494
14260,0.7606330247261468,1.4050537340668292,464840.0,464840.0,5,580.6818731495767,752.6331274805768,112840.56110979409,192964.89315978883,47962.0,122329.0,181170.0,0.2593748381968126,0.5365324128967579,6.364203056374304,11.633731137717838,15259.32937655604,4663.353006687525,11663.842951816589,375901.34,5,1.6927996,-0.4626847,3.2827057431709923
14460,3.1259632820555154,3.85498166448782,4391344.0,4391344.0,7,779.4652560795957,1141.3344926103907,212063.68073241715,384605.3556825981,656417.0,1023242.0,1751585.0,0.3813453488697913,0.5953311480094747,6.658608115444936,12.264641889362153,284344.8166171365,99528.24503181606,309458.41567570914,3607433.0,7,0.8581065,1.7025069,6.475120523856398
14500,0.8276112132054774,1.988584233879995,291288.0,291288.0,1,825.0,986.0,231000.0,353300.0,40431.0,74249.0,119900.0,0.17827296826795447,0.42489984384330626,6.715383386334681,12.35017298950393,14098.886796203236,4601.139690402838,14845.143207641637,260886.11,1,1.2232325,3.121081,4.840187991336148
14540,3.660475040524,0.39558807142321556,134976.0,134976.0,4,460.3252314086015,603.6249131858319,81714.49544333952,118037.34927576531,15881.0,36101.0,58326.0,0.27101973591217465,0.36776968473466454,6.131933264460161,11.310986687917623,5225.1392322691145,1716.7812967457394,3041.675198700502,58954.027,4,,,3.8711617119110913
14740,0.2298298044592464,2.038443584788693,231969.0,231969.0,1,667.0,914.0,145200.0,284700.0,28164.0,58252.0,92644.0,0.31504052553852624,0.6733238918932951,6.502790045915623,11.885867381372833,4229.304586194886,1421.481908136063,4422.887173937957,177463.4,1,1.4866295,0.57227755,1.8232197346175074
14860,3.2944856314026367,4.740714702083989,882567.0,882567.0,1,838.0,1206.0,265100.0,477700.0,99723.0,224509.0,339466.0,0.3640462768050483,0.5888758071009352,6.731018100482083,12.487862392277117,60137.516109976976,17747.392338807796,65675.859780596,701822.8,1,,,6.813932099203457
15180,-0.13871919412112632,8.35806859810856,335227.0,335227.0,1,413.0,584.0,48000.0,74000.0,31413.0,65854.0,119654.0,0.346453389867194,0.4328640822962786,6.023447592961033,10.778956289890028,12840.693251220444,677.7076767286667,16119.04660413842,278277.53,1,2.3966222,-0.95578474,3.830447204795689
15380,1.6272995880673484,1.4785803923317935,1170111.0,1170111.0,2,509.82683780630106,673.9755266398649,86755.08134144061,113681.97941546046,158545.0,310174.0,511583.0,0.27912266527910035,0.2703159041543852,6.234071134350614,11.370844270634786,25871.691457077217,11248.807805736064,21336.056735354938,852810.4,2,1.82699,-0.23118621,2.211045914197646
15500,0.925704872703859,0.9171696924766436,130800.0,130800.0,1,557.0,699.0,96200.0,137100.0,15408.0,36176.0,55463.0,0.2270855023065259,0.3542812288966086,6.322565239927284,11.474184636653797,2703.323240023628,498.0758945372376,3563.605956161776,66089.75,1,,,2.066760886868217
15540,1.4546382380650922,1.4634115702494452,198889.0,198889.0,3,639.450825165452,930.9437452326468,127218.80469829572,241253.51721714687,23874.0,52104.0,82718.0,0.3755891291178992,0.6399398435934227,6.460609722308479,11.753663754639968,5118.863730507471,2103.649819588343,5502.576998423987,159105.0,3,1.5618443,1.1774004,2.5737289294568684
15940,0.21381847179498004,0.6088898356602662,406934.0,406934.0,2,482.1370853712246,619.2001264691132,99119.56045089896,126575.01544428046,43141.0,116301.0,170040.0,0.25020004342372193,0.24450833707648378,6.178228483097758,11.504082081778451,2477.5496751182927,854.1156533094052,2408.937268136504,266024.75,2,3.0307305,-0.80701536,0.6088332936344205
15980,6.243801825713474,2.518859369407645,440888.0,440888.0,1,646.0,962.0,96700.0,210600.0,44343.0,144256.0,245405.0,0.39821494688310466,0.7783471972406257,6.470799503782602,11.479368681441386,22560.799070908695,3460.4963532925367,13892.179636969233,418631.06,1,,,5.117127041540867
16300,0.4752289979556319,0.5287841363198023,237230.0,237230.0,3,492.9214340506278,612.4150971543654,94628.15990763457,133139.18780142211,24769.0,69290.0,99054.0,0.21706051755725042,0.34144000061502133,6.20034979836259,11.457710384186246,3716.697978281981,1371.0931869738056,3614.76280775288,187852.42,3,3.9480708,-0.68610734,1.5667065625266536
16540,1.4097744211597232,0.5514398409019181,129313.0,129313.0,1,455.0,680.0,95100.0,175000.0,13164.0,37469.0,53803.0,0.4017953792192017,0.60985700437217,6.12029741895095,11.462684248533481,1806.664310358172,585.681927130094,1381.942105854608,96240.81,1,,,1.3971250457093813
16580,3.1548718284093793,1.293112880134,210275.0,210275.0,3,531.8810338723002,722.3715328864912,88474.57137589873,138024.59787784485,33892.0,48819.0,88138.0,0.30611975122896595,0.44471673312391147,6.276419843794054,11.39047046062322,17064.49748984428,7062.390735832193,11487.594531001489,140059.89,3,3.629078,-0.39136863,8.115323975671991
16620,-0.05180803507441256,0.41936189263307133,235938.0,235938.0,3,432.2283098640763,570.1645683117272,71189.06254345227,95166.83504842178,28619.0,71918.0,110199.0,0.2769710917989032,0.2902923191067792,6.068953943695515,11.173094469637178,977.8495571671364,467.8047562998174,1329.4830563052485,98037.69,3,1.5718449,-1.1493769,0.41445191413300797
16700,2.0781413233845276,0.891901764061157,549033.0,549033.0,3,592.4265557423453,862.8315337113141,102783.28924544666,202633.31532250636,69597.0,138360.0,232985.0,0.37599255318642655,0.678775233373468,6.384226908773034,11.540378062811401,11546.512089590358,3251.096897772345,9340.325480830306,270205.2,3,1.1964433,-0.8060621,2.1030634023073946
16740,3.6023442600738766,1.109364228825235,1717372.0,1717372.0,10,614.9813533313534,766.2298122918081,113173.0660337077,164396.14098017444,202020.0,456691.0,707177.0,0.21989019323107684,0.37336080409575345,6.421591947560446,11.636673483876356,61090.51576334831,17716.04377067139,52253.049574218305,1051804.8,10,3.0920334,-0.5302106,3.5572092571294
16820,3.6453054646953875,1.1936090789823703,189644.0,189644.0,6,632.7027294303797,934.0804764260974,128653.73695373695,278867.2757753562,25280.0,47619.0,80159.0,0.38956190762972387,0.773611368816308,6.45000069008439,11.764879864732537,8840.866476639012,3711.486268044324,6225.081403257913,117677.18,6,3.4359303,-0.9799601,4.661822402311179
16860,0.9336489787862323,0.6245549439360034,476531.0,476531.0,6,493.2725960861608,654.141471529914,86022.40798897449,135683.97533698194,56824.0,132783.0,205343.0,0.28226169091892395,0.45572065064753176,6.2010619544690835,11.362363099307633,6712.379625036972,1796.6838597561382,7486.707229999634,215948.45,6,2.1130126,-0.72058916,1.4085924368062042
16980,1.5319602946052946,4.406884074877431,9098316.0,9098316.0,14,659.2393121129387,901.0995858883854,156303.86788999062,256201.41113773492,1141292.0,2138763.0,3462197.0,0.3125291667677992,0.49416191370287876,6.491086612910758,11.959557262680411,468126.4381154156,154392.804595428,652672.6543130144,6533925.5,14,0.81137383,0.019291578,5.145198717162777
17020,-0.5277180077224477,2.326892239813961,203171.0,203171.0,1,563.0,861.0,116200.0,265400.0,31233.0,48333.0,85523.0,0.42481487628803993,0.8259252774802963,6.333279628139691,11.663068123399947,3486.2282867639487,1114.39453702414,5298.827819165303,149130.28,1,1.7394891,0.94018835,1.7159084154549364
17140,1.6849111126475083,0.641385085976511,1994830.0,1994830.0,15,512.9435645238011,690.8207013552083,112892.53672764212,156348.57409795086,254379.0,519772.0,827548.0,0.297714484598683,0.3256516001135079,6.2401658284443,11.634191642794537,42594.42319210441,15116.88409831252,34222.76465248339,1190567.1,15,2.4609513,-0.5770942,2.135240756961967
17300,0.5076199063849036,1.1059167303589847,219630.0,219630.0,3,510.069314589359,702.7764255394936,79622.55280677242,118420.25885558584,29734.0,48668.0,86047.0,0.3204921846812816,0.39694243357313574,6.234546627442842,11.285052658421286,5521.588650771662,1664.7476147209632,6978.670692835688,108012.71,3,,,2.5140411832498577
17420,1.9166656418415333,0.4497641590416684,104015.0,104015.0,2,443.6522462562396,623.2455022488756,83873.68072729807,127525.98285545374,12020.0,28709.0,44189.0,0.3398994793739174,0.4190082648038693,6.095041026395408,11.337067145116576,1524.4886920481947,371.33628090535706,1470.2750837140395,47957.8,2,,,1.465643120750079
17460,0.6666919702633551,1.6721722468007847,2148143.0,2148143.0,5,548.6824820869157,705.4634475816151,118405.74130884626,150539.3672732324,272287.0,580878.0,911356.0,0.2513350419515765,0.24010741449163397,6.3075199173422565,11.681872491040577,45672.05033185564,17212.31021935468,58703.76052291527,1355106.1,5,1.0249237,-0.16035768,2.1261177832134845
17660,0.12506639319381385,0.8994713736883659,108685.0,108685.0,1,571.0,768.0,116400.0,220000.0,10527.0,30781.0,46607.0,0.2964005234916618,0.6365950110550234,6.3473892096560105,11.664787814279475,560.8375846526478,161.6472838612234,1077.3468122463603,87720.91,1,,,0.5160211479529353
17780,2.091530106290234,1.71038274202245,184885.0,184885.0,3,565.7530808263864,731.966667536058,78571.10520845363,126946.86349580326,33108.0,34636.0,75094.0,0.2575772467113202,0.47976458760106055,6.338157730060263,11.2717592926161,13321.436076782968,4168.571320311111,10477.91719958472,134316.73,3,,,7.205255200142233
17820,0.5915660830288223,1.8983376588868155,537484.0,537484.0,2,659.417077979077,817.8607548885857,144439.6825275573,217251.9957283749,69493.0,130909.0,212790.0,0.21533586624211765,0.4081959519718694,6.491356229572916,11.880617277435208,17975.268521751263,5384.2637198099055,20187.14712710412,431114.8,2,1.6681645,0.86787033,3.3443355563609827
17860,1.100517391598789,0.9049659470138234,135454.0,135454.0,1,523.0,729.0,100800.0,153900.0,22565.0,30529.0,56678.0,0.33209226794373503,0.4231646852075652,6.259581464064923,11.520893634619405,6023.830428050555,2488.4685180211836,5641.190873066653,102208.6,1,7.8417006,-1.5323458,4.447141042752931
17900,1.4350005056204007,0.816221925309587,647158.0,647158.0,6,548.0139152521542,748.346095185082,89271.88847186233,134763.43737844707,73229.0,172118.0,269244.0,0.311564885640748,0.4118342860465347,6.3063006794215255,11.399441918557722,14270.178086568249,4416.364071426859,11356.19701632538,299565.3,6,2.640273,-0.7645787,2.205053184317933
17980,0.7190520989685414,1.1736008866062806,281768.0,281768.0,5,486.1530048105689,727.8274124699681,82273.08477628257,131572.17899714463,41783.0,62199.0,115747.0,0.40354055024125746,0.4695115745058924,6.186523399066697,11.317799295221333,4503.702809583965,1549.2506132983028,5487.957448963874,87870.984,5,3.8502142,-0.8269074,1.5983727071860414
18140,2.872956173691625,0.9057631956634339,1675013.0,1675013.0,10,580.1147600234306,748.7556874458942,118107.70309659999,164235.8214591249,240711.0,419234.0,706212.0,0.25518679924416876,0.32970638443067024,6.363225946077702,11.679352225262447,65561.16689591501,24023.53556808134,55294.59428844782,1126028.8,10,2.7131891,0.25988513,3.9140691383240016
18580,0.920621645957981,1.9482116600161405,403280.0,403280.0,3,540.7545793889017,782.9373699615616,66749.72550157334,103496.93164243737,51972.0,89618.0,160753.0,0.3700871721287502,0.43859178136326094,6.292965533385201,11.10870546391806,6744.052897342539,1583.1333920384868,6403.272744551278,270398.12,3,1.6543641,-0.24546725,1.6723003613723812
18880,1.6551362457788077,1.7710314372092693,211099.0,211099.0,2,585.489970123773,947.9308004501893,92377.28069560339,203197.35602768144,25773.0,57044.0,107676.0,0.4818324518401438,0.7882966354483756,6.372449052444884,11.43363634747864,4516.5953879700655,1568.7963770335205,4759.480116817987,115064.26,2,,,2.139562663949173
19060,0.017344769081136358,0.3550866196230725,102008.0,102008.0,2,380.3567582121702,524.6689354750885,69984.06297472725,116171.79178421524,11142.0,28964.0,45078.0,0.32165781489662937,0.5068025148796327,5.941109649688689,11.156022823320729,388.010052544127,147.01865739954178,730.893686131549,62982.87,2,,,0.38037217918607075
19100,2.463506817323676,3.3557570693680603,5204126.0,5204126.0,13,647.943599070909,848.741298501449,99188.16126162541,146233.28393982205,752133.0,1145443.0,2017405.0,0.26995077259317846,0.38818451668382004,6.473803654093388,11.504773944030415,304477.5470735684,71844.64359917378,333709.2335465835,3650950.0,13,2.17532,-0.22867998,5.850695142153906
19140,2.050314043650703,2.0918288995960794,120031.0,120031.0,2,473.8022433927474,635.9926316501047,80287.00387792953,120297.52866921504,13016.0,29655.0,45042.0,0.29439695120978726,0.404360316458213,6.160790026607413,11.293363042228002,3262.3949968026577,262.88844347077696,4894.401430168891,64546.324,2,,,2.7179603575765077
19300,2.116922308521424,0.49132192806556496,140415.0,140415.0,1,566.0,821.0,105300.0,177200.0,11300.0,44036.0,74285.0,0.3719290312492447,0.5204656190310519,6.338594078203183,11.564568698122066,3512.9700284115675,935.871146616956,1714.5648070050106,87890.12,1,,,2.5018481133864383
19340,0.9625275129326951,0.8966243890497503,376019.0,376019.0,4,464.99672107944895,616.7306007363565,82737.56591573966,120462.3932777343,42392.0,107334.0,158517.0,0.2824019467795029,0.3756638731094526,6.1420303541204495,11.323429021112036,6068.8494896219645,2107.9705491891723,6259.6962462671445,247829.12,4,4.1087456,-0.91260684,1.613974158120192
19380,0.9757008578514612,0.7446808211070466,805816.0,805816.0,3,534.3080967887751,697.5104399129028,101932.51327029458,129656.97085562983,108401.0,214577.0,347221.0,0.2665448483393611,0.24058131755969292,6.280972632861211,11.532066238684685,12719.84711795384,5075.946327377439,11933.542562919964,423367.4,3,3.705984,-0.5002998,1.578505157251015
19460,1.9161293703582718,0.40292776122829027,145867.0,145867.0,2,417.87775636908583,549.6554830287206,78080.15860134023,111097.40931477275,14013.0,43127.0,62397.0,0.27410274659082656,0.35267140450486956,6.035188940875459,11.265491252352076,2325.317329861129,409.2302969063502,1281.220090807802,59863.516,2,3.8511612,-0.98815924,1.5941352943853848
19500,1.0185252861896315,0.43150643626482793,114706.0,114706.0,1,448.0,595.0,68500.0,90500.0,13182.0,33379.0,50241.0,0.2837681731306452,0.2785161054376992,6.104793232414985,11.134589024250317,749.8990113955565,271.67575859963796,554.3391286228506,50808.82,1,4.9873834,-0.99899614,0.6537574419782369
19660,0.5240731622066575,2.386991365279122,493175.0,493175.0,2,603.9843928280359,898.0478578436716,86011.14459942524,191600.69976307233,49080.0,156937.0,236390.0,0.39667500278240464,0.800936641515122,6.403548357912282,11.362232155205207,11068.550124345593,3492.8335713385604,9742.051821939538,346112.03,2,,,2.24434533874296
19740,1.4511178889272394,2.3408117070051375,2157756.0,2157756.0,9,701.9616249668718,869.5647488691843,173430.5285597177,250583.97283878733,279218.0,564799.0,882552.0,0.21411406056414162,0.36801697782309795,6.553878737242253,12.063532386423304,95730.20548928964,26021.14817451604,119504.70447838125,1772828.1,9,1.5290611,0.8363913,4.436563053899034
19780,2.3713513588892683,0.9921045127667035,481394.0,481394.0,5,560.802407239819,703.4872642685054,99708.6735112324,151535.94597982077,55250.0,134121.0,199393.0,0.2266811447838224,0.41857019471507506,6.329368628221544,11.510007948266614,19352.13378840255,6804.194315129312,20182.77590470943,382457.1,5,3.6620333,-0.84009665,4.020019731945672
19820,0.9897395013012442,2.116126930916894,4452557.0,4452557.0,6,588.0009471286933,787.6717497411294,131567.37461872585,159989.59980685974,464562.0,1232381.0,1797185.0,0.29235288316950836,0.19558973698994642,6.376728558660413,11.787274353906222,151982.5443646991,60745.865085155325,190027.2306669121,2686843.5,6,1.2411451,0.05446281,3.4133767263327366
20020,1.045641028062206,0.41481545693127997,130861.0,130861.0,3,392.8244478829653,578.2735248167288,67397.4053550158,104818.12788568185,14218.0,38618.0,59723.0,0.38668416849123677,0.44162021197585233,5.973362814571396,11.118361799943017,1682.999729031395,477.5516423297721,1764.644639545727,44141.254,3,4.2563744,-0.9431387,1.2860972551267336
20100,-0.4508502693149836,1.2257527935888999,126697.0,126697.0,1,573.0,916.0,103300.0,207500.0,14176.0,33048.0,50481.0,0.46913064795938997,0.6974939635451598,6.35088571671474,11.54539265510773,3122.7205681385676,950.153758368774,2537.3315796249635,88539.32,1,2.181916,0.31534323,2.464715477192489
20260,0.19283311779843948,0.6305443094395445,275486.0,275486.0,3,412.7376060186664,617.4043339231939,75387.23313407344,141762.590010549,28179.0,84312.0,129877.0,0.40271207714658797,0.6315158182322254,6.022812054532716,11.230393217830223,2051.8816923855966,754.1562385872683,2170.3516360580065,200062.36,3,2.0149717,-0.2934594,0.7448224927530244
