name,ua,ua_name,match,pop_k,s,phi_commute_route,passenger_delay_ph,truck_delay_ph,delay_per_auto_commuter,cost_musd,other_commuters,other_persons,A1_bn,A1_hours_per_other_commuter,A1_usd_per_other_commuter,A1_umr_eq_a4_hours,A1_fill-in_bn,A1_fill-in_hours_per_other_commuter,A1_fill-in_usd_per_other_commuter,A1_fill-in_umr_eq_a4_hours,A2_bn,A2_hours_per_other_commuter,A2_usd_per_other_commuter,B1_bn,B1_hours_per_other_commuter,B1_usd_per_other_commuter,B2_bn,B2_hours_per_other_commuter,B2_usd_per_other_commuter,B3_bn,B3_hours_per_other_commuter,B3_usd_per_other_commuter,A1_cumulative_share,A1_fill-in_cumulative_share,A2_cumulative_share,B1_cumulative_share,B2_cumulative_share,B3_cumulative_share
Durham NC,25228,"Durham, NC",exact,405,0.06368886603368491,0.061047944757253086,13949000.0,453000.0,51,380,160652.19420842367,379206.0092563576,0.06796399041041737,18.5688697721956,423.0504957949322,14.83673385753793,0.03208489472879108,8.76611516641537,199.7165048811312,7.008326188438593,0.006975474235831673,1.9061527447056528,43.4197258879762,0.018876894244816173,5.158393904093403,117.50162727516845,0.01134402007571903,3.0999232843915356,70.61229466310157,0.008513052082346631,2.3263189059220237,52.99057460305921,0.8999589179860134,0.9067458058505843,0.8099532477494579,0.8242981215497651,0.8161561618416753,0.8135142628719441
Cape Coral FL,13510,"Cape Coral, FL",exact,655,0.052509468468204576,0.04672851758477233,16313000.0,698000.0,43,462,234308.94587402025,620606.298153326,0.0670489462341917,12.193540350747558,286.15615158902887,8.973989104511054,0.03118875637801811,5.671995608003277,133.10954159977834,4.176320979949759,0.009506934852426534,1.7284464717914663,40.57435714613339,0.027012069336124562,4.9110377492377735,115.2839864281068,0.01622821765658353,2.950436285447611,69.25991492151083,0.012177069759443595,2.2139010721312284,51.97014443482146,0.9010680070702299,0.9076660040851808,0.8112565835674681,0.8257077378185717,0.8175210560274301,0.8148605621166191
Pueblo CO,72613,"Pueblo, CO",exact,143,0.34108164406407004,0.28503020807865903,5357000.0,259000.0,52,152,38592.283467482914,94225.32489883798,0.06561936414263024,70.77239099664273,1700.3234389569043,52.97641785185193,0.03917506142662695,42.25130950097636,1015.1008934113752,31.687972780403264,0.009780695152164901,10.461030133354262,253.4365493144742,0.03041958711439742,32.53554195250327,788.2297801846413,0.018434169937681547,19.71643162385813,477.6646593926947,0.013877403751609351,14.842701521698686,359.59011762810496,0.9021534487448778,0.9088218315868635,0.8125974500522744,0.8272951743216124,0.8190714845402588,0.8163948506242752
Pittsburgh PA,69697,"Pittsburgh, PA",exact,1745,0.010403146690439392,0.00690260514467466,54611000.0,2949000.0,53,1585,720189.031076654,1726846.5090251833,0.06504135484430769,3.8125393931632603,90.31150439360823,3.023615961044348,0.029035116037579026,1.701955989419841,40.31596537116468,1.3498660840450456,0.006282826030057467,0.36814467682081714,8.723856874999736,0.013735748324852904,0.8048516071833365,19.072420895273158,0.008243517374420152,0.4830321618255821,11.446324532458402,0.006183219896393245,0.3623082160129328,8.585551333862412,0.9032293292878548,0.9096784884601051,0.813458782577469,0.8280119699903192,0.8197648156979138,0.8170784686408114
College Station-Bryan TX,18748,"College Station--Bryan, TX",exact,215,0.23588417260699893,0.1839265911735437,6124000.0,256000.0,42,172,69905.25916693814,164284.90288949525,0.06399374912660374,38.82223201259131,915.4354034191141,30.734068782354278,0.03443740731133588,20.891656795568963,492.6297065732521,16.563715455996256,0.010081653675139675,6.077323790366413,144.21881551235015,0.03441045356401743,20.7429728118492,492.2441311867983,0.020779436022182213,12.526056236131833,297.2513981038196,0.015622251178705634,9.417252546726878,223.47748030514728,0.904287880877413,0.9106945354299776,0.8148409084196618,0.8298076685929427,0.8215124956964278,0.818805667825632
Madison WI,53200,"Madison, WI",exact,460,0.04958316643123779,0.05201189748149253,14080000.0,726000.0,52,404,206919.54970676315,437191.7434416306,0.06362826826687723,13.04881767259043,307.50244893268075,11.208896567087459,0.02978002251846367,6.1072546641944205,143.92077771610536,5.248582319955676,0.007246938263749379,1.487378828689967,35.02297522887231,0.017400986398660806,3.5714197949161983,84.09541980601003,0.010453332093118804,2.1454667169368324,50.51882293351587,0.007843586275649189,1.6098362843466403,37.90645343450997,0.9053403868711075,0.911573170147425,0.8158344141453945,0.8307157335477453,0.8223916860362168,0.8196728562779492
Bonita Springs FL,08974,"Bonita Springs--Estero, FL",first_city,390,0.09352376594917365,0.10780076681631552,8304000.0,306000.0,32,232,114115.18237176024,353525.7312798223,0.06305351480204306,23.64590460466181,552.5427335043785,16.787690336794455,0.03130387028144736,11.739362247124015,274.3181900149514,8.343960844535307,0.011889591018604826,4.470861146580527,104.18938805067458,0.026812117151793345,10.08220153611176,234.95661659152256,0.016125166093701928,6.063570938451788,141.3060537481328,0.012104555794118677,4.551694680822737,106.07314068591592,0.9063833855894493,0.9124967647216969,0.8174643958457619,0.8321149153752467,0.8237479129436551,0.8210111383642541
Seaside-Monterey CA,80362,"Seaside--Monterey--Pacific Grove, CA",first_city,123,0.31288983162571243,0.32637164121494083,4971000.0,120000.0,56,135,32852.966477861315,84514.55071003737,0.060697555660098046,78.89205659704068,1847.55174851563,59.69978904041396,0.03805634453789883,49.463880340935695,1158.3838118102342,37.51546551525496,0.010372643311812106,13.550599160229483,315.72927573532627,0.023664462533866823,30.91474723453852,720.3143299042306,0.014326357311698165,18.71564648675169,436.07499862614515,0.010780974661272296,14.084034493418818,328.15833141087245,0.9073874132468879,0.9136195854149791,0.8188864143791358,0.8333498378450958,0.8249528488282716,0.8222030850583325
Lexington-Fayette KY,49582,"Lexington-Fayette, KY",exact,319,0.0684174657576902,0.06083713890433311,11604000.0,588000.0,57,333,142566.78956312282,297174.82842329686,0.0590661274306386,17.553576393028642,414.3049556747331,14.179499792485132,0.02790208286767293,8.29208358742669,195.712360172907,6.701519993033918,0.005721535848234209,1.6996717006062392,40.13231879434968,0.01650919145149472,4.904313501532287,115.79969993071295,0.009922358278823285,2.9475916986514727,69.59796393836915,0.007446513304923118,2.212103230371575,52.231752764735596,0.9083644546600587,0.9144428130898887,0.8196707978550707,0.8342113647634997,0.8257873809629973,0.8230263730443527
Victorville-Hesperia CA,90541,"Victorville--Hesperia--Apple Valley, CA",first_city,365,0.4885398379554129,0.4908799258073739,4993000.0,212000.0,20,144,64669.94830422786,186682.95914627428,0.058559485325746785,35.37380912950135,905.5130993806346,25.24475986816527,0.042823687574844935,25.86815766383555,662.1883687518781,18.505958051710028,0.04579756347817951,27.88486803581226,708.1738068311622,0.06576815426007603,40.0444076762938,1016.9817045574531,0.06207840993083554,37.79782454189236,959.9266979277469,0.04683862011844387,28.51873859194805,724.2718039312512,0.9093331154608604,0.9157062902618436,0.8259493309243776,0.837643455028809,0.8310085619064961,0.8282048601625838
Tyler TX,89326,"Tyler, TX",exact,147,0.2168867957130535,0.24828575232459357,4626000.0,324000.0,45,140,49037.132629478896,115117.64103018114,0.057314225799562885,46.22212129521569,1168.7923564500625,34.88956369014401,0.03281647161475852,26.465366598197107,669.2167721697241,20.010019161028247,0.010180307761944745,8.297158698133233,207.60405872150866,0.022727449332523568,18.52333527878602,463.4742717167125,0.013716401588595002,11.179147370507286,279.7145928624164,0.010309903050170497,8.402781504249065,210.2468577857395,0.9102811778208949,0.9166745128764161,0.8273449815678785,0.8388294797620106,0.8321621967155631,0.8293447250860274
Toledo OH-MI,87868,"Toledo, OH--MI",exact,505,0.0644154888863606,0.05070860372399511,11350000.0,1063000.0,37,363,207897.86203041027,472470.1781123879,0.05611105300274584,10.641175493139395,269.89721036447304,8.118156522826823,0.026288164284700394,4.985415600754468,126.44749699665066,3.80494320213964,0.008600059077640427,1.6278522399161939,41.36675093071642,0.02654667266638527,5.024856244842655,127.69093634306905,0.01595344991621263,3.0197303234831763,76.73695996873234,0.011972254698939559,2.266154389472298,57.58719489471381,0.9112093379171308,0.917450123230108,0.8285239909128338,0.8402148094532524,0.8335039812229047,0.8306683799370427
Spokane WA,83764,"Spokane, WA",exact,450,0.054895299449419434,0.04560565850807514,12887000.0,803000.0,47,385,178588.18326463463,425297.11524776125,0.055007017275675356,12.673195494608283,308.0103972734027,9.839106453961788,0.02558960353027011,5.895648041788812,143.28833555773988,4.579131754491062,0.006539488406317335,1.505285672417226,36.61769937279122,0.0194086915666542,4.4675704765263395,108.67847587594368,0.011660990971897923,2.6841736762202593,65.29542301585818,0.008750185749927652,2.0141528544696854,48.996443045514916,0.91211923562384,0.9182051231315846,0.8294205100963266,0.8412276458653082,0.8344847431965541,0.831635802206818
Richmond VA,74746,"Richmond, VA",exact,1060,0.01916536640527073,0.018867068694769836,27587000.0,1024000.0,42,764,444115.67836783873,1039684.7116104129,0.054346545260952166,5.318095648775624,122.37024700564534,4.104546115514866,0.024525606376124564,2.3999597101992367,55.22346445020398,1.8526380805031075,0.006470372507252717,0.6332338999749901,14.56911526076238,0.0148499996417457,1.4533202187709158,33.43723350709135,0.008914137568173866,0.8723970823752516,20.07165700822373,0.006686767423103391,0.6544117527717626,15.05636425103884,0.9130182081431586,0.9189287306847741,0.8303075539622491,0.8420025883854942,0.8352344776896014,0.8323750925376514
Amarillo TX,01927,"Amarillo, TX",exact,207,0.298713177686952,0.2741753699913564,4335000.0,272000.0,29,128,65202.51905452712,145166.3722188009,0.054133791130396784,33.44802643677159,830.2407930762023,25.3878858062143,0.03185995477334369,19.685464879139108,488.63073444601224,14.966738543611523,0.014777647282625858,9.111334916535428,226.64227543521298,0.04182216820683408,25.78595727590238,641.4195158910858,0.025306687428980026,15.60314036352763,388.1243822468994,0.019040499438263116,11.739647322891935,292.02091750995163,0.9139136613933897,0.9198687320680103,0.8323334684455541,0.8441850649654086,0.8373629277303559,0.8344802139271457
Gilroy-Morgan Hill CA,33328,"Gilroy--Morgan Hill, CA",exact,117,0.3541735235275465,0.32892048578086797,4283000.0,184000.0,53,121,28760.351613750845,75561.69774727707,0.05360841931164946,76.99232921405141,1863.969538050373,55.268589919561094,0.033510859694023815,48.12806561464912,1165.175591177462,34.62272599870303,0.009537307248647231,13.672175571906147,331.6130267366854,0.02556668107530884,36.65103192540358,888.9557895072794,0.015500686922599021,22.220958973612095,538.9602717926391,0.011671141110038573,16.7311261156625,405.80662110050105,0.9148004242139862,0.9208574420234988,0.8336409681115855,0.8455192541063694,0.8386666320498058,0.8357705776001265
Lubbock TX,51877,"Lubbock, TX",exact,270,0.3375657180321412,0.28224939955269207,4109000.0,288000.0,22,124,85495.80211179615,178857.2561313219,0.05256286927511782,24.222785917082792,614.800586423945,19.268144268119112,0.03113606664893964,14.348516660874752,364.1824028766401,11.432397109137458,0.01933559620051039,8.814455352257127,226.1584279334177,0.06147850403403076,28.026005679474192,719.0821363795166,0.037251076690271015,16.981527174281435,435.7064998531823,0.02804160370502703,12.783234677662763,327.9880767521104,0.9156698920851816,0.9217760856916006,0.836291746252163,0.8487274903355115,0.8417996796255531,0.8388708628603202
Midland TX,57007,"Midland, TX",exact,144,0.3977113112920258,0.3839494136632209,3507000.0,466000.0,38,122,39771.0218680068,86729.57117394828,0.05111272162739792,43.32548139580427,1285.1749647527859,32.79927552640617,0.03279773554743265,27.800563886282706,824.6641400435399,21.08247508845742,0.014839268363581981,12.60664614543518,373.1176033854742,0.04135327178313424,35.131520742990475,1039.7839894679764,0.025113251385137616,21.334870831688953,631.4459675812251,0.018920622241757647,16.073945400075814,475.7389011665817,0.9165153723619862,0.9227437555141392,0.8383261085646792,0.8508854977043111,0.8439118604901639,0.8409627306032231
Kennewick-Pasco WA,44479,"Kennewick--Richland--Pasco, WA",first_city,251,0.33116776282752874,0.3087532636111595,3614000.0,312000.0,22,114,68915.98698875177,167876.8915302903,0.048803588638614954,26.52856297440878,708.1606281947396,19.84610922427882,0.029559759797661872,16.067947310756743,428.9245658265986,12.043480476651107,0.020854139937461377,11.313747432809212,302.6023546737438,0.05878253664094697,31.890587432995105,852.9593670412245,0.035609426661534875,19.318756883952847,516.7077802621752,0.026803514958522276,14.541390796342752,388.93029222518504,0.9173226561519598,0.9236158915637854,0.841185068677081,0.8539530457303328,0.8469068350731351,0.843926132526359
Waco TX,91027,"Waco, TX",exact,196,0.2808615666367761,0.24657659555302466,3659000.0,431000.0,27,123,59116.59538620507,140951.13293919188,0.04810496036839176,29.640954157403524,813.7302233683287,22.65832744423372,0.027271038700516517,16.803588065379806,461.3093586049147,12.866049276487388,0.013113902503777641,8.026976921330151,221.83115279398834,0.04123960325331527,25.24262655329456,697.5977385690006,0.02493929089418206,15.265258559324497,421.86615672393197,0.018759859893751354,11.482849012424113,317.33660863238737,0.9181183835934457,0.9244205008070548,0.8429828951177138,0.8561051213429648,0.8490043847769073,0.8460002263522219
Eugene OR,28117,"Eugene, OR",exact,275,0.08688293302302408,0.07694665862337596,7505000.0,541000.0,47,229,107280.38223716931,251107.19341866838,0.04786802566755288,18.04125423312035,446.1955174780138,15.00570151702288,0.02301206324258339,8.673145365165038,214.50392665184248,7.219004246333738,0.006407940299544823,2.4132822516946204,59.73077431229241,0.018731356760085444,7.054380769197435,174.60188311666562,0.011263321303388706,4.241858089491358,104.98957095891402,0.008454397426584983,3.1839945918034687,78.80655577731338,0.918910191783323,0.9250994525329137,0.8438613799544892,0.8570826112530222,0.8499517002544668,0.8469349462063779
Greenville SC,35461,"Greenville, SC",exact,450,0.04723814427928773,0.03577513441762264,14123000.0,685000.0,48,403,182749.19835382196,428742.8350743205,0.047535631780727776,11.101505669357149,260.11403721013164,8.368717169134042,0.02186512001006005,5.1063955963844725,119.64550436892665,3.850616666861945,0.005021704472681437,1.1715363153452047,27.478667583312077,0.01617704861795203,3.774017374805007,88.52049017819238,0.009717499476428311,2.2670397258373227,53.17396499662994,0.0072912977556925836,1.701020072618426,39.897837152619694,0.919696501684976,0.925744564655649,0.8445498213300012,0.8579268054030291,0.8507690024879053,0.8477410735305296
Manteca CA,54145,"Manteca, CA",exact,95,0.3923863517505324,0.34422349339676944,3387000.0,310000.0,54,109,22322.640625001397,57723.296583699426,0.046958887951157845,76.73608517583888,2103.6439523451277,55.33134000002592,0.02938865769913862,48.0240058891035,1316.5403767788687,34.69901222119323,0.00837676710782766,13.523251432349745,375.2587898783653,0.025369881057987903,40.95652606067845,1136.5089589613153,0.015403564355900921,24.867143977845224,690.0422138521059,0.01160431892522852,18.73373349253061,519.8452602525734,0.9204732713876892,0.9266116524806375,0.8456982188713997,0.8592507245975204,0.8520645381945477,0.8490240493295216
Fort Collins CO,30628,"Fort Collins, CO",exact,315,0.11004181569540465,0.08083636076818645,7668000.0,266000.0,37,211,120133.78700686341,280336.82805594755,0.046623570006816835,16.913233506083806,388.09706385226303,13.188184330412769,0.02248652409431417,8.157242257024981,187.17901644963115,6.36527281183621,0.00690852832127326,2.4997736054896644,57.506955315398216,0.02489184903832768,9.006836814468869,207.20106856288126,0.014976877301618783,5.4192153278086055,124.6683191695533,0.011244435329806323,4.068672999361004,93.59927469167283,0.921244494433927,0.9272750986124103,0.8466453309059957,0.8605496978427198,0.8533241868622159,0.8502672363269168
Hartford CT,37243,"Hartford, CT",exact,935,0.011399590517266746,0.008412098831630587,30810000.0,2162000.0,56,929,420321.83885913,924341.3828663556,0.04602400057684752,4.521515178515848,109.49704802817149,3.5679837266050427,0.02061536946827044,2.0253064578941955,49.04662942146015,1.5983125231480533,0.004568946523615463,0.4487142679760593,10.870114519904202,0.00884764265598477,0.8689231701824347,21.049685831218582,0.005310046245100494,0.5214973520643958,12.633286577526954,0.003982945595683787,0.3911633695247286,9.475942545585081,0.922005799711917,0.9278833378881395,0.8472717022598797,0.8610114092678339,0.8537707948261586,0.8507075915809296
Merced CA,56251,"Merced, CA",exact,158,0.5898850810738301,0.5932155360301083,3495000.0,443000.0,34,123,22182.72152365592,64798.157190334845,0.04580837744399456,59.05119727179309,2065.047672132743,43.24257200449105,0.035187003832341045,45.35837139812817,1586.2347545956975,33.28518810164387,0.02540265962714588,33.460973251950584,1145.1552326461017,0.04989070629676188,65.71719707384185,2249.079593031803,0.03762087990932602,49.55509678268437,1695.9542078372422,0.028440777138293537,37.46285219962423,1282.1139691071699,0.9227635382632635,0.9289215010779384,0.8507542333467872,0.8636149399482512,0.8569349451560249,0.8538520095349748
Knoxville TN,45640,"Knoxville, TN",exact,635,0.026874462468956733,0.021093970083949917,20269000.0,970000.0,52,575,274761.0292050167,617934.7163322124,0.045631177626397325,7.1302262988157326,166.07587239873456,5.423777124885946,0.020664047373431846,3.2289180115403306,75.20734448120402,2.4566037201945248,0.004768058567294396,0.7446974467561808,17.353474694319345,0.013506244278322857,2.1094677188580953,49.15633165810057,0.008109044318634176,1.266508058676438,29.513080301440787,0.00608327412467958,0.9501138974342456,22.14023634385378,0.9235183456666284,0.9295311765546449,0.8514079016015497,0.8643197590210994,0.8576169662920947,0.8545245775271928
Des Moines IA,23743,"Des Moines, IA",exact,530,0.08167364448204424,0.07948301313495347,7212000.0,413000.0,20,210,225813.65758329682,486712.96842451656,0.04530007226649368,8.399034143292607,200.60820391159757,6.505421322829857,0.021827451619142887,4.04700140224036,96.66134392731009,3.1365222384063354,0.01273400348419683,2.3622031580090384,56.39164442256813,0.03396701446461413,6.3010025822614235,150.420549528031,0.020421869034896848,3.788329694313964,90.43681969220017,0.015328140718921747,2.843424886570749,67.87959985665434,0.9242676760959165,0.9301751773029349,0.8531536464820233,0.8660923168950002,0.8593345726797973,0.8562192598013214
Napa CA,61057,"Napa, CA",exact,83,0.31828700337873206,0.263598505669815,3529000.0,197000.0,62,105,23579.803405757913,56582.178719565236,0.04427857112646755,74.91859002128032,1877.817654563449,57.28280784566854,0.02582030317989446,43.68737854205778,1095.0177461441192,33.464745176147034,0.005519936479413508,9.246957322698405,234.09595001396846,0.01756756129032272,29.42905051921225,745.025774304502,0.010637309822157773,17.819543815523133,451.1195296717473,0.008005429423899663,13.410636971775356,339.50365429869663,0.925000109380245,0.9309369838050894,0.853910392061796,0.8670090745076788,0.8602292366925423,0.8571043416641675
Providence RI-MA,72505,"Providence, RI--MA",exact,1225,0.009734633041504761,0.008261034390782743,40217000.0,1455000.0,52,1108,551674.1922705722,1213075.0745241565,0.044152861087549525,3.4989461153825188,80.03430594754823,2.807378764981338,0.01969752052016056,1.5609534933042823,35.7049881907468,1.2525272587715492,0.00406482528170991,0.32209654343887667,7.368162837162936,0.008713556918392396,0.6904617960089722,15.794751758332707,0.00522936154226772,0.4143743360226502,9.479075903015861,0.003922366434777734,0.3108081118338066,7.1099328004344695,0.9257304632339519,0.9315181427134117,0.8544676518375116,0.867463788711115,0.8606690585704153,0.8575379992741508
Laredo TX,47854,"Laredo, TX",exact,270,0.9236275038214699,0.9101314468115517,7843000.0,793000.0,44,255,9999.886596623259,20620.573968203138,0.04414128273767838,67.39137926338742,4414.178332040677,52.5109322038396,0.041924520018819335,64.00635755752808,4192.499546242486,49.887242461044394,0.042965128819671294,61.51404541916233,4296.561606426584,0.042965128819671294,61.51404541916233,4296.561606426584,0.042965128819671294,61.51404541916233,4296.561606426584,0.042965128819671294,61.51404541916233,4296.561606426584,0.9264606255645674,0.9327550906968465,0.8603578774659966,0.8697059103280091,0.8642826935214099,0.8622882324271166
New Haven CT,62407,"New Haven, CT",exact,565,0.026182739797488044,0.01882899541440526,18663000.0,1335000.0,56,564,242394.6084914722,550206.7520144192,0.04376980059492005,7.44607374218435,180.57250063158864,5.9932618797618415,0.01981998081843459,3.371754811274042,81.7674161227554,2.7143598449257285,0.004415383756535137,0.7504875041988049,18.21568468050508,0.01219982426504761,2.0736171914362433,50.33042748340179,0.0073245550696731,1.2449624668455301,30.21748344675244,0.005494727836014097,0.9339447729313363,22.668523323229813,0.927184643029191,0.9333398626940947,0.8609631964136365,0.8703425542869224,0.8648987342252873,0.8628957306250786
Odessa TX,64864,"Odessa, TX",exact,159,0.5703378581779122,0.5498255210469564,3617000.0,307000.0,33,113,31090.205071376964,68316.28054971197,0.04297663267944532,47.93593943508244,1382.320656321805,35.89250243800315,0.03246885876269817,36.21511971802928,1044.3436667000456,27.162363056332943,0.02118249642350208,23.601071508552966,681.3237923285245,0.0456029859373509,50.80984368380758,1466.7959195719507,0.031761840623271344,35.38834407456289,1021.6028022443866,0.02400156143627001,26.74201172746772,771.9975272330038,0.9278955403192792,0.934297829281498,0.8638671719569817,0.8727223316406504,0.867570102856949,0.8655493480117747
Greeley CO,34786,"Greeley, CO",exact,142,0.3300304632731301,0.2848099122835655,3534000.0,140000.0,37,98,44515.99736185068,95135.67421521552,0.04261009736198383,40.63583261052749,957.1861777155157,32.31763385486882,0.025486142450205404,24.305221346825203,572.5164875682763,19.364088932512068,0.009731854416503986,9.232035086848011,218.61476757216252,0.02885197626771793,27.37016459851281,648.1260216005741,0.017477316183016428,16.579696871740406,392.60753928416165,0.013155123433528045,12.47948807209714,295.51451642419505,0.9286003745712079,0.93504977665013,0.865201342710603,0.874227962868977,0.8690400540090474,0.8670037810643924
Visalia CA,90946,"Visalia, CA",exact,236,0.5833400524650614,0.5667590212217836,3813000.0,222000.0,24,114,39864.36613194658,98331.74761824551,0.04218334279021725,38.4167132426116,1058.171667664177,29.02142214897957,0.03273369187767094,29.810506440589506,821.1266114034296,22.564754087098454,0.03223944012415354,29.39521429505558,808.7282767132082,0.044446086932137155,40.52496708737877,1114.932739304711,0.044446086932137155,40.52496708737877,1114.932739304711,0.03409360900893304,31.085804810815922,855.2402136807347,0.9292981496691338,0.936015556917627,0.8696211496955726,0.8765473678151408,0.8727782467617565,0.8707731772297854
Greensboro NC,35164,"Greensboro, NC",exact,345,0.055795572437188655,0.05323196426270869,8843000.0,488000.0,40,257,135080.5089094611,325750.5275091699,0.0411448788600579,12.813471680962898,304.59523133448977,9.813629203278545,0.019285791355105615,6.006042926356899,142.7725695646593,4.602179935587181,0.005588228298078482,1.7406344666284594,41.369612412580125,0.014768468164960658,4.600117127654731,109.33085967909223,0.008873287784164796,2.7638725058425657,65.68888328746374,0.006658403361581694,2.0739751072569943,49.292110426120374,0.9299787470323752,0.9365845681004605,0.8703872576171225,0.8773180556410762,0.8735245455335272,0.8715093316243586
Dayton OH,22528,"Dayton, OH",exact,740,0.0202427592163347,0.025037278155544306,14793000.0,974000.0,32,443,308623.0058477294,725020.3581799123,0.04108056113349174,5.503804078277052,133.10919910410166,4.1711554793404355,0.018712028082186926,2.506960229587429,60.630697412814385,1.900369358251039,0.007006433777812659,0.9396064960797869,22.702240743742685,0.012339461559059054,1.6547988044551691,39.982312806412054,0.00740731044261026,0.9933665586616125,24.001160970692286,0.005556505215647803,0.7451620270296505,18.004183454778843,0.9306582804849592,0.9371366508766461,0.8713477918209316,0.8779619865278779,0.8741475464797278,0.87212365994165
Shreveport LA,81739,"Shreveport, LA",exact,301,0.04218207245244541,0.026346159504146992,8942000.0,1871000.0,50,364,114761.00494361127,288303.1961918139,0.04051995254292706,11.86667171689541,353.0811930658577,8.747995685893805,0.01868160900288898,5.471094831129512,162.78708096071773,4.034091117548659,0.004544505677194893,1.3252355611094846,39.59973755395286,0.012346490337022002,3.6003933566688096,107.58436929938482,0.007415555171624865,2.162470049959884,64.61737743816863,0.005563823069507171,1.6224814558892713,48.4818259672874,0.9313285406394047,0.9376878361632771,0.8719708125017483,0.8786062842092279,0.8747712408589924,0.8727387973223136
Nampa ID,60976,"Nampa, ID",exact,200,0.19966093358801426,0.1799676452422988,3806000.0,184000.0,28,109,67555.56147737004,160067.81328239714,0.03973359927297059,24.64445522358996,588.1617797859718,18.536916314663188,0.021277880095355244,13.197422282465517,314.96859222290635,9.940425610383539,0.009438062053482332,5.8460111201135065,139.7081431503448,0.027532891288328906,17.054093067872877,407.55921031833856,0.016607957378050604,10.28710162788471,245.84145279606605,0.012480902285902295,7.73077069624837,184.75018211614133,0.9319857933436659,0.9383156222622927,0.8732647063295541,0.8800430794063808,0.8761680735206107,0.8741186883512979
Savannah GA,79768,"Savannah, GA",exact,290,0.039078510225784895,0.040305178565698686,10759000.0,508000.0,57,307,120850.46234967429,278667.2320345224,0.039690587417871445,13.98437204831895,328.42726991832996,10.987981072854955,0.018342645381923418,6.462750419054357,151.77968727045467,5.079875389654303,0.003625048462256639,1.2778938515463516,29.996148891576077,0.008672576862362473,3.0572371003771557,71.7628769782348,0.005208523562637038,1.836096897911473,43.098912998499394,0.003907793806253025,1.3775665981063836,32.33577869934857,0.9326423345680059,0.9388568067101014,0.873761675707826,0.8804956550785938,0.876606142794603,0.8745507348085849
Kissimmee FL,45451,"Kissimmee--St. Cloud, FL",first_city,415,0.022609247851624322,0.023788208380483983,15929000.0,734000.0,61,454,179361.082684129,405617.1621415759,0.03930624825372824,9.323532124839524,219.14591317978426,7.190562874831905,0.017847670230325508,4.233508167439527,99.50692738489353,3.2656893802381046,0.003341686554572174,0.7929420553798857,18.631056997226008,0.007256441292229621,1.7218663028497863,40.457167093537606,0.004356254175683563,1.0336867576935178,24.287621988518644,0.003267862988730362,0.7754246104974547,18.21946511376363,0.933292518252138,0.9393833873290446,0.8742197981044495,0.8808743301653444,0.8769725309046151,0.8749120303879271
Yuba City CA,97939,"Yuba City, CA",exact,127,0.2823376810440265,0.2897304051512645,3116000.0,127000.0,36,89,35465.33503508525,91143.11450740862,0.03892393981708798,45.061510125649995,1097.5207136371669,32.84521815375016,0.023392986987774884,27.08154318202666,659.6014661819098,19.779484306219622,0.009745026253327196,11.335991209847261,274.7760945635114,0.023532261591887454,27.374119229528343,663.5285291569188,0.014231624610719949,16.55506791825064,401.28267776522756,0.010705524380773664,12.453299470160099,301.8588255315471,0.9339363779873089,0.9400735778921818,0.8755557746269108,0.8821023537709767,0.8781694991790168,0.8760956352840482
Port St. Lucie FL,71479,"Port St. Lucie, FL",exact,465,0.05061404014777867,0.0415484275478778,9591000.0,656000.0,32,291,161069.41523528405,441464.4713312829,0.03890028699023731,9.837782874694485,241.51256111169994,7.1465361327033134,0.018027961640975053,4.559224855043247,111.92665978603385,3.3133604516155577,0.006370975747912855,1.609654985898196,39.5542241126683,0.018727009874686815,4.731461240553243,116.26670306917744,0.011250209571422259,2.842414827112154,69.846963528044,0.008441600205221214,2.1328073433249277,52.40970294012706,0.9345798464696182,0.9406054778587701,0.876429191876195,0.8830796168401986,0.8791157118782487,0.8770289402748752
Camarillo CA,12754,"Camarillo, CA",exact,76,0.34047997962080756,0.3031502667521765,3225000.0,77000.0,59,87,18804.222664291672,50123.52154881862,0.03880745093240418,89.11505852479405,2063.7625721215104,65.5349363715579,0.02375392035002048,54.54694388577906,1263.2226694022322,40.20233205396516,0.00555554977391267,12.714143827607243,295.44160761627205,0.015487786178995898,35.44454627616425,823.633417636905,0.00938534474165711,21.47881447798934,499.1083603513925,0.007065311770368115,16.169307033691,375.73006321525895,0.9352217793057446,0.9413063174596156,0.8771908197953376,0.883887842048495,0.8799050778295979,0.8778100825437255
Rockford IL,75718,"Rockford, IL",exact,302,0.16003566338667877,0.15202734796541387,4040000.0,186000.0,20,116,105622.69625901793,253669.229657223,0.038728092696434534,15.343689876307328,366.66449606116714,11.474295174052262,0.02014395514698765,7.980829951392395,190.71616101892292,5.97549802248537,0.012621153094936003,5.001957107311882,119.49281302178863,0.03486854884839395,13.818942248934036,330.12363898461757,0.02100863285095518,8.326044348982995,198.90263735964314,0.015781179473035496,6.254324167780371,149.41087504844035,0.9358623994388652,0.9419006480491198,0.8789210936584242,0.8857074462082043,0.8816720347090119,0.8795548528722482
