outcome,outcome_label,taxonomy,period,group,n_obs,adjusted_gap,se_adjusted_gap,raw_gap,se_raw_gap
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,Canada|2nd_gen_all,14867.0,0.013705293114881056,0.004337687432097258,-0.005749630901061953,0.004600833014454505
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,Other|1st_foreign_born,4197.0,-0.04233669838469658,0.00786266349695921,-0.028123495095136453,0.007886587943978089
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,Other|2nd_gen_all,1553.0,-0.007535925874630101,0.012384091493396875,0.01529411968550809,0.012491757890242166
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,US outlying|1st_foreign_born,22114.0,-0.12728832743679816,0.0037579163836553575,-0.13085918808243568,0.0040540688993832156
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,US outlying|2nd_gen_all,14662.0,-0.06686646147308807,0.004308071063247514,-0.047279435691684024,0.004393915598161842
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,3rd+_NH_white,1683418.0,0.0,0.0,0.0,0.0
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,3rd+_Mexican_selfid,76779.0,-0.04196403764481696,0.001877919538833433,-0.024365691516381127,0.0019463632749683385
in_labor_force,in the labor force (LABFORCE 2),region_gen_union,all,3rd+_other,382713.0,-0.06548129869158821,0.0009995145774888542,-0.06175254350325188,0.0010190430153121485
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Mexico|1st_foreign_born,42104.0,-0.10633470742501844,0.0022151319018160844,-0.07311110111247454,0.0023131211960352757
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Mexico|2nd_father_foreign,3006.0,-0.05357863886347528,0.008754400519761311,-0.0594365486130497,0.009019667446890386
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Mexico|2nd_mother_foreign,2093.0,-0.015027544260842237,0.00921083068272325,0.005285446444024511,0.009745791243941301
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Mexico|2nd_both_foreign,5483.0,-0.02671184981751654,0.006025836354810795,-0.023397385561682915,0.006320840536161615
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Central America|1st_foreign_born,11373.0,-0.04419573628257862,0.004028697754655265,-0.01597700446714989,0.004255738182823527
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Central America|2nd_father_foreign,534.0,-0.024816937283982727,0.01863895830630946,-0.008458565665160678,0.02003116443457841
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Central America|2nd_mother_foreign,678.0,-0.013991701178556606,0.016939612937507006,-0.0014404034095888418,0.0182462752432926
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Central America|2nd_both_foreign,462.0,-0.018153958470567375,0.01796235790158204,0.023856233844248842,0.01802584404744933
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Caribbean|1st_foreign_born,13903.0,-0.03923853905736673,0.0040555204713493805,-0.04520596557943635,0.004088622128255787
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Caribbean|2nd_father_foreign,445.0,0.014812663988105363,0.02182564502132909,0.030249840851809706,0.02192741985443991
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Caribbean|2nd_mother_foreign,314.0,-0.015321779695629987,0.023862586303487206,0.022159615503269836,0.024621473787124003
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Caribbean|2nd_both_foreign,1535.0,-0.013706553162266363,0.011773681218925174,0.027665564485278904,0.011530249498348655
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,South America|1st_foreign_born,9768.0,-0.03349588113662758,0.004928548940367211,-0.023084050543361823,0.004851632793855085
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,South America|2nd_father_foreign,227.0,-0.009938472031449347,0.0257912532452019,0.005902610567313449,0.028255305413326052
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,South America|2nd_mother_foreign,203.0,0.0060147230555675805,0.02953523101406721,0.027531532447152895,0.0293247754722601
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,South America|2nd_both_foreign,733.0,0.024382821121122927,0.01563582095855027,0.055694452359009605,0.01542280265896731
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Europe|1st_foreign_born,18681.0,-0.0258944038514036,0.003452838616993128,-0.03992993960498514,0.0038543876392907695
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Europe|2nd_father_foreign,8703.0,0.005341780800524234,0.004678765389054748,-0.04910882934536631,0.005220942054549728
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Europe|2nd_mother_foreign,7430.0,0.014004011039816197,0.0046476067214000815,0.005740908998870031,0.004999742176803377
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Europe|2nd_both_foreign,8414.0,0.005318401284728319,0.004847958007924888,-0.04965258145439366,0.005169688540998037
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Asia|1st_foreign_born,32945.0,-0.056573986397409855,0.002903300780650099,-0.0469038273141682,0.00299536686699609
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Asia|2nd_father_foreign,1243.0,0.03399096014968065,0.011622333698200657,0.019358934484574708,0.01146589613002738
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Asia|2nd_mother_foreign,1178.0,0.014053486524390564,0.012606683461154199,0.047101550618005694,0.01249946979501157
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Asia|2nd_both_foreign,2323.0,-0.01853042500330763,0.008932217056365502,0.005429424363168511,0.009031185621559317
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Africa|1st_foreign_born,2640.0,-0.03401024158670119,0.009098684407558712,0.007558272301229074,0.009264149549728826
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Canada|1st_foreign_born,3435.0,-0.011033175748480136,0.008305522640151391,-0.02580244289083211,0.008817574626712147
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Canada|2nd_father_foreign,2437.0,0.039555641835073034,0.009913248054178318,0.008780109779974232,0.010698573929377514
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Canada|2nd_mother_foreign,2934.0,0.014501728343281638,0.00819993185560263,-0.0038759007090426456,0.008513367378157867
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Canada|2nd_both_foreign,1272.0,-0.0013307927975160351,0.013619494348671848,-0.035562034753519156,0.014702083123096444
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Other|1st_foreign_born,879.0,-0.05612176591561532,0.0158291144576496,-0.041953231722167694,0.015869723988196326
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,Other|2nd_mother_foreign,141.0,0.055181995973660296,0.03030188631455409,0.06246208860448699,0.03165114401005879
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,US outlying|1st_foreign_born,8400.0,-0.1420723898102707,0.006196631901766024,-0.15416820177011625,0.006612112836920666
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,US outlying|2nd_father_foreign,732.0,-0.019986667056524382,0.01674302404193119,-0.004338147888576338,0.016808800043626965
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,US outlying|2nd_mother_foreign,449.0,-0.02516104368644219,0.022247313511426333,-0.017460127840329465,0.022802094098417616
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,US outlying|2nd_both_foreign,3537.0,-0.10439946402433362,0.00806142311933844,-0.0729305998655092,0.008398623353536772
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,3rd+_NH_white,585870.0,0.0,0.0,0.0,0.0
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,3rd+_Mexican_selfid,20827.0,-0.044574505944662,0.003474743342641172,-0.02685113011756335,0.0035337449768072893
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,1994-2004,3rd+_other,113915.0,-0.06458308662987772,0.0016717286503058393,-0.06309946430253965,0.0017202489528620965
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Mexico|1st_foreign_born,60678.0,-0.08611802975494243,0.0019398144319222814,-0.0500764425443978,0.0019886669739403655
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Mexico|2nd_father_foreign,3477.0,-0.029824981463132248,0.00814750767598873,-0.019919883699770602,0.008094212013578395
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Mexico|2nd_mother_foreign,2372.0,-0.023283763542586784,0.009778153082527281,-0.0013759188742978878,0.010016609880680887
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Mexico|2nd_both_foreign,9762.0,-0.01817497440037743,0.004322119038942299,0.01589996398661986,0.004404760636937676
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Central America|1st_foreign_born,15993.0,-0.016831896535090325,0.003592893495589019,0.01649525403146357,0.0037402960695480676
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Central America|2nd_father_foreign,298.0,-0.014514919471578127,0.02553978107500175,0.01677220281057412,0.025110275264462172
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Central America|2nd_mother_foreign,351.0,0.028067911907455223,0.02256833334849379,0.05801162208245181,0.023314959111711064
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Central America|2nd_both_foreign,1077.0,0.017413649567106438,0.013973955192791314,0.05770478899815956,0.013617576561121357
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Caribbean|1st_foreign_born,14929.0,-0.010315367561344735,0.003962232163890726,-0.00785605004044454,0.0038857658608619995
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Caribbean|2nd_father_foreign,623.0,-0.0003810964266899077,0.019226705762639927,0.029639945898802145,0.019116875253407453
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Caribbean|2nd_mother_foreign,471.0,-0.020226486747607096,0.023025371729487397,0.0037375179890207777,0.022736236967805894
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Caribbean|2nd_both_foreign,2549.0,-0.02852082733795699,0.009864277045230319,0.012125345279265676,0.009775582559023655
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,South America|1st_foreign_born,12624.0,-0.0018040543210915176,0.0041842463876292915,0.01712325021686678,0.004221489887590432
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,South America|2nd_father_foreign,324.0,0.04098196526608663,0.02087752274860781,0.05810749154654149,0.02115499911792595
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,South America|2nd_mother_foreign,421.0,0.03049512539529518,0.01775989324368399,0.06759490241712429,0.01768189977339727
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,South America|2nd_both_foreign,1206.0,0.004784390154089753,0.015216491751625864,0.04954085454482238,0.01471237600454858
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Europe|1st_foreign_born,18966.0,-0.011754398437777237,0.003597196140140987,-0.013747977953691537,0.0037673804826228933
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Europe|2nd_father_foreign,6575.0,0.03975802951951167,0.005082061891256352,0.013665525840762638,0.005319380234600552
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Europe|2nd_mother_foreign,6955.0,0.01748151654173702,0.006152227741096098,0.017987322151236773,0.006371434426607473
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Europe|2nd_both_foreign,5897.0,0.0044984320507973396,0.005849209605592437,0.006536550728713508,0.006187126444359392
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Asia|1st_foreign_born,51297.0,-0.03597640923646242,0.002317133087549347,-0.0258594733996661,0.0023500925588465908
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Asia|2nd_father_foreign,1750.0,0.0042790150678276954,0.01115196392845827,0.009866825093106546,0.011499080565600738
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Asia|2nd_mother_foreign,2414.0,0.003570939850438246,0.010009301789342251,0.03409696426254982,0.010241198361089188
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Asia|2nd_both_foreign,6031.0,-0.017708242632734256,0.005904013728563966,0.017997404499885294,0.005852525727234738
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Africa|1st_foreign_born,7417.0,-0.02003871238451921,0.006015019178196574,0.009505628412398326,0.006111379050214762
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Africa|2nd_father_foreign,322.0,-0.026383254873844835,0.027272334663497436,-0.013351251392754837,0.029485458414024255
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Africa|2nd_mother_foreign,194.0,0.02451784393730805,0.029477222629603946,0.049380122491870404,0.02888306706369938
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Africa|2nd_both_foreign,439.0,0.029893005524798264,0.019381412490045217,0.07662462319555918,0.019018453199011215
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Canada|1st_foreign_born,3463.0,-0.005559438653967647,0.009008369838118264,-0.004031738486755421,0.009234511181946844
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Canada|2nd_father_foreign,1918.0,-0.009545505702456878,0.012675070032821185,-0.03869420678865354,0.012779909997726512
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Canada|2nd_mother_foreign,2417.0,0.006274186162044562,0.011089231525003794,-0.012411906538873141,0.011774149016938188
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Canada|2nd_both_foreign,873.0,0.019807301622694187,0.01880327051556998,0.0110920039237008,0.019055972834834577
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Other|1st_foreign_born,1678.0,-0.027444317349079015,0.011853651467598017,-0.011601517252578408,0.012409326578205274
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Other|2nd_father_foreign,167.0,-0.014638708033984463,0.02940614677311765,0.026966195162243967,0.03259857377417052
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Other|2nd_mother_foreign,236.0,0.02233886538130704,0.03250245798127896,0.016949440161294627,0.031941053176283735
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,Other|2nd_both_foreign,191.0,-0.04447082032718982,0.04388561672767814,0.0004771305659786451,0.04448049032419175
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,US outlying|1st_foreign_born,7649.0,-0.12906857419091214,0.0073251821446589215,-0.13383313666287422,0.0076373964758461145
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,US outlying|2nd_father_foreign,1099.0,-0.06844904499445863,0.018232233440524156,-0.04013082063221407,0.018233963990894293
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,US outlying|2nd_mother_foreign,578.0,-0.06484092096423119,0.022240330315697658,-0.02518740334992542,0.02318213927826083
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,US outlying|2nd_both_foreign,3677.0,-0.06450881364821999,0.007281272433165279,-0.036139145803565476,0.007203971395471771
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,3rd+_NH_white,600798.0,0.0,0.0,0.0,0.0
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,3rd+_Mexican_selfid,26359.0,-0.04503953167396778,0.0033210187790878158,-0.02731269382339807,0.003310373262661887
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2005-2014,3rd+_other,138531.0,-0.06784627793402447,0.0017024662188488357,-0.06342963556763681,0.0017455849643869265
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Mexico|1st_foreign_born,59003.0,-0.06904574812094864,0.002055332868673847,-0.04635153100470857,0.002182766703707156
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Mexico|2nd_father_foreign,4077.0,-0.03385796852955028,0.007940106290408661,-0.005752609544348308,0.008034478644488858
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Mexico|2nd_mother_foreign,2847.0,-0.049481720166407735,0.00895260332041799,-0.02289418908995622,0.009070950542529524
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Mexico|2nd_both_foreign,17066.0,-0.025444812200404673,0.0037534459677408824,0.01730177081573081,0.003711223463147871
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Central America|1st_foreign_born,17502.0,-0.03617999741578485,0.003542411059683896,-0.00571022970834234,0.003580216768046844
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Central America|2nd_father_foreign,442.0,-0.03211415487649684,0.02054282147616937,0.012329301948299953,0.021483808337175635
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Central America|2nd_mother_foreign,511.0,-0.006282685707207679,0.021677953301803266,0.03433675926889701,0.021057978443372607
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Central America|2nd_both_foreign,2409.0,-0.008001248439921607,0.00853293837472047,0.04105637089353531,0.008644480604637838
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Caribbean|1st_foreign_born,15222.0,-0.006165292737625474,0.0041239132479391335,-0.0034231974306587754,0.00416134302087893
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Caribbean|2nd_father_foreign,863.0,0.032112615792596264,0.013722825688340975,0.06461219276910513,0.013689222538182158
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Caribbean|2nd_mother_foreign,654.0,0.03276343177338224,0.014937324402098315,0.06626578934498217,0.015400296756716114
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Caribbean|2nd_both_foreign,3655.0,-0.013174178140454998,0.008252753490416128,0.028736255755629325,0.007933544999737432
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,South America|1st_foreign_born,13993.0,0.0014950582542202328,0.004446455971138174,0.013621072720263916,0.004384722981909776
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,South America|2nd_father_foreign,502.0,0.01777145210275302,0.017848197342586105,0.05702701247294528,0.01816089150980603
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,South America|2nd_mother_foreign,650.0,0.015950403633506284,0.016810529014115658,0.051492967427314684,0.016850424934753402
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,South America|2nd_both_foreign,1852.0,0.012142483214005646,0.01008676523740736,0.059464775877051346,0.010140674170817479
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Europe|1st_foreign_born,15925.0,0.009963176818762616,0.003924205831138426,0.013825622230166479,0.003992840422881014
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Europe|2nd_father_foreign,4568.0,0.03926605946548717,0.006155855565382395,0.038950707155772646,0.006296172328394535
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Europe|2nd_mother_foreign,5169.0,0.018332116813693435,0.0070100052187762,0.016579567983980303,0.007120562617458228
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Europe|2nd_both_foreign,4292.0,0.0328755689082856,0.006001326758657768,0.03199233202170204,0.006227761012912557
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Asia|1st_foreign_born,55940.0,-0.0351256978831901,0.002039352459335936,-0.025105401274367667,0.0020998636978615142
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Asia|2nd_father_foreign,1886.0,0.025261948217618468,0.009867795622483393,0.05403213622218239,0.01028032771599867
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Asia|2nd_mother_foreign,2862.0,0.02696850324122712,0.008044341155113887,0.06505408712863125,0.008146760451941088
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Asia|2nd_both_foreign,10255.0,0.00859898457536109,0.004402927310123261,0.05152447185759457,0.004463000687641794
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Africa|1st_foreign_born,9286.0,-0.002448351870986301,0.004837081397422817,0.022820125316057815,0.0047226084291807765
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Africa|2nd_father_foreign,451.0,0.030682106076885172,0.018852343676590205,0.06244241765129466,0.019375595544105565
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Africa|2nd_mother_foreign,246.0,0.02474322890348644,0.026401923221352538,0.04029005171834388,0.028384207048055863
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Africa|2nd_both_foreign,760.0,-0.0232988999219813,0.01671673076172873,0.032131525638363856,0.017071095250329845
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|1st_foreign_born,2585.0,0.004172488721951776,0.008735080153683357,0.0009407150711726597,0.009188224076484609
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|2nd_father_foreign,1167.0,0.01990730394915329,0.015096741061131196,0.0065194214474666445,0.015627665060650362
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|2nd_mother_foreign,1358.0,0.007301316032937132,0.0125285056465686,-0.0032983814324040184,0.012576765496274935
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Canada|2nd_both_foreign,491.0,0.011087746483106875,0.024166532800624415,-0.014648685401402961,0.025528976776067285
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|1st_foreign_born,1640.0,-0.04507583838377739,0.012387176703088407,-0.027593268417466565,0.01244495656920421
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|2nd_father_foreign,176.0,0.06180675068321462,0.023093586348221777,0.10786862698837485,0.02458048616623731
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|2nd_mother_foreign,193.0,-0.04009223121600564,0.038955154523004284,-0.01871294796958689,0.03868328388914196
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,Other|2nd_both_foreign,324.0,-0.05268505501675419,0.02522805473845738,-0.009815169428757486,0.024517613625316518
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|1st_foreign_born,6065.0,-0.11205223556528844,0.00661199345996593,-0.1062498146941685,0.0070497000685098505
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|2nd_father_foreign,986.0,-0.04900034288928494,0.014429006984177345,-0.0222300942646666,0.014802266240517212
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|2nd_mother_foreign,605.0,-0.00835846109825466,0.020788990634366615,0.009043922534282212,0.020498620107318635
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,US outlying|2nd_both_foreign,2999.0,-0.06886604631901473,0.009304024619351595,-0.06573257001169519,0.009602037842677442
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,3rd+_NH_white,496750.0,0.0,0.0,0.0,0.0
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,3rd+_Mexican_selfid,29593.0,-0.03706612758399802,0.0031941847308764393,-0.015669474251695847,0.003249980789514102
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,2015-2025,3rd+_other,130267.0,-0.06374128374194118,0.0016103200320276667,-0.057237183692195104,0.001636834838684813
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|1st_foreign_born,161785.0,-0.08434810078994527,0.001158267791577417,-0.056294781939161265,0.0012296690843604401
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|2nd_father_foreign,10560.0,-0.03827087660409627,0.004732683928353615,-0.02588830511943563,0.00475334642708813
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|2nd_mother_foreign,7312.0,-0.033168750956381006,0.0052701328861068574,-0.011006471843669208,0.0054270471136521475
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Mexico|2nd_both_foreign,32311.0,-0.024929484982784446,0.002805185964152039,0.0062783990848851445,0.0027618308166396936
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|1st_foreign_born,44868.0,-0.0325451477449338,0.0022945266170738927,-0.0038183130444227054,0.0023851646874533034
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|2nd_father_foreign,1274.0,-0.02524708122910296,0.011245405446374349,0.006052951064885126,0.011988657622283601
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|2nd_mother_foreign,1540.0,-0.003115463467130455,0.01192552356579733,0.024894920558321987,0.012079242257473661
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Central America|2nd_both_foreign,3948.0,-0.0045638176214583765,0.007062635250357021,0.037271099208799674,0.007025483818123516
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|1st_foreign_born,44054.0,-0.01666011603075183,0.0024020980484909258,-0.01762631101864376,0.0023765933284900856
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|2nd_father_foreign,1931.0,0.018827816423269257,0.009919132327308164,0.04472778463146132,0.009888817582849076
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|2nd_mother_foreign,1439.0,0.008014871790571315,0.010794371773901482,0.03685641874397638,0.010695899863933283
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Caribbean|2nd_both_foreign,7739.0,-0.018719615274554433,0.00584848762432422,0.019371020774705094,0.005740164986743229
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|1st_foreign_born,36385.0,-0.007940614646865189,0.0025685668628258242,0.0037568289093155016,0.0025851409706888263
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|2nd_father_foreign,1053.0,0.017303747497471822,0.011968575767268822,0.04376768343130599,0.012288955412598368
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|2nd_mother_foreign,1274.0,0.01727776021436258,0.01149915772908323,0.04765364016244289,0.011568741168808893
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,South America|2nd_both_foreign,3791.0,0.010766988092553996,0.007587595317634134,0.05155148145768862,0.007499512585463727
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|1st_foreign_born,53572.0,-0.00883913810725817,0.0021119063734484295,-0.012900331490808714,0.002243199136746392
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|2nd_father_foreign,19846.0,0.02545175967988391,0.003031403139716439,-0.004076666840199028,0.0033405683333341454
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|2nd_mother_foreign,19554.0,0.016625714244499594,0.003330303746387802,0.013678760321249261,0.003537984177117332
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Europe|2nd_both_foreign,18603.0,0.013397543026744623,0.003083028733331053,-0.007999403508934577,0.0033789083306960087
in_labor_force,in the labor force (LABFORCE 2),region_gen_detail,all,Asia|1st_foreign_born,140182.0,-0.04100358473823736,0.0013911919651607711,-0.03292254035833364,0.0013934121318073707
