statefips,year,net_out_all,net_out_ret,net_agi,net_out_top,net_agi_top,out_agi_$k,in_agi_$k,out_agi_top_$k,in_agi_top_$k,st,net_out_all_pairfile,net_agi_pairfile_bn,mex_share,cuban_share,asian_share,fb_share,coll,lpop,rent,hhinc,region,gap_group,native_pop,native_in,native_out,fb_in,fb_out,all_in,all_out,hi_in,hi_out,mover_base,net_out_native_acs,net_out_fb_acs,net_out_hi_acs,tax_top1
02,2022,0.9198594177116328,0.7953880414377029,0.6931547549375958,1.3364779874213837,0.527132318287813,1131933.0,977074.0,260907.0,223963.0,AK,13.485081834555848,0.156461,3.7273219253990346,0.3140748899579189,6.295674790718977,7.507262300244144,30.588817255293144,13.50569602626439,1329.0,88121.0,W,rest,669124.0,34577.0,31359.0,1986.0,1396.0,36563.0,32755.0,6044.0,4400.0,586271.0,-0.4809273019649572,-0.08817498699792564,-0.28041639446604044,2.8
02,2023,0.73400277531554,0.4971354647939383,0.8776001726654596,1.13698572451257,0.6392156652235722,1185997.0,958863.0,245997.0,188839.0,AK,11.378657817513645,0.1049655,,,5.908050929498804,7.440762688060911,32.23518502020685,13.505454715660345,1373.0,86631.0,W,rest,670650.0,29184.0,34045.0,1492.0,1755.0,30676.0,35800.0,4693.0,5420.0,587506.0,0.7248192052486394,0.0392156862745098,0.12374341708850634,2.8
01,2012,0.11529604457292447,0.09774397208263612,-0.16913145838408816,-0.26605950523165084,-0.4794064984263825,2080224.0,2226263.0,277763.0,355326.0,AL,4.196394018476438,-0.058893,2.6718246677794775,0.10487299625074373,1.216895896182992,3.3944052112567693,23.278548475439347,15.388704107516938,689.0,41574.0,S,rest,4601028.0,98710.0,99995.0,5890.0,9215.0,104600.0,109210.0,8570.0,7348.0,3886060.0,0.027928541186882583,0.07226645871313976,-0.03144573166652084,5.4
01,2013,-0.043283334847359446,0.035732115245340285,-0.32252720350321223,-0.15095030075703864,-0.803081445366953,2102795.0,2386738.0,301559.0,441926.0,AL,-1.1708894668653869,-0.075833,2.5532084799249937,0.08726194845297268,1.2128128179485704,3.356130120846834,23.468158056852275,15.391127329282781,694.0,42849.0,S,rest,4619070.0,98004.0,91450.0,6098.0,5769.0,104102.0,97219.0,6785.0,6109.0,3910998.0,-0.14189003414107168,-0.007122645900581719,-0.017284590787313113,5.4
01,2014,0.10749953534740313,0.1770212700620374,0.05228500745438886,-0.057141601283488275,0.3864491464581175,2203787.0,2155280.0,440313.0,362188.0,AL,1.947168461143726,0.0190675,2.3869664082623396,0.18216772999913186,1.2054331927585749,3.2448704235616246,23.47135164147501,15.394360801054548,717.0,42830.0,S,rest,4634693.0,102547.0,105516.0,5372.0,6139.0,107919.0,111655.0,7804.0,7688.0,3931966.0,0.06406033797707852,0.01654910044742985,-0.0029501781042867614,5.4
,2015,,,,,,,,,,AL,1.402039893732312,0.0472295,2.599208599172789,0.09012181365673735,1.2223349802499661,3.4981011442938943,24.156463306290924,15.396338891501772,729.0,44765.0,S,rest,4631722.0,109578.0,94853.0,5298.0,5956.0,114876.0,100809.0,8573.0,6556.0,3947204.0,-0.31791631708466095,0.014206379398418126,-0.051099461796248684,5.4
01,2016,-0.061190603296457896,0.02938622939617354,-0.20653549713913924,-0.2672783106494295,-0.4034919435485276,2179713.0,2377591.0,420678.0,506124.0,AL,-0.9322475792264245,0.0827845,2.6026977566672835,0.10034338823432648,1.3491045175086875,3.36456726913824,24.707449572259087,15.397227777797774,743.0,46257.0,S,rest,4646559.0,117384.0,93770.0,4836.0,6122.0,122220.0,99892.0,9362.0,9393.0,3962122.0,-0.508204027969945,0.027676394510432342,0.0007824090222360644,5.4
01,2017,-0.34485344610819385,-0.231137322991828,-0.7075423967177197,-0.6956974646105768,-1.3330534234000266,2890666.0,3580451.0,515117.0,817500.0,AL,-4.515963208430483,-0.2510685,2.4107507528082994,0.09315355237923116,1.3725430263355205,3.468200503533824,25.5227886573844,15.39957876363147,750.0,48123.0,S,rest,4650277.0,107163.0,94128.0,4640.0,7338.0,111803.0,101466.0,8157.0,8525.0,3972124.0,-0.2803058828538601,0.05801804924738892,0.00926456475175498,5.4
01,2018,-0.24064616724297846,-0.14564068481157458,-0.5008677348903139,-0.39011266184630905,-0.6695277516268889,2266810.0,2770991.0,424957.0,588628.0,AL,-3.7837662427970757,-0.1377115,2.6154127226352744,0.10112787346474571,1.3317659160808457,3.325926563937551,25.529473875972897,15.402267388323287,788.0,49861.0,S,rest,4669979.0,103325.0,94485.0,5976.0,3709.0,109301.0,98194.0,9924.0,6940.0,3987483.0,-0.18929421310031588,-0.0485441155088706,-0.07483417484162315,5.4
01,2019,-0.25488963179922897,-0.1698866934594259,-0.56596406476473,-0.4910720989953296,-0.7990145223578197,2279170.0,2874491.0,472551.0,691490.0,AL,-4.180535857284823,-0.125505,2.5356783396914455,0.13627876574104383,1.3486947769664004,3.5681296952898984,26.349455872487916,15.405395551922352,807.0,51734.0,S,rest,4674745.0,98801.0,90104.0,5979.0,8600.0,104780.0,98704.0,8716.0,10497.0,4004468.0,-0.1860422333196784,0.056067229335503864,0.04447532106636887,5.4
01,2020,-0.4998003393510236,-0.44809953416464937,-0.7216496347231393,-0.6040277994911954,-0.7182567814633782,2580055.0,3362726.0,649525.0,855500.0,AL,-7.282719108477876,-0.255705,2.5356783396914455,0.13627876574104383,1.3486947769664004,3.5681296952898984,26.349455872487916,15.405395551922352,807.0,51734.0,S,rest,,,,,,,,,,,,,,5.4
01,2021,-0.6476059249052704,-0.5300819960762614,-0.8627616284492555,-1.0245817545107587,-0.8745384988223603,2707925.0,3653733.0,741589.0,993274.0,AL,-9.200943509925793,-0.3690715,2.8792766172666515,0.15341644250445,1.3653706231322709,3.50234737871579,27.432887267298874,15.432892234987845,861.0,53913.0,S,rest,4813283.0,109985.0,99869.0,5656.0,4612.0,115641.0,104481.0,12173.0,11766.0,4113516.0,-0.21016840273052717,-0.021689977505997465,-0.009894212153301458,5.4
01,2022,-0.6529078592329954,-0.5071542256060885,-1.1683667066419217,-0.7889181483819017,-1.5347914939347147,2663092.0,4040202.0,663167.0,1214154.0,AL,-9.886554955177306,-0.3969755,2.78087837209339,0.1371421769640557,1.5547575466626307,3.7686804238459874,28.8003708858093,15.439698354057903,913.0,59674.0,S,rest,4831305.0,131738.0,96185.0,7525.0,6709.0,139263.0,102894.0,14916.0,13197.0,4160117.0,-0.7358881296047342,-0.01688984653214815,-0.04132095323280571,5.4
01,2023,-0.4626558085707962,-0.35517814680578697,-0.3715667928456432,-0.5729068580320947,-0.5012801002758017,3235521.0,3750640.0,760353.0,998554.0,AL,-7.32742187955525,-0.2700355,2.968228439524335,0.2382123172739851,1.516012236936788,3.9765933739821806,28.889669436722325,15.446410112924308,982.0,62212.0,S,rest,4855465.0,112684.0,90957.0,6737.0,8706.0,119421.0,99663.0,14751.0,14879.0,4183456.0,-0.4474751645825889,0.04055224370889297,0.003059671238325442,5.4
05,2012,0.0514014081814616,0.12264272520297263,-0.003612574405887948,0.18003046669436365,0.15778923661240168,1343123.0,1344930.0,223040.0,207317.0,AR,1.8855756533488928,0.094912,,,1.33761436843599,4.379764751040222,20.986599855749155,14.897021108648703,640.0,40112.0,S,rest,2783515.0,72329.0,61671.0,4619.0,3296.0,76948.0,64967.0,4352.0,3658.0,2353968.0,-0.3828971641970674,-0.04752983188522426,-0.02948213399672383,5.8
05,2013,0.08054541700838884,0.12895142470872908,-0.23238283531142032,0.06912536087504574,-0.7698930952402798,1372761.0,1491254.0,222123.0,307712.0,AR,2.6896645883584402,0.040181,5.4347998714592585,0.011759247651445088,1.3249428172792006,4.524201579185861,20.60374301901094,14.900487979537978,659.0,40511.0,S,rest,2789754.0,67544.0,71853.0,3077.0,5110.0,70621.0,76963.0,3171.0,3496.0,2363879.0,0.1544580633274475,0.07287380894516148,0.01374858865449543,5.8
05,2014,0.2089572369014681,0.27085590465872156,0.021646634772194726,-0.015231712425269411,-0.16716144644298886,1357557.0,1345445.0,225935.0,249571.0,AR,2.97387046391535,0.0326355,5.174743937790613,0.08751439891665534,1.2323146580887274,4.719473538187596,21.385643467278733,14.902849203921505,683.0,41262.0,S,rest,2791126.0,70342.0,62083.0,4399.0,3115.0,74741.0,65198.0,2563.0,2830.0,2381476.0,-0.2959020839618133,-0.046002939315530726,0.011211534359363689,5.8
,2015,,,,,,,,,,AR,1.3328814056173393,0.0400115,4.83308060831293,0.07554888785321623,1.4238111291234583,4.79621275104056,21.801834070405807,14.906830992230484,695.0,41995.0,S,rest,2795593.0,76677.0,71957.0,4917.0,4716.0,81594.0,76673.0,4887.0,5680.0,2390981.0,-0.16883716621124747,-0.0071898877984027006,0.03316630286898976,5.8
05,2016,-0.047582885081833,0.038768181310514876,-0.15104026665279344,-0.3245015388732771,-0.16657097850163505,1427899.0,1515606.0,315885.0,340337.0,AR,-0.8438671066614464,0.017446,5.30133375810843,0.08630475114515261,1.3981771258610396,4.637901539631248,22.3986258369975,14.910197820451959,701.0,44334.0,S,rest,2811340.0,67907.0,67458.0,3176.0,4575.0,71083.0,72033.0,4126.0,4900.0,2400908.0,-0.015971031607703086,0.049762746590593814,0.03223780336439381,5.8
05,2017,-0.24043289707399648,-0.19301157409951747,-0.3317423131725813,-0.046573519627411845,-0.2374928969102864,1969053.0,2162063.0,443423.0,479161.0,AR,-2.7513775575584125,-0.038591,5.525119338117398,0.08617708275429811,1.5938932436035402,4.662616221729074,23.40741227585369,14.915548163718551,711.0,45869.0,S,rest,2828498.0,77135.0,65514.0,2276.0,4336.0,79411.0,69850.0,4925.0,3731.0,2418049.0,-0.4108540999498674,0.07283017347015978,-0.04937865196280142,5.8
05,2018,-0.11235467429199678,-0.08441931341826167,-0.256688694760283,0.1608243738273223,-0.22816585171644785,1474109.0,1629993.0,320721.0,359107.0,AR,-1.6380179228917977,0.0095015,5.331995056116397,0.09167751943128748,1.5776629366336798,4.768325964513533,23.308072103065424,14.918720594107313,731.0,47062.0,S,rest,2832252.0,69051.0,65855.0,4128.0,3869.0,73179.0,69724.0,5039.0,4913.0,2429708.0,-0.11284306622433316,-0.009144666505664045,-0.005185808335816485,5.8
05,2019,-0.10686157190484122,-0.031673411930318494,-0.21955834099348256,-0.06804387469040037,-0.08430120207841343,1528423.0,1673579.0,372925.0,390401.0,AR,-1.5402692639834648,0.02199,5.584226145899469,0.04437001210151487,1.5268718578144902,5.112525531810548,23.342856413298396,14.920039972529695,742.0,48952.0,S,rest,2834814.0,57819.0,61351.0,1904.0,3173.0,59723.0,64524.0,3431.0,4287.0,2439812.0,0.1245937123211611,0.044764841714482854,0.03508467045821563,5.8
05,2020,-0.45369615139363395,-0.41477752648342275,-0.7108226417402737,-0.6245590195207359,-0.7721357037331704,1598768.0,2065426.0,401419.0,547849.0,AR,-5.931242214082517,-0.1237905,5.584226145899469,0.04437001210151487,1.5268718578144902,5.112525531810548,23.342856413298396,14.920039972529695,742.0,48952.0,S,rest,,,,,,,,,,,,,,5.8
05,2021,-0.7728063587159957,-0.6830379603837983,-0.9933423103102764,-1.239836371900409,-1.0165595223056756,1609220.0,2248301.0,415297.0,591774.0,AR,-9.688767768108761,-0.2688105,5.565468154669154,0.09144413992440574,1.4517376865194416,4.725484163177061,25.27447990762419,14.922716151531628,820.0,52528.0,S,rest,2847434.0,71745.0,56169.0,4363.0,6169.0,76108.0,62338.0,7149.0,6005.0,2445206.0,-0.5470188246681047,0.06342552628085497,-0.04678542421374723,5.8
05,2022,-0.6948979870944089,-0.6219806335085482,-1.2509819839224101,-1.0761868832277663,-1.4809396591726542,1637234.0,2515818.0,399999.0,734084.0,AR,-9.205255114554706,-0.2337645,5.59295149093605,0.07098679192563001,1.6062649619767555,5.124478064851458,25.40828645078012,14.929220632650127,846.0,55432.0,S,rest,2851830.0,83192.0,69930.0,3183.0,4478.0,86375.0,74408.0,9714.0,8602.0,2471030.0,-0.4650347320843108,0.04540943885154445,-0.04500147711682983,5.8
05,2023,-0.5151030345348845,-0.501400713659697,-0.5129322421552396,-0.7655831463114458,-0.5275925821044952,1902300.0,2364869.0,458721.0,652298.0,AR,-7.296690422727717,-0.2237465,6.352934350197476,0.1185566405409599,1.6853819042862934,5.291857306961625,26.176781086431205,14.93644908432912,933.0,58700.0,S,rest,2871771.0,69017.0,57897.0,4106.0,5282.0,73123.0,63179.0,7859.0,7067.0,2496533.0,-0.38721750445979153,0.04095034039970458,-0.03172399483603862,5.8
04,2012,-0.4135976113222687,-0.4707743946295852,-1.005451218636665,-1.4469652418830665,-2.628268085874006,4297153.0,5529153.0,788674.0,1472435.0,AZ,-10.851426049307468,-0.975567,27.173717488484726,0.1806125352973446,2.9052737914212097,13.366288966322843,27.3471754464002,15.695472430739269,888.0,47826.0,W,SW_IL,5593485.0,213340.0,185368.0,19117.0,21474.0,232457.0,206842.0,17564.0,12055.0,5203019.0,-0.5000817915843164,0.04213830912213048,-0.10588083572249112,5.0
04,2013,-0.3413267181183388,-0.44694431951408053,-1.5459730564502139,-1.4632326526100534,-4.377015955802654,4547982.0,6506660.0,875694.0,2122240.0,AZ,-8.333460701749024,-1.507784,27.25967249688529,0.22983045363672364,2.8931474005466433,13.525891917211538,27.353577443237647,15.706606031872074,890.0,48510.0,W,SW_IL,5647506.0,216073.0,164943.0,20073.0,18235.0,236146.0,183178.0,20482.0,14298.0,5281089.0,-0.9053553905033479,-0.032545339482596386,-0.11709706085241131,5.0
04,2014,-0.47685361103978013,-0.5699914841255848,-1.0082403412523158,-1.5958832725377803,-2.244040092043877,4562871.0,5936626.0,999468.0,1750512.0,AZ,-8.34694983944528,-0.572896,27.500221347922686,0.22776552688827606,3.151103085144375,13.660568754230123,27.552518740028127,15.722306182513806,916.0,50068.0,W,SW_IL,5733241.0,227103.0,185362.0,22627.0,18448.0,249730.0,203810.0,19442.0,15239.0,5381925.0,-0.7280524227047145,-0.07289070876315856,-0.07809473376161875,5.0
,2015,,,,,,,,,,AZ,-8.99212663769048,-0.604193,27.646397625095837,0.19053714339274744,3.1862028261300965,13.391788156673961,27.715709703029827,15.73655188247623,933.0,51492.0,W,SW_IL,5833701.0,233462.0,167036.0,19819.0,17440.0,253281.0,184476.0,23086.0,16155.0,5481996.0,-1.1386596604796853,-0.040780286819636455,-0.12643205139150046,5.0
04,2016,-0.9495179058563098,-1.078440592626888,-1.6270336137228465,-2.2394802512692538,-3.0575736851286206,4610617.0,6983260.0,1112876.0,2261320.0,AZ,-16.628823150204138,-0.995785,27.66801840581347,0.20962128363711754,3.1804319996144894,13.488290626369286,28.875397743692787,15.751524904679712,976.0,53558.0,W,SW_IL,5917153.0,248615.0,170427.0,24642.0,21676.0,273257.0,192103.0,27371.0,17939.0,5579306.0,-1.3213787103358658,-0.050125457293397686,-0.16905328368797123,5.0
04,2017,-1.535807991173223,-1.7285816296224075,-2.7251214480042747,-3.480744159096082,-4.641598944621025,6309209.0,10437000.0,1408829.0,3286968.0,AZ,-19.479508080466854,-1.886437,27.958530672280286,0.2075319222321832,3.313968818189722,13.182217902104679,29.35652153241462,15.763742295760048,1020.0,56581.0,W,SW_IL,6011075.0,239818.0,146236.0,21909.0,16978.0,261727.0,163214.0,28457.0,16560.0,5663228.0,-1.5568263580141655,-0.0820319160882205,-0.2100745369955086,5.0
04,2018,-1.3049354420201364,-1.485822119349683,-2.4852614496933825,-2.760217255809812,-4.287071455372271,4997141.0,8960410.0,1227774.0,3121133.0,AZ,-21.198665988209097,-1.75847,27.594711172302706,0.24241296907292967,3.316853620493817,13.389882880443347,29.719063100168913,15.78564575387214,1036.0,59246.0,W,SW_IL,6130231.0,251537.0,156299.0,22177.0,23287.0,273714.0,179586.0,35390.0,18717.0,5807263.0,-1.553579302313404,0.018106984875447596,-0.287105991238902,5.0
04,2019,-1.3031141439254972,-1.4860690759630149,-2.514473411211714,-2.7874836213889065,-4.138387083476303,5210360.0,9610950.0,1427837.0,3624351.0,AZ,-21.92151600877773,-1.839502,27.81767720877182,0.24931591652759683,3.3209286746551623,13.41309189517878,30.17789319127765,15.800465168377697,1101.0,62055.0,W,SW_IL,6224621.0,232442.0,153126.0,20853.0,20505.0,253295.0,173631.0,31319.0,21592.0,5919085.0,-1.2742301900790425,-0.0055907018274686925,-0.16433283184816572,5.0
04,2020,-1.5151354086900135,-1.734467431340236,-3.0809906706694448,-3.812666912738563,-5.608283568646443,5951307.0,11678814.0,1701740.0,4915944.0,AZ,-23.26926263944898,-2.400179,27.81767720877182,0.24931591652759683,3.3209286746551623,13.41309189517878,30.17789319127765,15.800465168377697,1101.0,62055.0,W,SW_IL,,,,,,,,,,,,,,5.0
04,2021,-1.1018780451759527,-1.282290582337246,-2.78504575790682,-3.148286140089419,-5.7613295727166225,7002982.0,12335913.0,2127271.0,5541688.0,AZ,-17.102045953040165,-2.219651,27.606566289864265,0.29642747786104945,3.3710053274211838,12.58788101011556,32.42941133831978,15.800135248133369,1253.0,69056.0,W,SW_IL,6287043.0,242758.0,159873.0,22190.0,16910.0,264948.0,176783.0,41346.0,24015.0,5951507.0,-1.3183463195654936,-0.08398224729813364,-0.2912035556708578,5.0
04,2022,-0.7007308297707346,-0.8349264398713714,-2.1268604751279487,-2.289691927590132,-3.8361799275532973,8440499.0,12914545.0,3299528.0,6195237.0,AZ,-11.615354299676834,-1.84404,27.695168372310185,0.33828419051698166,3.62051729285138,13.081427226367223,32.96898324698001,15.811461381491995,1450.0,74568.0,W,SW_IL,6323206.0,258303.0,188904.0,24426.0,15830.0,282729.0,204734.0,48035.0,34531.0,6063874.0,-1.0975286903510657,-0.13594369691577343,-0.22269592013290512,5.0
04,2023,-0.4859439574912575,-0.6105799497104486,-1.0262572056436725,-1.524527342757151,-2.22146130713553,8199940.0,10822076.0,2418731.0,4624740.0,AZ,-9.3646651062919,-1.3786995,27.192375968600025,0.3237368637490069,3.63319205785656,13.199859944580684,33.51516255314787,15.821217288626341,1608.0,77315.0,W,SW_IL,6381673.0,230011.0,174564.0,26192.0,19106.0,256203.0,193670.0,47121.0,34746.0,6149973.0,-0.8688474009871706,-0.11103671404034648,-0.2012203956017368,5.0
06,2012,0.07992161638715489,0.017561029049847958,-0.06670389852995899,0.06590018298934638,-0.351227959365501,15287508.0,15911358.0,4288423.0,5371896.0,CA,2.920461685141981,-0.305785,31.823780020887753,0.24389987442638197,13.459940911790119,27.077930561495716,30.914430085427703,17.454186386943313,1200.0,58328.0,W,CA,27275123.0,405780.0,479385.0,87861.0,87601.0,493641.0,566986.0,55706.0,48449.0,30416010.0,0.26986129448435486,-0.0009532495967112595,-0.023859145233053252,12.1
06,2013,0.15452618950981686,0.08431792520222965,0.08955378960654371,0.17440801764313124,0.08159254246696647,18347404.0,17481650.0,6583843.0,6311524.0,CA,9.197342098050598,3.299367,31.96849484540816,0.2512461937997764,13.592208036617262,26.89935264106423,31.040131971582397,17.46180920613053,1224.0,60190.0,W,CA,27566709.0,408236.0,497589.0,77241.0,84090.0,485477.0,581679.0,60437.0,52432.0,30732852.0,0.32413372230976134,0.024845185546087493,-0.026047045682580972,12.1
06,2014,0.1935462157889743,0.11409986656518685,0.23000450313386867,0.19045465613803178,0.41267929867909064,19793573.0,17331745.0,8254776.0,6545118.0,CA,4.346727891784187,0.3908095,32.24269312544295,0.22350879453643452,13.91170671992784,27.092066232845823,31.71660321009833,17.473995235507477,1268.0,61933.0,W,CA,27833589.0,433771.0,510916.0,80197.0,82392.0,513968.0,593308.0,66393.0,58282.0,31206124.0,0.2771651187347776,0.007886155105617174,-0.02599169316894338,12.1
,2015,,,,,,,,,,CA,4.2919838064784095,1.0067215,32.305376921154675,0.23270768559966226,14.175403753314168,27.304600062261112,32.26223941081215,17.482778608932836,1311.0,64500.0,W,CA,27992408.0,425321.0,550157.0,89156.0,93553.0,514477.0,643710.0,71818.0,64922.0,31576740.0,0.44596377703554474,0.015707830494611254,-0.02183885986963822,12.1
06,2016,0.30017676406345484,0.20061562997983037,0.06373756855003603,0.2295897064934046,-0.14630379802514246,20859449.0,20115163.0,7618477.0,8318959.0,CA,6.804774801516536,1.0030575,32.40317322665109,0.23296295642368767,14.272793818152996,27.20422515995343,32.92423453693266,17.485462435313618,1375.0,67739.0,W,CA,28111036.0,425207.0,569738.0,89551.0,87952.0,514758.0,657690.0,81320.0,69762.0,31696515.0,0.5141432709915067,-0.005688157490887209,-0.03646457662616852,12.1
06,2017,0.5898858867214675,0.46987547022245724,0.43559558860104575,0.6366383031199901,0.2829891783809748,30089818.0,24728659.0,10493169.0,9018386.0,CA,10.563448376914403,3.4375705,32.368179977197364,0.27999841058877695,14.582177707354235,26.945664823979914,33.64502098689121,17.492738723666605,1447.0,71805.0,W,CA,28438095.0,428890.0,559899.0,94241.0,101127.0,523131.0,661026.0,88670.0,76378.0,32009857.0,0.46068135013966305,0.024213998863144667,-0.038400671393189915,12.1
06,2018,0.4931655839732144,0.42619247749018424,0.40305308750167457,0.6856581112559571,0.3591125475721987,25238881.0,20092947.0,9704389.0,7727124.0,CA,11.417522065985924,3.9918695,32.380942509734986,0.26257775321690485,14.716936009755027,26.862421093385514,34.2004689501397,17.493254365265553,1520.0,75277.0,W,CA,28493685.0,416750.0,590136.0,84273.0,101009.0,501023.0,691145.0,88580.0,89737.0,32083562.0,0.6085067621123769,0.05873582163907547,0.003606208063805384,12.1
06,2019,0.5465085538148564,0.4878530182274436,0.42428921372369294,0.7049350841183042,0.3641533204688153,27304369.0,21466833.0,11383515.0,9102138.0,CA,13.252470342982209,4.404644,32.586511267665195,0.2339807608395002,14.844608970748116,26.736587308691796,35.000849361820414,17.492120625041704,1614.0,80440.0,W,CA,28524662.0,392319.0,561521.0,87885.0,92030.0,480204.0,653551.0,88707.0,97684.0,32124112.0,0.5931779314335083,0.014531285243625324,0.027944741320787322,12.1
06,2020,0.8495409648465876,0.8096672512788318,1.0722083882829851,1.4128094033490393,1.2954663447833585,36482673.0,21189582.0,17364496.0,8843301.0,CA,19.309024012365093,8.907558,32.586511267665195,0.2339807608395002,14.844608970748116,26.736587308691796,35.000849361820414,17.492120625041704,1614.0,80440.0,W,CA,,,,,,,,,,,,,,12.1
06,2021,1.1327497688379187,1.073172514990756,1.448674063100139,1.9823192867391752,1.784291997981021,42099442.0,21547264.0,21181336.0,9672772.0,CA,24.826110219368648,14.5354815,32.36595412652217,0.2637760145590088,15.2085222029064,26.637070403169023,36.18678708543695,17.48515204333238,1750.0,84907.0,W,CA,28387938.0,351731.0,718968.0,81671.0,122097.0,433402.0,841065.0,83432.0,154474.0,32021241.0,1.2936374596844618,0.142405552668179,0.22185898416616645,12.1
06,2022,1.0213476557798828,0.9470169351034788,0.7794134916846369,1.472186301088654,0.7159211621578495,40966416.0,28875124.0,21101565.0,15457233.0,CA,24.039547602479434,11.8959815,32.47177213492351,0.2501169504728007,15.511504139629103,26.71842379510267,36.98226430096387,17.479824280188144,1870.0,91551.0,W,CA,28206923.0,374751.0,697715.0,101052.0,119954.0,475803.0,817669.0,124241.0,158581.0,32075348.0,1.1449813224930632,0.06701191760618483,0.10706041287533341,12.1
