cbsa,name,region,pop0,native0,native1,d_native,d_fb_share,fb_share0,d_mex_share,mex_share0,d_cuban_share,cuban_share0,d_asian_share,asian_share0,d_native_pc,d_mex_pc,d_fb_pc,d_asian_pc,d_cuban_pc,coll0,rent0,d_lrent,hhinc0,lpop0,medage0,d_mexborn_share,mexborn_share0,mex_base,fb_base,z_fb,z_mex,national_d_fb,national_d_mex
43220,"Shelton, WA Micro Area",W,59287.0,56168.0,62395.0,0.11086383706024783,1.5677848070318565,5.260849764703898,0.4835334901389009,5.483495538650969,0.058236769800501735,0.0,-0.21290175208872278,1.2312985983436504,10.503145714912208,1.2565992544739994,2.452476934235161,-0.08096209961711674,0.06578170593890735,17.93368188026942,789.0,0.42346852507888144,48104.0,10.990145336669356,43.6,,,,,,,7433889.0,6710548.0
43260,"Sheridan, WY Micro Area",W,28380.0,27789.0,30995.0,0.11536939076613048,-0.2144771265563814,2.082452431289641,0.5747146055873703,3.072586328400282,0.025328478708247584,0.0,0.509516977298637,0.5637773079633545,11.296687808315715,0.9866102889358703,-0.0035236081747709656,0.6307258632840028,0.028188865398167725,23.091266441566297,670.0,0.34918427220957504,48141.0,10.253439950714034,43.1,,,,,,,7433889.0,6710548.0
43300,"Sherman-Denison, TX Metro Area",S,119111.0,112567.0,129852.0,0.1535529951051374,1.7465856488460718,5.494034975778896,4.037336511697428,9.173795871078239,0.13325868732923057,0.011753742307595436,0.42931832123066016,0.8622209535643223,14.511673984770509,6.352897717255333,3.015674454920201,0.6556909101594312,0.15867552115253838,19.219988889450025,716.0,0.4978931972508862,46875.0,11.687811110440409,38.9,-0.5495392844691942,7.198716663324645,0.0003058761554504,0.0001386723523719,0.8654741164977133,1.72326369789975,7433889.0,6710548.0
43320,"Show Low, AZ Micro Area",W,107060.0,104254.0,104987.0,0.0070309052890056975,-0.06211702538528596,2.62096020922847,0.13911302079151894,8.20381094713245,0.008353133353133353,0.0,0.053428324141008635,0.3558752101625257,0.6846628059032318,0.19241546796189055,-0.04576872781617785,0.056043340183074906,0.008406501027461237,14.420759382727644,619.0,0.2957271681366125,39774.0,11.581144703947372,33.8,,,,,,,7433889.0,6710548.0
43340,"Shreveport-Bossier City, LA Metro Area",S,393350.0,383023.0,378301.0,-0.012328241384982104,0.12598836093442242,2.6253972289309773,0.954175595366269,2.157874666327698,-0.0746119925345694,0.13245201474513793,0.2523148278945293,1.1163086309902122,-1.200457607728486,0.919791534257023,0.09558916995042582,0.23719333926528535,-0.07525104868437778,21.312189152297723,673.0,0.399005458317208,41124.0,12.882455079757388,36.0,0.5670843278665492,0.3791443382390621,0.0001157928608418,0.0002160649149338,0.40833928928748225,0.1975425322832641,7433889.0,6710548.0
43380,"Sidney, OH Micro Area",MW,49350.0,48463.0,47269.0,-0.024637352206838208,-0.2600899408687634,1.7973657548125632,0.0006118239806677389,0.8409321175278622,0.010415147790947153,0.0,-0.03756295334252282,0.8166160081053699,-2.419452887537994,-0.022289766970618036,-0.30192502532928067,-0.05876393110435664,0.010131712259371832,13.961140708241931,659.0,0.31610582588966896,48475.0,10.806693044861628,37.4,,,,,,,7433889.0,6710548.0
43420,"Sierra Vista-Douglas, AZ Micro Area",W,129268.0,113413.0,112047.0,-0.01204447461931172,-1.5755832655329052,12.265216449546678,1.118157253831431,28.97159389794845,0.06438220552672802,0.09901909211869914,0.03209958549730031,1.9231364297428597,-1.0567193737042422,0.23130241049602374,-1.8906457901414115,-0.02552835968685212,0.05956617260265495,21.39545026742878,713.0,0.275334058793967,44876.0,11.769643047664536,39.7,0.24146021305131526,16.26938714049089,0.0010956205026782,0.0004624974413365,2.65971055611563,5.687574630230366,7433889.0,6710548.0
43460,"Sikeston, MO Micro Area",MW,39370.0,39105.0,49621.0,0.2689170182841069,0.17611737257603116,0.6731013462026924,0.29171384322866956,1.3208026416052832,0.2557646964792391,0.0,-0.1662487783273932,0.4140208280416561,26.710693421386843,0.7289814579629159,0.40640081280162554,-0.09906019812039625,0.3251206502413005,13.67203951146675,526.0,0.4205597343306495,37716.0,10.580759383937783,38.6,,,,,,,7433889.0,6710548.0
43500,"Silver City, NM Micro Area",W,29706.0,28204.0,26727.0,-0.052368458374698626,-1.003230809936613,5.056217599138221,6.258199008139231,34.39372517336565,0.28336500113519153,0.05049484952534841,0.36626433785928836,0.541978051572073,-4.972059516595974,3.7265198949707132,-1.2556385915303305,0.30970174375547027,0.2625732175318118,24.092727360354715,541.0,0.40361496882000303,36591.0,10.299104324589479,45.4,,,,,,,7433889.0,6710548.0
43580,"Sioux City, IA-NE-SD Metro Area",MW,141794.0,128921.0,128058.0,-0.006694021920400865,1.9964926556817684,9.078663413120443,3.0060735702277244,12.473729494901054,0.04765423100157552,0.01692596301677081,-0.020214283678700665,2.4450964074643498,-0.608629420144717,3.247669153842899,2.169344259982792,0.017631211475802926,0.04866214367321608,19.923060673107926,607.0,0.4667032962170783,45542.0,11.862130579067873,35.7,0.0877419231082186,4.751790626668927,0.0007315755911699,0.0003686077058775,1.9325139075263995,3.462257302970499,7433889.0,6710548.0
43620,"Sioux Falls, SD Metro Area",MW,221095.0,211459.0,273614.0,0.2939340486808317,2.292164838230547,4.358307514869174,0.6961404617620771,1.706053958705534,0.06928738039590808,0.02487618444560031,0.25363982728464907,1.369999321558606,28.112349894841582,1.478549944593953,4.458264546914222,0.7824690743797914,0.09995703204504851,29.809618888710474,663.0,0.3978950492476194,54183.0,12.306347752388113,34.8,-0.7569021411664129,1.63020532177828,7.287434045453981e-05,0.0002044047771968,0.6872712746786414,0.22118399764288255,7433889.0,6710548.0
43660,"Snyder, TX Micro Area",S,16579.0,15749.0,15856.0,0.006794082163946918,-0.334897011898893,5.006333313227577,10.344301726292704,28.57832197358104,0.04809715625563639,0.0,0.12462970000051533,0.5006333313227577,0.645394776524519,10.471077869594064,-0.3196815248205561,0.12666626455154112,0.04825381506725376,16.315838712695292,609.0,0.4049176128850709,42401.0,9.715892113239466,37.6,,,,,,,7433889.0,6710548.0
43700,"Somerset, KY Micro Area",S,62062.0,61268.0,64239.0,0.04849187177645753,0.6503168144619679,1.2793657954948279,0.47764549390429106,1.3695981437916922,0.07625078766858531,0.030614546743579003,0.47660764803491085,0.37220843672456577,4.7871483355354325,0.5800650961941285,0.7573072089201122,0.5236698785085883,0.08217588862750153,14.537587635067911,513.0,0.48715587968008567,32771.0,11.035889164360313,40.7,,,,,,,7433889.0,6710548.0
43740,"Somerset, PA Micro Area",NE,78219.0,77624.0,72535.0,-0.06555962073585489,0.2221833194975255,0.7606847441158798,0.4815032696949523,0.21606003656400619,0.03503575092946836,0.053695393702297395,0.29346675528096877,0.22117388358327258,-6.506091870261701,0.43723392014727885,0.15980771935207558,0.26080619798258736,0.02940462036078191,14.294017154229557,512.0,0.38041435847771154,39194.0,11.267267863773679,43.7,,,,,,,7433889.0,6710548.0
43780,"South Bend-Mishawaka, IN-MI Metro Area",MW,318951.0,302929.0,304271.0,0.0044300809760703,1.1179990867167207,5.023342143464043,2.194283536885372,4.830209028973102,-0.009062067082825798,0.12196230768989594,0.6278019054032153,1.659816084602337,0.4207542851409778,2.3094456515264103,1.2186824935491658,0.6653059560872987,-0.007211139015083822,23.8589594253543,678.0,0.40152421630828794,44731.0,12.672792764952849,36.8,0.2874553473978936,2.352555042572723,0.0004181832481389,0.000419380558386,0.9774631588549786,0.8798338175556744,7433889.0,6710548.0
43900,"Spartanburg, SC Metro Area",S,278167.0,262348.0,337398.0,0.286070410294723,1.897094961901747,5.686871555576326,0.5775954865359194,4.216891291921759,0.23003456955324247,0.14056304306405865,0.2633379537712567,1.9542217444916183,26.980195350275192,2.0757314850431574,4.266861273982895,0.9562600883641841,0.3458354154159192,19.92407383165336,621.0,0.46738345239650947,42680.0,12.535976931737547,37.7,0.71342695048126,3.688313595349551,0.0003456356984488,0.0003069435159223,0.8202928552402372,0.8338174351933184,7433889.0,6710548.0
43940,"Spearfish, SD Micro Area",MW,23670.0,23373.0,25959.0,0.1106404826081376,1.0595393135633018,1.2547528517110267,0.4268883800865802,1.9476130122517956,0.3951230526078121,0.0,-0.423739605394907,0.9505703422053232,10.925221799746515,0.7182087029995775,1.3434727503168569,-0.35910435149978875,0.4435994930291508,31.77327093083723,543.0,0.5305199145689166,42356.0,10.071963702508029,39.4,,,,,,,7433889.0,6710548.0
43980,"Spencer, IA Micro Area",MW,16718.0,16380.0,16277.0,-0.006288156288156288,-0.99416744256948,2.021772939346812,1.8355431705953102,2.1593492044502933,0.0,0.0,-0.2339208954042854,0.5622682139011843,-0.6161024045938509,1.7705467161143678,-1.010886469673406,-0.23926306974518483,0.0,18.524562006183444,482.0,0.5041644833992089,43542.0,9.7242412622591,42.6,,,,,,,7433889.0,6710548.0
44020,"Spirit Lake, IA Micro Area",MW,16665.0,16484.0,17531.0,0.06351613685998544,0.6679824001229984,1.086108610861086,1.2433539924268149,0.6900690069006901,0.17372786370768886,0.0,0.40371084855627454,0.33603360336033605,6.282628262826282,1.3801380138013801,0.7920792079207921,0.456045604560456,0.18601860186018604,27.184231697506036,535.0,0.552917839251295,50174.0,9.72106599074184,46.8,,,,,,,7433889.0,6710548.0
44060,"Spokane, WA Metro Area",W,461262.0,438034.0,561546.0,0.2819689795769278,0.0753279435849151,5.035749747432045,1.6214822834512244,2.971846802901605,-0.105114972425529,0.21072622500878024,-0.046285695457914944,2.2208636306480916,26.776972740004595,2.9213332119272777,1.5216948285356262,0.5690908854403788,-0.0752283951420234,27.867009958578187,705.0,0.5209865917973993,47250.0,13.04172149025862,36.6,0.3797939850652734,1.7456767310831005,0.0001015229974643,0.0006375917074638,1.0275691430480638,0.14769804310523377,7433889.0,6710548.0
44100,"Springfield, IL Metro Area",MW,207990.0,202330.0,200787.0,-0.007626155290861464,0.46070446387411584,2.7212846771479398,0.26523937500904715,1.0048560026924371,0.06280406526492938,0.04086734939179768,0.5842477648533325,1.4317996057502764,-0.7418625895475743,0.26155103610750513,0.4514640126929179,0.5783931919803836,0.06250300495216116,30.6113763237975,672.0,0.3451504580867786,52426.0,12.245245280604646,39.3,0.03754632867130281,0.2301752052896141,1.623060796371664e-05,0.000116024777152,0.41469076138165495,0.052366110779221486,7433889.0,6710548.0
44140,"Springfield, MA Metro Area",NE,691119.0,635457.0,419160.0,-0.34038023029095593,1.3860349674813102,8.053895204733195,0.15878090760921854,0.6365039884592958,0.07083499123100437,0.13311745155320576,0.14554957159838636,2.4198437606258834,-31.29663632456929,-0.10388948936434969,-1.731829106130782,-0.7017604782967911,0.0034726291709531935,28.493770529693883,769.0,0.3625096444462086,50753.0,13.446067302104991,38.4,-0.8488542988609844,0.8824771359256015,4.073991529147666e-05,0.0013776260536167,1.4818170483078306,0.03955717569324359,7433889.0,6710548.0
44180,"Springfield, MO Metro Area",MW,427566.0,418123.0,466703.0,0.11618590701779141,0.8989673756229513,2.208547920087191,0.7103007787429376,1.8107146031255992,0.018626053142378952,0.04303429178185356,0.34458552289440697,1.077962232731321,11.361988558491555,1.0293147724561822,1.2921981635583746,0.524597372101617,0.026428668322551373,24.890638353346755,631.0,0.38464770302464224,42328.0,12.965863941407578,36.1,-0.3483902586176303,0.6225704919574682,8.115303981858319e-05,0.0001823017688493,0.3169595136492036,0.12736779094888598,7433889.0,6710548.0
44220,"Springfield, OH Metro Area",MW,139374.0,136440.0,132412.0,-0.02952213427147464,0.13415810708901285,2.105127211675061,0.6383976640505735,1.9515835091193479,0.07182391625229173,0.007174939371762308,0.06371483362412672,0.5675377043063986,-2.890065578945858,0.5653852224948699,0.07103189978044686,0.045919611979278775,0.06959691190609439,16.207866069424103,632.0,0.2845124976905016,44141.0,11.844916246282889,40.2,-0.1948475731775059,1.7404365590565023,2.766828471667132e-05,5.5225487523492456e-05,0.2945600644456841,0.13321663485936353,7433889.0,6710548.0
44260,"Starkville, MS Micro Area",S,46529.0,45361.0,58906.0,0.2986045281188686,1.5750587586213092,2.5102624169872554,0.5827517527877847,0.5179565432311032,0.18353868269100782,0.008596789099271421,0.032566384041655266,2.4586816823916267,29.110877087407854,0.9349008145457671,2.8820735455307442,0.8295901480796922,0.24500848932923555,39.85631200821074,632.0,0.3045485244509223,30320.0,10.747831053096895,25.1,,,,,,,7433889.0,6710548.0
44300,"State College, PA Metro Area",NE,151411.0,141477.0,144828.0,0.023685828791959115,1.799538736908174,6.560949997027957,0.5583208186029625,0.31107383215222145,0.06064257408249102,0.06274312962730581,0.8616081714065187,5.193149771152691,2.2131813408537027,0.5963899584574437,2.1656286531361655,1.126734517307197,0.06604539960769032,40.02709928743391,784.0,0.4097077958469546,47016.0,11.927753272564189,28.4,0.0521538630457856,0.0,9.476932166733877e-06,0.0002507890613813,1.2313095116753545,0.042001841476254485,7433889.0,6710548.0
44340,"Statesboro, GA Micro Area",S,67298.0,64944.0,88384.0,0.36092633653609263,0.5493717073570707,3.4978751225890816,0.7405672734648427,2.4012600671639572,0.24944714151048974,0.09361348034116912,-0.1328937241550242,1.5290201789057625,34.83015839995245,1.899016315492288,2.0416654283931175,0.38188356266159473,0.37593984962406013,25.245026967465055,621.0,0.4230234203215426,34327.0,11.11688579750922,25.9,,,,,,,7433889.0,6710548.0
44420,"Staunton-Waynesboro, VA Micro Area",S,117892.0,115062.0,121629.0,0.05707357772331439,1.1083672009897763,2.4005021545143013,1.384570089013366,1.393648423981271,0.06123911235986064,0.04665286872730974,0.3005009840574659,0.6030943575475859,5.570352526040783,1.5768669629830694,1.3512367251382622,0.3630441420961558,0.06870695212567435,21.495023799221116,652.0,0.44062694232203015,46776.0,11.677524230109611,41.8,0.4879458233823244,0.6337318162177732,5.239545255401143e-05,5.990235595645643e-05,0.377724921978409,0.2982409318235472,7433889.0,6710548.0
44500,"Stephenville, TX Micro Area",S,37142.0,33756.0,39959.0,0.18375992416163053,-1.5199346613071234,9.11636422378978,1.6016685440867846,17.311937967799256,0.08324854315049486,0.0,0.33130779925421633,0.6838619352754294,16.700770017769642,4.708954822034355,-0.2719293522158204,0.49808841742501747,0.09692531366108448,23.9853595255745,599.0,0.6382448861722478,39200.0,10.522503683752998,31.7,,,,,,,7433889.0,6710548.0
44540,"Sterling, CO Micro Area",W,22278.0,21231.0,20077.0,-0.05435448165418492,-0.0004110108936299095,4.699703743603555,1.186879502723949,12.142023520962384,0.009493520672141263,0.0,0.2757793607102043,0.25585779692970645,-5.179998204506688,0.46233952778525894,-0.25585779692970645,0.2468803303707694,0.008977466558937068,18.03497530369777,603.0,0.5324800132013721,40961.0,10.011354923405134,38.4,,,,,,,7433889.0,6710548.0
44580,"Sterling, IL Micro Area",MW,58750.0,57132.0,53664.0,-0.060701533291325355,0.014474623210887841,2.7540425531914896,1.8321924546573207,8.859574468085105,0.0920193182484048,0.022127659574468085,0.04944756100945863,0.45787234042553193,-5.902978723404256,1.1846808510638298,-0.15319148936170213,0.018723404255319147,0.0851063829787234,16.119076065312623,600.0,0.29763240330494867,45266.0,10.981046432006405,41.2,,,,,,,7433889.0,6710548.0
44620,"Stevens Point, WI Micro Area",MW,69437.0,67347.0,68169.0,0.012205443449596865,0.12471321550892277,3.00992266370955,0.6912874061875629,2.0795829312902345,0.1688446004608852,0.018722006999150307,0.075516088788306,2.7564554920287456,1.1838069041001196,0.7287181185823121,0.16705790860780276,0.11377219637945188,0.17137837176145282,27.074276415203997,617.0,0.38085352951159734,51456.0,11.148175145635989,35.6,,,,,,,7433889.0,6710548.0
44660,"Stillwater, OK Micro Area",S,75687.0,71418.0,76773.0,0.07498109720238595,1.064003780059309,5.640334535653415,1.2806045270359359,3.1075349795869833,0.07407110161237802,0.01585477030401522,0.47965896695420507,3.563359625827421,7.075191248166793,1.6634296510629303,1.6488961116175829,0.8323754409607991,0.08191631323741197,33.988019247765884,599.0,0.43128362544114474,34752.0,11.234361694162976,27.0,,,,,,,7433889.0,6710548.0
