arm,metric,central_national_uniform,central_metro_local,min_ABC,max_ABC,central_formD_uniform_local
short_run,other_renters_extra_rent_bn,119.76766304700548,110.41444298845825,78.91644300380202,163.85020556375764,55.12; 53.34
short_run,group_renters_extra_rent_bn,14.576178281790872,31.04398060655728,10.025149807024274,41.777309176128156,6.71; 13.10
short_run,landlord_gain_from_other_renters_to_others_bn,115.57579484036027,106.54993748386221,74.18145642357389,161.06475206917375,53.19; 51.48
short_run,landlord_gain_from_group_to_others_bn,13.628726693474466,29.02612186713106,8.721880332111118,40.6493218283727,6.27; 12.25
short_run,net_other_residents_frame_bn,9.436858486829273,25.16161636253502,3.779478801868932,38.079219968391065,4.34; 10.38
short_run,net_other_residents_welfare_bn,2.226507141459305,10.313652793092562,-2.201476166128274,21.8391656202121,-0.06; 2.55
short_run,other_owner_value_gain_stock_bn,6835.2885892482445,6287.763204367393,4497.348574777226,9351.133786390881,3145.53; 3032.07
short_run,extra_rent_per_other_renter_household,3071.5895668708886,2831.714692321439,2023.9095997882548,4202.1407877163365,1413.51; 1368.02
long_run,other_renters_extra_rent_bn,33.47498223794534,33.8564015662745,21.592985738717044,57.75726999939502,
long_run,group_renters_extra_rent_bn,4.074032144123679,10.722129236298855,2.627948160265759,19.091506592311244,
long_run,landlord_gain_from_other_renters_to_others_bn,32.30335785961726,32.671427511454894,20.29740659439402,56.7753964094053,
long_run,landlord_gain_from_group_to_others_bn,3.80922005475564,10.02519083593943,2.2863148994312104,18.57603591431884,
long_run,net_other_residents_frame_bn,2.637595676427553,8.840216781119823,0.9907357551081879,17.594162324329126,
long_run,net_other_residents_welfare_bn,0.7082298460183115,3.507583155590023,-0.37924597642528246,9.403738089986552,
long_run,other_owner_value_gain_stock_bn,1910.4586187551595,1931.5696299857125,1232.3383897849458,3300.4375343698216,
long_run,extra_rent_per_other_renter_household,858.5072429183717,868.2892124391342,553.7787748818688,1481.2564880009352,
