item,mean,min,max
hispanic_share_families,0.11094490735865956,0.11040594346261251,0.1117478131277438
hispanic_share_oresre,0.028588572352201413,0.02777477431890725,0.030871499511523005
hispanic_share_nnresre_positive,0.03078406294231955,0.02675157266660178,0.03669427513985498
hispanic_share_has_oresre,0.05842338689648816,0.05551936610635186,0.059719654230333055
hispanic_share_houses,0.06312102707825921,0.06215500554920093,0.06419847656402575
aggregate_oresre_bn,8837.540004942537,8658.9151180464,9059.097792879425
families_m,131.3063893834636,131.30638616798723,131.30639083562986
