measure,channel,quintile,bn,loss_bn,gain_bn,usd_per_household,usd_per_person,pct_of_resources
spm,owner_value_stock_metro_local_low,3,190.99564385294096,0.0,190.99564385294096,8033.4598239930265,3228.131299594487,11.188694721251721
spm,owner_value_stock_metro_local_low,4,266.88701430865007,0.0,266.88701430865007,10808.505839409509,4510.74587729849,10.529852067148425
spm,owner_value_stock_metro_local_low,5,533.3003607912788,0.0,533.3003607912788,20857.354390289056,9013.64408474623,9.937480055209244
spm,owner_value_stock_metro_local_low,0,1263.8785232803762,0.0,1263.8785232803762,10107.345388167058,4272.295822870038,11.173494035712796
spm,renters_national_uniform_low,1,-5.423727505965954,-5.423727505965954,0.0,-200.14040272582372,-91.66651918713357,-0.9558247491015015
spm,renters_national_uniform_low,2,-4.454070926767447,-4.454070926767447,0.0,-186.28745672242127,-75.28301615342664,-0.392156903777853
spm,renters_national_uniform_low,3,-4.025002009392208,-4.025002009392208,0.0,-169.29544193604713,-68.02895974661057,-0.23578819823864122
spm,renters_national_uniform_low,4,-3.682965863573876,-3.682965863573876,0.0,-149.15434587891798,-62.24702662428674,-0.14530900205935396
spm,renters_national_uniform_low,5,-4.007219517470573,-4.007219517470573,0.0,-156.72218460823075,-67.72853190336515,-0.07467023643603775
spm,renters_national_uniform_low,0,-21.59298582317006,-21.59298582317006,0.0,-172.68096708385866,-72.9908938528236,-0.19089579723390793
spm,landlords_intp_national_uniform_low,1,0.26979452976409724,0.0,0.26979452976409724,9.95565978947424,4.559802352164766,0.04754595219561987
spm,landlords_intp_national_uniform_low,2,0.7538628939800265,0.0,0.7538628939800265,31.529628410938802,12.741842992194103,0.0663735587593741
spm,landlords_intp_national_uniform_low,3,1.334348444069742,0.0,1.334348444069742,56.12397435040673,22.55261894969345,0.07816731885240681
spm,landlords_intp_national_uniform_low,4,2.529344936087171,0.0,2.529344936087171,102.43450616133254,42.7492970097318,0.09979364516022343
spm,landlords_intp_national_uniform_low,5,17.158777850234443,0.0,17.158777850234443,671.0790707052427,290.0112729002481,0.31973541590234644
spm,landlords_intp_national_uniform_low,0,22.04612865413548,0.0,22.04612865413548,176.30478932498022,74.52265516392835,0.1949018695152666
spm,landlords_scf_national_uniform_low,1,0.4430199077218905,0.0,0.4430199077218905,16.3478313852394,7.487487678317322,0.07807350049932697
spm,landlords_scf_national_uniform_low,2,0.7914965449206522,0.0,0.7914965449206522,33.103621559268966,13.377929574167716,0.06968699859304177
spm,landlords_scf_national_uniform_low,3,1.6743388588594148,0.0,1.6743388588594148,70.42429703137088,28.29899974353874,0.0980842597966849
spm,landlords_scf_national_uniform_low,4,2.4561820459361297,0.0,2.4561820459361297,99.4715237641782,41.51274675652842,0.09690705132540857
spm,landlords_scf_national_uniform_low,5,16.68109129669735,0.0,16.68109129669735,652.3967699473433,281.9375926738483,0.31083423947828925
spm,landlords_scf_national_uniform_low,0,22.046128654135437,0.0,22.046128654135437,176.30478932497988,74.5226551639282,0.19490186951526625
spm,landlords_mid_national_uniform_low,1,0.35640721874299336,0.0,0.35640721874299336,13.1517455873568,6.023645015241035,0.06280972634747334
spm,landlords_mid_national_uniform_low,2,0.7726797194503338,0.0,0.7726797194503338,32.316624985103644,13.059886283180813,0.06803027867620745
spm,landlords_mid_national_uniform_low,3,1.5043436514645854,0.0,1.5043436514645854,63.274135690889096,25.425809346616212,0.08812578932454626
spm,landlords_mid_national_uniform_low,4,2.4927634910116425,0.0,2.4927634910116425,100.95301496275505,42.131021883129975,0.09835034824281569
spm,landlords_mid_national_uniform_low,5,16.919934573466012,0.0,16.919934573466012,661.7379203262975,285.9744327870502,0.31528482769031996
spm,landlords_mid_national_uniform_low,0,22.046128654135565,0.0,22.046128654135565,176.3047893249809,74.52265516392862,0.1949018695152674
spm,owner_value_stock_national_uniform_low,1,126.2697529194955,0.0,126.2697529194955,4659.466976097144,2134.087436365061,22.25254767512337
spm,owner_value_stock_national_uniform_low,2,158.49812180586497,0.0,158.49812180586497,6629.039476909237,2678.9462629546742,13.954904114448617
spm,owner_value_stock_national_uniform_low,3,199.94817943709668,0.0,199.94817943709668,8410.012050459292,3379.4434434054647,11.71314221969512
spm,owner_value_stock_national_uniform_low,4,265.2134656979744,0.0,265.2134656979744,10740.729743304271,4482.460677602212,10.463823304590436
spm,owner_value_stock_national_uniform_low,5,482.4088747443526,0.0,482.4088747443526,18866.990539129725,8153.495140743636,8.989171813262974
spm,owner_value_stock_national_uniform_low,0,1232.3383946047843,0.0,1232.3383946047843,9855.116263105232,4165.680544968347,10.894659137302105
spm,renters_metro_local_central,1,-7.792498642896517,-7.792498642896517,0.0,-287.55017926587067,-131.7011641125154,-1.3732738328073204
spm,renters_metro_local_central,2,-6.5862623891447205,-6.5862623891447205,0.0,-275.4644211897993,-111.32146433791543,-0.579884853308797
spm,renters_metro_local_central,3,-6.329689193920019,-6.329689193920019,0.0,-266.23279364879767,-106.98185252502859,-0.3707988236931011
spm,renters_metro_local_central,4,-6.131735901073278,-6.131735901073278,0.0,-248.32569491680744,-103.63450056982781,-0.24192361745429447
spm,renters_metro_local_central,5,-7.018348987542331,-7.018348987542331,0.0,-274.487329899235,-118.621520792491,-0.1307794035254672
spm,renters_metro_local_central,0,-33.85853511457686,-33.85853511457686,0.0,-270.76962100137956,-114.4522004876378,-0.29933109329113233
spm,landlords_intp_metro_local_central,1,0.4572763424107249,0.0,0.4572763424107249,16.87390659401771,7.728435945446647,0.08058591527210975
spm,landlords_intp_metro_local_central,2,1.2777266727378542,0.0,1.2777266727378542,53.43975346694426,21.596224964742287,0.11249693686824769
spm,landlords_intp_metro_local_central,3,2.2615950610235864,0.0,2.2615950610235864,95.1248557001803,38.224567095989954,0.1324862505260427
spm,landlords_intp_metro_local_central,4,4.287001675239124,0.0,4.287001675239124,173.61684966355676,72.45603605948787,0.16914083875088848
spm,landlords_intp_metro_local_central,5,29.082513950353537,0.0,29.082513950353537,1137.415881592572,491.5418197902722,0.5419214453711824
spm,landlords_intp_metro_local_central,0,37.366113701764824,0.0,37.366113701764824,298.82002901435214,126.30888850820573,0.33034033009817665
spm,landlords_scf_metro_local_central,1,0.7508770589060442,0.0,0.7508770589060442,27.708035995859465,12.69058710115467,0.13232723724513903
spm,landlords_scf_metro_local_central,2,1.3415121700521895,0.0,1.3415121700521895,56.107523753010646,22.674331870452136,0.11811290561773372
spm,landlords_scf_metro_local_central,3,2.83784682367295,0.0,2.83784682367295,119.36255709672736,47.96414185240271,0.16624359139938358
spm,landlords_scf_metro_local_central,4,4.162997460484618,0.0,4.162997460484618,168.59487329367826,70.36019972994414,0.16424833380661355
spm,landlords_scf_metro_local_central,5,28.27288018864888,0.0,28.27288018864888,1105.751139665225,477.85769147621653,0.5268347888629694
spm,landlords_scf_metro_local_central,0,37.36611370176468,0.0,37.36611370176468,298.820029014351,126.30888850820524,0.33034033009817537
spm,landlords_mid_metro_local_central,1,0.6040767006583883,0.0,0.6040767006583883,22.290971294938725,10.209511523300721,0.10645657625862505
spm,landlords_mid_metro_local_central,2,1.3096194213950245,0.0,1.3096194213950245,54.77363860997756,22.135278417597256,0.11530492124299092
spm,landlords_mid_metro_local_central,3,2.5497209423482956,0.0,2.5497209423482956,107.24370639845498,43.09435447419679,0.14936492096271473
spm,landlords_mid_metro_local_central,4,4.224999567861885,0.0,4.224999567861885,171.10586147861807,71.40811789471624,0.16669458627875156
spm,landlords_mid_metro_local_central,5,28.677697069501185,0.0,28.677697069501185,1121.5835106288978,484.69975563324397,0.5343781171170755
spm,landlords_mid_metro_local_central,0,37.366113701764775,0.0,37.366113701764775,298.8200290143518,126.30888850820558,0.3303403300981762
spm,owner_value_stock_metro_local_central,1,191.07982109796106,0.0,191.07982109796106,7051.016538950055,3229.4436008600333,33.6740409355781
spm,owner_value_stock_metro_local_central,2,225.408306366868,0.0,225.408306366868,9427.496958982438,3809.866849527037,19.845984710170267
spm,owner_value_stock_metro_local_central,3,291.8507236068403,0.0,291.8507236068403,12275.521134419541,4932.743159367264,17.09687501107407
spm,owner_value_stock_metro_local_central,4,407.7819096903567,0.0,407.7819096903567,16514.528305212225,6892.057197827722,16.088767734997163
spm,owner_value_stock_metro_local_central,5,815.5190711496163,0.0,815.5190711496163,31894.916129006797,13783.599622469425,15.196322935479644
spm,owner_value_stock_metro_local_central,0,1931.6398319116424,0.0,1931.6398319116424,15447.490076813987,6529.533205253118,17.07693084695454
spm,renters_national_uniform_central,1,-8.408248128173065,-8.408248128173065,0.0,-310.27188676793645,-142.1079575851749,-1.4817875065909771
spm,renters_national_uniform_central,2,-6.905017534812974,-6.905017534812974,0.0,-288.7960646189306,-116.70908594854541,-0.6079495233699093
spm,renters_national_uniform_central,3,-6.2398443826940975,-6.2398443826940975,0.0,-262.4538347845138,-105.46333178092267,-0.3655356347280725
spm,renters_national_uniform_central,4,-5.709595623020729,-5.709595623020729,0.0,-231.22967519400353,-96.4997678298338,-0.22526834971489973
spm,renters_national_uniform_central,5,-6.212276698983982,-6.212276698983982,0.0,-242.9618770349103,-104.99758717117957,-0.11575911124829674
spm,renters_national_uniform_central,0,-33.47498236768485,-33.47498236768485,0.0,-267.7023166552658,-113.1556749369512,-0.2959402418359974
spm,landlords_intp_national_uniform_central,1,0.41832485760666205,0.0,0.41832485760666205,15.436561917892517,7.0701161782327775,0.07372148612277997
spm,landlords_intp_national_uniform_central,2,1.1688879980438638,0.0,1.1688879980438638,48.887675101973706,19.756626125876952,0.10291427902982464
spm,landlords_intp_national_uniform_central,3,2.0689490011203078,0.0,2.0689490011203078,87.02197779540911,34.96854113030795,0.12120087296439855
spm,landlords_intp_national_uniform_central,4,3.921828441636558,0.0,3.921828441636558,158.82790596761217,66.28412221707224,0.15473316837892231
spm,landlords_intp_national_uniform_central,5,26.605221785556324,0.0,26.605221785556324,1040.5290905677218,449.67155022157823,0.49575976372133
spm,landlords_intp_national_uniform_central,0,34.18321208396372,0.0,34.18321208396372,273.3660906847625,115.54970790986485,0.3022014452388508
spm,landlords_scf_national_uniform_central,1,0.686916224642219,0.0,0.686916224642219,25.347823925072227,11.609583854804116,0.12105540467329687
spm,landlords_scf_national_uniform_central,2,1.2272401510127267,0.0,1.2272401510127267,51.328200713166936,20.742898268096813,0.10805187113674883
spm,landlords_scf_national_uniform_central,3,2.596114774195371,0.0,2.596114774195371,109.19507542816717,43.87848429869154,0.1520827129029628
spm,landlords_scf_national_uniform_central,4,3.808387091912829,0.0,3.808387091912829,154.2337090783569,64.36681237003071,0.15025741434501838
spm,landlords_scf_national_uniform_central,5,25.864553842200454,0.0,25.864553842200454,1011.5615988578371,437.15305648479324,0.4819582112458902
spm,landlords_scf_national_uniform_central,0,34.183212083963596,0.0,34.183212083963596,273.36609068476156,115.54970790986444,0.3022014452388497
spm,landlords_mid_national_uniform_central,1,0.5526205411244383,0.0,0.5526205411244383,20.392192921482287,9.339850016518408,0.09738844539803801
spm,landlords_mid_national_uniform_central,2,1.198064074528298,0.0,1.198064074528298,50.10793790757044,20.24976219698693,0.10548307508328698
spm,landlords_mid_national_uniform_central,3,2.332531887657844,0.0,2.332531887657844,98.10852661178834,39.42351271449982,0.13664179293368095
spm,landlords_mid_national_uniform_central,4,3.865107766774671,0.0,3.865107766774671,156.53080752298362,65.3254672935511,0.15249529136196946
spm,landlords_mid_national_uniform_central,5,26.23488781387833,0.0,26.23488781387833,1026.0453447127773,443.41230335318477,0.488858987483609
spm,landlords_mid_national_uniform_central,0,34.18321208396358,0.0,34.18321208396358,273.36609068476145,115.54970790986438,0.30220144523884956
spm,owner_value_stock_national_uniform_central,1,195.75235158152444,0.0,195.75235158152444,7223.437098740423,3308.4141252370223,34.49748206019368
spm,owner_value_stock_national_uniform_central,2,245.71506118756767,0.0,245.71506118756767,10276.808470188962,4153.09302987435,21.633884864252693
spm,owner_value_stock_national_uniform_central,3,309.9738885543729,0.0,309.9738885543729,13037.798820719558,5239.053580037849,18.158546135557724
spm,owner_value_stock_national_uniform_central,4,411.1527771386709,0.0,411.1527771386709,16651.043154364248,6949.029345703821,16.22176309882429
spm,owner_value_stock_national_uniform_central,5,747.8645476974149,0.0,747.8645476974149,29248.95059908481,12640.12806318442,13.935653476240208
spm,owner_value_stock_national_uniform_central,0,1910.458626159551,0.0,1910.458626159551,15278.102150418528,6457.934253936864,16.8896754487649
spm,renters_metro_local_high,1,-11.523390296150897,-11.523390296150897,0.0,-425.223422840035,-194.7570331512845,-2.0307697292132816
spm,renters_metro_local_high,2,-9.736249050904894,-9.736249050904894,0.0,-407.209742172985,-164.56275767144456,-0.8572241764870021
spm,renters_metro_local_high,3,-9.354218193923632,-9.354218193923632,0.0,-393.44738199165477,-158.10122118958535,-0.547978423049142
spm,renters_metro_local_high,4,-9.065095867976098,-9.065095867976098,0.0,-367.12217669202283,-153.2121895091524,-0.35765741061464973
spm,renters_metro_local_high,5,-10.391674043629687,-10.391674043629687,0.0,-406.41792912864827,-175.63620458646693,-0.193637696767323
spm,renters_metro_local_high,0,-50.07062745258521,-50.07062745258521,0.0,-400.41911951473986,-169.25402922342943,-0.4426563525692159
spm,landlords_intp_metro_local_high,1,0.6759980401227554,0.0,0.6759980401227554,24.94493313744385,11.42505541571104,0.11913129049767114
spm,landlords_intp_metro_local_high,2,1.8888812879095624,0.0,1.8888812879095624,79.00073819224473,31.926002716980392,0.16630580196174147
spm,landlords_intp_metro_local_high,3,3.3433477462300556,0.0,3.3433477462300556,140.62441035386587,56.50791445978699,0.19585628512216488
spm,landlords_intp_metro_local_high,4,6.337534793920374,0.0,6.337534793920374,256.6602275685512,107.11277586121781,0.250043277764019
spm,landlords_intp_metro_local_high,5,42.99308888064727,0.0,42.99308888064727,1681.4578744825037,726.6531766433271,0.8011300847975301
spm,landlords_intp_metro_local_high,0,55.23885074883002,0.0,55.23885074883002,441.7498462706129,186.72420408081808,0.488346750113073
spm,landlords_scf_metro_local_high,1,1.1100321033833533,0.0,1.1100321033833533,40.961178813899664,18.760673170102862,0.19562121355542633
spm,landlords_scf_metro_local_high,2,1.9831762845530239,0.0,1.9831762845530239,82.9445404790009,33.51978329933161,0.17460796744887258
spm,landlords_scf_metro_local_high,3,4.1952288212811695,0.0,4.1952288212811695,176.45534478351374,70.90606462923314,0.245760236308075
spm,landlords_scf_metro_local_high,4,6.154217621422203,0.0,6.154217621422203,249.23616935971273,104.01447157606496,0.24281061898227213
spm,landlords_scf_metro_local_high,5,41.796195918190215,0.0,41.796195918190215,1634.6474417121797,706.4237375424079,0.7788272685665611
spm,landlords_scf_metro_local_high,0,55.23885074882996,0.0,55.23885074882996,441.74984627061247,186.72420408081788,0.4883467501130725
spm,landlords_mid_metro_local_high,1,0.8930150717530517,0.0,0.8930150717530517,32.95305597567166,15.092864292906908,0.15737625202654826
spm,landlords_mid_metro_local_high,2,1.936028786231293,0.0,1.936028786231293,80.9726393356228,32.722893008156,0.170456884705307
spm,landlords_mid_metro_local_high,3,3.769288283755648,0.0,3.769288283755648,158.53987756869128,63.70698954451066,0.220808260715122
spm,landlords_mid_metro_local_high,4,6.245876207671323,0.0,6.245876207671323,252.94819846413336,105.56362371864196,0.24642694837314696
spm,landlords_mid_metro_local_high,5,42.39464239941878,0.0,42.39464239941878,1658.052658097343,716.5384570928682,0.7899786766820464
spm,landlords_mid_metro_local_high,0,55.238850748830096,0.0,55.238850748830096,441.7498462706135,186.72420408081834,0.4883467501130737
spm,owner_value_stock_metro_local_high,1,282.05437027971715,0.0,282.05437027971715,10408.058885013526,4767.006144136267,49.70650671683744
spm,owner_value_stock_metro_local_high,2,333.13730778578196,0.0,333.13730778578196,13933.164250666183,5630.709913626735,29.330941806302963
spm,owner_value_stock_metro_local_high,3,431.35989619440613,0.0,431.35989619440613,18143.410634159365,7290.67089806064,25.269446444685105
spm,owner_value_stock_metro_local_high,4,602.5936676007907,0.0,602.5936676007907,24404.099210020056,10184.635280429775,23.77493784354229
spm,owner_value_stock_metro_local_high,5,1206.266746514452,0.0,1206.266746514452,47177.04106545646,20387.871308044087,22.477486639918176
spm,owner_value_stock_metro_local_high,0,2855.411988375148,0.0,2855.411988375148,22834.975561664876,9652.165525247981,25.243667198967678
spm,renters_national_uniform_high,1,-12.6779188609141,-12.6779188609141,0.0,-467.82656093205867,-214.26974184056655,-2.234232564418674
spm,renters_national_uniform_high,2,-10.411354506324571,-10.411354506324571,0.0,-435.44541250184454,-175.9734369671404,-0.9166635678828322
spm,renters_national_uniform_high,3,-9.408409407360747,-9.408409407360747,0.0,-395.7267163637815,-159.01713921122385,-0.5511529925392658
spm,renters_national_uniform_high,4,-8.608902702900538,-8.608902702900538,0.0,-348.64706840925135,-145.50191764018632,-0.3396586085570325
spm,renters_national_uniform_high,5,-9.366842977358589,-9.366842977358589,0.0,-366.3368297877838,-158.31489157506627,-0.1745410693697396
spm,renters_national_uniform_high,0,-50.473428454858535,-50.473428454858535,0.0,-403.6403538166802,-170.615619762205,-0.44621737090569236
spm,landlords_intp_national_uniform_high,1,0.630903149533357,0.0,0.630903149533357,23.28089128550502,10.662905833360556,0.11118420753010695
spm,landlords_intp_national_uniform_high,2,1.7628766400275047,0.0,1.7628766400275047,73.73070864509775,29.79626340705964,0.1552117728392846
spm,landlords_intp_national_uniform_high,3,3.120317660534625,0.0,3.120317660534625,131.24355120529015,52.73834995108536,0.1827909843008427
spm,landlords_intp_national_uniform_high,4,5.914766647896692,0.0,5.914766647896692,239.53878017685173,99.96743131656328,0.2333632379057153
spm,landlords_intp_national_uniform_high,5,40.12507962011587,0.0,40.12507962011587,1569.2901544892557,678.1791522345871,0.747687809261848
spm,landlords_intp_national_uniform_high,0,51.553943718108044,0.0,51.553943718108044,412.28132742425714,174.26809170527332,0.45576981651421455
spm,landlords_scf_national_uniform_high,1,1.035983403118332,0.0,1.035983403118332,38.228715452482,17.509174713338673,0.1825715940319062
spm,landlords_scf_national_uniform_high,2,1.8508813483795996,0.0,1.8508813483795996,77.4114253575297,31.283725099829912,0.1629601123948645
spm,landlords_scf_national_uniform_high,3,3.91537093196121,0.0,3.91537093196121,164.68425375271295,66.17601951549325,0.22936591219801408
spm,landlords_scf_national_uniform_high,4,5.743678309428091,0.0,5.743678309428091,232.60997058233855,97.07581060807654,0.22661305974828294
spm,landlords_scf_national_uniform_high,5,39.00802972522056,0.0,39.00802972522056,1525.6023806897078,659.2991909261976,0.7268727829327353
spm,landlords_scf_national_uniform_high,0,51.55394371810779,0.0,51.55394371810779,412.28132742425504,174.26809170527247,0.4557698165142122
spm,landlords_mid_national_uniform_high,1,0.8334432763258393,0.0,0.8334432763258393,30.75480336899332,14.086040273349527,0.14687790078100565
spm,landlords_mid_national_uniform_high,2,1.8068789942035564,0.0,1.8068789942035564,75.57106700131389,30.53999425344485,0.15908594261707495
spm,landlords_mid_national_uniform_high,3,3.5178442962479,0.0,3.5178442962479,147.9639024790008,59.45718473328901,0.20607844824942737
spm,landlords_mid_national_uniform_high,4,5.82922247866242,0.0,5.82922247866242,236.07437537959626,98.52162096232038,0.2299881488270002
spm,landlords_mid_national_uniform_high,5,39.56655467266842,0.0,39.56655467266842,1547.44626758949,668.7391715803959,0.7372802960972954
spm,landlords_mid_national_uniform_high,0,51.55394371810813,0.0,51.55394371810813,412.2813274242578,174.2680917052736,0.4557698165142153
spm,owner_value_stock_national_uniform_high,1,295.1545187954564,0.0,295.1545187954564,10891.466098378167,4988.411997205289,52.015148910693156
spm,owner_value_stock_national_uniform_high,2,370.488068519623,0.0,370.488068519623,15495.325773945899,6262.015065677661,32.619474684193364
spm,owner_value_stock_national_uniform_high,3,467.3772405606097,0.0,467.3772405606097,19658.33465596377,7899.421518395925,27.379374517672634
spm,owner_value_stock_national_uniform_high,4,619.9343155131413,0.0,619.9343155131413,25106.36827584666,10477.715317624321,24.459101731165504
spm,owner_value_stock_national_uniform_high,5,1127.6268147812577,0.0,1127.6268147812577,44101.43668567747,19058.728469213016,21.012115883404682
spm,owner_value_stock_national_uniform_high,0,2880.5809581700887,0.0,2880.5809581700887,23036.253980512865,9737.244338235305,25.466176980334076
spm,consumer_prices_side_view,1,2.188260599356507,0.0,2.188260599356507,80.74877602949637,36.9838329814169,0.38563767004296184
spm,consumer_prices_side_view,2,2.6973507781383845,0.0,2.6973507781383845,112.81423771855414,45.59081019157111,0.2374871767758807
spm,consumer_prices_side_view,3,3.74761379463422,0.0,3.74761379463422,157.62822778417248,63.34065607572499,0.21953854986137358
spm,consumer_prices_side_view,4,5.454067295540752,0.0,5.454067295540752,220.8811783708954,92.18099888298539,0.21518664718508573
spm,consumer_prices_side_view,5,9.676090606249968,0.0,9.676090606249968,378.4314913788126,163.54167982764258,0.18030356714804427
spm,consumer_prices_side_view,0,23.763383073919833,0.0,23.763383073919833,190.03782079945088,80.32750013068016,0.21008349628067796
money,fiscal_a,1,-4.081815660684601,-4.081815660684601,0.0,-145.31795497056603,-68.98911212919154,-0.6598435534429593
money,fiscal_a,2,-13.469421223683762,-13.469421223683762,0.0,-530.7961588443529,-227.65110159933212,-1.138903917698611
money,fiscal_a,3,-24.590317992806256,-24.590317992806256,0.0,-1016.9335748528373,-415.61211270611403,-1.4087061492204205
money,fiscal_a,4,-41.74029812358992,-41.74029812358992,0.0,-1755.1341894613188,-705.4883532172119,-1.6447466251715457
money,fiscal_a,5,-144.04240481681543,-144.04240481681543,0.0,-6098.8074706737325,-2434.5234080805267,-2.7558749945265073
money,fiscal_a,0,-227.92425781757998,-227.92425781757998,0.0,-1822.729917211249,-770.4536762579227,-2.0149961316765244
money,fiscal_b,1,-45.58472756820623,-45.58472756820623,0.0,-1622.8756854225728,-770.4536762579266,-7.368972810567743
money,fiscal_b,2,-45.58539372727591,-45.58539372727591,0.0,-1796.4062069200015,-770.453676257923,-3.854462834270862
money,fiscal_b,3,-45.585054714962304,-45.585054714962304,0.0,-1885.1717438021844,-770.4536762579376,-2.6114321461114374
money,fiscal_b,4,-45.58397880102261,-45.58397880102261,0.0,-1916.7567861749083,-770.4536762579278,-1.7962041160530404
money,fiscal_b,5,-45.585103006114444,-45.585103006114444,0.0,-1930.0897337744746,-770.4536762579244,-0.872151819856317
money,fiscal_b,0,-227.9242578175815,-227.9242578175815,0.0,-1822.729917211261,-770.4536762579277,-2.0149961316765377
money,wages,1,-4.31018302359427,-4.9604154495701565,0.650232425975882,-153.44813058817053,-72.84888016285637,-0.6967601476155244
money,wages,2,-10.908544900305955,-14.044312521814268,3.1357676215083328,-429.8784361634201,-184.36889174078829,-0.9223695893855094
money,wages,3,-12.157058169297835,-20.47546917958686,8.318411010289015,-502.7556222499698,-205.4719516645173,-0.6964416891448998
money,wages,4,-5.057688922325247,-23.60719133281464,18.54950241048944,-212.6703245134691,-85.48431106867454,-0.19929461839326482
money,wages,5,30.964377752337157,-26.538910570504605,57.50328832284166,1311.042943228282,523.342432046875,0.5924224500226966
money,wages,0,-1.4690972631861499,-89.62629905429054,88.15720179110433,-11.748497323377157,-4.965997906673539,-0.012987758875344842
money,renters,1,-7.792498642896522,-7.792498642896522,0.0,-277.4231031066968,-131.7054975851593,-1.2596918680707627
money,renters,2,-6.586262389144712,-6.586262389144712,0.0,-259.5481067257714,-111.31657874613404,-0.5568999523749721
money,renters,3,-6.329689193919941,-6.329689193919941,0.0,-261.76454739476924,-106.98094670543585,-0.36260905990469844
money,renters,4,-6.131735901073301,-6.131735901073301,0.0,-257.8328331258109,-103.63769445063582,-0.24161667221139946
money,renters,5,-7.018348987542228,-7.018348987542228,0.0,-297.1594322619994,-118.6201724275515,-0.1342777670382945
money,renters,0,-33.8585351145767,-33.8585351145767,0.0,-270.76962100137825,-114.45220048763724,-0.29933109329113095
money,landlords,1,0.6040767006583835,0.0,0.6040767006583835,21.505917484357955,10.209847455326686,0.09765167020003891
money,landlords,2,1.3096194213950128,0.0,1.3096194213950128,51.60882170661838,22.134306961328893,0.11073457908483528
money,landlords,3,2.549720942348269,0.0,2.549720942348269,105.44381058992023,43.09398959258661,0.14606592608248714
money,landlords,4,4.224999567861872,0.0,4.224999567861872,177.6566417915152,71.41031860023395,0.16648308931614286
money,landlords,5,28.67769706950112,0.0,28.67769706950112,1214.2240568089567,484.694246075184,0.5486727908698319
money,landlords,0,37.36611370176466,0.0,37.36611370176466,298.8200290143508,126.30888850820517,0.3303403300981752
money,crime,1,-10.603734193340127,-10.603734193340127,0.0,-377.50675094651643,-179.21980512216234,-1.7141405275329504
money,crime,2,-6.491822890386981,-6.491822890386981,0.0,-255.82648258533342,-109.7204258328312,-0.5489146415487318
money,crime,3,-5.542724079039109,-5.542724079039109,0.0,-229.21957388957264,-93.68009251895013,-0.31752617009095563
money,crime,4,-4.867443297927988,-4.867443297927988,0.0,-204.6707026903002,-82.26880762724252,-0.19179812548958325
money,crime,5,-4.832375539305886,-4.832375539305886,0.0,-204.6045265468883,-81.67408328149875,-0.09245487764433635
money,crime,0,-32.3381000000001,-32.3381000000001,0.0,-258.61057045952964,-109.31266494739327,-0.28588947499357775
money,unreimbursed_care,1,-0.3832336138099603,-0.3832336138099603,0.0,-13.643615896535287,-6.477251535258285,-0.06195140852900225
money,unreimbursed_care,2,-0.7457452581225998,-0.7457452581225998,0.0,-29.387953046701753,-12.604084964361794,-0.06305632454255569
money,unreimbursed_care,3,-0.9832468176407521,-0.9832468176407521,0.0,-40.66221109944976,-16.618300231448167,-0.05632728452788374
money,unreimbursed_care,4,-1.1170913056850367,-1.1170913056850367,0.0,-46.97247579671014,-18.88091223755784,-0.04401818476700227
money,unreimbursed_care,5,-1.1714830047416507,-1.1714830047416507,0.0,-49.60101374433335,-19.799744393597614,-0.02241326589476243
money,unreimbursed_care,0,-4.400799999999999,-4.400799999999999,0.0,-35.1935765699993,-14.87604948653405,-0.03890588505668957
money,housing_net,1,-7.188421942238094,-7.267192814265887,0.07877087202778525,-255.91718562233723,-121.49565012983184,-1.1620401978707167
money,housing_net,2,-5.27664296774968,-5.383047085481684,0.10640411773198238,-207.93928501915232,-89.18227178480484,-0.44616537329013534
money,housing_net,3,-3.779968251571657,-4.190554136033761,0.4105858844620988,-156.3207368048484,-63.886957112849,-0.21654313382221047
money,housing_net,4,-1.9067363332114242,-2.730681867127059,0.8239455339156309,-80.17619133429548,-32.22737585040178,-0.07513358289525637
money,housing_net,5,21.659348081958832,-0.6018553010865194,22.26120338304528,917.0646245469547,366.07407364763145,0.4143950238315362
money,housing_net,0,3.5075785871879788,-20.173331203994913,23.680909791182778,28.050408012972667,11.856688020567981,0.031009236807044427
money,TOTAL_a,1,-26.56738843366723,-26.69268715505667,0.12529872138945203,-945.8336380241318,-449.03069907930336,-4.294735834991181
money,TOTAL_a,2,-36.89217724024902,-37.70228476609228,0.8101075258433105,-1453.8283156589619,-623.5267759221189,-3.1194098464655466
money,TOTAL_a,3,-47.05331531035598,-49.29991230540428,2.246596995048259,-1945.8917188966932,-795.2694142338848,-2.695544426806391
money,TOTAL_a,4,-54.68925798273947,-59.43523205710465,4.745974074365088,-2299.6238837960877,-924.3497600010861,-2.1549911367166468
money,TOTAL_a,5,-97.42253752656804,-111.26122701548788,13.83868948891972,-4124.905443189762,-1646.5807300611345,-1.8639256642113933
money,TOTAL_a,0,-262.6246764935797,-284.3913432991458,21.76666680556583,-2100.232153551194,-887.7517005779606,-2.321770013795105
money,TOTAL_b,1,-68.07030034118841,-68.07034817570748,4.783451907334412e-05,-2423.391368476123,-1150.495263208031,-11.003865092115893
money,TOTAL_b,2,-69.00814974384184,-69.05739203286917,0.0492422890271634,-2719.4383637346373,-1166.3293505807212,-5.834968763037855
money,TOTAL_b,3,-68.04805203251131,-68.77620146674354,0.7281494342321487,-2814.1298878460107,-1150.1109777856962,-3.8982704236973666
